,column_name,type_of_data,type_of_string,avg_length_of_field,var_length,std_dev_length,ratio_white_space_length,ratio_num_val,is_country,min_val(int),max_val(int),avg(int),variance,std_dev,incremetal_int
34,04-iGMM-name,0.0,1.0,0.3501353191346299,0.08580070813607152,0.29291757908338567,0.5957686152386094,0.0,0.0017294086757683755,0.0,0.0,0.0,0.0,0.0,0.0
35,04-iGMM-ceo,0.0,1.0,0.24493362950038292,0.01075924331037774,0.1037267723896668,0.7111224477090508,0.0,0.8751,0.0,0.0,0.0,0.0,0.0,0.0
36,04-iGMM-market_value__jan_07_2022,0.0,1.0,0.1754290709206744,0.004865738268328086,0.06975484404919909,0.6371612884723664,0.0,0.32305240093245013,0.0,0.0,0.0,0.0,0.0,0.0
37,04-iGMM-world_rank__jan_07_2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004343478260869565,0.003996714852588216,1.2431028604305732e-05,0.00352576638538428,0.5,0.0
38,04-iGMM-market_value__jan_1st_2020,0.0,1.0,0.15853351039688007,0.010763904818957115,0.10374924008857661,0.5706091310887137,0.0,0.393760279720334,0.0,0.0,0.0,0.0,0.0,0.0
39,04-iGMM-world_rank__jan_2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01253608695652174,0.32500371914808396,0.004863602283470407,0.06973953171243986,1.0,0.0
40,04-iGMM-headquarters_country,0.0,1.0,0.0884477186179968,0.004052276979296565,0.06365749743193307,0.039752809893531804,1.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
41,04-iGMM-number_of_employees,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043043478260869567,0.0029765592226133576,8.935850694815382e-06,0.0029892893293917504,0.5,0.0
42,04-iGMM-company_business,0.0,1.0,0.7576644421657786,0.170665530108776,0.4131168480088605,0.5216855697257148,0.0,3.7789661319073085e-06,0.0,0.0,0.0,0.0,0.0,0.0
43,04-iGMM-annual_revenue_in_usd,0.0,1.0,0.2746738606650982,0.0012514927346583924,0.035376443216615094,0.9275365923541735,0.0,0.38646528819690634,0.0,0.0,0.0,0.0,0.0,0.0
44,04-iGMM-annual_net_income_in_usd,0.0,1.0,0.25431899977556677,0.0008467330012932204,0.029098676968089463,1.0,0.0,0.3544325167084485,0.0,0.0,0.0,0.0,0.0,0.0
45,04-iGMM-company_website,0.0,1.0,0.43507826722365156,0.018939332774700095,0.13762024841824727,0.0,0.0,0.027061869403225,0.0,0.0,0.0,0.0,0.0,0.0
46,07-silvestri-ceo,0.0,1.0,0.25591995902173886,0.014063979360488116,0.11859164962377458,0.6182912318641477,0.0,0.697,0.0,0.0,0.0,0.0,0.0,0.0
47,07-silvestri-country,0.0,1.0,0.10306107011380256,0.005956207436827482,0.07717646945039323,0.006305353060357826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,07-silvestri-market_value_jan_2020,0.0,1.0,0.1736119282556439,0.006772376431392895,0.08229444957828501,0.6119343891361789,0.0,0.3498545454545426,0.0,0.0,0.0,0.0,0.0,0.0
49,07-silvestri-market_value_jan_2021,0.0,1.0,0.17964665736522717,0.004604252586774655,0.06785464307455058,0.6315575438486764,0.0,0.3290060606060581,0.0,0.0,0.0,0.0,0.0,0.0
50,07-silvestri-market_value_jan_2022,0.0,1.0,0.18946359831229304,0.0002597691536178011,0.016117355664556174,0.6698683307815638,0.0,0.28830303030302973,0.0,0.0,0.0,0.0,0.0,0.0
51,07-silvestri-name,0.0,1.0,0.25794684731631057,0.05276045573605681,0.22969644258467914,0.625578367331934,0.0,0.00155460358056266,0.0,0.0,0.0,0.0,0.0,0.0
52,07-silvestri-employees_2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042304347826086956,0.0020759847646121383,6.417368274696677e-06,0.0025332525090674784,0.5,0.0
53,07-silvestri-revenue_2022,0.0,1.0,0.21702294757314872,0.0009959113392410826,0.031558062983033076,0.7096665409386314,0.0,0.322275228937727,0.0,0.0,0.0,0.0,0.0,0.0
54,07-silvestri-sector,0.0,1.0,0.2302391483584645,0.014754071724300273,0.12146633988187949,0.2577018318439767,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
55,08-slytherin-link,0.0,1.0,0.8830607339171949,0.08430598658388849,0.2903549320812176,0.0,0.0,0.0005737830292145015,0.0,0.0,0.0,0.0,0.0,0.0
56,08-slytherin-rank,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004067826086956522,0.36520025031741477,0.0028525037978044767,0.053408836327001885,1.0,0.0
57,08-slytherin-name,0.0,1.0,0.3501739817445242,0.08576186566984526,0.292851268854764,0.5978324943748267,0.0,0.0017276229614826611,0.0,0.0,0.0,0.0,0.0,0.0
58,08-slytherin-ceo,0.0,1.0,0.16458336835381332,0.005021555578525139,0.07086293515318949,0.821993318222758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,08-slytherin-founded,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008791304347826087,0.09421623640007314,0.0003594347314810814,0.018958763975562367,1.0,0.0
60,08-slytherin-revenue,0.0,1.0,0.2097228058968885,0.007604196925200025,0.08720204656543346,0.7828009863473208,0.0,0.2276091949723646,0.0,0.0,0.0,0.0,0.0,0.0
61,08-slytherin-country,0.0,1.0,0.08853569567483063,0.004061625043291867,0.06373087982518261,0.04086846054329504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,08-slytherin-industry,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.5578894746327765,0.0,3.979277647694752e-06,0.0,0.0,0.0,0.0,0.0,0.0
