,market_value_jan_2020,market_value_jan_2021,annual_revenue_usd,annual_net_income_usd,revenue,market_capitalization_2022,total_assets_in_usd,total_equity_in_usd,total_liabilities_in_usd
17173,doll_0.00207 b,0,0,0,0,doll_0.00265 b,0,0,0
17174,doll_0.00207 b,0,0,0,0,doll_0.0026 b,0,0,0
17175,doll_0.00207 b,0,0,0,0,doll_0.00222 b,0,0,0
17176,doll_0.00207 b,0,0,0,0,doll_0.0022 b,0,0,0
17177,doll_0.00207 b,0,0,0,0,doll_0.0021000000000000003 b,0,0,0
17178,doll_0.00207 b,0,0,0,0,doll_0.0020800000000000003 b,0,0,0
17179,doll_0.00207 b,0,0,0,0,doll_0.00199 b,0,0,0
17180,doll_0.00207 b,0,0,0,0,doll_0.00197 b,0,0,0
17181,doll_0.00207 b,0,0,0,0,doll_0.0019 b,0,0,0
17182,doll_0.00207 b,0,0,0,0,doll_0.00183 b,0,0,0
17183,doll_6.168 b,0,0,0,0,doll_6.168 b,0,0,0
17184,doll_0.00207 b,0,0,0,0,doll_0.0015300000000000001 b,0,0,0
17185,doll_0.00206 b,0,0,0,0,doll_0.0015300000000000001 b,0,0,0
17186,doll_0.00207 b,0,0,0,0,doll_0.00147 b,0,0,0
17187,doll_0.00206 b,0,0,0,0,doll_0.01123 b,0,0,0
17188,doll_0.00206 b,0,0,0,0,doll_0.00204 b,0,0,0
17189,doll_0.00206 b,0,0,0,0,doll_0.00431 b,0,0,0
17190,doll_0.00206 b,0,0,0,0,doll_0.0043 b,0,0,0
17191,doll_0.00206 b,0,0,0,0,doll_0.0038599999999999997 b,0,0,0
17192,doll_0.00206 b,0,0,0,0,doll_0.00312 b,0,0,0
17193,doll_0.00206 b,0,0,0,0,doll_0.00248 b,0,0,0
17194,doll_0.00206 b,0,0,0,0,doll_0.0023 b,0,0,0
17195,doll_0.00206 b,0,0,0,0,doll_0.00221 b,0,0,0
17196,doll_0.00206 b,0,0,0,0,doll_0.00218 b,0,0,0
17197,doll_0.00206 b,0,0,0,0,doll_0.00214 b,0,0,0
17198,doll_0.00206 b,0,0,0,0,doll_0.00214 b,0,0,0
17199,doll_0.00206 b,0,0,0,0,doll_0.00212 b,0,0,0
17200,doll_0.00206 b,0,0,0,0,doll_0.00206 b,0,0,0
17201,doll_0.00206 b,0,0,0,0,doll_0.00204 b,0,0,0
17202,doll_0.00206 b,0,0,0,0,doll_0.0020299999999999997 b,0,0,0
17203,doll_0.00206 b,0,0,0,0,doll_0.0019299999999999999 b,0,0,0
17204,doll_0.00206 b,0,0,0,0,doll_0.00186 b,0,0,0
17205,doll_0.00206 b,0,0,0,0,doll_0.0016699999999999998 b,0,0,0
17206,doll_0.00206 b,0,0,0,0,doll_0.0016200000000000001 b,0,0,0
17207,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00278 b,0,0,0
17208,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00357 b,0,0,0
17209,doll_0.0020499999999999997 b,0,0,0,0,doll_0.0024500000000000004 b,0,0,0
17210,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00237 b,0,0,0
17211,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00233 b,0,0,0
17212,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00226 b,0,0,0
17213,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00213 b,0,0,0
17214,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00211 b,0,0,0
17215,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00211 b,0,0,0
17216,doll_0.0020499999999999997 b,0,0,0,0,doll_0.0020800000000000003 b,0,0,0
17217,doll_0.0020499999999999997 b,0,0,0,0,doll_0.0020800000000000003 b,0,0,0
17218,doll_0.0020499999999999997 b,0,0,0,0,doll_0.0019299999999999999 b,0,0,0
17219,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00189 b,0,0,0
17220,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00184 b,0,0,0
17221,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00174 b,0,0,0
17222,doll_0.0020499999999999997 b,0,0,0,0,doll_0.00171 b,0,0,0
17223,doll_0.0020499999999999997 b,0,0,0,0,0,0,0,0
17224,doll_0.00204 b,0,0,0,0,doll_0.00265 b,0,0,0
17225,doll_0.00204 b,0,0,0,0,doll_0.0023799999999999997 b,0,0,0
17226,doll_0.00204 b,0,0,0,0,doll_0.0023599999999999997 b,0,0,0
17227,doll_0.00204 b,0,0,0,0,doll_0.00219 b,0,0,0
17228,doll_0.00204 b,0,0,0,0,doll_0.00212 b,0,0,0
17229,doll_0.00204 b,0,0,0,0,doll_0.00212 b,0,0,0
17230,doll_0.00204 b,0,0,0,0,doll_0.0021000000000000003 b,0,0,0
17231,doll_0.00204 b,0,0,0,0,doll_0.0020099999999999996 b,0,0,0
17232,doll_0.00204 b,0,0,0,0,doll_0.002 b,0,0,0
17233,doll_0.00204 b,0,0,0,0,doll_0.00196 b,0,0,0
17234,doll_0.00204 b,0,0,0,0,doll_0.00195 b,0,0,0
17235,doll_0.00204 b,0,0,0,0,doll_0.00186 b,0,0,0
17236,doll_0.00204 b,0,0,0,0,doll_0.00185 b,0,0,0
17237,doll_0.00204 b,0,0,0,0,doll_0.00181 b,0,0,0
17238,doll_0.00204 b,0,0,0,0,doll_0.0017900000000000001 b,0,0,0
17239,doll_6.221 b,0,0,0,0,doll_0.00159 b,0,0,0
17240,doll_0.00204 b,0,0,0,0,doll_0.00166 b,0,0,0
17241,doll_0.00204 b,0,0,0,0,doll_0.00166 b,0,0,0
17242,doll_0.00204 b,0,0,0,0,doll_0.00147 b,0,0,0
17243,doll_0.00204 b,0,0,0,0,doll_0.00141 b,0,0,0
17244,doll_0.00204 b,0,0,0,0,doll_0.0008100000000000001 b,0,0,0
17245,doll_0.00204 b,0,0,0,0,doll_5.144 b,0,0,0
17246,doll_0.0020299999999999997 b,0,0,0,0,doll_0.00312 b,0,0,0
17247,doll_0.0020299999999999997 b,0,0,0,0,doll_0.003 b,0,0,0
17248,doll_0.0020299999999999997 b,0,0,0,0,doll_0.00254 b,0,0,0
17249,doll_0.0020299999999999997 b,0,0,0,0,doll_0.0024300000000000003 b,0,0,0
17250,doll_0.0020299999999999997 b,0,0,0,0,doll_0.00242 b,0,0,0
17251,doll_0.0020299999999999997 b,0,0,0,0,doll_0.0023799999999999997 b,0,0,0
17252,doll_0.0020299999999999997 b,0,0,0,0,doll_0.00229 b,0,0,0
17253,doll_0.0020299999999999997 b,0,0,0,0,doll_0.00225 b,0,0,0
17254,doll_0.0020299999999999997 b,0,0,0,0,doll_0.00218 b,0,0,0
17255,doll_0.0020299999999999997 b,0,0,0,0,doll_0.00211 b,0,0,0
17256,doll_0.0020299999999999997 b,0,0,0,0,doll_0.0021000000000000003 b,0,0,0
17257,doll_0.0020299999999999997 b,0,0,0,0,doll_0.00189 b,0,0,0
17258,doll_0.0020299999999999997 b,0,0,0,0,doll_0.0014399999999999999 b,0,0,0
17259,doll_0.00202 b,0,0,0,0,doll_0.00268 b,0,0,0
17260,doll_0.00202 b,0,0,0,0,doll_0.0025 b,0,0,0
17261,doll_0.00202 b,0,0,0,0,doll_0.00237 b,0,0,0
17262,doll_0.00202 b,0,0,0,0,doll_0.00235 b,0,0,0
17263,doll_0.00202 b,0,0,0,0,doll_0.00227 b,0,0,0
17264,doll_0.00202 b,0,0,0,0,doll_0.00227 b,0,0,0
17265,doll_0.00202 b,0,0,0,0,doll_0.00207 b,0,0,0
17266,doll_0.00202 b,0,0,0,0,doll_0.00204 b,0,0,0
17267,doll_0.00202 b,0,0,0,0,doll_0.0020299999999999997 b,0,0,0
17268,doll_0.00202 b,0,0,0,0,doll_0.00202 b,0,0,0
17269,doll_0.00202 b,0,0,0,0,doll_0.00202 b,0,0,0
17270,doll_0.00202 b,0,0,0,0,doll_0.002 b,0,0,0
17271,doll_0.00202 b,0,0,0,0,doll_0.00197 b,0,0,0
17272,doll_0.00202 b,0,0,0,0,doll_0.00188 b,0,0,0
17273,doll_0.00202 b,0,0,0,0,doll_0.00182 b,0,0,0
17274,doll_0.0020099999999999996 b,0,0,0,0,doll_0.0031 b,0,0,0
17275,doll_0.0020099999999999996 b,0,0,0,0,doll_0.0021000000000000003 b,0,0,0
17276,doll_0.0020099999999999996 b,0,0,0,0,doll_0.0020800000000000003 b,0,0,0
17277,doll_0.0020099999999999996 b,0,0,0,0,doll_0.0020499999999999997 b,0,0,0
17278,doll_0.0020099999999999996 b,0,0,0,0,doll_0.00199 b,0,0,0
17279,doll_0.0020099999999999996 b,0,0,0,0,doll_0.00199 b,0,0,0
17280,doll_0.0020099999999999996 b,0,0,0,0,doll_0.00185 b,0,0,0
17281,doll_6.263 b,0,0,0,0,doll_0.00157 b,0,0,0
17282,doll_0.0020099999999999996 b,0,0,0,0,doll_0.00184 b,0,0,0
17283,doll_0.0020099999999999996 b,0,0,0,0,doll_0.00172 b,0,0,0
17284,doll_0.0020099999999999996 b,0,0,0,0,doll_0.00164 b,0,0,0
17285,doll_0.0020099999999999996 b,0,0,0,0,doll_0.00159 b,0,0,0
17286,doll_0.0020099999999999996 b,0,0,0,0,doll_0.00156 b,0,0,0
17287,doll_0.0020099999999999996 b,0,0,0,0,doll_0.00145 b,0,0,0
17288,doll_0.0020099999999999996 b,0,0,0,0,doll_0.0014399999999999999 b,0,0,0
17289,doll_0.0020099999999999996 b,0,0,0,0,doll_0.0014 b,0,0,0
17290,doll_0.002 b,0,0,0,0,doll_0.00088 b,0,0,0
17291,doll_0.002 b,0,0,0,0,doll_0.00457 b,0,0,0
17292,doll_0.002 b,0,0,0,0,doll_0.00325 b,0,0,0
17293,doll_0.002 b,0,0,0,0,doll_0.00312 b,0,0,0
17294,doll_0.002 b,0,0,0,0,doll_0.00287 b,0,0,0
17295,doll_0.002 b,0,0,0,0,doll_0.0024300000000000003 b,0,0,0
17296,doll_6.276999999999999 b,0,0,0,0,doll_6.276999999999999 b,0,0,0
17297,doll_0.002 b,0,0,0,0,doll_0.0023799999999999997 b,0,0,0
17298,doll_0.002 b,0,0,0,0,doll_0.00229 b,0,0,0
17299,doll_0.002 b,0,0,0,0,doll_0.0022400000000000002 b,0,0,0
17300,doll_0.002 b,0,0,0,0,doll_0.0022 b,0,0,0
17301,doll_0.002 b,0,0,0,0,doll_0.0021000000000000003 b,0,0,0
17302,doll_0.002 b,0,0,0,0,doll_0.00206 b,0,0,0
17303,doll_0.002 b,0,0,0,0,doll_0.00204 b,0,0,0
17304,doll_0.002 b,0,0,0,0,doll_0.0020299999999999997 b,0,0,0
17305,doll_0.002 b,0,0,0,0,doll_0.00199 b,0,0,0
17306,doll_0.002 b,0,0,0,0,doll_0.00197 b,0,0,0
17307,doll_0.002 b,0,0,0,0,doll_0.0019299999999999999 b,0,0,0
17308,doll_0.002 b,0,0,0,0,doll_0.0017800000000000001 b,0,0,0
17309,doll_0.002 b,0,0,0,0,doll_0.0016200000000000001 b,0,0,0
17310,doll_0.002 b,0,0,0,0,doll_0.00159 b,0,0,0
17311,doll_0.002 b,0,0,0,0,doll_0.00159 b,0,0,0
17312,doll_0.002 b,0,0,0,0,doll_0.00147 b,0,0,0
17313,doll_0.002 b,0,0,0,0,doll_0.00138 b,0,0,0
17314,doll_6.2940000000000005 b,0,0,0,0,doll_6.2940000000000005 b,0,0,0
17315,doll_0.002 b,0,0,0,0,0,0,0,0
17316,doll_0.00199 b,0,0,0,0,doll_0.00279 b,0,0,0
17317,doll_0.00199 b,0,0,0,0,doll_0.00266 b,0,0,0
17318,doll_0.00199 b,0,0,0,0,doll_0.00235 b,0,0,0
17319,doll_0.00199 b,0,0,0,0,doll_0.00233 b,0,0,0
17320,doll_0.00199 b,0,0,0,0,doll_0.00216 b,0,0,0
17321,doll_0.00199 b,0,0,0,0,doll_0.00207 b,0,0,0
17322,doll_0.00199 b,0,0,0,0,doll_0.00199 b,0,0,0
17323,doll_0.00199 b,0,0,0,0,doll_0.00197 b,0,0,0
17324,doll_0.00199 b,0,0,0,0,doll_0.0019 b,0,0,0
17325,doll_0.00199 b,0,0,0,0,doll_0.00189 b,0,0,0
17326,doll_6.305 b,0,0,0,0,0,0,0,0
17327,doll_0.00199 b,0,0,0,0,doll_0.0018700000000000001 b,0,0,0
17328,doll_0.00199 b,0,0,0,0,doll_0.00184 b,0,0,0
17329,doll_0.00199 b,0,0,0,0,doll_0.00183 b,0,0,0
17330,doll_6.308 b,0,0,0,0,doll_0.00155 b,0,0,0
17331,doll_0.00199 b,0,0,0,0,doll_0.00181 b,0,0,0
17332,doll_0.00199 b,0,0,0,0,doll_0.0018 b,0,0,0
17333,doll_0.00199 b,0,0,0,0,doll_0.00177 b,0,0,0
17334,doll_6.312 b,0,0,0,0,doll_6.312 b,0,0,0
17335,doll_0.00199 b,0,0,0,0,doll_0.0016200000000000001 b,0,0,0
17336,doll_0.00199 b,0,0,0,0,doll_0.0016 b,0,0,0
17337,doll_0.00199 b,0,0,0,0,doll_0.00145 b,0,0,0
17338,doll_0.00199 b,0,0,0,0,doll_0.0014199999999999998 b,0,0,0
17339,doll_0.00199 b,0,0,0,0,doll_0.00128 b,0,0,0
17340,doll_0.00198 b,0,0,0,0,doll_0.00248 b,0,0,0
17341,doll_0.00198 b,0,0,0,0,doll_0.00246 b,0,0,0
17342,doll_0.00198 b,0,0,0,0,doll_0.00239 b,0,0,0
17343,doll_0.00198 b,0,0,0,0,doll_0.00222 b,0,0,0
17344,doll_0.00198 b,0,0,0,0,doll_0.00218 b,0,0,0
17345,doll_0.00198 b,0,0,0,0,doll_0.00217 b,0,0,0
17346,doll_0.00198 b,0,0,0,0,doll_0.00209 b,0,0,0
17347,doll_0.00198 b,0,0,0,0,doll_0.00204 b,0,0,0
17348,doll_0.00198 b,0,0,0,0,doll_0.0020299999999999997 b,0,0,0
17349,doll_0.00198 b,0,0,0,0,doll_0.0020299999999999997 b,0,0,0
17350,doll_0.00198 b,0,0,0,0,doll_0.00202 b,0,0,0
17351,doll_0.00198 b,0,0,0,0,doll_0.00202 b,0,0,0
17352,doll_0.00198 b,0,0,0,0,doll_0.0019399999999999999 b,0,0,0
17353,doll_0.00198 b,0,0,0,0,doll_0.00185 b,0,0,0
17354,doll_0.00198 b,0,0,0,0,doll_0.00183 b,0,0,0
17355,doll_0.00198 b,0,0,0,0,doll_0.00181 b,0,0,0
17356,doll_0.00198 b,0,0,0,0,doll_0.0018 b,0,0,0
17357,doll_0.00198 b,0,0,0,0,doll_0.00175 b,0,0,0
17358,doll_0.00198 b,0,0,0,0,doll_0.0016699999999999998 b,0,0,0
17359,doll_0.00198 b,0,0,0,0,doll_0.00166 b,0,0,0
17360,doll_0.00198 b,0,0,0,0,doll_0.00151 b,0,0,0
17361,doll_6.338 b,0,0,0,0,doll_0.0015400000000000001 b,0,0,0
17362,doll_0.00198 b,0,0,0,0,doll_0.00147 b,0,0,0
17363,doll_0.00198 b,0,0,0,0,doll_0.0014399999999999999 b,0,0,0
17364,doll_0.00198 b,0,0,0,0,doll_0.0014299999999999998 b,0,0,0
17365,doll_0.00197 b,0,0,0,0,doll_0.00376 b,0,0,0
17366,doll_0.00197 b,0,0,0,0,doll_0.0035099999999999997 b,0,0,0
17367,doll_0.00197 b,0,0,0,0,doll_0.00337 b,0,0,0
17368,doll_0.00197 b,0,0,0,0,doll_0.00331 b,0,0,0
17369,doll_0.00197 b,0,0,0,0,doll_0.00285 b,0,0,0
17370,doll_0.00197 b,0,0,0,0,doll_0.0025 b,0,0,0
17371,doll_0.00197 b,0,0,0,0,doll_0.00237 b,0,0,0
17372,doll_0.00197 b,0,0,0,0,doll_0.0020499999999999997 b,0,0,0
17373,doll_0.00197 b,0,0,0,0,doll_0.00204 b,0,0,0
17374,doll_0.00197 b,0,0,0,0,doll_0.00196 b,0,0,0
17375,doll_0.00197 b,0,0,0,0,doll_0.00195 b,0,0,0
17376,doll_6.352 b,0,0,0,0,doll_6.352 b,0,0,0
17377,doll_0.00197 b,0,0,0,0,doll_0.0019399999999999999 b,0,0,0
17378,doll_0.00197 b,0,0,0,0,doll_0.00184 b,0,0,0
17379,doll_0.00197 b,0,0,0,0,doll_0.00182 b,0,0,0
17380,doll_6.354 b,0,0,0,0,doll_6.354 b,0,0,0
17381,doll_0.00197 b,0,0,0,0,doll_0.00175 b,0,0,0
17382,doll_0.00197 b,0,0,0,0,doll_0.00155 b,0,0,0
17383,doll_0.00197 b,0,0,0,0,doll_0.0015300000000000001 b,0,0,0
17384,doll_0.00197 b,0,0,0,0,doll_0.0014199999999999998 b,0,0,0
17385,doll_0.00197 b,0,0,0,0,doll_0.00117 b,0,0,0
17386,doll_0.00197 b,0,0,0,0,doll_0.00076 b,0,0,0
17387,doll_0.00197 b,0,0,0,0,doll_6.803 b,0,0,0
17388,doll_0.00196 b,0,0,0,0,doll_0.00272 b,0,0,0
17389,doll_0.00196 b,0,0,0,0,doll_0.0023599999999999997 b,0,0,0
17390,doll_0.00196 b,0,0,0,0,doll_0.0022 b,0,0,0
17391,doll_0.00196 b,0,0,0,0,doll_0.0022 b,0,0,0
17392,doll_0.00196 b,0,0,0,0,doll_0.00213 b,0,0,0
17393,doll_0.00196 b,0,0,0,0,doll_0.0020299999999999997 b,0,0,0
17394,doll_0.00196 b,0,0,0,0,doll_0.00198 b,0,0,0
17395,doll_0.00196 b,0,0,0,0,doll_0.0019299999999999999 b,0,0,0
17396,doll_0.00196 b,0,0,0,0,doll_0.0019299999999999999 b,0,0,0
17397,doll_0.00196 b,0,0,0,0,doll_0.00191 b,0,0,0
17398,doll_0.00196 b,0,0,0,0,doll_0.00191 b,0,0,0
17399,doll_0.00196 b,0,0,0,0,doll_0.00188 b,0,0,0
17400,doll_0.00196 b,0,0,0,0,doll_0.00185 b,0,0,0
17401,doll_0.00196 b,0,0,0,0,doll_0.0018 b,0,0,0
17402,doll_0.00196 b,0,0,0,0,doll_0.00174 b,0,0,0
17403,doll_0.00196 b,0,0,0,0,doll_0.00165 b,0,0,0
17404,doll_0.00196 b,0,0,0,0,doll_0.00152 b,0,0,0
17405,doll_0.00196 b,0,0,0,0,doll_0.00147 b,0,0,0
17406,doll_0.00196 b,0,0,0,0,doll_0.0013700000000000001 b,0,0,0
17407,doll_0.00196 b,0,0,0,0,doll_0.00132 b,0,0,0
17408,doll_0.00196 b,0,0,0,0,doll_0.0013 b,0,0,0
17409,doll_0.00196 b,0,0,0,0,doll_0.00125 b,0,0,0
17410,doll_0.00196 b,0,0,0,0,doll_0.0009599999999999999 b,0,0,0
17411,doll_0.00195 b,0,0,0,0,doll_0.00268 b,0,0,0
17412,doll_0.00195 b,0,0,0,0,doll_0.00249 b,0,0,0
17413,doll_0.00195 b,0,0,0,0,doll_0.0024500000000000004 b,0,0,0
17414,doll_0.00195 b,0,0,0,0,doll_0.0022400000000000002 b,0,0,0
17415,doll_0.00195 b,0,0,0,0,doll_0.00207 b,0,0,0
17416,doll_0.00195 b,0,0,0,0,doll_0.00202 b,0,0,0
17417,doll_0.00195 b,0,0,0,0,doll_0.00196 b,0,0,0
17418,doll_0.00195 b,0,0,0,0,doll_0.00196 b,0,0,0
17419,doll_0.00195 b,0,0,0,0,doll_0.0019399999999999999 b,0,0,0
17420,doll_0.00195 b,0,0,0,0,doll_0.0019399999999999999 b,0,0,0
17421,doll_0.00195 b,0,0,0,0,doll_0.00191 b,0,0,0
17422,doll_6.395 b,0,0,0,0,0,0,0,0
17423,doll_0.00195 b,0,0,0,0,doll_0.00191 b,0,0,0
17424,doll_0.00195 b,0,0,0,0,doll_0.0018700000000000001 b,0,0,0
17425,doll_0.00195 b,0,0,0,0,doll_0.00181 b,0,0,0
17426,doll_0.00195 b,0,0,0,0,doll_0.00175 b,0,0,0
17427,doll_0.00195 b,0,0,0,0,doll_0.0017 b,0,0,0
17428,doll_0.00195 b,0,0,0,0,doll_0.00166 b,0,0,0
17429,doll_0.00195 b,0,0,0,0,doll_0.00164 b,0,0,0
17430,doll_0.00195 b,0,0,0,0,doll_0.00161 b,0,0,0
17431,doll_0.00195 b,0,0,0,0,doll_0.00159 b,0,0,0
17432,doll_0.00195 b,0,0,0,0,doll_0.00069 b,0,0,0
17433,doll_0.00195 b,0,0,0,0,doll_0.00066 b,0,0,0
17434,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00497 b,0,0,0
17435,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00329 b,0,0,0
17436,doll_0.0019399999999999999 b,0,0,0,0,doll_0.0024 b,0,0,0
17437,doll_0.0019399999999999999 b,0,0,0,0,doll_0.0024 b,0,0,0
17438,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00232 b,0,0,0
17439,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00221 b,0,0,0
17440,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00216 b,0,0,0
17441,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00215 b,0,0,0
17442,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00209 b,0,0,0
17443,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00207 b,0,0,0
17444,doll_0.0019399999999999999 b,0,0,0,0,doll_0.0020099999999999996 b,0,0,0
17445,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00181 b,0,0,0
17446,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00172 b,0,0,0
17447,doll_0.0019399999999999999 b,0,0,0,0,doll_0.0017 b,0,0,0
17448,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00165 b,0,0,0
17449,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00155 b,0,0,0
17450,doll_0.0019399999999999999 b,0,0,0,0,doll_0.00094 b,0,0,0
17451,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00801 b,0,0,0
17452,doll_0.0019299999999999999 b,0,0,0,0,doll_0.0028599999999999997 b,0,0,0
17453,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00242 b,0,0,0
17454,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00233 b,0,0,0
17455,doll_0.0019299999999999999 b,0,0,0,0,doll_0.0023 b,0,0,0
17456,doll_0.0019299999999999999 b,0,0,0,0,doll_0.0023 b,0,0,0
17457,doll_0.0019299999999999999 b,0,0,0,0,doll_0.0022299999999999998 b,0,0,0
17458,doll_0.0019299999999999999 b,0,0,0,0,doll_0.0022299999999999998 b,0,0,0
17459,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00213 b,0,0,0
17460,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00212 b,0,0,0
17461,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00211 b,0,0,0
17462,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00211 b,0,0,0
17463,doll_0.0019299999999999999 b,0,0,0,0,doll_0.0021000000000000003 b,0,0,0
17464,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00202 b,0,0,0
17465,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00199 b,0,0,0
17466,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00185 b,0,0,0
17467,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00184 b,0,0,0
17468,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00183 b,0,0,0
17469,doll_0.0019299999999999999 b,0,0,0,0,doll_0.0018 b,0,0,0
17470,doll_0.0019299999999999999 b,0,0,0,0,doll_0.00177 b,0,0,0
17471,doll_0.0019299999999999999 b,0,0,0,0,doll_0.0005899999999999999 b,0,0,0
17472,doll_0.0019199999999999998 b,0,0,0,0,doll_0.00357 b,0,0,0
17473,0,0,0,0,0,0,0,0,0
17474,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0033900000000000002 b,0,0,0
17475,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0027 b,0,0,0
17476,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0024100000000000002 b,0,0,0
17477,doll_0.0019199999999999998 b,0,0,0,0,doll_0.00231 b,0,0,0
17478,doll_0.0019199999999999998 b,0,0,0,0,doll_0.00227 b,0,0,0
17479,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0022400000000000002 b,0,0,0
17480,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0022400000000000002 b,0,0,0
17481,doll_0.0019199999999999998 b,0,0,0,0,doll_0.00218 b,0,0,0
17482,doll_0.0019199999999999998 b,0,0,0,0,doll_0.00197 b,0,0,0
17483,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0019299999999999999 b,0,0,0
17484,doll_0.0019199999999999998 b,0,0,0,0,doll_0.00191 b,0,0,0
17485,doll_0.0019199999999999998 b,0,0,0,0,doll_0.00188 b,0,0,0
17486,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0017900000000000001 b,0,0,0
17487,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0016899999999999999 b,0,0,0
17488,doll_0.0019199999999999998 b,0,0,0,0,doll_0.00159 b,0,0,0
17489,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0011799999999999998 b,0,0,0
17490,doll_0.0019199999999999998 b,0,0,0,0,doll_0.0011 b,0,0,0
17491,doll_0.0019199999999999998 b,0,0,0,0,doll_0.00078 b,0,0,0
17492,doll_0.00191 b,0,0,0,0,doll_0.00277 b,0,0,0
17493,doll_0.00191 b,0,0,0,0,doll_0.00256 b,0,0,0
17494,doll_0.00191 b,0,0,0,0,doll_0.0023799999999999997 b,0,0,0
17495,doll_0.00191 b,0,0,0,0,doll_0.00225 b,0,0,0
17496,doll_0.00191 b,0,0,0,0,doll_0.00213 b,0,0,0
17497,doll_0.00191 b,0,0,0,0,doll_0.00211 b,0,0,0
17498,doll_0.00191 b,0,0,0,0,doll_0.00206 b,0,0,0
17499,doll_0.00191 b,0,0,0,0,doll_0.00196 b,0,0,0
17500,doll_0.00191 b,0,0,0,0,doll_0.00195 b,0,0,0
17501,doll_0.00191 b,0,0,0,0,doll_0.0019299999999999999 b,0,0,0
17502,doll_0.00191 b,0,0,0,0,doll_0.00186 b,0,0,0
17503,doll_0.00191 b,0,0,0,0,doll_0.00185 b,0,0,0
17504,doll_0.00191 b,0,0,0,0,doll_0.00177 b,0,0,0
17505,doll_0.00191 b,0,0,0,0,doll_0.00173 b,0,0,0
17506,doll_0.00191 b,0,0,0,0,doll_0.0016899999999999999 b,0,0,0
17507,doll_0.00191 b,0,0,0,0,doll_0.0015400000000000001 b,0,0,0
17508,doll_0.00191 b,0,0,0,0,doll_0.0014299999999999998 b,0,0,0
17509,doll_0.00191 b,0,0,0,0,doll_0.0014299999999999998 b,0,0,0
17510,doll_0.0019 b,0,0,0,0,doll_0.00332 b,0,0,0
17511,doll_0.0019 b,0,0,0,0,doll_0.00271 b,0,0,0
17512,doll_0.0019 b,0,0,0,0,doll_0.0027 b,0,0,0
17513,doll_0.0019 b,0,0,0,0,doll_0.00239 b,0,0,0
17514,doll_0.0019 b,0,0,0,0,doll_0.0023799999999999997 b,0,0,0
17515,doll_0.0019 b,0,0,0,0,doll_0.00233 b,0,0,0
17516,doll_0.0019 b,0,0,0,0,doll_0.0022400000000000002 b,0,0,0
17517,doll_0.0019 b,0,0,0,0,doll_0.00221 b,0,0,0
17518,doll_0.0019 b,0,0,0,0,doll_0.00215 b,0,0,0
17519,doll_0.0019 b,0,0,0,0,doll_0.00213 b,0,0,0
17520,doll_0.0019 b,0,0,0,0,doll_0.00211 b,0,0,0
17521,doll_0.0019 b,0,0,0,0,doll_0.00207 b,0,0,0
17522,doll_0.0019 b,0,0,0,0,doll_0.0020299999999999997 b,0,0,0
17523,doll_0.0019 b,0,0,0,0,doll_0.0020099999999999996 b,0,0,0
17524,doll_0.0019 b,0,0,0,0,doll_0.0020099999999999996 b,0,0,0
