,sales,assets,market_value,profit
1186,doll_5.59 b,doll_28.52 b,doll_16.36 b,doll_879.7 m
1187,doll_5.13 b,doll_12.89 b,doll_74.92 b,doll_866.2 m
1188,doll_16.58 b,doll_21.47 b,doll_11.79 b,doll_544.2 m
1189,doll_5.66 b,doll_121.72 b,doll_4.83 b,doll_941.9 m
1190,doll_16.77 b,doll_17.85 b,doll_4.85 b,doll_1.04 b
1191,doll_30.47 b,doll_31.88 b,doll_3.19 b,doll_484.9 m
1192,doll_12.58 b,doll_14.52 b,doll_32.25 b,doll_-12.05 b
1193,doll_18.91 b,doll_44.93 b,doll_1.73 b,doll_454 m
1194,doll_28.6 b,doll_32.44 b,doll_4.71 b,doll_-1.9 b
1195,doll_2.65 b,doll_95.48 b,doll_4 b,doll_1.02 b
1196,doll_17.44 b,doll_16.41 b,doll_17.39 b,doll_71.2 m
1197,doll_7.71 b,doll_11.23 b,doll_23.96 b,doll_901.9 m
1198,doll_28.43 b,doll_10.45 b,doll_9.69 b,doll_731.6 m
1199,doll_8.6 b,doll_21.55 b,doll_28.29 b,doll_12 m
1200,doll_2.54 b,doll_125.09 b,doll_10.67 b,doll_616 m
1201,doll_3.06 b,doll_8.71 b,doll_32.79 b,doll_1.15 b
1202,doll_8.69 b,doll_12.96 b,doll_19.39 b,doll_901.9 m
1203,doll_9.02 b,doll_13 b,doll_23.47 b,doll_754.1 m
1204,doll_13.74 b,doll_13.26 b,doll_14.76 b,doll_753 m
1205,doll_10.48 b,doll_15.52 b,doll_13.72 b,doll_857 m
1206,doll_13.28 b,doll_30.45 b,doll_11.18 b,doll_-1.27 b
1207,doll_19.52 b,doll_40.14 b,doll_2.83 b,doll_-171.3 m
1208,doll_6.44 b,doll_83.53 b,doll_5.7 b,doll_842.8 m
1209,doll_11.99 b,doll_21.65 b,doll_3.94 b,doll_1.08 b
1210,doll_4.88 b,doll_19.24 b,doll_34.61 b,doll_747 m
1211,doll_5.94 b,doll_10.39 b,doll_32.22 b,doll_985.4 m
1212,doll_3.5 b,doll_91.39 b,doll_3.98 b,doll_1.01 b
1213,doll_1.8 b,doll_4.43 b,doll_35.06 b,doll_1.07 b
1214,doll_10.98 b,doll_12.03 b,doll_9.52 b,doll_1.53 b
1215,doll_13.21 b,doll_23.22 b,doll_14.12 b,doll_444.5 m
1216,doll_6.89 b,doll_21.56 b,doll_21.31 b,doll_645.5 m
1217,doll_6.74 b,doll_9.63 b,doll_22.49 b,doll_1.01 b
1218,doll_3.08 b,doll_23.81 b,doll_16.92 b,doll_948.2 m
1219,doll_3.51 b,doll_53.28 b,doll_21.45 b,doll_-9.42 b
1220,doll_1.51 b,doll_17.6 b,doll_22.21 b,doll_1.01 b
1221,doll_7.55 b,doll_7.64 b,doll_41.49 b,doll_653 m
1222,doll_13.82 b,doll_20.32 b,doll_5.57 b,doll_982 m
1223,doll_19.89 b,doll_31.74 b,doll_8.21 b,doll_-1.56 b
1224,doll_10.91 b,doll_26.64 b,doll_3.72 b,doll_920.1 m
1225,doll_5.05 b,doll_7.8 b,doll_39.04 b,doll_982 m
1226,doll_9.34 b,doll_20.38 b,doll_7.33 b,doll_1.53 b
1227,doll_24.69 b,doll_11.79 b,doll_13.7 b,doll_547.1 m
1228,doll_7.84 b,doll_23.46 b,doll_26.31 b,doll_401.6 m
1229,doll_12.82 b,doll_15.99 b,doll_12.42 b,doll_723 m
1230,doll_4.82 b,doll_31.12 b,doll_19.97 b,doll_656.3 m
1231,doll_15.19 b,doll_35.15 b,doll_8.76 b,doll_65.7 m
1232,doll_16.22 b,doll_45.89 b,doll_3.06 b,doll_115.7 m
1233,doll_17.48 b,doll_21.4 b,doll_3.73 b,doll_764 m
1234,doll_6.54 b,doll_14.45 b,doll_18.55 b,doll_1.11 b
1235,doll_12.37 b,doll_10.76 b,doll_7.74 b,doll_1.88 b
1236,doll_5.55 b,doll_11.52 b,doll_19.05 b,doll_1.77 b
1237,doll_4.53 b,doll_15.22 b,doll_50.69 b,doll_761 m
1238,doll_4.5 b,doll_8.9 b,doll_43.63 b,doll_908.9 m
1239,doll_15.84 b,doll_46.46 b,doll_3.02 b,doll_-1.67 b
1240,doll_17.34 b,doll_41.25 b,doll_745 m,doll_44 m
1241,doll_11.25 b,doll_13.99 b,doll_8.62 b,doll_1.55 b
1242,doll_9.23 b,doll_16.98 b,doll_19.29 b,doll_615 m
1243,doll_18.01 b,doll_23.19 b,doll_1.76 b,doll_669.1 m
1244,doll_1.12 b,doll_224.16 b,doll_385 m,doll_754 m
1245,doll_4.72 b,doll_92.4 b,doll_3.56 b,doll_923.1 m
1246,doll_24.86 b,doll_30.13 b,doll_3.35 b,doll_-115.5 m
1247,doll_17.84 b,doll_13.71 b,doll_4.45 b,doll_1.2 b
1248,doll_7.94 b,doll_10.61 b,doll_18.47 b,doll_925 m
1249,doll_3.43 b,doll_22.37 b,doll_12.1 b,doll_1.32 b
1250,doll_12.41 b,doll_63.68 b,doll_1.4 b,doll_-1.38 b
1251,doll_10.53 b,doll_19.88 b,doll_6.41 b,doll_1.22 b
1252,doll_2.62 b,doll_4.07 b,doll_48.91 b,doll_844.6 m
1253,doll_5.49 b,doll_9.29 b,doll_18.58 b,doll_1.72 b
1254,doll_2.27 b,doll_60.58 b,doll_8.35 b,doll_946.8 m
1255,doll_87.29 b,doll_20.38 b,doll_3.94 b,doll_393.5 m
1256,doll_14.61 b,doll_10.78 b,doll_13.23 b,doll_677.9 m
1257,doll_30.14 b,doll_18.86 b,doll_1.36 b,doll_619 m
1258,doll_5.26 b,doll_4.82 b,doll_30.9 b,doll_1.03 b
1259,doll_3.86 b,doll_107.66 b,doll_7.54 b,doll_858.5 m
1260,doll_5.42 b,doll_130.65 b,doll_7.45 b,doll_816.8 m
1261,doll_5.97 b,doll_61.91 b,doll_3.22 b,doll_946.4 m
1262,doll_13.83 b,doll_16.12 b,doll_4.41 b,doll_1.14 b
1263,doll_11.54 b,doll_45.27 b,doll_2.39 b,doll_580 m
1264,doll_22.78 b,doll_17.09 b,doll_5.29 b,doll_755 m
1265,doll_6.23 b,doll_14.48 b,doll_14.33 b,doll_1.52 b
1266,doll_19.43 b,doll_15.05 b,doll_7.38 b,doll_938 m
1267,doll_15.96 b,doll_20.41 b,doll_12.15 b,doll_435 m
1268,doll_12.99 b,doll_17.26 b,doll_8.57 b,doll_899.4 m
1269,doll_12.62 b,doll_58.03 b,doll_6.52 b,doll_444.1 m
1270,doll_19.87 b,doll_20.33 b,doll_10.38 b,doll_-1.01 b
1271,doll_13.12 b,doll_21.5 b,doll_6.87 b,doll_865.5 m
1272,doll_3.16 b,doll_5.14 b,doll_27.59 b,doll_1.09 b
1273,doll_12.29 b,doll_9.04 b,doll_7.96 b,doll_1.52 b
1274,doll_4.35 b,doll_6.03 b,doll_32.32 b,doll_964.4 m
1275,doll_12.64 b,doll_13.09 b,doll_9.9 b,doll_989.5 m
1276,doll_3.45 b,doll_27.9 b,doll_11.28 b,doll_1.03 b
1277,doll_3.81 b,doll_93.12 b,doll_6.72 b,doll_867 m
1278,doll_8.56 b,doll_18.44 b,doll_14.16 b,doll_715.6 m
1279,doll_16.65 b,doll_17.27 b,doll_13.5 b,doll_432.7 m
1280,doll_7.02 b,doll_286.51 b,doll_4.7 b,doll_524.9 m
1281,doll_34.98 b,doll_23.78 b,doll_4.75 b,doll_467.9 m
1282,doll_3.55 b,doll_8.65 b,doll_49.71 b,doll_790.7 m
1283,doll_2.76 b,doll_75.1 b,doll_6.08 b,doll_934.9 m
1284,doll_5.76 b,doll_24.05 b,doll_16.79 b,doll_769.7 m
1285,doll_13.62 b,doll_8.05 b,doll_11.02 b,doll_829.7 m
1286,doll_18.13 b,doll_21.79 b,doll_3.62 b,doll_658.1 m
1287,doll_12.09 b,doll_9.58 b,doll_15.78 b,doll_662.8 m
1288,doll_6.41 b,doll_17.14 b,doll_6.71 b,doll_4.96 b
1289,doll_692 m,doll_21.48 b,doll_8.48 b,doll_2.83 b
1290,doll_16.37 b,doll_16.95 b,doll_3.84 b,doll_893.6 m
1291,doll_11.35 b,doll_65.16 b,doll_2 b,doll_418.5 m
1292,doll_15.08 b,doll_12.99 b,doll_2.31 b,doll_1.28 b
1293,doll_6.14 b,doll_76.51 b,doll_6.96 b,doll_781 m
1294,doll_3.95 b,doll_44.41 b,doll_4.56 b,doll_1.26 b
1295,doll_5.55 b,doll_11.9 b,doll_29.4 b,doll_990.1 m
1296,doll_4.29 b,doll_21.59 b,doll_9.54 b,doll_1.87 b
1297,doll_16.76 b,doll_15.36 b,doll_8.54 b,doll_799.6 m
1298,doll_15.51 b,doll_39.2 b,doll_3.87 b,doll_246 m
1299,doll_5.39 b,doll_228 b,doll_5 b,doll_672.6 m
1300,doll_10.44 b,doll_72.07 b,doll_1.88 b,doll_-2.62 b
1301,doll_7.09 b,doll_6.57 b,doll_54.81 b,doll_555.2 m
1302,doll_16.92 b,doll_34.89 b,doll_2.85 b,doll_-3.89 b
1303,doll_14.07 b,doll_14.8 b,doll_18.38 b,doll_281.1 m
1304,doll_11.55 b,doll_36.86 b,doll_8.96 b,doll_204.9 m
1305,doll_5.78 b,doll_33.22 b,doll_21.99 b,doll_129 m
1306,doll_3.33 b,doll_145.42 b,doll_6.09 b,doll_726.9 m
1307,doll_2.08 b,doll_28.09 b,doll_31.17 b,doll_-80.3 m
1308,doll_3.81 b,doll_12.79 b,doll_16.46 b,doll_1.62 b
1309,doll_1.65 b,doll_51.27 b,doll_12.8 b,doll_580.3 m
1310,doll_4.46 b,doll_22.11 b,doll_49.55 b,doll_-421 m
1311,doll_5.11 b,doll_8.62 b,doll_18.61 b,doll_1.39 b
1312,doll_2.95 b,doll_5.73 b,doll_36.22 b,doll_840.9 m
1313,doll_1.64 b,doll_30.41 b,doll_24.53 b,doll_520 m
1314,doll_6.56 b,doll_13.93 b,doll_36.02 b,doll_640 m
1315,doll_8.3 b,doll_22.72 b,doll_18.66 b,doll_-571.9 m
1316,doll_7.14 b,doll_261.3 b,doll_4.1 b,doll_-108 m
1317,doll_9.95 b,doll_39.13 b,doll_9.52 b,doll_-3.48 b
1318,doll_8 b,doll_8.94 b,doll_13.29 b,doll_1.01 b
1319,doll_6.54 b,doll_12.57 b,doll_20.1 b,doll_917 m
1320,doll_4.43 b,doll_107.71 b,doll_5.89 b,doll_758.3 m
1321,doll_26.95 b,doll_24.01 b,doll_7.49 b,doll_-7.64 b
1322,doll_13.13 b,doll_43.42 b,doll_2.12 b,doll_362.8 m
1323,doll_8.88 b,doll_14.25 b,doll_6.22 b,doll_2.27 b
1324,doll_7.99 b,doll_13.3 b,doll_14.12 b,doll_973 m
1325,doll_11.17 b,doll_12.37 b,doll_6.82 b,doll_1.71 b
1326,doll_8.41 b,doll_9.45 b,doll_21.55 b,doll_658.4 m
1327,doll_8.3 b,doll_11.99 b,doll_14.16 b,doll_921 m
1328,doll_118 m,doll_13.74 b,doll_11.34 b,doll_3.07 b
1329,doll_14.14 b,doll_9.75 b,doll_13.28 b,doll_609 m
1330,doll_22.96 b,doll_22.59 b,doll_5.33 b,doll_535.2 m
1331,doll_25.18 b,doll_16.44 b,doll_5.49 b,doll_652.7 m
1332,doll_15.5 b,doll_34.89 b,doll_3.27 b,doll_-602.1 m
1333,doll_6.36 b,doll_10.69 b,doll_22.89 b,doll_844.4 m
1334,doll_5.6 b,doll_16.99 b,doll_17.96 b,doll_946 m
1335,doll_7.41 b,doll_18.33 b,doll_6.48 b,doll_1.86 b
1336,doll_17.47 b,doll_27.3 b,doll_7.93 b,doll_345.5 m
1337,doll_7.24 b,doll_182.26 b,doll_3.53 b,doll_490.2 m
1338,doll_1.13 b,doll_39.29 b,doll_615 m,doll_1.19 b
1339,doll_5.01 b,doll_7.73 b,doll_26.44 b,doll_951 m
1340,doll_4.16 b,doll_32.97 b,doll_10.6 b,doll_841.5 m
1341,doll_47.63 b,doll_19.23 b,doll_1.39 b,doll_134.2 m
1342,doll_20.38 b,doll_8.03 b,doll_5.21 b,doll_875.6 m
1343,doll_4.98 b,doll_7.85 b,doll_21.3 b,doll_1.08 b
1344,doll_44.24 b,doll_19.41 b,doll_3.4 b,doll_452.3 m
1345,doll_17.89 b,doll_20.07 b,doll_7.04 b,doll_636 m
1346,doll_8.7 b,doll_45.23 b,doll_3.3 b,doll_608.2 m
1347,doll_6.36 b,doll_12.94 b,doll_27.42 b,doll_748.4 m
1348,doll_6.17 b,doll_86.96 b,doll_2.63 b,doll_655 m
1349,doll_3.21 b,doll_2.44 b,doll_39.89 b,doll_744.8 m
1350,doll_11.94 b,doll_13.59 b,doll_11.01 b,doll_802.2 m
1351,doll_2.68 b,doll_4.53 b,doll_16.01 b,doll_1.47 b
1352,doll_7.66 b,doll_93.67 b,doll_1.97 b,doll_524.2 m
1353,doll_6.15 b,doll_14.84 b,doll_35.26 b,doll_617.5 m
1354,doll_8 b,doll_15.01 b,doll_13.86 b,doll_836.7 m
1355,doll_6.58 b,doll_13.98 b,doll_16.27 b,doll_972.3 m
1356,doll_8.42 b,doll_31.19 b,doll_1.99 b,doll_782.8 m
1357,doll_11.32 b,doll_49.19 b,doll_3.88 b,doll_477.5 m
1358,doll_1.25 b,doll_539.07 b,doll_8.62 b,doll_473.6 m
1359,doll_6.27 b,doll_12.17 b,doll_22.93 b,doll_822.4 m
1360,doll_1.15 b,doll_23.46 b,doll_7.78 b,doll_2.03 b
1361,doll_5.1 b,doll_9.3 b,doll_28.97 b,doll_871.6 m
1362,doll_3.74 b,doll_6.23 b,doll_32.09 b,doll_807 m
1363,doll_10.19 b,doll_27.73 b,doll_10.77 b,doll_449.9 m
1364,doll_10.29 b,doll_12.13 b,doll_13.89 b,doll_712.6 m
1365,doll_14.62 b,doll_16.22 b,doll_7.77 b,doll_809.5 m
1366,doll_2.6 b,doll_90.81 b,doll_7.55 b,doll_727.2 m
1367,doll_10.4 b,doll_19.14 b,doll_5.35 b,doll_974.9 m
1368,doll_13.03 b,doll_17.26 b,doll_6.23 b,doll_870.6 m
1369,doll_6.2 b,doll_38.45 b,doll_1.34 b,doll_927.8 m
1370,doll_8.9 b,doll_49.27 b,doll_3.33 b,doll_555.8 m
1371,doll_7.08 b,doll_9.06 b,doll_12.68 b,doll_1.1 b
1372,doll_6.19 b,doll_9.5 b,doll_16.91 b,doll_1.01 b
1373,doll_5.64 b,doll_10.44 b,doll_26.81 b,doll_860.5 m
1374,doll_19.04 b,doll_16.96 b,doll_10.12 b,doll_4.7 m
1375,doll_2.5 b,doll_8.57 b,doll_20.32 b,doll_1.05 b
1376,doll_1.53 b,doll_32.26 b,doll_20.82 b,doll_-5.26 b
1377,doll_1.61 b,doll_10.47 b,doll_28.54 b,doll_856.9 m
1378,doll_6.91 b,doll_157.96 b,doll_6.73 b,doll_61.2 m
1379,doll_29.93 b,doll_16.21 b,doll_144 m,doll_579.5 m
1380,doll_2.99 b,doll_4.39 b,doll_41.22 b,doll_696 m
1381,doll_7.66 b,doll_85.49 b,doll_2.22 b,doll_517.7 m
1382,doll_11.14 b,doll_9.18 b,doll_10.05 b,doll_897 m
1383,doll_15.67 b,doll_10.61 b,doll_5.87 b,doll_978.3 m
1384,doll_7.2 b,doll_20.71 b,doll_14.11 b,doll_638 m
1385,doll_6.3 b,doll_37.31 b,doll_11.24 b,doll_578.6 m
1386,doll_11.81 b,doll_41.92 b,doll_968 m,doll_419 m
1387,doll_8.1 b,doll_85.06 b,doll_1.84 b,doll_414.3 m
1388,doll_2.04 b,doll_5.51 b,doll_37.06 b,doll_726 m
1389,doll_4.49 b,doll_155.06 b,doll_2.46 b,doll_620.7 m
1390,doll_16.98 b,doll_20.83 b,doll_5.09 b,doll_600.6 m
1391,doll_4.23 b,doll_107.92 b,doll_2.1 b,doll_663.3 m
1392,doll_13.11 b,doll_17.84 b,doll_4.8 b,doll_820.3 m
1393,doll_11.42 b,doll_8.15 b,doll_20.85 b,doll_-38.6 m
1394,doll_3.16 b,doll_2.48 b,doll_31.59 b,doll_778.1 m
1395,doll_17 b,doll_11.78 b,doll_12.46 b,doll_529.9 m
1396,doll_10.06 b,doll_15.19 b,doll_20.41 b,doll_-2.08 b
1397,doll_9.22 b,doll_16.45 b,doll_6.54 b,doll_1.24 b
1398,doll_1.56 b,doll_165.88 b,doll_9.15 b,doll_488.6 m
1399,doll_1.14 b,doll_47.8 b,doll_14.68 b,doll_458.5 m
1400,doll_7.07 b,doll_10.1 b,doll_49.4 b,doll_83.3 m
1401,doll_7.73 b,doll_8.02 b,doll_15.1 b,doll_834.7 m
1402,doll_15.65 b,doll_18.33 b,doll_2.09 b,doll_681.4 m
1403,doll_2.06 b,doll_34.92 b,doll_14.69 b,doll_564.9 m
1404,doll_14.29 b,doll_17.34 b,doll_7.78 b,doll_724 m
1405,doll_17.55 b,doll_14.34 b,doll_3.16 b,doll_821.4 m
1406,doll_5.07 b,doll_15 b,doll_19.25 b,doll_932.3 m
1407,doll_3.49 b,doll_80.61 b,doll_2.5 b,doll_717 m
1408,doll_7.84 b,doll_12.17 b,doll_8.85 b,doll_1.54 b
1409,doll_13.36 b,doll_7.92 b,doll_10.53 b,doll_675.9 m
1410,doll_2.09 b,doll_55.27 b,doll_2.88 b,doll_843 m
1411,doll_12.98 b,doll_12.86 b,doll_17.2 b,doll_486 m
1412,doll_10.05 b,doll_49.32 b,doll_2.31 b,doll_107.3 m
1413,doll_5.49 b,doll_52.7 b,doll_3.67 b,doll_854.9 m
1414,doll_18.46 b,doll_24.65 b,doll_3.75 b,doll_-93.1 m
1415,doll_2.55 b,doll_58.03 b,doll_3.83 b,doll_822.3 m
1416,doll_988 m,doll_17.19 b,doll_20.82 b,doll_732 m
1417,doll_72.02 b,doll_15.34 b,doll_2.54 b,doll_478.4 m
1418,doll_5.99 b,doll_13.71 b,doll_98.91 b,doll_-352 m
1419,doll_26.26 b,doll_20.1 b,doll_2.79 b,doll_281.3 m
1420,doll_10.41 b,doll_45.31 b,doll_6.3 b,doll_-1.89 b
1421,doll_24.77 b,doll_13.49 b,doll_6.83 b,doll_691.6 m
1422,doll_1.97 b,doll_68.15 b,doll_6.06 b,doll_749 m
1423,doll_7.82 b,doll_18.45 b,doll_16.52 b,doll_555.6 m
1424,doll_6.49 b,doll_11.72 b,doll_5.3 b,doll_4.27 b
1425,doll_23.34 b,doll_12.92 b,doll_8.72 b,doll_590 m
1426,doll_14.04 b,doll_6.58 b,doll_15.44 b,doll_169.8 m
1427,doll_4.97 b,doll_6.13 b,doll_18 b,doll_1.06 b
1428,doll_4.71 b,doll_64.44 b,doll_9.59 b,doll_572 m
1429,doll_2.58 b,doll_25.78 b,doll_12.02 b,doll_774.9 m
1430,doll_12.4 b,doll_8.48 b,doll_12.05 b,doll_623.9 m
1431,doll_4.62 b,doll_5.37 b,doll_26.07 b,doll_822.2 m
1432,doll_11.55 b,doll_14.56 b,doll_11.91 b,doll_625.1 m
1433,doll_3.72 b,doll_3.33 b,doll_29.21 b,doll_769 m
1434,doll_8.87 b,doll_16.13 b,doll_4.51 b,doll_1.24 b
1435,doll_13.15 b,doll_22.27 b,doll_6.91 b,doll_619.5 m
1436,doll_14.88 b,doll_7.67 b,doll_4.25 b,doll_922.4 m
1437,doll_8.25 b,doll_4.63 b,doll_9.68 b,doll_1.13 b
1438,doll_71.65 b,doll_15.04 b,doll_2.93 b,doll_335 m
1439,doll_55 m,doll_22.29 b,doll_30.27 b,doll_-4.69 b
1440,doll_12.17 b,doll_19.17 b,doll_8.19 b,doll_671.8 m
1441,doll_10.33 b,doll_44.13 b,doll_1.52 b,doll_423.6 m
1442,doll_8.91 b,doll_8.52 b,doll_8.46 b,doll_1.3 b
1443,doll_1.36 b,doll_18.46 b,doll_15.72 b,doll_838.1 m
1444,doll_3.92 b,doll_94.82 b,doll_2.04 b,doll_640.9 m
1445,doll_3.34 b,doll_5.92 b,doll_48.93 b,doll_606.8 m
1446,doll_5.19 b,doll_8 b,doll_24.95 b,doll_827.5 m
1447,doll_30.86 b,doll_17.97 b,doll_2.83 b,doll_374.8 m
1448,doll_5.89 b,doll_10.8 b,doll_94.28 b,doll_230 m
1449,doll_3.95 b,doll_5.94 b,doll_28.41 b,doll_772 m
1450,doll_11.2 b,doll_14.22 b,doll_7.88 b,doll_1.03 b
1451,doll_5.05 b,doll_17.33 b,doll_17.52 b,doll_800 m
1452,doll_7.86 b,doll_11.09 b,doll_32.7 b,doll_95.5 m
1453,doll_11 b,doll_12.19 b,doll_13.34 b,doll_616.1 m
1454,doll_8.95 b,doll_32.35 b,doll_9.42 b,doll_-1.14 b
1455,doll_1.3 b,doll_6.21 b,doll_30.37 b,doll_733.8 m
1456,doll_7.12 b,doll_8.58 b,doll_20.27 b,doll_662.1 m
1457,doll_2.31 b,doll_25.02 b,doll_14.29 b,doll_665.9 m
1458,doll_1.11 b,doll_10.45 b,doll_22.92 b,doll_851.5 m
1459,doll_20.4 b,doll_21.42 b,doll_4.49 b,doll_206.8 m
1460,doll_3.42 b,doll_71.69 b,doll_5.46 b,doll_693.3 m
1461,doll_1.56 b,doll_41.91 b,doll_11.43 b,doll_567.5 m
1462,doll_8.71 b,doll_16.8 b,doll_7.68 b,doll_1.07 b
1463,doll_3.7 b,doll_3.81 b,doll_17.65 b,doll_1.02 b
1464,doll_8.41 b,doll_7.97 b,doll_13.79 b,doll_740.1 m
1465,doll_7.01 b,doll_7.69 b,doll_19.87 b,doll_670.5 m
1466,doll_1.25 b,doll_32.19 b,doll_7.42 b,doll_1.09 b
1467,doll_1.96 b,doll_58.31 b,doll_10.05 b,doll_547.5 m
1468,doll_3.81 b,doll_7.38 b,doll_16.05 b,doll_1.1 b
1469,doll_14.52 b,doll_13.39 b,doll_2.6 b,doll_904.1 m
1470,doll_16.01 b,doll_25.23 b,doll_5.92 b,doll_388.2 m
1471,doll_5.09 b,doll_51.26 b,doll_9.72 b,doll_585.7 m
1472,doll_3.25 b,doll_51.24 b,doll_4.1 b,doll_796 m
1473,doll_3.37 b,doll_41.99 b,doll_6.4 b,doll_899 m
1474,doll_3 b,doll_7.81 b,doll_33.43 b,doll_666.2 m
1475,doll_3.83 b,doll_24.72 b,doll_23.37 b,doll_49 m
1476,doll_3.03 b,doll_11.66 b,doll_19.27 b,doll_938.9 m
1477,doll_7.64 b,doll_9.52 b,doll_8.04 b,doll_1.74 b
1478,doll_4.73 b,doll_7.42 b,doll_24.14 b,doll_793.6 m
1479,doll_2.34 b,doll_29.22 b,doll_4.67 b,doll_1.16 b
1480,doll_3.51 b,doll_20.55 b,doll_16.08 b,doll_696.6 m
1481,doll_3.55 b,doll_79.32 b,doll_5.07 b,doll_649.4 m
1482,doll_13.6 b,doll_28.12 b,doll_2.23 b,doll_-255.2 m
1483,doll_8.46 b,doll_25.04 b,doll_11.6 b,doll_83.7 m
1484,doll_2.11 b,doll_56.42 b,doll_6.45 b,doll_744.4 m
1485,doll_12.62 b,doll_13.68 b,doll_4.74 b,doll_976.3 m
1486,doll_7.71 b,doll_14.01 b,doll_13.02 b,doll_791.3 m
1487,doll_5.07 b,doll_11.39 b,doll_25.02 b,doll_764.4 m
1488,doll_7.68 b,doll_7.26 b,doll_17.53 b,doll_654.9 m
1489,doll_4.1 b,doll_14.45 b,doll_18.29 b,doll_900.2 m
1490,doll_2.07 b,doll_25.66 b,doll_3.88 b,doll_1.33 b
1491,doll_5.16 b,doll_29.77 b,doll_10.26 b,doll_730.8 m
1492,doll_6.16 b,doll_133.31 b,doll_2.05 b,doll_197.6 m
1493,doll_3.07 b,doll_116.4 b,doll_4.04 b,doll_573.7 m
1494,doll_15.82 b,doll_8.62 b,doll_2.62 b,doll_804.6 m
1495,doll_18.16 b,doll_9.77 b,doll_4.25 b,doll_728.6 m
1496,doll_9.58 b,doll_22.29 b,doll_11.12 b,doll_392.5 m
1497,doll_5.81 b,doll_15.44 b,doll_42.82 b,doll_410 m
1498,doll_14.45 b,doll_16.79 b,doll_3.29 b,doll_668.2 m
1499,doll_14.84 b,doll_16.57 b,doll_9.09 b,doll_537 m
1500,doll_1.4 b,doll_19.86 b,doll_30.79 b,doll_-165 m
1501,doll_13.31 b,doll_10.72 b,doll_3.21 b,doll_904 m
1502,doll_2.98 b,doll_62.45 b,doll_10.45 b,doll_-1.15 b
1503,doll_5.62 b,doll_6.21 b,doll_20.06 b,doll_837 m
1504,doll_1.33 b,doll_1.98 b,doll_22.59 b,doll_784.8 m
1505,doll_929 m,doll_30.32 b,doll_16.75 b,doll_178.2 m
1506,doll_19.02 b,doll_10.24 b,doll_5.99 b,doll_683.7 m
1507,doll_13.42 b,doll_20.48 b,doll_5.33 b,doll_595.7 m
1508,doll_7.88 b,doll_15.97 b,doll_15.43 b,doll_574.8 m
1509,doll_2.99 b,doll_4.97 b,doll_16.95 b,doll_948.6 m
1510,doll_3.79 b,doll_4.14 b,doll_20.48 b,doll_826.6 m
1511,doll_5.43 b,doll_120.54 b,doll_2.07 b,doll_552.3 m
1512,doll_39.73 b,doll_12.22 b,doll_8.13 b,doll_36.9 m
1513,doll_5.66 b,doll_10.68 b,doll_19.09 b,doll_840.9 m
1514,doll_5.41 b,doll_14.74 b,doll_22.14 b,doll_707.9 m
1515,doll_2.89 b,doll_22.36 b,doll_21.77 b,doll_505.1 m
1516,doll_8.02 b,doll_11.62 b,doll_6.99 b,doll_1.59 b
1517,doll_2.86 b,doll_9.61 b,doll_8.5 b,doll_3.24 b
1518,doll_2.53 b,doll_251.69 b,doll_3.63 b,doll_483 m
1519,doll_2.88 b,doll_32.54 b,doll_8.8 b,doll_774.4 m
1520,doll_5.6 b,doll_16.59 b,doll_10.73 b,doll_1.11 b
1521,doll_901 m,doll_23.24 b,doll_8.82 b,doll_1 b
1522,doll_9.13 b,doll_10.53 b,doll_9.39 b,doll_893.2 m
1523,doll_2.93 b,doll_27.81 b,doll_2.97 b,doll_1.08 b
1524,doll_6.26 b,doll_98.51 b,doll_2.66 b,doll_390.6 m
1525,doll_2.57 b,doll_69.5 b,doll_5.72 b,doll_631.7 m
1526,doll_2.18 b,doll_47.08 b,doll_8.34 b,doll_660.1 m
1527,doll_2.82 b,doll_120.14 b,doll_3.24 b,doll_540.4 m
1528,doll_4.23 b,doll_20.06 b,doll_27.81 b,doll_-961 m
1529,doll_29.49 b,doll_12.52 b,doll_8.52 b,doll_164 m
1530,doll_2.83 b,doll_13.4 b,doll_19.51 b,doll_839.5 m
1531,doll_7.28 b,doll_8.54 b,doll_12.05 b,doll_867.5 m
1532,doll_3.45 b,doll_6.15 b,doll_23.16 b,doll_738.4 m
1533,doll_6.42 b,doll_23.98 b,doll_9.04 b,doll_761 m
1534,doll_11.93 b,doll_13.86 b,doll_14.75 b,doll_-551 m
1535,doll_17.36 b,doll_13.14 b,doll_6.73 b,doll_705.9 m
1536,doll_3.67 b,doll_19.25 b,doll_15.83 b,doll_674 m
1537,doll_2.11 b,doll_86.12 b,doll_7.17 b,doll_580.4 m
1538,doll_1.71 b,doll_9.63 b,doll_18.37 b,doll_874.2 m
1539,doll_9.42 b,doll_10.24 b,doll_19.14 b,doll_386.3 m
1540,doll_12.85 b,doll_26.26 b,doll_3.42 b,doll_222.9 m
1541,doll_5.39 b,doll_15.15 b,doll_18.74 b,doll_757.4 m
1542,doll_2.04 b,doll_207.85 b,doll_2.03 b,doll_413.6 m
1543,doll_2.66 b,doll_203.71 b,doll_4.54 b,doll_360.8 m
1544,doll_4.37 b,doll_4.3 b,doll_27.68 b,doll_664.5 m
1545,doll_1.2 b,doll_6.3 b,doll_21.71 b,doll_755.3 m
1546,doll_1.56 b,doll_44.79 b,doll_5.89 b,doll_759.1 m
1547,doll_29.85 b,doll_15.44 b,doll_3.35 b,doll_331.4 m
