id,name,address,nation,hhid,industry,sic_code,type,est_of_ownership
19364e2e99e94db8b409f8d2603b1d18,Acciaierie Venete Spa,"RIVIERA FRANCIA 9/11, PADOVA, 35127, PADOVA, ITALY",IT00224180281,H-IT0050478427,Manufacturing,Blast furnace-steel works (3312),Corporation,1963
fdb61852851d48f79e8d8e926550b808,Parsid Spa,"RIVIERA FRANCIA 9/11, PADOVA, 35127, PADOVA, ITALY",IT04125140287,H-IT0002860651,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2006
707ebcfd4f484466a12c6b166fa1cbae,Cnh Industrial N.v.,"LUNGOSTURA LAZIO 3A, TORINO, 10100, TORINO, ITALY",IT10992060011,H-IT0039145182,"Finance, Insurance, and Real Estate",Holding company (6719),Foreign Company,2013
03a31fb6cb734da180294b7ed1a38fcf,Nestle' Italiana Spa,"VIA DEL MULINO 6, ASSAGO, 20057, MILANO, ITALY",IT00777280157,H-IT0009745254,Manufacturing,Mfg food preparations (2099),Corporation,1913
b2deb77033c644c097e8830d428ba9e1,Granarolo Spa,"VIA CADRIANO 27/2, BOLOGNA, 40127, BOLOGNA, ITALY",IT04119190371,H-IT0069012415,Manufacturing,Mfg fluid milk (2026),Corporation,1988
d216e7a595af461789fa6b5740e710d6,Fideuram Intesa Sanpaolo Private Banking Spa,"PIAZZALE GIULIO DOUHET 31, ROMA, 00143, ROMA, ITALY",IT00714540150,H-IT0009534156,"Finance, Insurance, and Real Estate",National commercial bank (6021),Corporation,1949
ba3012fbd66d460c8d2ffeda29db06e0,C.l.n. Coils Lamiere Nastri Spa,"CORSO SUSA 13/15, CASELETTE, 10040, TORINO, ITALY",IT00521230011,H-IT0009378731,Manufacturing,Blast furnace-steel works (3312),Corporation,1967
368da02046c24dc78f2abab2db64d9d6,Ferfina Spa,"VIA SALARIA 1039, ROMA, 00138, ROMA, ITALY",IT00889761003,H-IT0061854905,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1932
78d824855a2b45e8a0fe00fb6caa17cd,Finanziaria Dei Dogi Srl,"VIA SALARIA 1039, ROMA, 00138, ROMA, ITALY",IT12018811005,H-IT0006665942,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2012
a437fd8f39fc452da80d7dc67ae23df2,Engineering - Ingegneria Informatica Spa,"PIAZZALE DELL'AGRICOLTURA 24, ROMA, 00144, ROMA, ITALY",IT05724831002,H-IT0018199887,Services,Custom computer programming (7371),Corporation,1980
532dd147fcca43b897ca0a5caf7a7540,Granlatte Soc Coop Agricola A Rl,"VIA CADRIANO 36, BOLOGNA, 40127, BOLOGNA, ITALY",IT00326280377,H-IT0022450319,"Agriculture, Forestry, and Fishing",Animal specialties farm (0279),Corporation,1957
461a5020ec2544be9fec5de17159f52b,E.on Energia Spa,"VIA DELL'UNIONE 1, MILANO, 20122, MILANO, ITALY",IT03429130234,H-IT0007817320,"Transportation, Communications, Electric, Gas, and Sanitary Services",Natural gas distribution (4924),Corporation,2004
6a3f28fe9dc24fc2acd707877c8d711e,Metro Italia Cash And Carry Spa,"VIA XXV APRILE 23, SAN DONATO MILANESE, 20097, MILANO, ITALY",IT02827030962,H-IT0001757369,Wholesale Trade,Whol non durable goods (5199),Corporation,1972
c0c53dcc0f7c40f3aaab62b511d730b1,Grimaldi Euromed Spa,"VIA MARCHESE CAMPODISOLA 13, NAPOLI, 80133, NAPOLI, ITALY",IT00278730825,H-IT0013250906,"Transportation, Communications, Electric, Gas, and Sanitary Services",Water freight transportation (4449),Corporation,1973
c16a9af0a3864c439f9119c1c5369061,Procter & Gamble Holding Srl,"VIALE GIORGIO RIBOTTA 11, ROMA, 00144, ROMA, ITALY",IT05269321005,H-IT0075114402,Services,Business services (7389),Corporation,1956
c623a88a8b494fe2b1069468cc1d35b1,Cassa Di Compensazione E Garanzia Spa,"VIA TOMACELLI 146, ROMA, 00186, ROMA, ITALY",IT04289511000,H-IT0070718237,"Finance, Insurance, and Real Estate",Misc business credit institutions (6159),Corporation,1992
36a1613ceacc45bea4073acb18648742,Tech Data Italia Srl,"VIALE LEONE TOLSTOJ 65, SAN GIULIANO MILANESE, 20098, MILANO, ITALY",IT07092780159,H-IT0014480646,Manufacturing,Misc publishing (2741),Corporation,1983
a0f2c3048cbd492cb2023ed2dc51266d,Waterfall Italia Spa,"VIALE GIOSUE' CARDUCCI 48, BOLOGNA, 40125, BOLOGNA, ITALY",IT03504331202,H-IT0048609145,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2015
2606146c8650458792826692ddd825b4,I.d. 4 Italia Srl,"VIALE GIOSUE' CARDUCCI 48, BOLOGNA, 40125, BOLOGNA, ITALY",IT03422531206,H-IT0044257554,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2014
37bc06ffe0254187846278dd13b32964,Alperia Trading Srl,"VIA DODICIVILLE 8, BOLZANO, 39100, BOLZANO, ITALY",IT03008510210,H-IT0062988077,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,1999
5c9050cc40134db3835864de89ec131a,Sogefi Spa,"VIA CIOVASSINO 1/A, MILANO, 20121, MILANO, ITALY",IT00607460201,H-IT0014786710,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1980
986738f57e8747e4ab5092bb442e119d,Conad Centro Nord Soc Coop,"VIA JOHN FITZGERALD KENNEDY 5, CAMPEGINE, 42040, REGGIO EMILIA, ITALY",IT01751820356,H-IT0011010495,Wholesale Trade,Whol non durable goods (5199),Corporation,1997
741b1a788ac941608f46c6585647d506,Societa' Agricola La Pellegrina Spa,"VIA VALPANTENA 18/G, VERONA, 37142, VERONA, ITALY",IT00642520233,H-IT0010582002,"Agriculture, Forestry, and Fishing",Poultry/poultry egg farm (0259),Corporation,1976
5fef01097ee245c68e884b6f6365a92a,Siderurgica Investimenti Srl,"VIA GIUSEPPE VERDI 8, BEDIZZOLE, 25081, BRESCIA, ITALY",IT10341650157,H-IT0068457146,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1989
d0fc6a251d0844a188c9facf9f851d12,Zucchetti Group Spa,"VIA SOLFERINO 1, LODI, 26900, LODI, ITALY",IT04171890157,H-IT0029868157,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1978
ec3e479003b044f399ef65e948c0f2bc,Finde Spa,"CORSO GIOVANNI LANZA 101, TORINO, 10133, TORINO, ITALY",IT06633950016,H-IT0071559523,"Finance, Insurance, and Real Estate",Misc business credit institutions (6159),Corporation,1994
c10f7d32210e459b973b30e5875573c7,Shell Italia Holding Spa,"VIALE THOMAS ALVA EDISON 110, SESTO SAN GIOVANNI, 20099, MILANO, ITALY",IT03525340968,H-IT0073889660,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2002
39ed4178beb244a284dc2294b12c5f68,Marseglia Group Spa,"VIA BAIONE 200, MONOPOLI, 70043, BARI, ITALY",IT01469610743,H-IT0028047338,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1990
305e90a4d3844eb4ba6bbba140c2cd2f,Bricoman Italia Srl,"VIA GUGLIELMO MARCONI 24, ROZZANO, 20089, MILANO, ITALY",IT05602670969,H-IT0075874768,Retail Trade,Ret hardware (5251),Corporation,2007
0efaddd30ef2491d9e1a6af816a401ae,Centurion Newco Spa,"VIALE BIANCA MARIA 25, MILANO, 20122, MILANO, ITALY",IT11220360967,H-IT0366646049,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2020
5d568049e9074a8eb5275d2028030aba,Egea Commerciale,"CORSO NINO BIXIO 8, ALBA, 12051, CUNEO, ITALY",IT02439760162,H-IT0072771879,"Transportation, Communications, Electric, Gas, and Sanitary Services",Natural gas distribution (4924),Corporation,1996
0a3023e1042147b5b4d34583b15e1cdf,Basell Poliolefine Italia Srl,"PIAZZALE GUIDO DONEGANI 12, FERRARA, 44122, FERRARA, ITALY",IT11531310156,H-IT0072235470,Manufacturing,Mfg plastic materials/resins (2821),Corporation,1995
bafc45f7bb4041b5b5ceaa43ccf7b95a,Luxottica Srl,"FRAZIONE VALCOZZENA 10, AGORDO, 32021, BELLUNO, ITALY",IT00064820251,H-IT0011912154,Manufacturing,Mfg ophthalmic goods (3851),Corporation,1961
e854b474bf96428fbc856b971d3268e6,Fater Spa,"VIA MARE ADRIATICO 122, SPOLTORE, 65010, PESCARA, ITALY",IT01282360682,H-IT0029562732,Manufacturing,Mfg sanitary paper products (2676),Corporation,1990
d08f0d70424041de941fa243b3ec9bd0,U.t. Communications Spa,"VIA MONTE NAPOLEONE 8, MILANO, 20121, MILANO, ITALY",IT11196950155,H-IT0016973011,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1994
b6222a4c35c84a769406eda57b82e3aa,Ali' Spa,"VIA OLANDA 2, PADOVA, 35127, PADOVA, ITALY",IT00348980285,H-IT0012582263,Retail Trade,Ret groceries (5411),Corporation,1973
0bff707c163d42c09f3a4741f2604112,Lukoil Italia Srl,"VIA LEONIDA BISSOLATI 20, ROMA, 00187, ROMA, ITALY",IT10246551005,H-IT0014221233,Wholesale Trade,Whol petroleum products (5172),Corporation,2008
ac0a085b84554e099212d68fd1302844,Bitron Industrie Spa,"STRADA DEL PORTONE 95, GRUGLIASCO, 10095, TORINO, ITALY",IT06531680012,H-IT0074677802,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1993
797928d0a4c34e52a34fc2f276824635,Ali' Group Srl,"VIA OLANDA 2, PADOVA, 35127, PADOVA, ITALY",IT04117820284,H-IT0015617815,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2006
dea1d190f2214781820da5cd29105e14,Epta Spa,"VIA MECENATE 86, MILANO, 20138, MILANO, ITALY",IT04160730968,H-IT0074413902,Manufacturing,Mfg refrigeration/heating equipment (3585),Corporation,2003
ac9f3846cde346d49e5eb35618faa7af,Epta Hdp Spa,"VIA MECENATE 86, MILANO, 20138, MILANO, ITALY",IT10119950961,H-IT0058458778,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2017
638639a5a55c49328e4d454e222a74c8,Postepay Spa,"VIALE EUROPA 190, ROMA, 00144, ROMA, ITALY",IT06874351007,H-IT0072352515,"Finance, Insurance, and Real Estate",National commercial bank (6021),Corporation,2001
f31cc06a71de49bba12285c357bcd458,Pini Holding Srl,"VIA RUGGERO BOSCOVICH 27, MILANO, 20124, MILANO, ITALY",IT10246890965,H-IT0059847948,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2018
45daef3fa9f845d197b808f36133fdd1,Itinera Spa,"STRADA STATALE PER ALESSANDRIA 6/A, TORTONA, 15057, ALESSANDRIA, ITALY",IT01668980061,H-IT0030078768,Construction,Highway/street construction (1611),Corporation,1995
a91d7e4a0c394d38b2cfa642521b1674,Acciaierie Valbruna Spa,"VIALE DELLA SCIENZA 25, VICENZA, 36100, VICENZA, ITALY",IT02866820240,H-IT0070992320,Manufacturing,Blast furnace-steel works (3312),Corporation,1925
dab6cdfea9764470a42b8e108677cef2,Penny Market Srl,"STRADA PROVINCIALE 11 PADANA SUPERIORE 2/B, CERNUSCO SUL NAVIGLIO, 20063, MILANO, ITALY",IT12619750156,H-IT0001705946,Retail Trade,Ret groceries (5411),Corporation,1997
d1bafc8e094c4a6489a7c4d901ee1890,Valentino Spa,"VIALE DEI LANIFICI 1, VALDAGNO, 36078, VICENZA, ITALY",IT05412951005,H-IT0073453986,Services,Business services (7389),Corporation,1997
4f5a75ac09b84a13b3ac2112a161b552,Dana Graziano Srl,"VIA CUMIANA 14, RIVOLI, 10098, TORINO, ITALY",IT06699750011,H-IT0075060949,Manufacturing,Mfg power transmission equipment (3568),Corporation,1989
28a33602498c441caaa4bc0da7532286,Iris Mobili Srl,"VIA CARLO POMA 11, POMEZIA, 00071, ROMA, ITALY",IT06888411003,H-IT0074100025,Retail Trade,Ret furniture (5712),Corporation,2002
4a773e1899694993ae192b54cb666a9c,Padana Tubi E Profilati Acciaio Spa,"VIA PORTAMURATA 8/A, GUASTALLA, 42016, REGGIO EMILIA, ITALY",IT00323370353,H-IT0010857044,Manufacturing,Mfg steel pipe/tubes (3317),Corporation,1975
6b1e3951ab004570bb34084887b31261,Adler Plastic Spa,"VIA MOZZONI LOCALITA' S.DOMENICO, OTTAVIANO, 80044, NAPOLI, ITALY",IT01280381219,H-IT0012438634,Manufacturing,Mfg plastic products (3089),Corporation,1980
04a089d0e8fe412e904bc63a6a5ed61e,Cofco International Italy Srl,"PIAZZA JOHN FITZGERALD KENNEDY 3, RAVENNA, 48121, RAVENNA, ITALY",IT08076171001,H-IT0074142240,Wholesale Trade,Whol grain/field beans (5153),Corporation,2004
868e1e19d66448e7ac41529f2e4b5f59,Diasorin Spa,"VIA CRESCENTINO, SALUGGIA, 13040, VERCELLI, ITALY",IT13144290155,H-IT0074334530,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1996
73472dc4e7aa48d9bfb9ff4be2bfde3e,T.c.a. Trattamenti Ceneri Auroargentifere Spa,"LOCALITA' CASTELLUCCIO 11, CAPOLONA, 52010, AREZZO, ITALY",IT00279290514,H-IT0028132408,Manufacturing,Primary nonferrous metal producer (3339),Corporation,1977
fb0cdef7f61c4f789f8725d62b732c0b,Groupama Assicurazioni Spa,"VIALE CESARE PAVESE 385, ROMA, 00144, ROMA, ITALY",IT00885741009,H-IT0070694672,"Finance, Insurance, and Real Estate",Insurance carrier (6399),Corporation,1929
119dae42a5744e80af4c0bf745e12881,Electrolux Italia Spa,"CORSO LINO ZANUSSI 24, PORCIA, 33080, PORDENONE, ITALY",IT00065130932,H-IT0008016585,Manufacturing,Mfg electric housewares/fans (3634),Corporation,1916
5e5bb7f35dcb4efbac040e8e27765782,Msc Societa' Di Partecipazione Tra Lavoratori Spa,"VIA UBALDO POLI 4, ZOLA PREDOSA, 40069, BOLOGNA, ITALY",IT00592240378,H-IT0036360678,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1938
0421a9d7680b4bd6ab4c557a09ee1886,Dimar Spa,"VIA CUNEO 34, CHERASCO, 12062, CUNEO, ITALY",IT00294760046,H-IT0014501481,Wholesale Trade,Whol non durable goods (5199),Corporation,1973
2ecbf57b4807460c9acdc01d4f01641a,Tnt Global Express Srl,"CORSO GIULIO CESARE 268, TORINO, 10154, TORINO, ITALY",IT09399880153,H-IT0061951439,"Transportation, Communications, Electric, Gas, and Sanitary Services",Courier service (4215),Corporation,1981
d8430f4aba714fa48f9c57c7db909783,Unico La Farmacia Dei Farmacisti Spa,"VIA GARBAGNATE 63, LAINATE, 20045, MILANO, ITALY",IT02217430343,H-IT0003745546,Wholesale Trade,Whol drugs/sundries (5122),Corporation,1945
d7b18d9dec4042b6bc8a92e29850a6dc,Engycalor Energia Calore Srl,"VIA AURELIA 915, ROMA, 00165, ROMA, ITALY",IT00991041005,H-IT0016265335,Wholesale Trade,Whol petroleum products (5172),Corporation,1966
109ed58fbf654fc6886a06c0ed769918,Comet Spa,"VIA MICHELINO 105, BOLOGNA, 40127, BOLOGNA, ITALY",IT02108091204,H-IT0066647894,Wholesale Trade,Whol appliances/tv/radio (5064),Corporation,1968
eef1a585ab3249fe8441442c5abfa055,Comet Holding Spa,"VIA MICHELINO 105, BOLOGNA, 40127, BOLOGNA, ITALY",IT02406221206,H-IT0002419203,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2003
57a5e2904dfd408c932aaf69c5e8d146,Unione Farmaceutica Novarese,"CORSO VERCELLI 120/C, NOVARA, 28100, NOVARA, ITALY",IT00110250032,H-IT0000430994,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1945
ce714f9627294b85bca29ce159fefb57,Ferragamo Finanziaria Spa,"VIA DEI TORNABUONI 2, FIRENZE, 50123, FIRENZE, ITALY",IT04161460482,H-IT0008928983,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1989
a92e2aba7d644b579699d18b588028d6,Ge Avio Srl,"VIA I MAGGIO 99, RIVALTA DI TORINO, 10040, TORINO, ITALY",IT10898340012,H-IT0037227971,Manufacturing,Mfg aircraft (3721),Corporation,2013
fcdb920a90304e37aa121a2e7b3cb564,Alrescha Investimenti Srl,"CORSO EUROPA 2, MILANO, 20122, MILANO, ITALY",IT06684430967,H-IT0021827443,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2009
546d1c37ca6f4807b3d43e5970b6aea5,Same Deutz Fahr Italia Spa,"VIALE FRANCESCO CASSANI 15, TREVIGLIO, 24047, BERGAMO, ITALY",IT00778780163,H-IT0010071229,Manufacturing,Mfg farm machinery/equipment (3523),Corporation,1978
90be91f168f4409a9c05d83084164316,Agora' Network Soc Cons.rl,"VIA GIOVANNI BATTISTA PERGOLESI 25, MILANO, 20124, MILANO, ITALY",IT13211090157,H-IT0067273181,Wholesale Trade,Whol non durable goods (5199),Corporation,2000
71272bceedf7487cbafa742c856584e0,Erg Spa,"VIA DE MARINI 1, GENOVA, 16149, GENOVA, ITALY",IT10122410151,H-IT0075600137,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1938
f14260db3bbf495483429d917177c7f7,Erg Power Generation Spa,"VIA DE MARINI 1, GENOVA, 16149, GENOVA, ITALY",IT01440590899,H-IT0072354003,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,2003
068694ccb99c442da62e10167de323cf,San Quirico Spa,"VIA MARTIN PIAGGIO 17/4, GENOVA, 16122, GENOVA, ITALY",IT04469810966,H-IT0007816189,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2004
4eec821aefd148e58b444867b4958e17,Unes Maxi Spa,"VIALE DELLE INDUSTRIE SNC, VIMODRONE, 20055, MILANO, ITALY",IT07515280159,H-IT0070625298,Retail Trade,Ret groceries (5411),Corporation,1984
03ad01b76b5f452a886d200d3ca50b8f,Iperal Supermercati Spa,"VIA BOLLADORE 64, SONDALO, 23035, SONDRIO, ITALY",IT11023300962,H-IT0217081009,Retail Trade,Ret groceries (5411),Corporation,2019
04f02cc1f3be4bed896ee1f3876d51e0,Rosenbauer International Ag,"VIA DEI CAMPI DELLA RIENZA 30, BRUNICO, 39031, BOLZANO, ITALY",IT02746610217,H-IT0018652387,Wholesale Trade,Whol auto parts/supplies (5013),Foreign Company,1956
09a3237e201248819e2afb6f84b73bf8,Turytes Spa,"GALLERIA CAMILLO BENSO CONTE DI CAVOUR 4, BOLOGNA, 40124, BOLOGNA, ITALY",IT03704150378,H-IT0071579257,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1987
6416738bb42745f5b5d020a98f9a39fb,Alliancebernstein (luxembourg) S.a' Rl,"PIAZZA IV NOVEMBRE 7, MILANO, 20124, MILANO, ITALY",IT11162050964,H-IT0291923964,"Finance, Insurance, and Real Estate",Misc business credit institutions (6159),Foreign Company,2020
b03085f03ffe4b2481a078b666a24ff1,Denso Thermal Systems Spa,"FRAZIONE MASIO 24, POIRINO, 10046, TORINO, ITALY",IT13391870154,H-IT0068400934,Manufacturing,Mfg refrigeration/heating equipment (3585),Corporation,2001
c7a219a4e19f4ecfae764ed764852a7e,Nova Coop Soc Coop,"VIA NELSON MANDELA 4, VERCELLI, 13100, VERCELLI, ITALY",IT01314250034,H-IT0055387381,Retail Trade,Ret groceries (5411),Corporation,1989
135a4a81133e48c2b3bf1b6423ce0e51,Green Network Spa,"VIA GIULIO VINCENZO BONA 101, ROMA, 00156, ROMA, ITALY",IT07451521004,H-IT0074280767,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,2003
3bdfc63487794c6f8e4e962bcc0eae75,Amazon Italia Transport Srl,"VIALE MONTE GRAPPA 3/5, MILANO, 20124, MILANO, ITALY",IT09598330968,H-IT0051956802,"Transportation, Communications, Electric, Gas, and Sanitary Services",Transportation services (4789),Corporation,2016
68be9ffa97b749f4bebfeeeb8ef7a72c,Findomestic Banca Spa,"VIA JACOPO DA DIACCETO 48, FIRENZE, 50123, FIRENZE, ITALY",IT03562770481,H-IT0014969920,"Finance, Insurance, and Real Estate",Misc business credit institutions (6159),Corporation,1984
029e52bf01b64e84b1e37329a9adefe6,Prenatal Retail Group Spa Ovvero In Abbreviato Pnt Retail Gr Oup Spa O Prg Spa,"VIA DELLE PRIMULE 5, COGLIATE, 20815, MONZA E BRIANZA, ITALY",IT11943650157,H-IT0000836494,Retail Trade,Ret hobbies/toys/games (5945),Corporation,1987
158857ba61d6450083b5ecf2208e0906,Azimut - Benetti Spa,"VIA MICHELE COPPINO 104, VIAREGGIO, 55049, LUCCA, ITALY",IT01390230462,H-IT0010257845,Manufacturing,Boat building/repairing (3732),Corporation,1974
6d607578758c4efbb2203c340396d2bd,Agsm Aim Energia Spa,"LUNGADIGE GALTAROSSA 8, VERONA, 37133, VERONA, ITALY",IT02968430237,H-IT0061888974,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,1999
9420dc36d5944aa49a88a3fc29f7831f,Fif Holding Spa,"VIA VEZZA D'OGLIO 7, MILANO, 20139, MILANO, ITALY",IT09607210961,H-IT0052284743,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2016
7a4524d0a3e341f9ac1195de30551501,Coopservice Societa' Cooperativa Per Azioni,"VIA ROCHDALE 5, REGGIO EMILIA, 42122, REGGIO EMILIA, ITALY",IT00310180351,H-IT0059947489,Services,Building maintenance services (7349),Corporation,1975
2848b03504484862a72450ff3615ed7b,Servizi Energia Italia Spa,"VIA MARTIRI DI CEFALONIA 67, SAN DONATO MILANESE, 20097, MILANO, ITALY",IT03843480272,H-IT0002212226,Services,Engineering services (8711),Corporation,2008
7f8ffd865f1b4051a123caa88fa107cb,Bonfi Srl,"GALLERIA GUGLIELMO MARCONI 1, BOLOGNA, 40122, BOLOGNA, ITALY",IT03612091201,H-IT0054930944,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2017
b0089eb177d84195b396b26c009e1ceb,Bonfiglioli Spa,"VIA CLEMENTINO BONFIGLIOLI 1, CALDERARA DI RENO, 40012, BOLOGNA, ITALY",IT00500551205,H-IT0035479205,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1967
47578a6218674654adbb7b7f342a9c76,Elecnor Sa,"VIA GIUSEPPE VERDI 6, SAN PIETRO MOSEZZO, 28060, NOVARA, ITALY",IT07111850967,H-IT0007067275,Services,Repair services (7699),Foreign Company,2010
7ac1ae0acdf54c99b9792312bd2f05a5,Rialto Spa,"VIA GIAN CARLO CLERICI 342, BRESSO, 20091, MILANO, ITALY",IT05849840151,H-IT0068420188,Retail Trade,Ret groceries (5411),Corporation,1980
a00cd17ba3314feb9102802975dad000,Industries Spa,"VIA VENEZIA 1, TREBASELEGHE, 35010, PADOVA, ITALY",IT04804070961,H-IT0074590448,Retail Trade,Ret family clothing (5651),Corporation,1975
919ddebfd1854c52815226fcfe8e4db0,Riva Azzurra Spa,"VIA PANTANO 28, MILANO, 20122, MILANO, ITALY",IT09677100969,H-IT0041217519,Retail Trade,Ret groceries (5411),Corporation,1979
c041059a4b504e21adddac8c88c66634,Casillo Commodities Italia Spa,"VIA ANTONIO SANT'ELIA ZONA INDUSTRIALE SNC, CORATO, 70033, BARI, ITALY",IT04454620727,H-IT0002240947,Wholesale Trade,Whol grain/field beans (5153),Corporation,1993
38b55ae77b1a44b18c43d6b8122d3873,Ludoil Energy Spa,"VIA TARANTO 40, NOLA, 80035, NAPOLI, ITALY",IT07104471219,H-IT0018316182,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2012
ea244f82d0eb4e969822d5bacaa287be,Supermercati Tosano Cerea Srl,"VIA PALESELLA 1, CEREA, 37053, VERONA, ITALY",IT01286680234,H-IT0029146542,Retail Trade,Ret groceries (5411),Corporation,1980
4882c575b64f42f18b953928fd873738,Skf Industrie Spa,"VIA PINEROLO 44, AIRASCA, 10060, TORINO, ITALY",IT02663880017,H-IT0011941758,Manufacturing,Mfg power transmission equipment (3568),Corporation,1980
90664e5603994490b19346f5ea8c56fb,Hp Italy Srl,"VIA CARLO DONAT CATTIN 5, CERNUSCO SUL NAVIGLIO, 20063, MILANO, ITALY",IT08954150960,H-IT0044646682,Wholesale Trade,Whol computers/peripherals (5045),Corporation,1964
c6fbb2ce8eab4eb79983515c258aa9b1,Gottardo Spa,"GALLERIA SPAGNA 9, PADOVA, 35127, PADOVA, ITALY",IT02466210289,H-IT0068290586,Retail Trade,Ret misc merchandise (5999),Corporation,1991
09d85da9d5ed4d92a0188c9d6a0abcfa,Maior Srl,"GALLERIA SPAGNA 9, PADOVA, 35127, PADOVA, ITALY",IT01350310288,H-IT0040460681,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1987
2b6315f630504df6a2aaf83d5e359549,Policlinico San Donato Spa,"VIA RODOLFO MORANDI 30, SAN DONATO MILANESE, 20097, MILANO, ITALY",IT05853360153,H-IT0008911185,Services,General hospital (8062),Corporation,1980
ed47634e6e4a4b4c96920b4876e6c44f,Vender Spa,"VIA ALFRED BERNHARD NOBEL 4/A, PARMA, 43122, PARMA, ITALY",IT02084770342,H-IT0001756354,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1999
e0a5779a1132410dadf18c0d4666b8bf,Ludoil Energia Srl,"VIA TARANTO 40, NOLA, 80035, NAPOLI, ITALY",IT07047491217,H-IT0017380286,Wholesale Trade,Whol petroleum products (5172),Corporation,2011
d2b959ea8c0b4fbd97a6418747d792cb,In's Mercato Spa,"VIA ISTITUTO SANTA MARIA DELLA PIETA' 6, VENEZIA, 30173, VENEZIA, ITALY",IT02896940273,H-IT0071274197,Retail Trade,Ret groceries (5411),Corporation,1994
714c0bb5d083403fb98cccfee3c0e058,Sorgenia Power Spa,"VIA ADRIANO OLIVETTI SNC, TERMOLI, 86039, CAMPOBASSO, ITALY",IT03925650966,H-IT0074055054,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,2003
9c6ecd1c256c47f59b1788080d1afefd,Ald Automotive Italia Srl,"VIALE LUCA GAURICO 187, ROMA, 00143, ROMA, ITALY",IT01924961004,H-IT0038498553,Services,Passenger car rental (7514),Corporation,1987
57217ce6cca64836961de59259428906,Alliance Healthcare Italia Spa,"VIA MOGGIA 75/A, LAVAGNA, 16033, GENOVA, ITALY",IT05249181008,H-IT0069484236,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1986
7cf434d7dd0d4dc0ba6b2415691f361b,Estra Energie Srl,"VIA UGO PANZIERA 16, PRATO, 59100, PRATO, ITALY",IT01219980529,H-IT0002558351,"Transportation, Communications, Electric, Gas, and Sanitary Services",Natural gas distribution (4924),Corporation,2007
a3fa97efe1b8489586ecb90274117744,Fibercop Spa,"VIA GAETANO NEGRI 1, MILANO, 20123, MILANO, ITALY",IT11459900962,H-IT0588755479,"Transportation, Communications, Electric, Gas, and Sanitary Services",Telephone communications (4813),Corporation,2020
e1be721f597b4cb0b62339b6e004897f,D & G Srl,"VIA CARLO GOLDONI 10, MILANO, 20129, MILANO, ITALY",IT09297840150,H-IT0042004292,Services,Business services (7389),Corporation,1988
7ddd1f2bef8743cbab4277fb7359c4bd,Dolce & Gabbana Holding Srl,"VIA CARLO GOLDONI 10, MILANO, 20129, MILANO, ITALY",IT05948660963,H-IT0014652935,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2007
07676551061549baaab01df200944a7d,Ccs Jv Scarl,"VIA MILANO 10, SAN DONATO MILANESE, 20097, MILANO, ITALY",IT10828520964,H-IT0066891477,Services,Engineering services (8711),Corporation,2019
a56b9f8688234142ae46492429b4d24b,Vandemoortele Europe N.v.,"VIA FIORENZO SEMINI 12, GENOVA, 16163, GENOVA, ITALY",IT02644480994,H-IT0289923537,Wholesale Trade,Whol groceries (5149),Foreign Company,2019
