,Unnamed: 0,market_cap,revenue
1241,1241,doll_10.7 b,doll_1.8 b
1242,1242,doll_7.6 b,doll_1.9 b
1243,1243,doll_3.5 b,doll_1.9 b
1244,1244,doll_25.0 b,doll_1.9 b
1245,1245,doll_2.0 b,doll_1.9 b
1246,1246,doll_3.4 b,doll_1.9 b
1247,1247,doll_6.5 b,doll_1.9 b
1248,1248,doll_5.8 b,doll_1.9 b
1249,1249,doll_1.7 b,doll_1.9 b
1250,1250,doll_19.6 b,doll_1.9 b
1251,1251,doll_2.0 b,doll_1.9 b
1252,1252,0,doll_1.9 b
1253,1253,doll_6.1 b,doll_1.9 b
1254,1254,doll_5.1 b,doll_1.9 b
1255,1255,doll_0.06570000000000001 b,doll_1.9 b
1256,1256,doll_0.8977 b,doll_1.9 b
1257,1257,0,doll_1.9 b
1258,1258,doll_2.1 b,doll_1.9 b
1259,1259,doll_8.7 b,doll_1.9 b
1260,1260,doll_0.6173 b,doll_1.9 b
1261,1261,doll_1.5 b,doll_1.9 b
1262,1262,doll_3.2 b,doll_1.9 b
1263,1263,doll_5.2 b,doll_1.9 b
1264,1264,doll_5.0 b,doll_1.9 b
1265,1265,doll_2.6 b,doll_1.9 b
1266,1266,doll_0.9254 b,doll_1.9 b
1267,1267,doll_3.5 b,doll_1.9 b
1268,1268,doll_3.6 b,doll_1.9 b
1269,1269,doll_5.9 b,doll_1.9 b
1270,1270,doll_8.2 b,doll_1.9 b
1271,1271,doll_2.6 b,doll_1.9 b
1272,1272,0,doll_1.9 b
1273,1273,doll_3.1 b,doll_1.9 b
1274,1274,doll_9.5 b,doll_1.9 b
1275,1275,doll_1.8 b,doll_1.9 b
1276,1276,doll_0.0697 b,doll_1.9 b
1277,1277,doll_4.2 b,doll_1.9 b
1278,1278,doll_0.2784 b,doll_1.9 b
1279,1279,doll_5.0 b,doll_1.9 b
1280,1280,doll_2.0 b,doll_1.9 b
1281,1281,doll_2.4 b,doll_1.9 b
1282,1282,doll_3.5 b,doll_1.9 b
1283,1283,0,doll_1.9 b
1284,1284,doll_0.572 b,doll_1.9 b
1285,1285,doll_1.6 b,doll_1.9 b
1286,1286,doll_4.2 b,doll_1.9 b
1287,1287,doll_0.9212 b,doll_1.9 b
1288,1288,doll_1.2 b,doll_1.9 b
1289,1289,doll_7.1 b,doll_1.9 b
1290,1290,doll_12.3 b,doll_1.9 b
1291,1291,doll_0.44189999999999996 b,doll_1.9 b
1292,1292,doll_2.0 b,doll_1.9 b
1293,1293,0,doll_1.9 b
1294,1294,doll_2.8 b,doll_1.9 b
1295,1295,doll_0.4794 b,doll_1.9 b
1296,1296,doll_2.0 b,doll_1.9 b
1297,1297,doll_3.1 b,doll_1.9 b
1298,1298,doll_0.7778999999999999 b,doll_1.9 b
1299,1299,doll_0.4382 b,doll_1.9 b
1300,1300,doll_2.6 b,doll_1.9 b
1301,1301,0,doll_1.9 b
1302,1302,doll_9.2 b,doll_1.9 b
1303,1303,doll_4.0 b,doll_1.9 b
1304,1304,doll_0.4865 b,doll_1.9 b
1305,1305,doll_11.2 b,doll_1.9 b
1306,1306,doll_2.4 b,doll_1.9 b
1307,1307,doll_27.6 b,doll_1.9 b
1308,1308,doll_3.3 b,doll_1.9 b
1309,1309,doll_0.4864 b,doll_1.9 b
1310,1310,doll_3.8 b,doll_1.9 b
1311,1311,doll_9.6 b,doll_1.9 b
1312,1312,doll_2.4 b,doll_1.9 b
1313,1313,doll_14.4 b,doll_1.9 b
1314,1314,doll_5.9 b,doll_1.9 b
1315,1315,doll_1.6 b,doll_1.9 b
1316,1316,doll_4.8 b,doll_1.9 b
1317,1317,0,doll_1.9 b
1318,1318,doll_1.3 b,doll_1.9 b
1319,1319,doll_0.9065 b,doll_1.9 b
1320,1320,doll_2.9 b,doll_1.9 b
1321,1321,doll_1.5 b,doll_1.9 b
1322,1322,doll_3.9 b,doll_1.9 b
1323,1323,doll_3.0 b,doll_1.9 b
1324,1324,doll_1.7 b,doll_1.9 b
1325,1325,doll_1.2 b,doll_1.9 b
1326,1326,doll_2.7 b,doll_1.9 b
1327,1327,doll_9.3 b,doll_1.9 b
1328,1328,doll_4.8 b,doll_1.9 b
1329,1329,doll_1.6 b,doll_1.9 b
1330,1330,doll_21.9 b,doll_1.9 b
1331,1331,doll_1.6 b,doll_1.9 b
1332,1332,doll_0.6571 b,doll_1.9 b
1333,1333,doll_1.7 b,doll_1.9 b
1334,1334,doll_1.6 b,doll_1.9 b
1335,1335,doll_1.3 b,doll_1.9 b
1336,1336,doll_8.5 b,doll_1.9 b
1337,1337,doll_0.5129 b,doll_1.9 b
1338,1338,0,doll_1.9 b
1339,1339,doll_1.8 b,doll_1.9 b
1340,1340,doll_4.9 b,doll_1.9 b
1341,1341,doll_1.2 b,doll_1.9 b
1342,1342,doll_13.0 b,doll_1.9 b
1343,1343,doll_0.4713 b,doll_1.9 b
1344,1344,doll_1.0 b,doll_1.9 b
1345,1345,doll_4.0 b,doll_1.9 b
1346,1346,doll_3.3 b,doll_1.9 b
1347,1347,doll_0.6782 b,doll_1.9 b
1348,1348,0,doll_1.9 b
1349,1349,doll_1.3 b,doll_1.9 b
1350,1350,0,doll_1.9 b
1351,1351,doll_8.3 b,doll_1.9 b
1352,1352,doll_0.5453 b,doll_1.9 b
1353,1353,doll_1.9 b,doll_1.9 b
1354,1354,0,doll_1.9 b
1355,1355,doll_0.9067999999999999 b,doll_1.9 b
1356,1356,doll_0.9368 b,doll_1.9 b
1357,1357,doll_13.5 b,doll_1.9 b
1358,1358,doll_13.2 b,doll_1.9 b
1359,1359,0,doll_1.9 b
1360,1360,doll_0.6253 b,doll_1.9 b
1361,1361,doll_1.3 b,doll_1.9 b
1362,1362,doll_3.0 b,doll_1.9 b
1363,1363,doll_2.5 b,doll_1.9 b
1364,1364,doll_1.4 b,doll_1.9 b
1365,1365,doll_1.7 b,doll_1.9 b
1366,1366,doll_3.2 b,doll_1.9 b
1367,1367,doll_2.8 b,doll_1.9 b
1368,1368,doll_1.3 b,doll_1.9 b
1369,1369,0,doll_1.9 b
1370,1370,doll_14.4 b,doll_1.9 b
1371,1371,doll_1.7 b,doll_1.9 b
1372,1372,doll_5.9 b,doll_1.9 b
1373,1373,doll_1.6 b,doll_1.9 b
1374,1374,doll_6.5 b,doll_1.9 b
1375,1375,doll_1.9 b,doll_1.9 b
1376,1376,0,doll_1.9 b
1377,1377,doll_1.3 b,doll_1.9 b
1378,1378,doll_4.3 b,doll_1.9 b
1379,1379,doll_0.1945 b,doll_1.9 b
1380,1380,0,doll_1.9 b
1381,1381,doll_8.4 b,doll_1.9 b
1382,1382,doll_31.8 b,doll_1.9 b
1383,1383,doll_1.2 b,doll_1.9 b
1384,1384,doll_0.1497 b,doll_1.9 b
1385,1385,doll_13.1 b,doll_1.9 b
1386,1386,doll_4.7 b,doll_1.9 b
1387,1387,doll_0.9738 b,doll_2.0 b
1388,1388,doll_3.4 b,doll_2.0 b
1389,1389,doll_0.5302 b,doll_2.0 b
1390,1390,doll_0.4659 b,doll_2.0 b
1391,1391,doll_3.9 b,doll_2.0 b
1392,1392,doll_2.6 b,doll_2.0 b
1393,1393,doll_12.6 b,doll_2.0 b
1394,1394,doll_5.5 b,doll_2.0 b
1395,1395,doll_8.5 b,doll_2.0 b
1396,1396,doll_3.0 b,doll_2.0 b
1397,1397,doll_17.9 b,doll_2.0 b
1398,1398,0,doll_2.0 b
1399,1399,doll_3.7 b,doll_2.0 b
1400,1400,doll_3.5 b,doll_2.0 b
1401,1401,doll_0.74 b,doll_2.0 b
1402,1402,doll_3.0 b,doll_2.0 b
1403,1403,doll_0.4618 b,doll_2.0 b
1404,1404,doll_0.7828999999999999 b,doll_2.0 b
1405,1405,doll_5.6 b,doll_2.0 b
1406,1406,doll_5.1 b,doll_2.0 b
1407,1407,doll_15.0 b,doll_2.0 b
1408,1408,doll_6.3 b,doll_2.0 b
1409,1409,doll_3.5 b,doll_2.0 b
1410,1410,doll_2.6 b,doll_2.0 b
1411,1411,doll_1.2 b,doll_2.0 b
1412,1412,doll_3.4 b,doll_2.0 b
1413,1413,doll_1.1 b,doll_2.0 b
1414,1414,doll_5.3 b,doll_2.0 b
1415,1415,doll_11.6 b,doll_2.0 b
1416,1416,doll_7.6 b,doll_2.0 b
1417,1417,0,doll_2.0 b
1418,1418,doll_4.4 b,doll_2.0 b
1419,1419,doll_0.22669999999999998 b,doll_2.0 b
1420,1420,doll_1.5 b,doll_2.0 b
1421,1421,doll_3.4 b,doll_2.0 b
1422,1422,doll_23.4 b,doll_2.0 b
1423,1423,0,doll_2.0 b
1424,1424,0,doll_2.0 b
1425,1425,doll_0.6215 b,doll_2.0 b
1426,1426,doll_14.5 b,doll_2.0 b
1427,1427,doll_0.8057000000000001 b,doll_2.0 b
1428,1428,doll_13.6 b,doll_2.0 b
1429,1429,doll_0.9471 b,doll_2.0 b
1430,1430,doll_18.9 b,doll_2.0 b
1431,1431,doll_1.9 b,doll_2.0 b
1432,1432,doll_3.6 b,doll_2.0 b
1433,1433,doll_10.5 b,doll_2.0 b
1434,1434,0,doll_2.0 b
1435,1435,doll_1.4 b,doll_2.0 b
1436,1436,doll_1.9 b,doll_2.0 b
1437,1437,doll_1.6 b,doll_2.0 b
1438,1438,doll_1.8 b,doll_2.0 b
1439,1439,doll_2.2 b,doll_2.0 b
1440,1440,doll_5.7 b,doll_2.0 b
1441,1441,doll_0.8827999999999999 b,doll_2.0 b
1442,1442,doll_0.5375 b,doll_2.0 b
1443,1443,doll_0.109 b,doll_2.0 b
1444,1444,doll_0.9242 b,doll_2.0 b
1445,1445,doll_2.1 b,doll_2.0 b
1446,1446,doll_1.1 b,doll_2.0 b
1447,1447,doll_2.2 b,doll_2.0 b
1448,1448,doll_1.5 b,doll_2.0 b
1449,1449,doll_3.4 b,doll_2.0 b
1450,1450,doll_5.7 b,doll_2.0 b
1451,1451,doll_1.6 b,doll_2.0 b
1452,1452,doll_8.4 b,doll_2.0 b
1453,1453,doll_2.3 b,doll_2.0 b
1454,1454,doll_0.0679 b,doll_2.0 b
1455,1455,doll_4.1 b,doll_2.0 b
1456,1456,doll_11.0 b,doll_2.0 b
1457,1457,doll_1.8 b,doll_2.0 b
1458,1458,doll_0.8342999999999999 b,doll_2.0 b
1459,1459,doll_0.1194 b,doll_2.0 b
1460,1460,doll_0.5646 b,doll_2.0 b
1461,1461,doll_1.7 b,doll_2.0 b
1462,1462,doll_1.2 b,doll_2.0 b
1463,1463,doll_0.768 b,doll_2.0 b
1464,1464,doll_7.1 b,doll_2.0 b
1465,1465,doll_4.3 b,doll_2.0 b
1466,1466,doll_8.6 b,doll_2.0 b
1467,1467,doll_10.6 b,doll_2.0 b
1468,1468,doll_6.7 b,doll_2.0 b
1469,1469,doll_4.1 b,doll_2.0 b
1470,1470,doll_0.8952 b,doll_2.0 b
1471,1471,doll_0.7635 b,doll_2.0 b
1472,1472,doll_2.7 b,doll_2.0 b
1473,1473,doll_6.2 b,doll_2.0 b
1474,1474,doll_2.6 b,doll_2.0 b
1475,1475,doll_1.5 b,doll_2.0 b
1476,1476,doll_7.9 b,doll_2.0 b
1477,1477,doll_0.30360000000000004 b,doll_2.0 b
1478,1478,doll_0.552 b,doll_2.0 b
1479,1479,doll_0.5644 b,doll_2.0 b
1480,1480,0,doll_2.0 b
1481,1481,doll_1.0 b,doll_2.0 b
1482,1482,doll_2.5 b,doll_2.0 b
1483,1483,doll_2.7 b,doll_2.0 b
1484,1484,doll_40.5 b,doll_2.0 b
1485,1485,doll_16.4 b,doll_2.0 b
1486,1486,doll_2.5 b,doll_2.0 b
1487,1487,doll_4.6 b,doll_2.0 b
1488,1488,doll_5.1 b,doll_2.0 b
1489,1489,doll_16.7 b,doll_2.0 b
1490,1490,doll_1.5 b,doll_2.0 b
1491,1491,doll_2.6 b,doll_2.0 b
1492,1492,0,doll_2.0 b
1493,1493,doll_17.0 b,doll_2.0 b
1494,1494,doll_1.2 b,doll_2.1 b
1495,1495,doll_2.5 b,doll_2.1 b
1496,1496,doll_1.7 b,doll_2.1 b
1497,1497,0,doll_2.1 b
1498,1498,doll_0.3525 b,doll_2.1 b
1499,1499,doll_2.5 b,doll_2.1 b
1500,1500,doll_1.5 b,doll_2.1 b
1501,1501,doll_1.0 b,doll_2.1 b
1502,1502,0,doll_2.1 b
1503,1503,doll_5.0 b,doll_2.1 b
1504,1504,doll_4.3 b,doll_2.1 b
1505,1505,doll_0.7402000000000001 b,doll_2.1 b
1506,1506,doll_1.2 b,doll_2.1 b
1507,1507,doll_0.3319 b,doll_2.1 b
1508,1508,doll_6.9 b,doll_2.1 b
1509,1509,doll_6.7 b,doll_2.1 b
1510,1510,doll_17.8 b,doll_2.1 b
1511,1511,doll_11.3 b,doll_2.1 b
1512,1512,doll_1.4 b,doll_2.1 b
1513,1513,doll_5.5 b,doll_2.1 b
1514,1514,doll_0.2877 b,doll_2.1 b
1515,1515,doll_0.8215 b,doll_2.1 b
1516,1516,doll_3.0 b,doll_2.1 b
1517,1517,doll_0.4754 b,doll_2.1 b
1518,1518,doll_2.5 b,doll_2.1 b
1519,1519,doll_1.6 b,doll_2.1 b
1520,1520,doll_5.6 b,doll_2.1 b
1521,1521,doll_4.2 b,doll_2.1 b
1522,1522,doll_4.7 b,doll_2.1 b
1523,1523,doll_1.3 b,doll_2.1 b
1524,1524,doll_2.7 b,doll_2.1 b
1525,1525,doll_22.0 b,doll_2.1 b
1526,1526,doll_0.046200000000000005 b,doll_2.1 b
1527,1527,doll_2.6 b,doll_2.1 b
1528,1528,doll_3.1 b,doll_2.1 b
1529,1529,doll_0.31089999999999995 b,doll_2.1 b
1530,1530,doll_41.4 b,doll_2.1 b
1531,1531,doll_6.1 b,doll_2.1 b
1532,1532,doll_4.3 b,doll_2.1 b
1533,1533,doll_0.49119999999999997 b,doll_2.1 b
1534,1534,doll_9.2 b,doll_2.1 b
1535,1535,doll_1.1 b,doll_2.1 b
1536,1536,doll_2.4 b,doll_2.1 b
1537,1537,doll_0.4224 b,doll_2.1 b
1538,1538,doll_6.2 b,doll_2.1 b
1539,1539,doll_1.2 b,doll_2.1 b
1540,1540,doll_4.8 b,doll_2.1 b
1541,1541,doll_0.7321 b,doll_2.1 b
1542,1542,doll_8.7 b,doll_2.1 b
1543,1543,doll_7.2 b,doll_2.1 b
1544,1544,doll_0.6918 b,doll_2.1 b
1545,1545,doll_1.8 b,doll_2.1 b
1546,1546,doll_0.6587999999999999 b,doll_2.1 b
1547,1547,doll_10.1 b,doll_2.1 b
1548,1548,doll_8.7 b,doll_2.1 b
1549,1549,doll_5.4 b,doll_2.1 b
1550,1550,doll_1.3 b,doll_2.1 b
1551,1551,doll_4.3 b,doll_2.1 b
1552,1552,doll_3.4 b,doll_2.1 b
1553,1553,doll_2.6 b,doll_2.1 b
1554,1554,doll_1.3 b,doll_2.1 b
1555,1555,doll_0.7569 b,doll_2.1 b
1556,1556,doll_1.1 b,doll_2.1 b
1557,1557,doll_25.5 b,doll_2.1 b
1558,1558,doll_0.9294 b,doll_2.1 b
1559,1559,doll_0.45 b,doll_2.1 b
1560,1560,doll_2.6 b,doll_2.1 b
1561,1561,doll_15.6 b,doll_2.1 b
1562,1562,doll_0.8543 b,doll_2.1 b
1563,1563,doll_0.35719999999999996 b,doll_2.1 b
1564,1564,doll_2.6 b,doll_2.1 b
1565,1565,doll_5.1 b,doll_2.1 b
1566,1566,doll_10.4 b,doll_2.1 b
1567,1567,doll_4.0 b,doll_2.1 b
1568,1568,doll_1.3 b,doll_2.1 b
1569,1569,doll_1.0 b,doll_2.1 b
1570,1570,doll_0.9507000000000001 b,doll_2.1 b
1571,1571,doll_2.3 b,doll_2.1 b
1572,1572,doll_8.0 b,doll_2.1 b
1573,1573,doll_4.7 b,doll_2.1 b
1574,1574,doll_7.4 b,doll_2.1 b
1575,1575,doll_6.4 b,doll_2.1 b
1576,1576,doll_3.9 b,doll_2.1 b
1577,1577,doll_1.7 b,doll_2.1 b
1578,1578,doll_0.0916 b,doll_2.1 b
1579,1579,doll_2.3 b,doll_2.1 b
1580,1580,doll_3.2 b,doll_2.1 b
1581,1581,doll_2.2 b,doll_2.1 b
1582,1582,doll_0.38089999999999996 b,doll_2.2 b
1583,1583,doll_5.2 b,doll_2.2 b
1584,1584,0,doll_2.2 b
1585,1585,0,doll_2.2 b
1586,1586,doll_8.3 b,doll_2.2 b
1587,1587,doll_5.8 b,doll_2.2 b
1588,1588,doll_0.889 b,doll_2.2 b
1589,1589,doll_2.6 b,doll_2.2 b
1590,1590,0,doll_2.2 b
1591,1591,doll_5.8 b,doll_2.2 b
1592,1592,doll_12.9 b,doll_2.2 b
1593,1593,doll_1.9 b,doll_2.2 b
1594,1594,doll_2.6 b,doll_2.2 b
1595,1595,doll_3.0 b,doll_2.2 b
1596,1596,doll_1.2 b,doll_2.2 b
1597,1597,doll_2.5 b,doll_2.2 b
1598,1598,doll_2.1 b,doll_2.2 b
1599,1599,doll_17.0 b,doll_2.2 b
1600,1600,doll_4.4 b,doll_2.2 b
1601,1601,doll_0.0424 b,doll_2.2 b
1602,1602,doll_12.9 b,doll_2.2 b
1603,1603,doll_2.7 b,doll_2.2 b
1604,1604,doll_2.1 b,doll_2.2 b
1605,1605,doll_8.1 b,doll_2.2 b
1606,1606,doll_1.1 b,doll_2.2 b
1607,1607,doll_1.5 b,doll_2.2 b
1608,1608,doll_5.2 b,doll_2.2 b
1609,1609,doll_7.2 b,doll_2.2 b
1610,1610,doll_1.6 b,doll_2.2 b
1611,1611,doll_3.0 b,doll_2.2 b
1612,1612,doll_1.3 b,doll_2.2 b
1613,1613,doll_0.7258 b,doll_2.2 b
1614,1614,doll_13.4 b,doll_2.2 b
1615,1615,doll_5.3 b,doll_2.2 b
1616,1616,doll_5.4 b,doll_2.2 b
1617,1617,doll_4.5 b,doll_2.2 b
1618,1618,doll_7.1 b,doll_2.2 b
1619,1619,doll_2.6 b,doll_2.2 b
1620,1620,doll_3.2 b,doll_2.2 b
1621,1621,doll_5.7 b,doll_2.2 b
1622,1622,doll_2.1 b,doll_2.2 b
1623,1623,doll_9.9 b,doll_2.2 b
1624,1624,doll_3.2 b,doll_2.2 b
1625,1625,doll_0.3902 b,doll_2.2 b
1626,1626,doll_3.7 b,doll_2.2 b
1627,1627,doll_3.1 b,doll_2.2 b
1628,1628,doll_5.0 b,doll_2.2 b
1629,1629,doll_1.4 b,doll_2.2 b
1630,1630,doll_3.2 b,doll_2.2 b
1631,1631,doll_0.6003999999999999 b,doll_2.2 b
1632,1632,doll_1.2 b,doll_2.2 b
1633,1633,doll_2.5 b,doll_2.2 b
1634,1634,doll_19.4 b,doll_2.2 b
1635,1635,doll_0.0832 b,doll_2.2 b
1636,1636,doll_0.1495 b,doll_2.2 b
1637,1637,doll_21.4 b,doll_2.2 b
1638,1638,doll_0.9719 b,doll_2.2 b
1639,1639,0,doll_2.2 b
1640,1640,doll_3.0 b,doll_2.2 b
1641,1641,doll_1.2 b,doll_2.2 b
1642,1642,doll_2.6 b,doll_2.2 b
1643,1643,doll_4.4 b,doll_2.2 b
1644,1644,doll_1.7 b,doll_2.2 b
1645,1645,doll_5.1 b,doll_2.2 b
1646,1646,doll_4.3 b,doll_2.2 b
1647,1647,doll_7.1 b,doll_2.2 b
1648,1648,doll_2.5 b,doll_2.2 b
1649,1649,doll_2.5 b,doll_2.2 b
1650,1650,doll_0.4806 b,doll_2.2 b
1651,1651,doll_0.7356 b,doll_2.2 b
1652,1652,doll_3.5 b,doll_2.2 b
1653,1653,doll_3.7 b,doll_2.2 b
1654,1654,0,doll_2.2 b
1655,1655,doll_2.3 b,doll_2.2 b
1656,1656,doll_1.2 b,doll_2.2 b
1657,1657,doll_2.5 b,doll_2.2 b
1658,1658,doll_0.8462999999999999 b,doll_2.2 b
1659,1659,doll_4.4 b,doll_2.2 b
1660,1660,doll_2.6 b,doll_2.2 b
1661,1661,doll_0.8118 b,doll_2.2 b
1662,1662,doll_3.6 b,doll_2.2 b
1663,1663,doll_1.2 b,doll_2.2 b
1664,1664,doll_1.7 b,doll_2.2 b
1665,1665,doll_13.1 b,doll_2.3 b
1666,1666,doll_1.5 b,doll_2.3 b
1667,1667,doll_11.4 b,doll_2.3 b
1668,1668,doll_1.7 b,doll_2.3 b
1669,1669,doll_1.0 b,doll_2.3 b
1670,1670,doll_2.1 b,doll_2.3 b
1671,1671,doll_1.7 b,doll_2.3 b
1672,1672,doll_2.3 b,doll_2.3 b
1673,1673,doll_4.2 b,doll_2.3 b
1674,1674,doll_3.9 b,doll_2.3 b
1675,1675,doll_1.7 b,doll_2.3 b
1676,1676,doll_2.6 b,doll_2.3 b
1677,1677,doll_11.1 b,doll_2.3 b
1678,1678,doll_1.4 b,doll_2.3 b
1679,1679,doll_0.8578 b,doll_2.3 b
1680,1680,doll_1.9 b,doll_2.3 b
1681,1681,doll_11.5 b,doll_2.3 b
1682,1682,0,doll_2.3 b
1683,1683,doll_1.8 b,doll_2.3 b
1684,1684,doll_4.9 b,doll_2.3 b
1685,1685,doll_4.7 b,doll_2.3 b
1686,1686,doll_4.8 b,doll_2.3 b
1687,1687,doll_2.0 b,doll_2.3 b
1688,1688,doll_0.9486 b,doll_2.3 b
1689,1689,doll_4.4 b,doll_2.3 b
1690,1690,doll_6.6 b,doll_2.3 b
1691,1691,doll_6.7 b,doll_2.3 b
1692,1692,doll_2.3 b,doll_2.3 b
1693,1693,doll_18.3 b,doll_2.3 b
1694,1694,doll_0.6791 b,doll_2.3 b
1695,1695,doll_3.8 b,doll_2.3 b
1696,1696,doll_7.7 b,doll_2.3 b
1697,1697,doll_6.4 b,doll_2.3 b
1698,1698,doll_6.1 b,doll_2.3 b
1699,1699,0,doll_2.3 b
1700,1700,doll_9.3 b,doll_2.3 b
1701,1701,doll_1.1 b,doll_2.3 b
1702,1702,doll_3.9 b,doll_2.3 b
1703,1703,doll_2.9 b,doll_2.3 b
1704,1704,doll_4.7 b,doll_2.3 b
1705,1705,doll_1.3 b,doll_2.3 b
1706,1706,doll_4.8 b,doll_2.3 b
1707,1707,doll_6.4 b,doll_2.3 b
1708,1708,doll_1.9 b,doll_2.3 b
1709,1709,doll_8.8 b,doll_2.3 b
1710,1710,doll_0.6818 b,doll_2.3 b
1711,1711,doll_2.0 b,doll_2.3 b
1712,1712,doll_23.6 b,doll_2.3 b
1713,1713,doll_2.2 b,doll_2.3 b
1714,1714,doll_3.0 b,doll_2.3 b
1715,1715,doll_11.8 b,doll_2.3 b
1716,1716,doll_14.5 b,doll_2.3 b
1717,1717,doll_2.2 b,doll_2.3 b
1718,1718,doll_6.6 b,doll_2.3 b
1719,1719,doll_1.9 b,doll_2.3 b
1720,1720,doll_11.9 b,doll_2.3 b
1721,1721,doll_4.5 b,doll_2.3 b
1722,1722,doll_3.2 b,doll_2.3 b
1723,1723,doll_3.4 b,doll_2.3 b
1724,1724,doll_4.9 b,doll_2.3 b
1725,1725,doll_4.4 b,doll_2.3 b
1726,1726,doll_0.7255 b,doll_2.3 b
1727,1727,doll_31.6 b,doll_2.3 b
1728,1728,doll_9.7 b,doll_2.3 b
1729,1729,doll_1.0 b,doll_2.3 b
1730,1730,doll_2.3 b,doll_2.3 b
1731,1731,doll_7.4 b,doll_2.3 b
1732,1732,doll_2.3 b,doll_2.3 b
1733,1733,doll_0.43689999999999996 b,doll_2.3 b
1734,1734,doll_3.0 b,doll_2.3 b
1735,1735,doll_4.0 b,doll_2.3 b
1736,1736,doll_2.9 b,doll_2.3 b
1737,1737,doll_2.3 b,doll_2.3 b
1738,1738,doll_0.4542 b,doll_2.3 b
1739,1739,doll_7.9 b,doll_2.3 b
1740,1740,doll_5.1 b,doll_2.3 b
1741,1741,doll_20.8 b,doll_2.3 b
1742,1742,doll_6.1 b,doll_2.3 b
1743,1743,doll_36.1 b,doll_2.3 b
1744,1744,doll_1.7 b,doll_2.3 b
1745,1745,doll_1.2 b,doll_2.3 b
1746,1746,doll_0.4472 b,doll_2.3 b
1747,1747,doll_16.5 b,doll_2.3 b
1748,1748,doll_0.5797 b,doll_2.3 b
1749,1749,doll_2.4 b,doll_2.3 b
1750,1750,0,doll_2.3 b
1751,1751,doll_14.6 b,doll_2.3 b
1752,1752,doll_0.22769999999999999 b,doll_2.3 b
1753,1753,doll_0.7863 b,doll_2.3 b
1754,1754,doll_1.2 b,doll_2.3 b
1755,1755,doll_3.8 b,doll_2.3 b
1756,1756,doll_9.5 b,doll_2.3 b
1757,1757,doll_5.0 b,doll_2.3 b
1758,1758,doll_0.6242000000000001 b,doll_2.3 b
1759,1759,0,doll_2.3 b
1760,1760,0,doll_2.3 b
1761,1761,doll_5.8 b,doll_2.3 b
1762,1762,doll_0.8416 b,doll_2.3 b
1763,1763,doll_0.5156000000000001 b,doll_2.3 b
1764,1764,doll_7.4 b,doll_2.3 b
1765,1765,doll_2.0 b,doll_2.3 b
1766,1766,doll_0.648 b,doll_2.3 b
1767,1767,doll_6.2 b,doll_2.3 b
1768,1768,doll_0.5217999999999999 b,doll_2.3 b
1769,1769,doll_2.4 b,doll_2.3 b
1770,1770,doll_10.2 b,doll_2.3 b
1771,1771,0,doll_2.4 b
1772,1772,doll_2.8 b,doll_2.4 b
1773,1773,doll_2.7 b,doll_2.4 b
1774,1774,doll_3.4 b,doll_2.4 b
1775,1775,doll_0.9947 b,doll_2.4 b
1776,1776,doll_1.1 b,doll_2.4 b
1777,1777,doll_2.8 b,doll_2.4 b
1778,1778,doll_0.6234 b,doll_2.4 b
1779,1779,doll_9.3 b,doll_2.4 b
1780,1780,doll_1.4 b,doll_2.4 b
1781,1781,doll_3.1 b,doll_2.4 b
1782,1782,doll_1.7 b,doll_2.4 b
1783,1783,doll_6.9 b,doll_2.4 b
1784,1784,doll_5.7 b,doll_2.4 b
1785,1785,0,doll_2.4 b
1786,1786,doll_11.5 b,doll_2.4 b
1787,1787,doll_6.3 b,doll_2.4 b
1788,1788,doll_10.6 b,doll_2.4 b
1789,1789,doll_2.4 b,doll_2.4 b
1790,1790,doll_3.6 b,doll_2.4 b
1791,1791,doll_2.2 b,doll_2.4 b
1792,1792,doll_0.604 b,doll_2.4 b
1793,1793,doll_6.1 b,doll_2.4 b
1794,1794,doll_0.463 b,doll_2.4 b
1795,1795,doll_1.5 b,doll_2.4 b
1796,1796,doll_0.7525 b,doll_2.4 b
1797,1797,0,doll_2.4 b
1798,1798,doll_4.2 b,doll_2.4 b
1799,1799,doll_0.6145 b,doll_2.4 b
1800,1800,0,doll_2.4 b
1801,1801,doll_3.9 b,doll_2.4 b
1802,1802,doll_0.1389 b,doll_2.4 b
1803,1803,doll_3.7 b,doll_2.4 b
1804,1804,doll_2.5 b,doll_2.4 b
1805,1805,doll_2.3 b,doll_2.4 b
1806,1806,0,doll_2.4 b
1807,1807,doll_1.1 b,doll_2.4 b
1808,1808,doll_4.2 b,doll_2.4 b
1809,1809,doll_3.3 b,doll_2.4 b
1810,1810,doll_3.7 b,doll_2.4 b
1811,1811,doll_6.3 b,doll_2.4 b
1812,1812,doll_0.29769999999999996 b,doll_2.4 b
1813,1813,doll_1.1 b,doll_2.4 b
1814,1814,doll_1.1 b,doll_2.4 b
1815,1815,doll_9.9 b,doll_2.4 b
1816,1816,doll_3.9 b,doll_2.4 b
1817,1817,doll_16.6 b,doll_2.4 b
1818,1818,doll_0.5784 b,doll_2.4 b
1819,1819,doll_18.1 b,doll_2.4 b
1820,1820,doll_4.8 b,doll_2.4 b
1821,1821,doll_1.3 b,doll_2.4 b
1822,1822,doll_9.5 b,doll_2.4 b
1823,1823,doll_1.6 b,doll_2.4 b
1824,1824,doll_1.8 b,doll_2.4 b
1825,1825,doll_5.0 b,doll_2.4 b
