,link,rank,name,ceo,founded,revenue,country,industry
6176,https://www.value.today/company/xencor,5875,xencor,not found,1997,275 million usd,usa,"['healthcare', 'healthcare products', 'biotechnology', 'biopharmaceutical']"
6177,https://www.value.today/company/chicony-electronics,5873,chicony electronics,not found,1983,doll_3.551 m,taiwan,"['technology', 'electronics', 'computers hardware']"
6178,https://www.value.today/company/banner-corporation,5874,banner corporation,not found,1890,not found,usa,"['financial services', 'banking services']"
6179,https://www.value.today/company/trinseo,5871,trinseo,not found,2010,doll_4.827 m,usa,"['basic materials', 'chemicals']"
6180,https://www.value.today/company/pioneer-food-group-ltd,5888,pioneer food group ltd,not found,not found,not found,south africa,"['consumer defensive', 'fmcg', 'food products']"
6181,https://www.value.today/company/tal-education-group,5884,tal education group,bangxin zhang,2003,doll_4.390 m,china,"['consumer defensive', 'education', 'consumer services']"
6182,https://www.value.today/company/liuzhou-iron-steel,5886,liuzhou iron & steel,not found,not found,doll_13.425 m,china,"['basic materials', 'iron and steel', 'metals']"
6183,https://www.value.today/company/toyo-seikan-group-holdings,5887,toyo seikan group holdings,not found,1917,doll_5.995 m,japan,"['consumer cyclical', 'packaging materials', 'packaging']"
6184,https://www.value.today/company/mgm-china-holdings,5883,mgm china holdings,not found,2007,not found,macao,"['consumer cyclical', 'real estate', 'hotels', 'resorts', 'casinos', 'gaming', 'investments', 'property investments']"
6185,https://www.value.today/company/pt-mitra-keluarga-karyasehat-tbk,5888,pt mitra keluarga karyasehat tbk,not found,1989,294 million usd,indonesia,"['healthcare', 'hospitals']"
6186,https://www.value.today/company/signify-health-inc.,5882,"signify health, inc.",not found,2017,773 million usd,usa,"['healthcare', 'healthcare service', 'software and it', 'technology', 'healthcare technology and information']"
6187,https://www.value.today/company/pt-bank-rakyat-indonesia-agroniaga-tbk,5885,pt bank rakyat indonesia agroniaga tbk,not found,1989,66 million usd,indonesia,"['financial services', 'banking services']"
6188,https://www.value.today/company/ningxia-zhongyin-cashmere,5881,ningxia zhongyin cashmere,not found,not found,not found,china,"['consumer cyclical', 'textile']"
6189,https://www.value.today/company/energean-plc,5880,energean plc,not found,2007,not found,uk,"['energy', 'oil and gas']"
6190,https://www.value.today/company/showa-corporation,5889,showa corporation,not found,1938,doll_9.119 m,japan,"['consumer cyclical', 'automobile', 'automobile parts']"
6191,https://www.value.today/company/laureate-education,5897,laureate education,not found,1989,doll_1.086 m,usa,"['consumer defensive', 'education', 'consumer services']"
6192,https://www.value.today/company/l.k.-technology-holdings-limited,5896,l.k. technology holdings limited,not found,1979,683 million usd,hong kong,"['industries', 'industry machinery']"
6193,https://www.value.today/company/sparebank-1-smn,5893,sparebank 1 smn,not found,1823,613 million usd,norway,"['financial services', 'banking services']"
6194,https://www.value.today/company/indivior,5892,indivior,not found,1994,791 million usd,uk,"['healthcare', 'pharmaceutical']"
6195,https://www.value.today/company/jiangsu-huahong-technology-stock,5895,jiangsu huahong technology stock,not found,not found,not found,china,"['industries', 'industry machinery']"
6196,https://www.value.today/company/heilongjiang-zbd-pharmaceutical,5891,heilongjiang zbd pharmaceutical,not found,not found,not found,china,"['healthcare', 'pharmaceutical', 'healthcare products']"
6197,https://www.value.today/company/shanghai-east-china-computer,5894,shanghai east-china computer,not found,not found,not found,china,"['technology', 'computers hardware', 'software and it infrastructure']"
6198,https://www.value.today/company/yougov,5890,yougov,stephan shakespeare,2000,256 million usd,uk,"['communication services', 'advertising', 'analytics', 'internet or mobile app based business', 'market research']"
6199,https://www.value.today/company/systemair-ab-publ,5889,systemair ab (publ),not found,1974,908 million usd,sweden,"['industries', 'heating equipment', 'electrical products', 'home appliances', 'building products and equipment']"
6200,https://www.value.today/company/cs-wind-corporation,5898,cs wind corporation,not found,2006,not found,south korea,"['industries', 'industry machinery']"
6201,https://www.value.today/company/zhenro-properties-group,5899,zhenro properties group,not found,not found,doll_5.383 m,china,['real estate']
6202,https://www.value.today/company/japan-rental-housing-investments,5904,japan rental housing investments,not found,2005,not found,japan,"['real estate', 'property investments']"
6203,https://www.value.today/company/corcept-therapeutics,5900,corcept therapeutics,not found,1998,365 million usd,usa,"['healthcare', 'healthcare products', 'biotechnology']"
6204,https://www.value.today/company/sinopec-engineering-group,5903,sinopec engineering (group),not found,not found,doll_8.405 m,china,"['industries', 'engineering products', 'engineering services', 'construction']"
6205,https://www.value.today/company/verkada,5902,verkada,not found,2016,not found,usa,"['security systems and solutions', 'software and it', 'technology hardware and instruments']"
6206,https://www.value.today/company/appsflyer,5902,appsflyer,not found,2011,not found,usa,"['software and it', 'analytics', 'technology']"
6207,https://www.value.today/company/moonpig-group-plc,5898,moonpig group plc,not found,not found,not found,uk,"['ecommerce', 'internet or mobile app based business', 'technology', 'retail']"
6208,https://www.value.today/company/suzhou-crystal-clear-chemical,5901,suzhou crystal clear chemical,not found,not found,not found,china,"['basic materials', 'chemicals']"
6209,https://www.value.today/company/virtus-investment-partners,5902,virtus investment partners,not found,1995,979 million usd,usa,"['financial services', 'investments', 'asset management']"
6210,https://www.value.today/company/mabuchi-motor,5905,mabuchi motor,not found,not found,982 million usd,japan,"['consumer cyclical', 'electrical products', 'automobile', 'automobile parts']"
6211,https://www.value.today/company/rising-nonferrous-metals-share,5907,rising nonferrous metals share,not found,not found,not found,china,"['basic materials', 'mining']"
6212,https://www.value.today/company/four-corners-property-trust,5910,four corners property trust,not found,2015,199 million usd,usa,"['real estate', 'consumer services', 'property investments']"
6213,https://www.value.today/company/fibra-prologis,5913,fibra prologis,not found,2013,246 million usd,mexico,"['real estate', 'property investments']"
6214,https://www.value.today/company/saipem,5906,saipem,not found,1957,doll_6.873 m,italy,"['energy', 'oil and gas']"
6215,https://www.value.today/company/genius-electronic-optical,5912,genius electronic optical,not found,1989,553 million usd,taiwan,"['technology', 'computers hardware']"
6216,https://www.value.today/company/moneta-money-bank,5911,moneta money bank,not found,1994,not found,czech republic,"['financial services', 'banking services']"
6217,https://www.value.today/company/zhejiang-jiemei-electronic-and-technology,5914,zhejiang jiemei electronic and technology,not found,not found,not found,china,"['basic materials', 'chemicals']"
6218,https://www.value.today/company/jinkosolar-holding,5908,jinkosolar holding,not found,not found,doll_5.941 m,china,"['technology', 'electronics', 'semiconductors', 'solar power devices']"
6219,https://www.value.today/company/united-electronics-company,5909,united electronics company,not found,not found,doll_1.555 m,saudi arabia,"['industries', 'electronics', 'retail']"
6220,https://www.value.today/company/kiwoom-securities,5919,kiwoom securities,not found,2000,147 million usd,south korea,"['financial services', 'stock markets, trading, capital markets', 'trading', 'securities', 'brokerage services']"
6221,https://www.value.today/company/boardwalk-real-estate-investment-trust,5915,boardwalk real estate investment trust,not found,1984,361 million usd,canada,"['real estate', 'property investments']"
6222,https://www.value.today/company/wt-microelectronics,5917,wt microelectronics,not found,1993,doll_14.800 m,taiwan,"['technology', 'electronics', 'semiconductors']"
6223,https://www.value.today/company/orora,5923,orora,not found,1949,doll_2.833 m,australia,"['consumer cyclical', 'packaging', 'metals']"
6224,https://www.value.today/company/huapont-life-sciences,5916,huapont life sciences,not found,not found,not found,china,"['healthcare', 'pharmaceutical']"
6225,https://www.value.today/company/porto-seguro,5918,porto seguro,not found,1945,doll_4.398 m,brazil,"['financial services', 'insurance']"
6226,https://www.value.today/company/phoenix-mills,5924,phoenix mills,not found,1905,181 million usd,india,['real estate']
6227,https://www.value.today/company/summerset-group-holdings,5920,summerset group holdings,not found,1994,125 million usd,new zealand,"['healthcare', 'hospitals']"
6228,https://www.value.today/company/sunevision-holdings,5921,sunevision holdings,not found,2000,239 million usd,hong kong,"['technology', 'software and it', 'data centers']"
6229,https://www.value.today/company/nuveen-california-quality-municipal-income-fund,5922,nuveen california quality municipal income fund,not found,1998,-20 million usd,usa,"['financial services', 'asset management']"
6230,https://www.value.today/company/china-huarong-asset-management,5933,china huarong asset management,not found,not found,doll_2.831 m,china,"['financial services', 'asset management', 'investments']"
6231,https://www.value.today/company/daibiru-corporation,5932,daibiru corporation,not found,1923,390 million usd,japan,['real estate']
6232,https://www.value.today/company/china-water-affairs-group,5931,china water affairs group,not found,1998,doll_1.650 m,hong kong,"['utilities', 'water utilities']"
6233,https://www.value.today/company/wuhan-keqian-biology-co.ltd,5929,"wuhan keqian biology co.,ltd",not found,not found,not found,china,"['healthcare', 'biotechnology']"
6234,https://www.value.today/company/bg-foods,5928,b&g foods,not found,1889,doll_2.056 m,usa,"['consumer defensive', 'fmcg', 'food products', 'consumer non durables', 'package foods']"
6235,https://www.value.today/company/ennostar-inc.,5930,ennostar inc.,not found,1996,not found,taiwan,"['technology', 'electronics']"
6236,https://www.value.today/company/seven-generations-energy,5928,seven generations energy,not found,not found,not found,canada,"['energy', 'oil and gas', 'natural gas generation']"
6237,https://www.value.today/company/trustmark-corporation,5927,trustmark corporation,not found,1889,743 million usd annual revenue for year ending dec-2020,usa,"['financial services', 'banking services']"
6238,https://www.value.today/company/makalot-industrial,5925,makalot industrial,not found,1990,956 million usd,taiwan,"['consumer cyclical', 'apparels and accessories']"
6239,https://www.value.today/company/guangzhou-restaurant-group-company,5926,guangzhou restaurant group company,not found,not found,566 million usd,china,"['consumer cyclical', 'restaurants']"
6240,https://www.value.today/company/sinclair-broadcast-group,5942,sinclair broadcast group,not found,1986,doll_6.134 m,usa,"['communication services', 'broadcasting', 'consumer services']"
6241,https://www.value.today/company/chorus,5940,chorus,not found,2015,595 million usd,new zealand,"['communication services', 'infrastructure', 'telecom']"
6242,https://www.value.today/company/tsumura,5934,tsumura & co,not found,1936,945 million usd,japan,"['healthcare', 'pharmaceutical']"
6243,https://www.value.today/company/unipro,5937,unipro,not found,2006,not found,russia,"['utilities', 'electricity generation']"
6244,https://www.value.today/company/grupo-lala,5943,grupo lala,not found,1949,doll_4.116 m,mexico,"['consumer defensive', 'fmcg', 'package foods', 'food products']"
6245,https://www.value.today/company/fujian-star-net-communication,5941,fujian star-net communication,not found,not found,doll_1.972 m,china,"['technology', 'communications equipment']"
6246,https://www.value.today/company/harmony-gold-mining-company,5939,harmony gold mining company,not found,1950,doll_2.538 m,south africa,"['basic materials', 'mining', 'metals', 'precious metals', 'gold mining', 'copper mining']"
6247,https://www.value.today/company/nations-technologies,5938,nations technologies,not found,not found,not found,china,"['technology', 'semiconductors']"
6248,https://www.value.today/company/mueller-water-products,5935,mueller water products,not found,1857,doll_1.111 m,usa,"['industries', 'metal fabrication products', 'capital goods', 'engineering products', 'industry machinery']"
6249,https://www.value.today/company/haci-omer-sabanci-holding,5936,haci omer sabanci holding,not found,1967,doll_3.351 m,turkey,"['financial services', 'banking services']"
6250,https://www.value.today/company/nanjing-huadong-electronics-information-technology,5946,nanjing huadong electronics information & technology,not found,not found,not found,china,"['technology', 'electronics', 'capital goods']"
6251,https://www.value.today/company/veloxis-pharmaceuticals,5944,veloxis pharmaceuticals a/s,not found,not found,not found,denmark,"['healthcare', 'pharmaceutical', 'healthcare products']"
6252,https://www.value.today/company/cargojet,5948,cargojet,not found,2002,582 million usd,canada,"['industries', 'logistics', 'freight transport']"
6253,https://www.value.today/company/fidelity-china-special-situations,5950,fidelity china special situations,not found,2010,-882 million usd,uk,['asset management']
6254,https://www.value.today/company/indian-bank,5945,indian bank,not found,1907,doll_3.021 m,india,"['financial services', 'banking services']"
6255,https://www.value.today/company/finablr,5946,finablr,not found,not found,not found,uk,"['technology', 'digital payment solution services']"
6256,https://www.value.today/company/elkem-asa,5949,elkem asa,not found,1904,doll_3.407 m,norway,"['basic materials', 'chemicals']"
6257,https://www.value.today/company/alacer-gold,5945,alacer gold,not found,not found,not found,usa,"['basic materials', 'mining', 'gold mining', 'metals']"
6258,https://www.value.today/company/nanjing-yunhai-special-metals,5947,nanjing yunhai special metals,not found,not found,not found,china,"['basic materials', 'aluminum']"
6259,https://www.value.today/company/biem.l.fdlkk-garment,5944,biem.l.fdlkk garment,not found,not found,not found,china,"['consumer cyclical', 'apparels and accessories']"
6260,https://www.value.today/company/transocean,5951,transocean,not found,1953,not found,switzerland,"['energy', 'oil and gas', 'oil and gas equipment and services']"
6261,https://www.value.today/company/zuger-kantonalbank,5954,zuger kantonalbank,not found,1892,228 million usd,switzerland,"['financial services', 'banking services']"
6262,https://www.value.today/company/yueyang-forest-paper-co.-ltd.,5953,"yueyang forest & paper co., ltd.",not found,not found,not found,china,['paper and pulp']
6263,https://www.value.today/company/northview-apartment-real-estate-investment-trust,5953,northview apartment real estate investment trust,not found,not found,not found,canada,['real estate']
6264,https://www.value.today/company/uniti-group-limited,5955,uniti group limited,not found,2014,762 million usd,australia,"['communication services', 'telecom']"
6265,https://www.value.today/company/champion-iron-limited,5957,champion iron limited,not found,2006,doll_1.011 m,australia,"['basic materials', 'mining']"
6266,https://www.value.today/company/qisda-corporation,5956,qisda corporation,not found,1984,doll_7.467 m,taiwan,"['technology', 'computers hardware']"
6267,https://www.value.today/company/neles-oyj,5956,neles oyj,not found,not found,not found,finland,"['engineering products', 'industries']"
6268,https://www.value.today/company/tdg-holding,5958,tdg holding,not found,not found,not found,china,"['technology', 'electronics', 'capital goods']"
6269,https://www.value.today/company/cmst-development,5952,cmst development,not found,not found,not found,china,"['industries', 'logistics']"
6270,https://www.value.today/company/central-depository-services-india-limited,5959,central depository services (india) limited,not found,1999,69 million usd,india,"['financial services', 'stock markets, trading, capital markets']"
6271,https://www.value.today/company/espressif-systems-shanghai,5964,espressif systems (shanghai),not found,not found,not found,china,"['technology', 'semiconductors']"
6272,https://www.value.today/company/hyosung-tnc-corporation,5963,hyosung tnc corporation,not found,1966,doll_6.430 m,south korea,"['consumer cyclical', 'textile']"
6273,https://www.value.today/company/forescout-technologies,5963,forescout technologies,not found,not found,not found,usa,"['technology', 'computers hardware', 'security systems and solutions']"
6274,https://www.value.today/company/bridgebio-pharma,5962,bridgebio pharma,not found,2015,69 million usd,usa,"['healthcare', 'biotechnology']"
6275,https://www.value.today/company/dexerials-corporation,5961,dexerials corporation,not found,1962,698 million usd,japan,"['technology', 'electronics', 'capital goods']"
6276,https://www.value.today/company/jiangxi-bank,5965,jiangxi bank,not found,not found,doll_1.150 m,china,"['financial services', 'banking services']"
6277,https://www.value.today/company/xinjiang-tianye,5966,xinjiang tianye,not found,not found,not found,china,"['basic materials', 'chemicals']"
6278,https://www.value.today/company/zhe-jiang-taihua-new-material,5960,zhe jiang taihua new material,not found,not found,not found,china,"['consumer cyclical', 'textile']"
6279,https://www.value.today/company/hastings-group-holdings,5960,hastings group holdings,not found,not found,not found,uk,"['financial services', 'insurance']"
6280,https://www.value.today/company/allscripts-healthcare-solutions,5976,allscripts healthcare solutions,not found,not found,doll_1.503 m,usa,"['healthcare', 'technology', 'healthcare technology and information']"
6281,https://www.value.today/company/guangdong-golden-dragon-development,5974,guangdong golden dragon development,not found,not found,88 million usd,china,"['utilities', 'stock markets, trading, capital markets']"
6282,https://www.value.today/company/wisdom-marine-lines,5973,wisdom marine lines,not found,1999,not found,taiwan,"['industries', 'shipping']"
6283,https://www.value.today/company/maxar-technologies,5971,maxar technologies,not found,1969,doll_1.770 m,usa,"['technology', 'communications equipment']"
6284,https://www.value.today/company/hellenic-petroleum,5970,hellenic petroleum,not found,1958,not found,greece,"['energy', 'oil and gas']"
6285,https://www.value.today/company/digital-china-information-service-company,5975,digital china information service company,not found,not found,doll_1.652 m,china,"['technology', 'software and it']"
6286,https://www.value.today/company/criteo,5972,criteo,not found,2005,doll_2.254 m,france,"['communication services', 'advertising', 'technology']"
6287,https://www.value.today/company/toshiba-tec-corporation,5969,toshiba tec corporation,not found,1950,doll_3.249 m,japan,"['technology', 'electronics', 'electrical products', 'computers hardware']"
6288,https://www.value.today/company/breedon-group,5967,breedon group,not found,2008,doll_1.451 m,uk,['construction materials']
6289,https://www.value.today/company/mobimo-holding-ag,5968,mobimo holding ag,not found,1999,287 million usd,switzerland,['real estate']
6290,https://www.value.today/company/shop-apotheke-europe,5985,shop apotheke europe,not found,2002,doll_1.060 m,netherlands,"['healthcare', 'pharmacy', 'retail']"
6291,https://www.value.today/company/xd,5986,xd,not found,not found,not found,china,"['communication services', 'gaming']"
6292,https://www.value.today/company/china-shandong-hi-speed-financial-group,5982,china shandong hi-speed financial group,not found,1992,136 million usd,hong kong,"['financial services', 'stock markets, trading, capital markets']"
6293,https://www.value.today/company/jinlei-technology,5984,jinlei technology,not found,not found,not found,china,"['industries', 'industry machinery']"
6294,https://www.value.today/company/yoozoo-games,5980,yoozoo games,not found,not found,not found,china,"['communication services', 'gaming']"
6295,https://www.value.today/company/suntak-technology,5981,suntak technology,not found,not found,872 million usd,china,"['technology', 'electronics', 'capital goods']"
6296,https://www.value.today/company/china-resources-double-crane-pharmaceutical,5979,china resources double-crane pharmaceutical,not found,not found,doll_1.326 m,china,"['healthcare', 'pharmaceutical', 'healthcare products']"
6297,https://www.value.today/company/threes-company-media-group-co.-ltd.,5983,"three's company media group co., ltd.",not found,not found,not found,china,"['communication services', 'advertising']"
6298,https://www.value.today/company/genworth-financial,5977,genworth financial,not found,2003,doll_7.833 m,usa,"['financial services', 'insurance']"
6299,https://www.value.today/company/wabco-india,5978,wabco india,not found,1962,245 million usd,india,"['consumer cyclical', 'automobile', 'automobile parts']"
6300,https://www.value.today/company/seria,5987,seria,not found,1898,doll_1.518 m,japan,"['consumer defensive', 'retail']"
6301,https://www.value.today/company/yamato-kogyo,5990,yamato kogyo,not found,not found,doll_1.095 m,japan,"['basic materials', 'iron and steel']"
6302,https://www.value.today/company/medigen-vaccine-biologics-corporation,5996,medigen vaccine biologics corporation,not found,2012,not found,taiwan,"['healthcare', 'biotechnology']"
6303,https://www.value.today/company/telecom-argentina,5993,telecom argentina,not found,1990,doll_3.091 m,argentina,"['communication services', 'telecom', 'utilities', 'mobile services', 'fixed line service', 'telecom equipment', 'television services']"
6304,https://www.value.today/company/daicel-corporation,5992,daicel corporation,not found,1919,doll_3.415 m,japan,"['basic materials', 'chemicals']"
6305,https://www.value.today/company/beijing-tongtech,5995,beijing tongtech,not found,not found,126 million usd,china,"['technology', 'software and it']"
6306,https://www.value.today/company/blackrock-capital-allocation-trust,5991,blackrock capital allocation trust,not found,not found,not found,usa,"['financial services', 'asset management']"
6307,https://www.value.today/company/oci-company-ltd,5989,oci company ltd,not found,1959,doll_2.427 m,south korea,"['basic materials', 'chemicals', 'solar power']"
6308,https://www.value.today/company/tongling-jingda-special-magnet-wire,5994,tongling jingda special magnet wire,not found,not found,not found,china,"['industries', 'cables and wires', 'electrical products']"
6309,https://www.value.today/company/kaneka-corporation,5988,kaneka corporation,not found,1949,doll_5.046 m,japan,"['basic materials', 'chemicals']"
6310,https://www.value.today/company/highwealth-construction,5997,highwealth construction,not found,1980,doll_1.463 m,taiwan,"['real estate', 'construction materials']"
6311,https://www.value.today/company/guangdong-south-new-media,6004,guangdong south new media,not found,not found,205 million usd,china,"['communication services', 'entertainment']"
6312,https://www.value.today/company/knowles-corporation,6002,knowles corporation,not found,1946,868 million usd,usa,"['technology', 'electronics', 'consumer non durables', 'communications equipment']"
6313,https://www.value.today/company/china-singapore-suzhou-industrial-park-development-group-co.-ltd.,6001,"china-singapore suzhou industrial park development group co., ltd.",not found,not found,not found,china,['industries']
6314,https://www.value.today/company/brightgene-bio-medical-technology,5999,brightgene bio-medical technology,not found,not found,153 million usd,china,"['healthcare', 'biotechnology']"
6315,https://www.value.today/company/opc-energy,6003,opc energy,not found,2010,482 million usd,israel,"['energy', 'electricity generation', 'power generation', 'electric utilities']"
6316,https://www.value.today/company/sheela-foam,6005,sheela foam,not found,1971,373 million usd,india,"['consumer cyclical', 'furniture', 'home furnishing']"
6317,https://www.value.today/company/dentalcorp-holdings-ltd.,5998,dentalcorp holdings ltd.,not found,2011,not found,canada,"['healthcare service', 'healthcare', 'hospitals']"
6318,https://www.value.today/company/eaton-vance-tax-advantaged-dividend-income-fund,6000,eaton vance tax-advantaged dividend income fund,not found,not found,691 million usd,usa,"['financial services', 'asset management']"
6319,https://www.value.today/company/tilt-renewables,6001,tilt renewables,not found,not found,101 million usd,new zealand,"['utilities', 'electric utilities', 'renewable energy', 'electricity generation', 'power generation']"
6320,https://www.value.today/company/birlasoft-limited,6006,birlasoft limited,not found,1990,517 million usd,india,"['technology', 'software and it']"
6321,https://www.value.today/company/domain-holdings-australia,6015,domain holdings australia,not found,1999,246 million usd,australia,"['communication services', 'internet or mobile app based business']"
6322,https://www.value.today/company/kyudenko-corporation,6010,kyudenko corporation,not found,1944,doll_2.748 m,japan,"['industries', 'construction']"
6323,https://www.value.today/company/spirent-communications,6011,spirent communications,not found,1936,576 million usd,uk,"['technology', 'software and it infrastructure', 'product testing services', 'telecom']"
6324,https://www.value.today/company/lt-finance-holdings,6014,l&t finance holdings,not found,2008,206 million usd,india,['financial services']
6325,https://www.value.today/company/ship-healthcare-holdings,6013,ship healthcare holdings,not found,1992,doll_3.753 m,japan,"['healthcare', 'medical equipment']"
6326,https://www.value.today/company/life-healthcare-group-holdings,6012,life healthcare group holdings,not found,not found,doll_1.600 m,south africa,"['healthcare', 'hospitals']"
6327,https://www.value.today/company/powerlong-real-estate-holdings,6007,powerlong real estate holdings,not found,not found,doll_5.807 m,china,['real estate']
6328,https://www.value.today/company/auction-technology-group-plc-0,6008,auction technology group plc,not found,1971,not found,uk,"['technology', 'software and it']"
6329,https://www.value.today/company/goeasy,6009,goeasy,not found,1990,635 million usd,canada,['financial services']
6330,https://www.value.today/company/himax-technologies,6024,himax technologies,not found,2001,doll_1.547 m,taiwan,"['technology', 'electronics', 'semiconductors']"
6331,https://www.value.today/company/controladora-vuela-compania-de-aviacion,6016,controladora vuela compania de aviacion,not found,2005,doll_2.202 m,mexico,"['industries', 'airlines', 'aviation']"
6332,https://www.value.today/company/television-francaise-1-societe-anonyme,6021,television francaise 1 societe anonyme,not found,1982,doll_2.426 m,france,"['communication services', 'broadcasting', 'media']"
6333,https://www.value.today/company/salzgitter-ag,6025,salzgitter ag,not found,1858,doll_9.764 m,germany,"['basic materials', 'iron and steel']"
6334,https://www.value.today/company/hammerson,6020,hammerson,not found,1942,150 million usd,uk,"['real estate', 'retail', 'property investments', 'commercial properties']"
6335,https://www.value.today/company/shanghai-waigaoqiao-free-trade-zone-group,6023,shanghai waigaoqiao free trade zone group,not found,not found,doll_1.293 m,china,"['industries', 'trading', 'real estate', 'logistics', 'business services']"
6336,https://www.value.today/company/tongyu-heavy-industry,6022,tongyu heavy industry,not found,not found,836 million usd,china,"['industries', 'metal fabrication products']"
6337,https://www.value.today/company/tr-property-investment-trust,6018,tr property investment trust,not found,1905,338 million usd,uk,"['investments', 'asset management']"
6338,https://www.value.today/company/plus500,6017,plus500,not found,2008,718 million usd,israel,"['financial services', 'stock markets, trading, capital markets', 'trading']"
6339,https://www.value.today/company/cembra-money-bank-ag,6019,cembra money bank ag,not found,2013,512 million usd,switzerland,"['financial services', 'banking services']"
6340,https://www.value.today/company/shenzhen-aisidi,6026,shenzhen aisidi,not found,not found,not found,china,"['consumer cyclical', 'retail']"
6341,https://www.value.today/company/suzhou-recodeal-interconnect-system-co.ltd,6030,"suzhou recodeal interconnect system co.,ltd",not found,not found,not found,china,"['industries', 'electrical products']"
6342,https://www.value.today/company/turning-point-therapeutics,6033,turning point therapeutics,not found,2013,30 million usd,usa,"['healthcare', 'biotechnology']"
6343,https://www.value.today/company/adelaide-brighton,6031,adelaide brighton,not found,not found,not found,australia,"['basic materials', 'cement', 'mining', 'metals', 'construction materials']"
6344,https://www.value.today/company/aditya-birla-sun-life-amc-limited,6033,aditya birla sun life amc limited,not found,1994,162 million usd,india,['financial services']
6345,https://www.value.today/company/amvis-holdings,6029,amvis holdings,not found,2013,112 million usd,japan,"['healthcare', 'hospitals']"
6346,https://www.value.today/company/franchise-group,6031,franchise group,not found,1997,doll_3.255 m,usa,"['consumer cyclical', 'retail', 'consumer services']"
6347,https://www.value.today/company/blue-dart-express,6028,blue dart express,not found,1983,552 million usd,india,"['industries', 'courier', 'transportation', 'logistics']"
6348,https://www.value.today/company/avz-minerals-limited,6032,avz minerals limited,not found,2007,0 million usd,australia,"['basic materials', 'mining']"
6349,https://www.value.today/company/qualitas-controladora,6027,qualitas controladora,not found,1993,doll_2.001 m,mexico,"['financial services', 'insurance']"
6350,https://www.value.today/company/dmg-mori,6042,dmg mori,not found,1870,doll_2.934 m,japan,"['industries', 'tools and equipment', 'machinery manufacturing']"
6351,https://www.value.today/company/pt-bank-aladin-syariah-tbk,6034,pt bank aladin syariah tbk,not found,1994,not found,indonesia,"['financial services', 'banking services']"
6352,https://www.value.today/company/nankai-electric-railway,6040,nankai electric railway,not found,1884,doll_1.472 m,japan,"['industries', 'railway', 'rail transport']"
6353,https://www.value.today/company/dongfeng-automobile-co.-ltd,6037,dongfeng automobile co. ltd,not found,not found,doll_2.263 m,china,"['consumer cyclical', 'automobile', 'commercial vehicles']"
6354,https://www.value.today/company/japan-hotel-reit-investment-corporation,6036,japan hotel reit investment corporation,not found,not found,99 million usd,japan,"['real estate', 'property investments']"
6355,https://www.value.today/company/herald-investment-trust,6043,herald investment trust,not found,1994,331 million usd,uk,"['investments', 'asset management']"
6356,https://www.value.today/company/shaanxi-heimao-coking-co.-ltd.,6035,"shaanxi heimao coking co., ltd.",not found,not found,not found,china,"['basic materials', 'chemicals']"
6357,https://www.value.today/company/fraser-neave-holdings-bhd,6039,fraser & neave holdings bhd,not found,1883,not found,malaysia,"['consumer defensive', 'non-alcoholic beverages', 'beverages']"
6358,https://www.value.today/company/dl-ec-co.ltd.,6041,"dl e&c co.,ltd.",not found,1939,not found,south korea,"['industries', 'construction']"
6359,https://www.value.today/company/metalurgica-gerdau,6038,metalurgica gerdau,not found,1901,doll_15.413 m,brazil,"['basic materials', 'iron and steel']"
6360,https://www.value.today/company/nuveen-municipal-value-fund,6051,nuveen municipal value fund,not found,1987,103 million usd,usa,"['financial services', 'asset management']"
6361,https://www.value.today/company/kiocl,6044,kiocl,not found,1976,376 million usd,india,"['basic materials', 'iron and steel']"
6362,https://www.value.today/company/sino-platinum-metals,6050,sino-platinum metals,not found,not found,not found,china,"['basic materials', 'precious metals']"
6363,https://www.value.today/company/cj-logistics-corporation,6049,cj logistics corporation,not found,1930,doll_8.485 m,south korea,"['industries', 'transportation', 'freight transport', 'logistics']"
6364,https://www.value.today/company/morneau-shepell,6052,morneau shepell,not found,not found,775 million usd,canada,"['industries', 'outsourcing and staffing']"
6365,https://www.value.today/company/quantumctek-co.-ltd.,6045,"quantumctek co., ltd.",not found,not found,not found,china,"['technology', 'communications equipment']"
6366,https://www.value.today/company/alembic-pharmaceuticals,6046,alembic pharmaceuticals,not found,1907,664 million usd,india,"['healthcare', 'pharmaceutical', 'healthcare products']"
6367,https://www.value.today/company/pra-group,6047,pra group,not found,1996,doll_1.095 m,usa,['financial services']
6368,https://www.value.today/company/skyworth-digital,6048,skyworth digital,not found,not found,not found,china,"['technology', 'communications equipment']"
6369,https://www.value.today/company/kkr-acquisition-holdings-i-corp.,6049,kkr acquisition holdings i corp.,not found,not found,not found,usa,['shell company']
6370,https://www.value.today/company/shandong-humon-smelting,6059,shandong humon smelting,not found,not found,doll_6.022 m,china,"['basic materials', 'mining']"
6371,https://www.value.today/company/national-express-group,6057,national express group,not found,1991,doll_2.556 m,uk,"['industries', 'railway']"
6372,https://www.value.today/company/suzhou-zelgen-biopharmaceuticals-co.-ltd.,6052,"suzhou zelgen biopharmaceuticals co., ltd.",not found,not found,not found,china,"['healthcare', 'biotechnology']"
6373,https://www.value.today/company/ratos-ab-publ,6054,ratos ab (publ),not found,not found,doll_2.126 m,sweden,"['financial services', 'asset management']"
6374,https://www.value.today/company/plains-gp-holdings,6061,plains group holdings,not found,not found,doll_42.078 m,usa,"['energy', 'oil and gas', 'utilities', 'gas utilities']"
