07-silvestri-market_value_jan_2021
30.278 billion usd
36.058 billion usd
26.960 billion usd
28.467 billion usd
22.085 billion usd
25.366 billion usd
21.309 billion usd
20.518 billion usd
22.332 billion usd
13.786 billion usd
20.749 billion usd
14.254 billion usd
21.720 billion usd
25.974 billion usd
23.423 billion usd
31.600 billion usd
30.812 billion usd
23.990 billion usd
19.028 billion usd
15.444 billion usd
15.292 billion usd
21.512 billion usd
17.934 billion usd
26.503 billion usd
18.937 billion usd
21.373 billion usd
24.444 billion usd
16.172 billion usd
28.813 billion usd
18.471 billion usd
26.085 billion usd
16.591 billion usd
19.524 billion usd
22.900 billion usd
10.290 billion usd
16.145 billion usd
17.469 billion usd
20.173 billion usd
24.510 billion usd
29.982 billion usd
27.861 billion usd
23.666 billion usd
15.440 billion usd
20.174 billion usd
15.999 billion usd
17.351 billion usd
15.941 billion usd
24.462 billion usd
19.871 billion usd
""
12.492 billion usd
20.392 billion usd
19.456 billion usd
4.619 billion usd
24.766 billion usd
20.108 billion usd
18.676 billion usd
13.137 billion usd
12.806 billion usd
12.317 billion usd
14.950 billion usd
17.876 billion usd
10.620 billion usd
24.519 billion usd
18.317 billion usd
27.576 billion usd
24.319 billion usd
15.434 billion usd
19.414 billion usd
""
12.542 billion usd
26.230 billion usd
17.600 billion usd
13.405 billion usd
""
15.345 billion usd
19.419 billion usd
14.926 billion usd
16.982 billion usd
11.861 billion usd
12.182 billion usd
14.075 billion usd
13.180 billion usd
11.012 billion usd
17.079 billion usd
12.576 billion usd
11.346 billion usd
15.336 billion usd
5.914 billion usd
16.380 billion usd
16.976 billion usd
11.482 billion usd
9.466 billion usd
9.516 billion usd
26.854 billion usd
14.022 billion usd
21.805 billion usd
13.946 billion usd
12.070 billion usd
11.377 billion usd
23.415 billion usd
16.799 billion usd
18.518 billion usd
18.003 billion usd
15.286 billion usd
14.658 billion usd
12.671 billion usd
27.381 billion usd
12.785 billion usd
15.140 billion usd
14.088 billion usd
13.970 billion usd
16.798 billion usd
18.289 billion usd
11.789 billion usd
16.898 billion usd
15.005 billion usd
9.181 billion usd
13.905 billion usd
11.445 billion usd
7.333 billion usd
12.280 billion usd
12.707 billion usd
29.590 billion usd
10.576 billion usd
12.111 billion usd
10.020 billion usd
12.729 billion usd
11.905 billion usd
12.408 billion usd
12.158 billion usd
35.068 billion usd
11.358 billion usd
12.883 billion usd
15.242 billion usd
11.917 billion usd
15.598 billion usd
16.912 billion usd
16.635 billion usd
7.411 billion usd
12.922 billion usd
14.257 billion usd
12.784 billion usd
13.217 billion usd
12.310 billion usd
9.618 billion usd
9.490 billion usd
8.670 billion usd
""
10.855 billion usd
13.187 billion usd
12.728 billion usd
11.842 billion usd
13.693 billion usd
12.209 billion usd
12.085 billion usd
12.323 billion usd
9.338 billion usd
11.362 billion usd
11.258 billion usd
11.905 billion usd
12.079 billion usd
10.220 billion usd
11.675 billion usd
12.584 billion usd
11.790 billion usd
11.417 billion usd
12.322 billion usd
12.199 billion usd
9.777 billion usd
12.464 billion usd
8.495 billion usd
8.328 billion usd
11.447 billion usd
9.396 billion usd
12.068 billion usd
13.896 billion usd
11.092 billion usd
9.507 billion usd
9.997 billion usd
11.142 billion usd
13.444 billion usd
8.956 billion usd
11.756 billion usd
13.784 billion usd
9.740 billion usd
12.089 billion usd
8.723 billion usd
""
9.662 billion usd
10.711 billion usd
7.220 billion usd
0.925 billion usd
12.644 billion usd
9.316 billion usd
8.019 billion usd
8.071 billion usd
9.304 billion usd
11.277 billion usd
10.543 billion usd
17.417 billion usd
5.264 billion usd
11.005 billion usd
7.750 billion usd
11.611 billion usd
8.735 billion usd
21.687 billion usd
10.852 billion usd
6.329 billion usd
10.082 billion usd
10.056 billion usd
9.934 billion usd
16.734 billion usd
10.510 billion usd
10.454 billion usd
9.922 billion usd
7.646 billion usd
8.501 billion usd
13.537 billion usd
6.993 billion usd
10.890 billion usd
7.660 billion usd
9.298 billion usd
7.751 billion usd
""
11.313 billion usd
7.902 billion usd
4.398 billion usd
11.156 billion usd
9.047 billion usd
6.674 billion usd
11.828 billion usd
7.177 billion usd
8.297 billion usd
8.317 billion usd
7.477 billion usd
9.324 billion usd
9.527 billion usd
5.468 billion usd
7.803 billion usd
5.948 billion usd
8.747 billion usd
5.274 billion usd
9.083 billion usd
""
9.904 billion usd
10.093 billion usd
""
10.190 billion usd
11.346 billion usd
7.557 billion usd
7.090 billion usd
6.436 billion usd
14.023 billion usd
8.044 billion usd
5.119 billion usd
7.874 billion usd
9.422 billion usd
9.573 billion usd
6.194 billion usd
8.458 billion usd
6.995 billion usd
7.358 billion usd
9.891 billion usd
7.383 billion usd
""
8.840 billion usd
7.770 billion usd
9.289 billion usd
10.239 billion usd
6.859 billion usd
8.152 billion usd
8.556 billion usd
9.101 billion usd
""
7.432 billion usd
5.893 billion usd
7.559 billion usd
8.236 billion usd
6.614 billion usd
9.125 billion usd
6.012 billion usd
8.530 billion usd
10.733 billion usd
8.701 billion usd
6.660 billion usd
8.170 billion usd
9.196 billion usd
7.064 billion usd
6.744 billion usd
""
11.381 billion usd
6.978 billion usd
4.139 billion usd
5.762 billion usd
7.880 billion usd
7.799 billion usd
7.650 billion usd
9.231 billion usd
4.868 billion usd
7.470 billion usd
7.826 billion usd
6.600 billion usd
4.664 billion usd
4.983 billion usd
8.592 billion usd
""
6.832 billion usd
7.158 billion usd
7.916 billion usd
7.032 billion usd
6.840 billion usd
6.427 billion usd
10.303 billion usd
5.761 billion usd
5.593 billion usd
9.413 billion usd
5.984 billion usd
6.574 billion usd
7.031 billion usd
5.287 billion usd
5.285 billion usd
6.932 billion usd
4.791 billion usd
7.874 billion usd
6.029 billion usd
6.349 billion usd
6.365 billion usd
4.890 billion usd
5.631 billion usd
4.929 billion usd
6.451 billion usd
""
5.398 billion usd
7.850 billion usd
5.898 billion usd
7.390 billion usd
6.970 billion usd
8.416 billion usd
8.082 billion usd
6.158 billion usd
9.409 billion usd
9.875 billion usd
4.926 billion usd
0.134 billion usd
5.557 billion usd
3.885 billion usd
6.176 billion usd
10.084 billion usd
3.267 billion usd
4.618 billion usd
4.785 billion usd
2.833 billion usd
6.938 billion usd
7.930 billion usd
17.615 billion usd
6.370 billion usd
3.646 billion usd
6.652 billion usd
4.497 billion usd
2.720 billion usd
6.987 billion usd
7.937 billion usd
5.803 billion usd
5.861 billion usd
9.250 billion usd
7.408 billion usd
8.909 billion usd
5.490 billion usd
""
5.102 billion usd
5.800 billion usd
5.683 billion usd
5.516 billion usd
4.754 billion usd
5.553 billion usd
5.823 billion usd
5.548 billion usd
5.021 billion usd
5.247 billion usd
5.187 billion usd
8.460 billion usd
4.252 billion usd
6.589 billion usd
4.062 billion usd
3.962 billion usd
6.376 billion usd
5.879 billion usd
5.458 billion usd
4.361 billion usd
7.063 billion usd
6.918 billion usd
2.543 billion usd
10.713 billion usd
4.336 billion usd
3.098 billion usd
3.890 billion usd
3.946 billion usd
3.657 billion usd
3.054 billion usd
5.325 billion usd
5.721 billion usd
3.645 billion usd
3.886 billion usd
3.722 billion usd
5.690 billion usd
5.447 billion usd
4.853 billion usd
8.457 billion usd
5.119 billion usd
2.330 billion usd
5.543 billion usd
5.978 billion usd
4.428 billion usd
4.939 billion usd
3.720 billion usd
3.758 billion usd
6.599 billion usd
14.428 billion usd
11.823 billion usd
4.012 billion usd
4.316 billion usd
5.364 billion usd
5.102 billion usd
3.274 billion usd
4.827 billion usd
6.414 billion usd
8.005 billion usd
3.835 billion usd
5.650 billion usd
3.037 billion usd
5.666 billion usd
6.150 billion usd
""
7.134 billion usd
6.841 billion usd
4.070 billion usd
""
4.480 billion usd
5.082 billion usd
5.944 billion usd
6.104 billion usd
3.733 billion usd
4.851 billion usd
4.984 billion usd
6.396 billion usd
6.761 billion usd
3.633 billion usd
4.407 billion usd
5.224 billion usd
3.205 billion usd
4.474 billion usd
5.124 billion usd
3.879 billion usd
4.694 billion usd
4.846 billion usd
3.632 billion usd
4.367 billion usd
5.903 billion usd
5.227 billion usd
5.460 billion usd
4.529 billion usd
4.368 billion usd
5.135 billion usd
4.453 billion usd
10.903 billion usd
4.961 billion usd
4.740 billion usd
3.785 billion usd
5.818 billion usd
7.420 billion usd
2.048 billion usd
4.643 billion usd
4.643 billion usd
4.403 billion usd
4.529 billion usd
""
4.008 billion usd
""
4.607 billion usd
4.934 billion usd
4.406 billion usd
7.000 billion usd
5.860 billion usd
4.842 billion usd
3.452 billion usd
4.179 billion usd
6.811 billion usd
3.818 billion usd
4.604 billion usd
""
10.112 billion usd
""
3.322 billion usd
4.365 billion usd
4.644 billion usd
5.098 billion usd
4.388 billion usd
3.758 billion usd
4.260 billion usd
""
""
4.802 billion usd
5.018 billion usd
4.149 billion usd
4.907 billion usd
3.461 billion usd
4.328 billion usd
3.664 billion usd
""
3.897 billion usd
2.957 billion usd
5.104 billion usd
1.895 billion usd
5.734 billion usd
4.243 billion usd
4.181 billion usd
5.950 billion usd
3.956 billion usd
4.608 billion usd
4.680 billion usd
""
5.343 billion usd
2.709 billion usd
3.265 billion usd
5.370 billion usd
3.630 billion usd
3.410 billion usd
4.523 billion usd
""
5.581 billion usd
4.524 billion usd
3.373 billion usd
""
3.733 billion usd
""
3.305 billion usd
4.904 billion usd
5.020 billion usd
0.920 billion usd
3.986 billion usd
3.326 billion usd
3.218 billion usd
6.649 billion usd
""
3.555 billion usd
4.585 billion usd
4.320 billion usd
3.755 billion usd
3.149 billion usd
4.485 billion usd
3.473 billion usd
""
5.481 billion usd
""
3.821 billion usd
2.898 billion usd
4.542 billion usd
3.972 billion usd
2.482 billion usd
4.864 billion usd
4.019 billion usd
""
1.450 billion usd
2.556 billion usd
4.565 billion usd
5.893 billion usd
3.796 billion usd
""
3.566 billion usd
2.416 billion usd
6.489 billion usd
4.268 billion usd
2.730 billion usd
4.138 billion usd
3.561 billion usd
3.655 billion usd
3.327 billion usd
""
4.070 billion usd
5.325 billion usd
3.747 billion usd
2.636 billion usd
4.187 billion usd
3.829 billion usd
4.699 billion usd
4.026 billion usd
2.355 billion usd
2.960 billion usd
2.293 billion usd
2.408 billion usd
3.036 billion usd
3.400 billion usd
1.783 billion usd
3.671 billion usd
4.070 billion usd
2.248 billion usd
3.335 billion usd
""
2.678 billion usd
3.401 billion usd
3.749 billion usd
3.200 billion usd
3.064 billion usd
3.416 billion usd
3.641 billion usd
2.643 billion usd
4.614 billion usd
3.299 billion usd
5.006 billion usd
3.026 billion usd
3.028 billion usd
3.631 billion usd
1.478 billion usd
4.823 billion usd
3.175 billion usd
3.231 billion usd
2.582 billion usd
3.646 billion usd
2.677 billion usd
3.797 billion usd
3.575 billion usd
3.338 billion usd
4.386 billion usd
3.242 billion usd
0.692 billion usd
3.738 billion usd
4.051 billion usd
2.445 billion usd
2.985 billion usd
2.993 billion usd
3.491 billion usd
3.279 billion usd
""
""
2.777 billion usd
3.357 billion usd
4.700 billion usd
3.507 billion usd
4.161 billion usd
""
3.777 billion usd
2.975 billion usd
3.198 billion usd
3.732 billion usd
3.258 billion usd
2.646 billion usd
3.626 billion usd
2.844 billion usd
2.828 billion usd
3.909 billion usd
10.430 billion usd
2.611 billion usd
3.419 billion usd
""
3.150 billion usd
3.874 billion usd
2.855 billion usd
3.991 billion usd
3.257 billion usd
2.526 billion usd
4.012 billion usd
3.196 billion usd
3.449 billion usd
1.833 billion usd
4.755 billion usd
""
3.828 billion usd
2.762 billion usd
3.622 billion usd
1.682 billion usd
1.976 billion usd
1.805 billion usd
2.302 billion usd
3.747 billion usd
3.836 billion usd
2.681 billion usd
2.965 billion usd
3.423 billion usd
5.592 billion usd
6.475 billion usd
2.207 billion usd
2.656 billion usd
2.541 billion usd
2.591 billion usd
3.575 billion usd
3.278 billion usd
4.005 billion usd
2.199 billion usd
""
1.817 billion usd
3.447 billion usd
2.753 billion usd
2.773 billion usd
3.542 billion usd
2.814 billion usd
2.633 billion usd
4.950 billion usd
2.612 billion usd
2.721 billion usd
2.892 billion usd
2.036 billion usd
""
2.989 billion usd
2.902 billion usd
2.695 billion usd
3.170 billion usd
2.125 billion usd
1.806 billion usd
2.404 billion usd
2.848 billion usd
2.493 billion usd
2.613 billion usd
""
2.664 billion usd
3.356 billion usd
2.448 billion usd
2.846 billion usd
4.274 billion usd
1.649 billion usd
3.668 billion usd
2.209 billion usd
2.014 billion usd
""
2.555 billion usd
3.618 billion usd
1.829 billion usd
2.498 billion usd
3.157 billion usd
4.751 billion usd
1.812 billion usd
1.428 billion usd
2.691 billion usd
2.129 billion usd
2.204 billion usd
2.271 billion usd
2.585 billion usd
""
3.400 billion usd
2.641 billion usd
2.361 billion usd
""
3.671 billion usd
6.529 billion usd
2.881 billion usd
2.758 billion usd
1.939 billion usd
2.181 billion usd
""
2.848 billion usd
3.277 billion usd
3.548 billion usd
3.333 billion usd
3.305 billion usd
""
1.961 billion usd
3.229 billion usd
3.275 billion usd
1.392 billion usd
0.143 billion usd
2.393 billion usd
2.412 billion usd
2.333 billion usd
2.780 billion usd
2.679 billion usd
3.725 billion usd
1.857 billion usd
1.376 billion usd
2.780 billion usd
2.907 billion usd
2.043 billion usd
3.020 billion usd
2.321 billion usd
3.925 billion usd
3.355 billion usd
4.202 billion usd
""
""
2.693 billion usd
2.702 billion usd
2.333 billion usd
2.038 billion usd
""
2.929 billion usd
2.612 billion usd
3.356 billion usd
2.595 billion usd
2.439 billion usd
3.817 billion usd
""
3.329 billion usd
2.267 billion usd
2.799 billion usd
2.010 billion usd
2.543 billion usd
2.666 billion usd
""
1.900 billion usd
2.245 billion usd
1.262 billion usd
2.711 billion usd
2.530 billion usd
1.170 billion usd
22.595 billion usd
1.468 billion usd
2.757 billion usd
1.868 billion usd
1.735 billion usd
2.684 billion usd
1.953 billion usd
""
2.338 billion usd
1.127 billion usd
1.868 billion usd
""
2.548 billion usd
1.958 billion usd
1.723 billion usd
1.785 billion usd
""
2.027 billion usd
10.737 billion usd
2.013 billion usd
2.387 billion usd
2.225 billion usd
