08-slytherin-employees
"38,784"
"9,300"
"132,125"
"24,069"
"26,000"
"10,000"
"40,753"
"592,195"
"48,115"
"22,434"
"10,000"
"12,932"
"2,291"
"1,932"
"38,500"
"19,692"
"13,340"
"54,735"
"104,874"
"85,947"
"4,448"
"101,000"
"250,000"
"23,780"
"400,000"
"22,604"
"25,000"
"87,900"
"145,653"
"132,324"
"73,962"
"82,257"
"34,000"
"19,588"
"100,000"
"21,159"
not found
"86,251"
"18,246"
"88,000"
"22,271"
"45,500"
"101,322"
"184,034"
"10,753"
"13,592"
"78,189"
"27,500"
"4,036"
"9,659"
"86,700"
"30,300"
"142,000"
"15,000"
"78,307"
"21,000"
"63,000"
"71,895"
"39,040"
"61,401"
"124,000"
"18,100"
"18,500"
"15,390"
"19,140"
"29,707"
"11,788"
"42,240"
"28,445"
"49,224"
"7,017"
not found
"7,366"
"48,500"
"52,450"
not found
"46,800"
"35,650"
"11,321"
"21,000"
"18,000"
"64,402"
"66,947"
"83,100"
"64,436"
"123,276"
"135,636"
"9,825"
"48,807"
"298,717"
"11,000"
"153,109"
"19,112"
"47,771"
"321,000"
"126,371"
"15,500"
"116,000"
"34,434"
"21,869"
"77,958"
"23,954"
"104,000"
"6,574"
"21,997"
"10,835"
"119,383"
"46,000"
"3,480"
not found
"18,500"
"37,840"
"320,752"
"10,545"
"13,871"
"23,992"
not found
"61,564"
"36,344"
"71,500"
"55,589"
"23,261"
"15,871"
"27,463"
"60,000"
"73,275"
"13,500"
"16,300"
"44,773"
"10,848"
"58,000"
"14,500"
"44,356"
"193,000"
not found
"75,184"
"360,826"
"10,500"
"32,064"
"25,370"
not found
"28,149"
"6,836"
"58,000"
"4,783"
"324,684"
not found
"81,000"
"124,651"
"21,878"
"54,000"
"132,002"
"78,087"
"22,000"
"5,250"
"37,500"
"300,000"
"160,656"
"105,000"
"125,648"
"8,819"
"335,000"
"14,486"
"63,869"
"11,834"
"10,340"
"14,479"
"36,499"
"25,000"
"158,000"
"24,700"
"43,293"
"20,875"
"31,000"
"89,000"
"50,000"
"90,800"
"210,565"
"18,180"
"44,200"
"17,288"
"114,000"
"68,739"
"105,000"
"6,567"
"15,500"
"20,300"
"121,995"
"45,000"
"17,700"
"330,600"
"61,000"
"50,280"
"17,463"
"1,600"
"30,020"
"35,585"
"36,000"
"19,626"
"10,791"
"20,021"
"288,200"
"45,000"
not found
"9,800"
"11,200"
"33,800"
"12,512"
not found
"33,200"
"60,000"
"96,000"
"42,953"
"28,290"
"54,640"
"70,089"
"26,000"
"58,000"
"27,015"
"50,110"
"23,000"
"17,569"
"41,000"
"13,003"
not found
"22,139"
"12,500"
"18,905"
"26,064"
"52,752"
"35,057"
"71,300"
"2,847"
"97,000"
"11,000"
"177,129"
"81,000"
"32,701"
"40,000"
"97,972"
"21,100"
"51,209"
"28,648"
"9,227"
"24,586"
"17,595"
"31,000"
"105,908"
"114,371"
"100,033"
"73,000"
"10,600"
"55,000"
"10,200"
"75,500"
"23,300"
"3,189"
"33,200"
"25,882"
"24,334"
"14,044"
not found
"5,000"
"12,395"
"13,962"
"23,555"
"10,456"
"156,466"
not found
"5,166"
"9,982"
"25,500"
"122,502"
"18,248"
"68,000"
"64,371"
"10,300"
"42,650"
"31,000"
"65,000"
"20,300"
not found
"6,295"
"87,240"
"43,000"
"55,000"
"69,607"
"12,236"
"78,490"
"26,761"
"100,000"
"68,446"
"5,938"
"4,845"
882
"107,375"
"33,500"
"26,000"
"35,000"
"100,000"
"6,938"
"48,000"
"32,647"
"13,197"
"5,214"
"24,400"
not found
"34,352"
"79,000"
"2,307"
"27,500"
"75,000"
"47,000"
"113,234"
"137,284"
"32,105"
"25,000"
"115,325"
"76,800"
"22,850"
"18,442"
"5,200"
"3,500"
"8,516"
"39,557"
"220,000"
"83,636"
"9,610"
"79,051"
"4,751"
"13,000"
"48,600"
"96,108"
"29,300"
"48,000"
"11,763"
"10,101"
not found
"215,000"
"9,214"
not found
"9,000"
"79,974"
"10,640"
"8,380"
"46,631"
"52,303"
"259,016"
"118,359"
"3,030"
"50,837"
"20,308"
"3,300"
"12,603"
"8,116"
not found
"22,000"
"3,730"
"12,901"
not found
"14,723"
"44,497"
"114,714"
"84,100"
"59,000"
"21,358"
"20,884"
"32,701"
"15,198"
"31,264"
not found
"6,635"
"19,000"
"48,471"
"14,372"
"31,000"
"59,159"
"109,382"
"71,700"
"24,775"
"1,550"
"44,133"
not found
"71,973"
"6,500"
"10,701"
"77,934"
"11,631"
"122,061"
"49,431"
"10,059"
"11,315"
"9,000"
"5,339"
"51,397"
not found
"54,000"
"39,000"
"1,947"
"90,000"
"123,400"
"10,000"
"15,455"
"33,226"
"11,826"
not found
"8,535"
"3,684"
"31,968"
not found
552
"12,100"
"16,218"
"72,000"
"34,743"
"3,900"
"11,696"
"7,300"
"46,185"
"69,000"
"92,000"
"49,900"
"5,818"
"24,540"
"16,966"
not found
"1,353"
"19,566"
"12,242"
"32,341"
"181,919"
"13,530"
"14,550"
"1,509"
"20,400"
870
"70,000"
"14,905"
"24,300"
"22,094"
not found
"1,249"
"200,000"
"9,258"
"35,267"
not found
"286,784"
"2,014"
"40,910"
293
"9,594"
"26,969"
"16,859"
"9,778"
"21,749"
"33,004"
"5,696"
"11,651"
"35,576"
"4,678"
"129,284"
"26,402"
"22,910"
"37,891"
"15,000"
"17,000"
"26,118"
"24,608"
"19,295"
"478,070"
"7,681"
"13,460"
"52,000"
57
"60,056"
"31,933"
"5,800"
"10,780"
"27,059"
"1,854"
"7,529"
"24,000"
"30,659"
"19,300"
"13,546"
"16,033"
"28,261"
"10,300"
"8,696"
"8,571"
"5,288"
"9,116"
"20,000"
"51,000"
"72,584"
"2,547"
"18,600"
"46,218"
105
"11,495"
"27,702"
"21,759"
"2,897"
"12,684"
not found
"24,570"
"19,070"
"20,142"
"27,659"
"36,224"
"20,962"
"9,505"
"11,946"
"9,209"
"51,426"
"18,680"
"33,265"
"62,720"
"24,599"
"13,174"
"12,005"
171
"120,000"
"30,153"
"65,054"
"14,442"
"37,075"
"1,678"
"40,000"
"13,313"
"12,054"
"21,000"
"19,711"
"3,284"
"7,072"
"15,400"
"128,000"
"13,152"
"13,557"
"11,472"
"7,800"
"17,900"
not found
"10,000"
"51,369"
"46,000"
"24,200"
"88,213"
"37,000"
"6,400"
not found
"35,000"
"9,793"
"3,430"
"29,427"
"36,070"
"46,615"
"39,375"
"28,000"
"17,681"
"25,657"
not found
"107,000"
"46,000"
"4,307"
"5,556"
not found
559
"6,727"
"21,180"
not found
"21,670"
"18,700"
not found
"8,008"
"55,754"
"3,154"
"46,000"
"13,505"
"24,948"
"155,000"
"6,000"
61
not found
"2,400"
"1,179"
"20,000"
"11,440"
"3,500"
"49,000"
"21,000"
"2,488"
"2,997"
"20,619"
"28,949"
"16,300"
"88,857"
"29,955"
"40,000"
"51,746"
"57,970"
"5,700"
"43,310"
"33,507"
"98,466"
"20,700"
"24,526"
"101,100"
"80,565"
not found
"44,000"
"7,000"
"9,000"
"37,000"
"1,200"
"36,000"
"26,349"
736
"7,867"
"64,832"
"14,000"
"78,202"
"46,267"
"8,521"
"12,126"
"41,141"
"4,660"
"8,783"
"37,866"
"9,000"
"10,800"
"16,000"
"9,600"
"10,000"
"12,825"
"8,256"
"21,319"
"34,244"
"47,056"
"55,999"
"31,708"
"23,628"
941
"8,300"
"10,300"
"52,000"
"1,254"
"7,712"
not found
"98,200"
"6,600"
"15,096"
"105,290"
"8,513"
"5,814"
"69,015"
"7,611"
"7,632"
"7,900"
not found
"3,472"
"18,826"
"101,802"
not found
"24,389"
"22,000"
"27,000"
"6,182"
not found
"10,944"
"13,700"
not found
"6,138"
"37,537"
"16,877"
"3,497"
"9,685"
"6,461"
234
"2,592"
"19,621"
"7,086"
"24,778"
not found
"61,297"
"18,000"
"8,561"
"55,600"
"32,800"
"8,529"
"2,927"
"37,930"
"84,521"
"9,925"
"21,000"
"167,201"
"6,800"
"16,000"
"94,856"
652
"15,970"
"80,000"
"11,778"
"101,275"
"14,684"
"37,245"
"25,549"
"15,000"
"137,542"
"46,000"
"28,238"
"21,150"
"32,560"
"7,200"
"49,786"
"51,929"
"12,661"
"4,292"
"100,431"
"20,496"
"32,913"
"16,000"
"2,500"
"4,092"
"8,053"
"1,713"
"38,756"
"22,200"
"23,773"
"1,300"
"33,045"
"4,576"
"33,636"
371
"37,000"
936
not found
"20,000"
"218,544"
"10,120"
20
"18,619"
"24,500"
"11,000"
"12,128"
"27,900"
"16,800"
"20,000"
"29,000"
"56,900"
"238,000"
not found
"1,573"
"3,330"
"3,590"
"25,000"
"3,100"
"171,000"
"17,100"
"10,904"
"52,241"
"40,500"
51
"97,000"
"18,694"
"2,877"
"8,450"
"71,591"
"50,413"
"59,908"
"4,644"
"6,678"
"44,000"
"412,000"
"9,000"
"27,177"
"69,000"
"29,861"
"450,000"
"26,891"
"51,249"
"82,019"
"1,901"
"156,883"
"1,545"
59
"103,926"
"68,000"
"10,000"
"1,040"
464
"18,905"
"130,999"
"10,000"
"30,000"
"33,000"
"46,206"
"22,097"
"5,931"
"44,173"
"20,507"
"2,972"
"59,436"
"30,412"
not found
"6,787"
not found
"6,600"
"4,930"
not found
"29,515"
"7,618"
"47,357"
"62,000"
"28,098"
"46,447"
"45,598"
"7,346"
"2,430"
"31,653"
"11,050"
"14,800"
"10,782"
"15,831"
"22,000"
"20,567"
"39,000"
"14,000"
"5,060"
"24,717"
"3,318"
"40,141"
"13,300"
"20,600"
"3,809"
"1,160"
"18,084"
"27,018"
"2,106"
"30,000"
"5,000"
"120,000"
152
"97,660"
"52,401"
"39,015"
"37,670"
"4,609"
"9,600"
"123,458"
"19,500"
"12,200"
"3,786"
"71,692"
"21,273"
"72,000"
"22,776"
"6,000"
"4,585"
"7,800"
"16,361"
"33,483"
"28,651"
"20,030"
"30,247"
"40,517"
"1,882"
"6,594"
39
"140,000"
"57,992"
"3,259"
"60,325"
"59,462"
"12,614"
"6,705"
"3,139"
"20,000"
"90,000"
"29,350"
"23,663"
"8,899"
not found
"12,459"
"18,051"
"14,413"
"50,478"
"9,699"
"99,000"
"40,298"
"58,000"
"25,684"
"95,993"
"13,763"
"8,600"
"50,800"
"28,903"
"89,400"
"11,441"
"7,962"
"12,371"
"16,757"
"20,070"
"81,650"
"34,912"
"8,351"
"8,398"
"52,021"
"19,463"
"95,780"
"15,600"
289
"82,981"
"4,565"
not found
"27,303"
"11,775"
"18,500"
186
"30,051"
"35,336"
"22,000"
"21,450"
"2,180"
"42,000"
"55,000"
"29,827"
"5,607"
"8,916"
"8,000"
651
"4,059"
"6,729"
"11,000"
"2,993"
not found
"11,000"
"16,813"
"1,500"
"56,658"
"6,167"
"3,000"
not found
not found
"4,061"
"35,179"
"2,253"
"14,235"
"420,000"
"14,100"
not found
"21,021"
"8,156"
"316,001"
"25,139"
"8,806"
"1,531"
"19,832"
"16,858"
"14,168"
"2,242"
"14,300"
"5,750"
"3,242"
"7,135"
"18,700"
not found
"39,474"
"4,832"
"14,000"
"41,557"
"10,350"
"48,000"
"2,413"
not found
"19,998"
"31,444"
"9,074"
"3,505"
"7,438"
"1,197"
"26,482"
"1,770"
"37,000"
"4,700"
"15,600"
"33,461"
not found
"10,276"
not found
"15,483"
"13,212"
"16,320"
"38,000"
"11,000"
"19,454"
"6,152"
"6,683"
"50,000"
"4,309"
"8,099"
"339,716"
"9,300"
"17,825"
"23,300"
"18,985"
"71,278"
"9,374"
"10,317"
"7,458"
"3,633"
"16,616"
"15,267"
110
"36,034"
"5,584"
"12,874"
"17,236"
"43,965"
"22,233"
"2,108"
not found
"29,957"
"15,200"
"27,162"
"2,900"
"47,000"
"18,730"
"16,700"
"6,195"
"11,011"
"17,402"
"2,530"
"43,700"
"2,139"
"23,257"
"111,000"
86
"1,900"
"5,504"
"6,132"
"43,902"
"80,321"
"32,000"
50
"25,000"
"6,080"
"134,000"
"33,557"
"13,179"
"20,583"
not found
"21,600"
"15,529"
"23,866"
"17,800"
"124,118"
"20,941"
"31,000"
"21,000"
"7,034"
"10,422"
"40,000"
"14,890"
"7,750"
606
"4,401"
"10,195"
"5,100"
"82,955"
"16,881"
"22,540"
"43,000"
"24,900"
"23,000"
"41,000"
"47,984"
40
"16,308"
not found
340
"103,300"
"4,995"
"3,901"
"5,800"
"5,900"
"36,000"
"96,216"
984
"6,846"
"14,211"
not found
"360,000"
"29,661"
"7,835"
not found
"9,367"
434
"12,000"
"12,788"
"16,600"
"1,450"
"4,684"
"10,560"
"21,042"
"20,284"
"4,988"
"10,134"
not found
"12,700"
"19,000"
930
"7,600"
"3,222"
"6,012"
"8,824"
"31,779"
"7,567"
"40,000"
"142,000"
"28,502"
"49,300"
"6,075"
"75,000"
"2,012"
"9,800"
904
913
"1,631"
"12,000"
"7,100"
"2,094"
"11,809"
"13,503"
"23,000"
"14,103"
"10,000"
743
"34,286"
not found
"8,103"
"6,200"
"29,800"
487
"26,500"
"17,038"
"51,459"
"14,000"
not found
"7,857"
"44,700"
"28,000"
"9,700"
"10,366"
"14,508"
"16,393"
"33,000"
"26,000"
"3,313"
"9,548"
"2,135"
"42,000"
"37,216"
"16,000"
"6,373"
"5,995"
"36,987"
44
"1,631"
"12,971"
not found
"8,735"
"19,371"
"2,700"
"72,366"
"14,620"
"1,401"
not found
"6,433"
"46,580"
"4,380"
"25,154"
693
"10,065"
"11,330"
"27,651"
"19,576"
"2,863"
"5,255"
"12,296"
not found
"2,343"
"18,000"
not found
"21,244"
"30,544"
"36,992"
"8,782"
"24,000"
"52,354"
"16,483"
66
"13,500"
"8,800"
"11,437"
"4,943"
941
"10,473"
"13,050"
"134,000"
"92,694"
"5,485"
"3,992"
"20,000"
"4,635"
"5,241"
"3,044"
"4,343"
"4,208"
649
"11,866"
"1,240"
not found
"62,107"
"15,200"
"3,288"
"5,805"
"27,223"
"8,400"
not found
"8,600"
not found
"4,291"
"13,410"
"12,415"
"7,272"
87
"6,975"
"3,689"
"21,254"
"4,578"
"33,400"
"9,511"
"5,661"
"10,711"
"6,852"
"8,200"
"4,018"
"7,308"
"2,800"
"4,965"
272
"4,198"
"16,755"
"2,571"
"25,579"
"4,469"
"37,062"
"3,106"
"8,811"
"25,424"
"4,414"
865
"7,803"
"3,553"
"1,501"
"5,605"
533
"4,711"
"4,415"
"93,087"
"7,870"
not found
"17,331"
"2,815"
427
"14,406"
181
"3,716"
"33,794"
"4,493"
"6,300"
"3,485"
"6,910"
"36,000"
"12,600"
"33,141"
"52,000"
"3,813"
"7,500"
"3,242"
"18,154"
"25,150"
"3,175"
not found
"5,526"
"8,495"
not found
"24,664"
"1,865"
"14,702"
"25,547"
"28,300"
"12,818"
"44,626"
"25,000"
"73,606"
"23,514"
not found
"9,000"
"2,034"
"1,596"
"3,200"
"10,187"
"9,300"
"3,418"
3
"62,857"
not found
"9,493"
"3,774"
"7,970"
"34,000"
"31,000"
"2,812"
not found
"11,922"
"17,000"
"8,617"
"5,500"
"3,171"
"8,249"
"22,609"
"248,300"
"10,200"
"6,779"
"80,000"
"4,553"
"10,200"
"7,140"
"8,893"
"6,337"
277
"9,929"
"51,000"
"8,939"
"3,300"
"6,081"
"6,400"
"9,400"
"19,600"
"106,177"
950
"4,117"
"30,091"
"2,208"
"50,000"
"7,800"
"4,019"
not found
"5,365"
"20,000"
"8,200"
"16,838"
10
"17,422"
not found
517
"9,864"
"14,582"
"2,876"
"62,395"
"6,219"
"12,045"
"9,550"
"20,684"
"25,000"
"10,052"
"20,000"
"4,476"
"47,044"
"14,000"
"42,602"
"3,071"
"2,839"
"8,700"
"2,646"
112
"5,483"
"28,127"
"32,000"
"100,120"
"4,624"
"4,606"
13
"13,117"
"5,100"
not found
"16,555"
"4,919"
"6,324"
900
"5,261"
"14,500"
"2,922"
"3,900"
"24,746"
"109,135"
"30,000"
not found
"16,241"
"6,390"
"13,689"
"3,710"
"13,724"
"2,218"
"28,000"
"160,100"
"24,658"
"1,550"
"4,904"
"13,631"
"8,600"
"2,440"
"28,213"
"26,054"
"36,691"
823
not found
"16,422"
"4,545"
"3,409"
"4,483"
"11,832"
"7,156"
"24,255"
"15,041"
"2,286"
"13,832"
not found
"4,130"
"1,890"
"29,763"
748
"4,439"
"1,305"
"2,379"
"38,330"
"9,608"
"27,200"
"2,051"
"2,853"
"3,383"
"7,740"
"55,000"
"5,900"
"2,429"
"11,735"
"13,630"
not found
"16,681"
"3,153"
"17,747"
"81,184"
"1,967"
not found
"61,053"
"22,269"
"1,932"
"15,936"
not found
"5,210"
"17,992"
"2,133"
"13,008"
not found
"2,497"
"2,035"
"5,482"
"22,808"
"1,977"
"7,768"
"90,000"
"26,659"
"13,338"
"48,173"
not found
"4,845"
not found
"18,600"
"16,586"
13
"1,289"
"12,800"
"1,448"
"2,591"
36
"12,506"
"3,645"
"18,000"
"11,379"
"1,920"
"17,010"
"2,830"
"71,000"
"2,200"
"4,335"
"12,783"
"5,472"
"8,679"
"3,373"
not found
8
"7,208"
"3,170"
"1,757"
"11,993"
"12,019"
"2,332"
"51,798"
391
"12,023"
"9,502"
"2,607"
"4,567"
"15,102"
105
"9,028"
"3,245"
not found
"5,196"
"2,675"
"11,089"
"3,544"
"3,381"
"23,245"
"14,615"
"117,638"
"2,100"
"2,491"
"21,949"
not found
"32,335"
"17,700"
"14,500"
559
"2,920"
"3,816"
"5,239"
"4,742"
not found
"8,200"
"5,354"
"85,869"
"36,279"
not found
"1,212"
"5,100"
"1,576"
"97,000"
"2,283"
"3,312"
"23,411"
"6,000"
not found
"7,000"
"36,971"
"14,451"
"191,600"
"16,644"
"6,000"
196
"13,000"
"24,300"
"42,000"
"9,122"
"6,503"
not found
"1,837"
"82,700"
not found
"6,464"
"151,198"
"6,173"
"5,000"
"1,714"
not found
"43,639"
"46,428"
"20,000"
not found
"4,600"
"223,191"
"2,159"
"2,841"
"4,424"
"79,944"
"8,300"
79
"16,400"
"9,000"
not found
"2,395"
"13,711"
"5,245"
"44,291"
"11,901"
"6,712"
"7,867"
453
"3,027"
"10,186"
"7,153"
"2,540"
536
"25,096"
not found
306
"16,944"
"51,841"
"3,409"
"45,000"
