,market_cap,revenue,net_income,gbp
14656,doll_1.452 b,0,0,0
14657,doll_16.025 b,0,0,0
14658,doll_13.175999999999998 b,0,0,0
14659,doll_16.598 b,0,0,0
14660,doll_19.116 b,0,0,0
14661,doll_20.928 b,0,0,0
14662,doll_18.206 b,0,0,0
14663,doll_1.985 b,0,0,0
14664,doll_2.179 b,0,0,0
14665,doll_25.038 b,0,0,0
14666,doll_23.573 b,0,0,0
14667,doll_31.2 b,0,0,0
14668,doll_25.136000000000003 b,0,0,0
14669,doll_2.7190000000000003 b,0,0,0
14670,doll_3.4509999999999996 b,0,0,0
14671,doll_3.1870000000000003 b,0,0,0
14672,doll_57.147000000000006 b,0,0,0
14673,doll_2837.0 b,0,0,0
14674,doll_2818.0 b,0,0,0
14675,doll_2874.0 b,0,0,0
14676,doll_2936.0 b,0,0,0
14677,doll_2927.0 b,0,0,0
14678,doll_3137.0 b,0,0,0
14679,doll_2955.0 b,0,0,0
14680,doll_3185.0 b,0,0,0
14681,doll_3293.0 b,0,0,0
14682,doll_3232.0 b,0,0,0
14683,doll_3340.0 b,0,0,0
14684,doll_3579.0 b,0,0,0
14685,doll_3870.0 b,0,0,0
14686,doll_3709.0 b,0,0,0
14687,doll_3849.0 b,0,0,0
14688,doll_4126.0 b,0,0,0
14689,doll_4101.0 b,0,0,0
14690,doll_4220.0 b,0,0,0
14691,doll_3911.0 b,0,0,0
14692,doll_4543.0 b,0,0,0
14693,doll_4630.0 b,0,0,0
14694,doll_3.594 b,0,0,0
14695,doll_5253.0 b,0,0,0
14696,doll_5210.0 b,0,0,0
14697,doll_5318.0 b,0,0,0
14698,doll_5524.0 b,0,0,0
14699,doll_5398.0 b,0,0,0
14700,doll_5621.0 b,0,0,0
14701,doll_5676.0 b,0,0,0
14702,doll_6017.0 b,0,0,0
14703,doll_6316.0 b,0,0,0
14704,doll_6319.0 b,0,0,0
14705,doll_5993.0 b,0,0,0
14706,doll_6394.0 b,0,0,0
14707,doll_6730.0 b,0,0,0
14708,doll_6406.0 b,0,0,0
14709,doll_6809.0 b,0,0,0
14710,doll_6776.0 b,0,0,0
14711,doll_7621.0 b,0,0,0
14712,doll_7922.0 b,0,0,0
14713,doll_7011.0 b,0,0,0
14714,doll_7770.0 b,0,0,0
14715,doll_8345.0 b,0,0,0
14716,doll_1576.0 b,0,0,0
14717,doll_1645.0 b,0,0,0
14718,doll_1578.0 b,0,0,0
14719,doll_1670.0 b,0,0,0
14720,doll_1661.0 b,0,0,0
14721,doll_1673.0 b,0,0,0
14722,doll_1725.0 b,0,0,0
14723,doll_1671.0 b,0,0,0
14724,doll_1690.0 b,0,0,0
14725,doll_1.384 b,0,0,0
14726,doll_1765.0 b,0,0,0
14727,doll_1805.0 b,0,0,0
14728,doll_1803.0 b,0,0,0
14729,doll_1822.0 b,0,0,0
14730,doll_1857.0 b,0,0,0
14731,doll_1942.0 b,0,0,0
14732,doll_1894.0 b,0,0,0
14733,doll_1950.0 b,0,0,0
14734,doll_1981.0 b,0,0,0
14735,doll_2050.0 b,0,0,0
14736,doll_2027.0000000000002 b,0,0,0
14737,doll_2080.0 b,0,0,0
14738,doll_2016.0 b,0,0,0
14739,doll_2070.0 b,0,0,0
14740,doll_2122.0 b,0,0,0
14741,doll_2244.0 b,0,0,0
14742,doll_2297.0 b,0,0,0
14743,doll_2238.0 b,0,0,0
14744,doll_2231.0 b,0,0,0
14745,doll_2331.0 b,0,0,0
14746,doll_2319.0 b,0,0,0
14747,doll_2412.0 b,0,0,0
14748,doll_2482.0 b,0,0,0
14749,doll_2418.0 b,0,0,0
14750,doll_2496.0 b,0,0,0
14751,doll_2498.0 b,0,0,0
14752,doll_2526.0 b,0,0,0
14753,doll_2518.0 b,0,0,0
14754,doll_2432.0 b,0,0,0
14755,doll_2546.0 b,0,0,0
14756,doll_98.51599999999999 b,0,0,0
14757,doll_98.978 b,0,0,0
14758,doll_1000.9999999999999 b,0,0,0
14759,doll_99.251 b,0,0,0
14760,doll_1010.0 b,0,0,0
14761,doll_1012.0 b,0,0,0
14762,doll_1022.9999999999999 b,0,0,0
14763,doll_1030.0 b,0,0,0
14764,doll_1041.0 b,0,0,0
14765,doll_1051.0 b,0,0,0
14766,doll_1053.0 b,0,0,0
14767,doll_1057.0 b,0,0,0
14768,doll_1054.0 b,0,0,0
14769,doll_1059.0 b,0,0,0
14770,doll_1058.0 b,0,0,0
14771,doll_1063.0 b,0,0,0
14772,doll_1066.0 b,0,0,0
14773,doll_1066.0 b,0,0,0
14774,doll_1085.0 b,0,0,0
14775,doll_1086.0 b,0,0,0
14776,doll_1071.0 b,0,0,0
14777,doll_1094.0 b,0,0,0
14778,doll_1158.0 b,0,0,0
14779,doll_1181.0 b,0,0,0
14780,doll_1137.0 b,0,0,0
14781,doll_1181.0 b,0,0,0
14782,doll_1220.0 b,0,0,0
14783,doll_1190.0 b,0,0,0
14784,doll_1163.0 b,0,0,0
14785,doll_1252.0 b,0,0,0
14786,doll_1255.0 b,0,0,0
14787,doll_1260.0 b,0,0,0
14788,doll_1274.0 b,0,0,0
14789,doll_1184.0 b,0,0,0
14790,doll_1301.0 b,0,0,0
14791,doll_1318.0 b,0,0,0
14792,doll_1357.0 b,0,0,0
14793,doll_1419.0 b,0,0,0
14794,doll_1427.0 b,0,0,0
14795,doll_1383.0 b,0,0,0
14796,doll_65.386 b,0,0,0
14797,doll_69.56 b,0,0,0
14798,doll_70.89099999999999 b,0,0,0
14799,doll_72.858 b,0,0,0
14800,doll_68.09400000000001 b,0,0,0
14801,doll_73.238 b,0,0,0
14802,doll_74.007 b,0,0,0
14803,doll_73.333 b,0,0,0
14804,doll_74.671 b,0,0,0
14805,doll_74.186 b,0,0,0
14806,doll_76.51 b,0,0,0
14807,doll_75.00399999999999 b,0,0,0
14808,doll_71.307 b,0,0,0
14809,doll_76.272 b,0,0,0
14810,doll_76.75 b,0,0,0
14811,doll_77.048 b,0,0,0
14812,doll_77.44800000000001 b,0,0,0
14813,doll_77.078 b,0,0,0
14814,doll_71.761 b,0,0,0
14815,doll_77.467 b,0,0,0
14816,doll_79.38 b,0,0,0
14817,doll_77.623 b,0,0,0
14818,doll_79.912 b,0,0,0
14819,doll_80.434 b,0,0,0
14820,doll_80.298 b,0,0,0
14821,doll_80.78200000000001 b,0,0,0
14822,doll_81.562 b,0,0,0
14823,doll_82.01599999999999 b,0,0,0
14824,doll_83.77799999999999 b,0,0,0
14825,doll_82.607 b,0,0,0
14826,doll_85.678 b,0,0,0
14827,doll_86.489 b,0,0,0
14828,doll_85.518 b,0,0,0
14829,doll_86.991 b,0,0,0
14830,doll_87.451 b,0,0,0
14831,doll_87.124 b,0,0,0
14832,doll_87.351 b,0,0,0
14833,doll_87.72 b,0,0,0
14834,doll_87.84400000000001 b,0,0,0
14835,doll_50.626999999999995 b,0,0,0
14836,doll_51.487 b,0,0,0
14837,doll_50.866 b,0,0,0
14838,doll_47.634 b,0,0,0
14839,doll_51.470000000000006 b,0,0,0
14840,doll_52.678999999999995 b,0,0,0
14841,doll_54.898 b,0,0,0
14842,doll_54.592999999999996 b,0,0,0
14843,doll_52.947 b,0,0,0
14844,doll_55.086 b,0,0,0
14845,doll_55.249 b,0,0,0
14846,doll_55.771 b,0,0,0
14847,doll_56.461 b,0,0,0
14848,doll_56.791 b,0,0,0
14849,doll_56.763 b,0,0,0
14850,doll_56.346000000000004 b,0,0,0
14851,doll_56.461 b,0,0,0
14852,doll_56.83 b,0,0,0
14853,doll_57.107000000000006 b,0,0,0
14854,doll_56.94199999999999 b,0,0,0
14855,doll_58.102999999999994 b,0,0,0
14856,doll_57.61 b,0,0,0
14857,doll_57.826 b,0,0,0
14858,doll_58.229 b,0,0,0
14859,doll_58.234 b,0,0,0
14860,doll_58.367 b,0,0,0
14861,doll_58.693 b,0,0,0
14862,doll_59.20399999999999 b,0,0,0
14863,doll_60.260000000000005 b,0,0,0
14864,doll_59.150999999999996 b,0,0,0
14865,doll_60.126999999999995 b,0,0,0
14866,doll_61.63099999999999 b,0,0,0
14867,doll_62.092999999999996 b,0,0,0
14868,doll_62.541 b,0,0,0
14869,doll_62.963 b,0,0,0
14870,doll_62.979 b,0,0,0
14871,doll_62.967999999999996 b,0,0,0
14872,doll_63.318 b,0,0,0
14873,doll_44.660000000000004 b,0,0,0
14874,doll_39.874 b,0,0,0
14875,doll_39.987 b,0,0,0
14876,doll_39.963 b,0,0,0
14877,doll_40.088 b,0,0,0
14878,doll_40.428 b,0,0,0
14879,doll_40.622 b,0,0,0
14880,doll_40.623000000000005 b,0,0,0
14881,doll_40.664 b,0,0,0
14882,doll_40.79 b,0,0,0
14883,doll_40.974000000000004 b,0,0,0
14884,doll_40.649 b,0,0,0
14885,doll_41.003 b,0,0,0
14886,doll_41.33 b,0,0,0
14887,doll_41.629000000000005 b,0,0,0
14888,doll_41.629000000000005 b,0,0,0
14889,doll_42.07 b,0,0,0
14890,doll_41.787 b,0,0,0
14891,doll_41.82 b,0,0,0
14892,doll_42.452 b,0,0,0
14893,doll_42.696 b,0,0,0
14894,doll_42.71 b,0,0,0
14895,doll_43.068 b,0,0,0
14896,doll_43.132999999999996 b,0,0,0
14897,doll_43.513 b,0,0,0
14898,doll_44.55 b,0,0,0
14899,doll_44.574 b,0,0,0
14900,doll_44.602 b,0,0,0
14901,doll_44.081 b,0,0,0
14902,doll_45.562 b,0,0,0
14903,doll_45.876 b,0,0,0
14904,doll_45.279 b,0,0,0
14905,doll_46.05 b,0,0,0
14906,doll_46.314 b,0,0,0
14907,doll_47.132 b,0,0,0
14908,doll_47.132999999999996 b,0,0,0
14909,doll_47.873000000000005 b,0,0,0
14910,doll_48.635000000000005 b,0,0,0
14911,doll_48.577 b,0,0,0
14912,doll_47.464 b,0,0,0
14913,doll_48.721 b,0,0,0
14914,doll_32.511 b,0,0,0
14915,doll_32.481 b,0,0,0
14916,doll_32.672000000000004 b,0,0,0
14917,doll_32.485 b,0,0,0
14918,doll_32.803 b,0,0,0
14919,doll_32.928 b,0,0,0
14920,doll_33.0 b,0,0,0
14921,doll_33.298 b,0,0,0
14922,doll_33.142 b,0,0,0
14923,doll_33.367000000000004 b,0,0,0
14924,doll_33.176 b,0,0,0
14925,doll_33.311 b,0,0,0
14926,doll_33.513999999999996 b,0,0,0
14927,doll_33.515 b,0,0,0
14928,doll_33.628 b,0,0,0
14929,doll_33.843 b,0,0,0
14930,doll_33.638999999999996 b,0,0,0
14931,doll_34.032 b,0,0,0
14932,doll_31.718 b,0,0,0
14933,doll_34.303 b,0,0,0
14934,doll_34.037 b,0,0,0
14935,doll_34.763999999999996 b,0,0,0
14936,doll_35.261 b,0,0,0
14937,doll_35.285000000000004 b,0,0,0
14938,doll_34.774 b,0,0,0
14939,doll_36.124 b,0,0,0
14940,doll_35.714999999999996 b,0,0,0
14941,doll_36.316 b,0,0,0
14942,doll_36.378 b,0,0,0
14943,doll_36.454 b,0,0,0
14944,doll_36.455 b,0,0,0
14945,doll_36.511 b,0,0,0
14946,doll_36.914 b,0,0,0
14947,doll_36.108999999999995 b,0,0,0
14948,doll_37.197 b,0,0,0
14949,doll_37.322 b,0,0,0
14950,doll_37.458 b,0,0,0
14951,doll_37.374 b,0,0,0
14952,doll_37.208999999999996 b,0,0,0
14953,doll_37.489999999999995 b,0,0,0
14954,doll_27.276999999999997 b,0,0,0
14955,doll_27.736 b,0,0,0
14956,doll_27.375 b,0,0,0
14957,doll_28.131 b,0,0,0
14958,doll_26.057 b,0,0,0
14959,doll_28.167 b,0,0,0
14960,doll_28.352999999999998 b,0,0,0
14961,doll_28.439 b,0,0,0
14962,doll_28.491000000000003 b,0,0,0
14963,doll_28.499000000000002 b,0,0,0
14964,doll_28.532999999999998 b,0,0,0
14965,doll_28.820999999999998 b,0,0,0
14966,doll_28.966 b,0,0,0
14967,doll_28.807 b,0,0,0
14968,doll_28.731 b,0,0,0
14969,doll_29.019 b,0,0,0
14970,doll_29.095999999999997 b,0,0,0
14971,doll_29.348000000000003 b,0,0,0
14972,doll_29.207 b,0,0,0
14973,doll_29.124000000000002 b,0,0,0
14974,doll_29.542 b,0,0,0
14975,doll_29.294999999999998 b,0,0,0
14976,doll_29.568 b,0,0,0
14977,doll_29.662 b,0,0,0
14978,doll_30.095 b,0,0,0
14979,doll_30.322000000000003 b,0,0,0
14980,doll_28.173000000000002 b,0,0,0
14981,doll_28.041000000000004 b,0,0,0
14982,doll_30.330000000000002 b,0,0,0
14983,doll_30.395999999999997 b,0,0,0
14984,doll_30.410000000000004 b,0,0,0
14985,doll_28.516000000000002 b,0,0,0
14986,doll_30.702999999999996 b,0,0,0
14987,doll_28.784 b,0,0,0
14988,doll_30.601 b,0,0,0
14989,doll_30.77 b,0,0,0
14990,doll_31.020999999999997 b,0,0,0
14991,doll_30.623 b,0,0,0
14992,doll_31.438 b,0,0,0
14993,doll_28.945999999999998 b,0,0,0
14994,doll_31.244 b,0,0,0
14995,doll_23.546 b,0,0,0
14996,doll_23.743000000000002 b,0,0,0
14997,doll_23.918 b,0,0,0
14998,doll_23.898 b,0,0,0
14999,doll_23.69 b,0,0,0
15000,doll_23.999000000000002 b,0,0,0
15001,doll_23.934 b,0,0,0
15002,doll_24.102 b,0,0,0
15003,doll_24.142 b,0,0,0
15004,doll_24.112000000000002 b,0,0,0
15005,doll_22.816 b,0,0,0
15006,doll_24.306 b,0,0,0
15007,doll_24.415 b,0,0,0
15008,doll_24.591 b,0,0,0
15009,doll_24.578 b,0,0,0
15010,doll_24.685 b,0,0,0
15011,doll_24.7 b,0,0,0
15012,doll_24.785 b,0,0,0
15013,doll_24.863999999999997 b,0,0,0
15014,doll_25.054 b,0,0,0
15015,doll_25.053 b,0,0,0
15016,doll_23.345 b,0,0,0
15017,doll_25.206 b,0,0,0
15018,doll_25.737000000000002 b,0,0,0
15019,doll_25.291 b,0,0,0
15020,doll_25.468 b,0,0,0
15021,doll_25.794999999999998 b,0,0,0
15022,doll_25.820999999999998 b,0,0,0
15023,doll_26.006999999999998 b,0,0,0
15024,doll_25.983999999999998 b,0,0,0
15025,doll_24.066 b,0,0,0
15026,doll_25.973000000000003 b,0,0,0
15027,doll_24.221 b,0,0,0
15028,doll_26.192 b,0,0,0
15029,doll_26.102999999999998 b,0,0,0
15030,doll_26.189999999999998 b,0,0,0
15031,doll_26.301 b,0,0,0
15032,doll_26.326 b,0,0,0
15033,doll_26.405 b,0,0,0
15034,doll_26.524 b,0,0,0
15035,doll_20.505000000000003 b,0,0,0
15036,doll_26.541000000000004 b,0,0,0
15037,doll_20.534 b,0,0,0
15038,doll_20.547 b,0,0,0
15039,doll_20.56 b,0,0,0
15040,doll_20.573 b,0,0,0
15041,doll_20.694 b,0,0,0
15042,doll_20.711000000000002 b,0,0,0
15043,doll_20.747 b,0,0,0
15044,doll_20.634999999999998 b,0,0,0
15045,doll_20.961000000000002 b,0,0,0
15046,doll_20.838 b,0,0,0
15047,doll_20.875 b,0,0,0
15048,doll_21.000999999999998 b,0,0,0
15049,doll_20.983 b,0,0,0
15050,doll_21.099 b,0,0,0
15051,doll_21.166 b,0,0,0
15052,doll_19.956 b,0,0,0
15053,doll_21.442 b,0,0,0
15054,doll_21.219 b,0,0,0
15055,doll_21.267 b,0,0,0
15056,doll_21.327 b,0,0,0
15057,doll_21.496000000000002 b,0,0,0
15058,doll_21.719 b,0,0,0
15059,doll_21.627000000000002 b,0,0,0
15060,doll_21.565 b,0,0,0
15061,doll_21.767 b,0,0,0
15062,doll_21.715 b,0,0,0
15063,doll_21.799 b,0,0,0
15064,doll_21.877000000000002 b,0,0,0
15065,doll_21.973 b,0,0,0
15066,doll_22.094 b,0,0,0
15067,doll_22.14 b,0,0,0
15068,doll_22.217 b,0,0,0
15069,doll_22.294 b,0,0,0
15070,doll_22.455000000000002 b,0,0,0
15071,doll_22.323 b,0,0,0
15072,doll_22.491999999999997 b,0,0,0
15073,doll_22.524 b,0,0,0
15074,doll_22.456 b,0,0,0
15075,doll_22.945 b,0,0,0
15076,doll_17.56 b,0,0,0
15077,doll_16.352 b,0,0,0
15078,doll_17.567 b,0,0,0
15079,doll_17.624000000000002 b,0,0,0
15080,doll_17.65 b,0,0,0
15081,doll_17.701 b,0,0,0
15082,doll_17.812 b,0,0,0
15083,doll_17.784 b,0,0,0
15084,doll_17.856 b,0,0,0
15085,doll_17.957 b,0,0,0
15086,doll_18.046 b,0,0,0
15087,doll_18.09 b,0,0,0
15088,doll_18.113 b,0,0,0
15089,doll_18.101 b,0,0,0
15090,doll_18.194 b,0,0,0
15091,doll_18.232 b,0,0,0
15092,doll_17.182 b,0,0,0
15093,doll_18.479 b,0,0,0
15094,doll_18.514 b,0,0,0
15095,doll_18.535 b,0,0,0
15096,doll_18.64 b,0,0,0
15097,doll_18.648 b,0,0,0
15098,doll_18.594 b,0,0,0
15099,doll_18.669999999999998 b,0,0,0
15100,doll_18.822 b,0,0,0
15101,doll_18.925 b,0,0,0
15102,doll_19.005000000000003 b,0,0,0
15103,doll_18.926 b,0,0,0
15104,doll_19.144 b,0,0,0
15105,doll_19.027 b,0,0,0
15106,doll_17.744 b,0,0,0
15107,doll_19.405 b,0,0,0
15108,doll_19.365000000000002 b,0,0,0
15109,doll_19.456 b,0,0,0
15110,doll_18.201 b,0,0,0
15111,doll_19.508000000000003 b,0,0,0
15112,doll_19.654 b,0,0,0
15113,doll_19.662 b,0,0,0
15114,doll_19.549 b,0,0,0
15115,doll_19.784 b,0,0,0
15116,doll_19.894 b,0,0,0
15117,doll_14.968 b,0,0,0
15118,doll_14.861 b,0,0,0
15119,doll_15.034 b,0,0,0
15120,doll_15.246 b,0,0,0
15121,doll_15.287 b,0,0,0
15122,doll_15.278 b,0,0,0
15123,doll_15.471 b,0,0,0
15124,doll_15.477 b,0,0,0
15125,doll_15.577000000000002 b,0,0,0
15126,doll_15.49 b,0,0,0
15127,doll_15.600999999999999 b,0,0,0
15128,doll_15.850999999999999 b,0,0,0
15129,doll_15.658000000000001 b,0,0,0
15130,doll_15.877 b,0,0,0
15131,doll_15.856 b,0,0,0
15132,doll_15.882 b,0,0,0
15133,doll_15.928999999999998 b,0,0,0
15134,doll_16.008000000000003 b,0,0,0
15135,doll_15.987 b,0,0,0
15136,doll_16.172 b,0,0,0
15137,doll_16.268 b,0,0,0
15138,doll_16.121000000000002 b,0,0,0
15139,doll_16.404 b,0,0,0
15140,doll_16.336000000000002 b,0,0,0
15141,doll_16.469 b,0,0,0
15142,doll_16.475 b,0,0,0
15143,doll_16.466 b,0,0,0
15144,doll_16.509999999999998 b,0,0,0
15145,doll_16.511000000000003 b,0,0,0
15146,doll_16.865000000000002 b,0,0,0
15147,doll_16.585 b,0,0,0
15148,doll_16.57 b,0,0,0
15149,doll_16.848 b,0,0,0
15150,doll_16.884 b,0,0,0
15151,doll_16.874000000000002 b,0,0,0
15152,doll_17.068 b,0,0,0
15153,doll_17.122 b,0,0,0
15154,doll_17.137 b,0,0,0
15155,doll_17.044 b,0,0,0
15156,doll_12.972 b,0,0,0
15157,doll_13.009 b,0,0,0
15158,doll_12.997 b,0,0,0
15159,doll_13.068000000000001 b,0,0,0
15160,doll_13.083000000000002 b,0,0,0
15161,doll_13.109 b,0,0,0
15162,doll_13.113 b,0,0,0
15163,doll_12.407 b,0,0,0
15164,doll_13.122 b,0,0,0
15165,doll_13.264 b,0,0,0
15166,doll_13.284 b,0,0,0
15167,doll_13.347 b,0,0,0
15168,doll_13.327000000000002 b,0,0,0
15169,doll_13.308000000000002 b,0,0,0
15170,doll_13.418000000000001 b,0,0,0
15171,doll_13.366 b,0,0,0
15172,doll_13.440000000000001 b,0,0,0
15173,doll_13.466999999999999 b,0,0,0
15174,doll_13.463 b,0,0,0
15175,doll_13.488 b,0,0,0
15176,doll_13.495 b,0,0,0
15177,doll_13.505 b,0,0,0
15178,doll_13.561000000000002 b,0,0,0
15179,doll_13.678 b,0,0,0
15180,doll_13.61 b,0,0,0
15181,doll_13.683000000000002 b,0,0,0
15182,doll_13.741 b,0,0,0
15183,doll_13.713999999999999 b,0,0,0
15184,doll_13.75 b,0,0,0
15185,doll_13.754 b,0,0,0
15186,doll_13.862 b,0,0,0
15187,doll_13.794999999999998 b,0,0,0
15188,doll_13.911000000000001 b,0,0,0
15189,doll_14.011000000000001 b,0,0,0
15190,doll_14.021 b,0,0,0
15191,doll_14.11 b,0,0,0
15192,doll_14.125 b,0,0,0
15193,doll_14.255 b,0,0,0
15194,doll_14.221 b,0,0,0
15195,doll_14.272 b,0,0,0
15196,doll_14.3 b,0,0,0
15197,doll_14.373 b,0,0,0
15198,doll_11.617 b,0,0,0
15199,doll_11.606 b,0,0,0
15200,doll_11.572 b,0,0,0
15201,doll_11.622 b,0,0,0
15202,doll_11.623999999999999 b,0,0,0
15203,doll_11.628 b,0,0,0
15204,doll_11.639 b,0,0,0
15205,doll_11.638 b,0,0,0
15206,doll_11.661 b,0,0,0
15207,doll_11.662 b,0,0,0
15208,doll_11.671 b,0,0,0
15209,doll_11.713 b,0,0,0
15210,doll_11.672 b,0,0,0
15211,doll_11.7 b,0,0,0
15212,doll_11.738 b,0,0,0
15213,doll_11.733 b,0,0,0
15214,doll_11.742 b,0,0,0
15215,doll_11.766 b,0,0,0
15216,doll_11.777 b,0,0,0
15217,doll_11.846 b,0,0,0
15218,doll_11.848 b,0,0,0
15219,doll_11.959 b,0,0,0
15220,doll_11.977 b,0,0,0
15221,doll_11.974 b,0,0,0
15222,doll_11.987 b,0,0,0
15223,doll_11.99 b,0,0,0
15224,doll_12.07 b,0,0,0
15225,doll_12.0 b,0,0,0
15226,doll_12.102 b,0,0,0
15227,doll_12.133 b,0,0,0
15228,doll_12.128 b,0,0,0
15229,doll_12.219 b,0,0,0
15230,doll_12.242 b,0,0,0
15231,doll_12.309999999999999 b,0,0,0
15232,doll_12.379999999999999 b,0,0,0
15233,doll_12.385 b,0,0,0
15234,doll_12.311 b,0,0,0
15235,doll_12.437000000000001 b,0,0,0
15236,doll_12.424 b,0,0,0
15237,doll_12.387 b,0,0,0
15238,doll_10.253 b,0,0,0
15239,doll_10.264 b,0,0,0
15240,doll_10.343 b,0,0,0
15241,doll_9.623000000000001 b,0,0,0
15242,doll_10.391 b,0,0,0
15243,doll_10.522 b,0,0,0
15244,doll_10.554 b,0,0,0
15245,doll_10.574 b,0,0,0
15246,doll_9.849 b,0,0,0
15247,doll_10.504999999999999 b,0,0,0
15248,doll_10.584 b,0,0,0
15249,doll_10.6 b,0,0,0
15250,doll_9.895999999999999 b,0,0,0
15251,doll_10.61 b,0,0,0
15252,doll_10.636 b,0,0,0
15253,doll_10.693000000000001 b,0,0,0
15254,doll_10.648 b,0,0,0
15255,doll_10.709999999999999 b,0,0,0
15256,doll_10.725 b,0,0,0
15257,doll_0.7913 b,0,0,0
15258,doll_10.744 b,0,0,0
15259,doll_10.748000000000001 b,0,0,0
15260,doll_10.026 b,0,0,0
15261,doll_10.123999999999999 b,0,0,0
15262,doll_10.762 b,0,0,0
15263,doll_10.91 b,0,0,0
15264,doll_10.179 b,0,0,0
15265,doll_10.926 b,0,0,0
15266,doll_10.93 b,0,0,0
15267,doll_10.937999999999999 b,0,0,0
15268,doll_10.998999999999999 b,0,0,0
15269,doll_10.98 b,0,0,0
15270,doll_10.981 b,0,0,0
15271,doll_11.087 b,0,0,0
15272,doll_10.363 b,0,0,0
15273,doll_11.126000000000001 b,0,0,0
15274,doll_11.092 b,0,0,0
15275,doll_11.115 b,0,0,0
15276,doll_11.204 b,0,0,0
15277,doll_11.193999999999999 b,0,0,0
15278,doll_11.167 b,0,0,0
15279,doll_8.772 b,0,0,0
15280,doll_8.809999999999999 b,0,0,0
15281,doll_11.227 b,0,0,0
15282,doll_8.827 b,0,0,0
15283,doll_8.89 b,0,0,0
15284,doll_9.02 b,0,0,0
15285,doll_8.899 b,0,0,0
15286,doll_8.968 b,0,0,0
15287,doll_9.11 b,0,0,0
15288,doll_9.123999999999999 b,0,0,0
15289,doll_9.147 b,0,0,0
15290,doll_9.158 b,0,0,0
15291,doll_9.168000000000001 b,0,0,0
15292,doll_9.133 b,0,0,0
15293,doll_9.14 b,0,0,0
15294,doll_9.254999999999999 b,0,0,0
15295,doll_9.238 b,0,0,0
15296,doll_9.186 b,0,0,0
15297,doll_9.293000000000001 b,0,0,0
15298,doll_9.331 b,0,0,0
15299,doll_9.429 b,0,0,0
15300,doll_9.478 b,0,0,0
15301,doll_9.498999999999999 b,0,0,0
15302,doll_9.529 b,0,0,0
15303,doll_9.486 b,0,0,0
15304,doll_9.583 b,0,0,0
15305,doll_9.591 b,0,0,0
15306,doll_9.647 b,0,0,0
15307,doll_9.608 b,0,0,0
15308,doll_9.703 b,0,0,0
15309,doll_9.651 b,0,0,0
15310,doll_9.669 b,0,0,0
15311,doll_9.686 b,0,0,0
15312,doll_9.769 b,0,0,0
15313,doll_9.74 b,0,0,0
15314,doll_9.708 b,0,0,0
15315,doll_9.818000000000001 b,0,0,0
15316,doll_9.786 b,0,0,0
15317,doll_9.823 b,0,0,0
15318,doll_9.899 b,0,0,0
15319,doll_9.905 b,0,0,0
15320,doll_9.251999999999999 b,0,0,0
15321,doll_7.781000000000001 b,0,0,0
15322,doll_7.83 b,0,0,0
15323,doll_7.886 b,0,0,0
15324,doll_7.894 b,0,0,0
15325,doll_7.885 b,0,0,0
15326,doll_7.915000000000001 b,0,0,0
15327,doll_7.934 b,0,0,0
15328,doll_7.958 b,0,0,0
15329,doll_7.9590000000000005 b,0,0,0
15330,doll_7.961 b,0,0,0
15331,doll_7.970999999999999 b,0,0,0
15332,doll_7.965999999999999 b,0,0,0
15333,doll_7.992 b,0,0,0
15334,doll_7.992 b,0,0,0
15335,doll_8.024 b,0,0,0
15336,doll_8.026 b,0,0,0
15337,doll_8.031 b,0,0,0
15338,doll_8.009 b,0,0,0
15339,doll_8.074 b,0,0,0
15340,doll_8.076 b,0,0,0
15341,doll_8.042 b,0,0,0
15342,doll_8.117 b,0,0,0
15343,doll_8.108 b,0,0,0
15344,doll_8.144 b,0,0,0
15345,doll_8.276 b,0,0,0
15346,doll_8.254999999999999 b,0,0,0
15347,doll_8.171 b,0,0,0
15348,doll_8.308 b,0,0,0
15349,doll_8.311 b,0,0,0
15350,doll_8.341 b,0,0,0
15351,doll_8.343 b,0,0,0
15352,doll_8.368 b,0,0,0
15353,doll_8.405 b,0,0,0
15354,doll_8.551 b,0,0,0
15355,doll_8.503 b,0,0,0
15356,doll_0.549 b,0,0,0
15357,doll_8.555 b,0,0,0
15358,doll_8.626000000000001 b,0,0,0
15359,doll_8.656 b,0,0,0
15360,doll_8.644 b,0,0,0
15361,doll_8.666 b,0,0,0
15362,doll_8.654 b,0,0,0
15363,doll_8.058 b,0,0,0
15364,doll_6.993 b,0,0,0
15365,doll_6.9959999999999996 b,0,0,0
15366,doll_6.531999999999999 b,0,0,0
15367,doll_7.051 b,0,0,0
15368,doll_7.042 b,0,0,0
15369,doll_7.095000000000001 b,0,0,0
15370,doll_7.086 b,0,0,0
15371,doll_7.118 b,0,0,0
15372,doll_7.116 b,0,0,0
15373,doll_7.118 b,0,0,0
15374,doll_7.134 b,0,0,0
15375,doll_6.63 b,0,0,0
15376,doll_7.202 b,0,0,0
15377,doll_7.212999999999999 b,0,0,0
15378,doll_7.208 b,0,0,0
15379,doll_7.244 b,0,0,0
15380,doll_7.231 b,0,0,0
15381,doll_7.223999999999999 b,0,0,0
15382,doll_7.3 b,0,0,0
15383,doll_7.251 b,0,0,0
15384,doll_7.317 b,0,0,0
15385,doll_7.31 b,0,0,0
15386,doll_7.334999999999999 b,0,0,0
15387,doll_6.829000000000001 b,0,0,0
15388,doll_7.354000000000001 b,0,0,0
