,employees,team
3362,,09-wissel
3363,,09-wissel
3364,,09-wissel
3365,,09-wissel
3366,,09-wissel
3367,,09-wissel
3368,,09-wissel
3369,70.707,09-wissel
3370,68.0,09-wissel
3371,63.942,09-wissel
3372,34.178,09-wissel
3373,33.716,09-wissel
3374,20.158,09-wissel
3375,14.328,09-wissel
3376,11.084,09-wissel
3377,10.55,09-wissel
3378,8.809,09-wissel
3379,8.446,09-wissel
3380,8.266,09-wissel
3381,6.69,09-wissel
3382,6.376,09-wissel
3383,5.054,09-wissel
3384,4.8,09-wissel
3385,4.497,09-wissel
3386,4.439,09-wissel
3387,4.251,09-wissel
3388,4.094,09-wissel
3389,3.593,09-wissel
3390,3.245,09-wissel
3391,3.018,09-wissel
3392,2.974,09-wissel
3393,2.548,09-wissel
3394,1.973,09-wissel
3395,1.938,09-wissel
3396,1.651,09-wissel
3397,1.651,09-wissel
3398,1.52,09-wissel
3399,1.205,09-wissel
3400,820.0,09-wissel
3401,815.0,09-wissel
3402,804.0,09-wissel
3403,523.0,09-wissel
3404,335.0,09-wissel
3405,311.0,09-wissel
3406,263.0,09-wissel
3407,1.205,09-wissel
3408,820.0,09-wissel
3409,815.0,09-wissel
3410,804.0,09-wissel
3411,523.0,09-wissel
3412,335.0,09-wissel
3413,311.0,09-wissel
3414,263.0,09-wissel
3415,189.0,09-wissel
3416,117.0,09-wissel
3417,107.0,09-wissel
3418,55.0,09-wissel
3419,,09-wissel
3420,,09-wissel
3421,,09-wissel
3422,,09-wissel
3423,,09-wissel
3424,,09-wissel
3425,,09-wissel
3426,,09-wissel
3427,,09-wissel
3428,,09-wissel
3429,,09-wissel
3430,,09-wissel
3431,,09-wissel
3432,,09-wissel
3433,,09-wissel
3434,,09-wissel
3435,,09-wissel
3436,,09-wissel
3437,,09-wissel
3438,,09-wissel
3439,,09-wissel
3440,,09-wissel
3441,,09-wissel
3442,,09-wissel
3443,,09-wissel
3444,,09-wissel
3445,,09-wissel
3446,,09-wissel
3447,,09-wissel
3448,,09-wissel
3449,,09-wissel
3450,,09-wissel
3451,,09-wissel
3452,,09-wissel
3453,,09-wissel
3454,,09-wissel
3455,,09-wissel
3456,,09-wissel
3457,,09-wissel
3458,,09-wissel
3459,,09-wissel
3460,,09-wissel
3461,,09-wissel
3462,,09-wissel
3463,,09-wissel
3464,,09-wissel
3465,,09-wissel
3466,,09-wissel
3467,129.248,09-wissel
3468,90.905,09-wissel
3469,79.469,09-wissel
3470,78.952,09-wissel
3471,37.632,09-wissel
3472,35.553,09-wissel
3473,32.389,09-wissel
3474,30.847,09-wissel
3475,28.465,09-wissel
3476,27.023,09-wissel
3477,24.955,09-wissel
3478,22.429,09-wissel
3479,20.897,09-wissel
3480,20.743,09-wissel
3481,13.395,09-wissel
3482,13.333,09-wissel
3483,11.0,09-wissel
3484,10.542,09-wissel
3485,10.541,09-wissel
3486,9.297,09-wissel
3487,8.765,09-wissel
3488,8.457,09-wissel
3489,8.035,09-wissel
3490,7.248,09-wissel
3491,6.99,09-wissel
3492,6.332,09-wissel
3493,4.785,09-wissel
3494,4.769,09-wissel
3495,3.778,09-wissel
3496,3.393,09-wissel
3497,3.278,09-wissel
3498,2.977,09-wissel
3499,2.954,09-wissel
3500,2.818,09-wissel
3501,2.27,09-wissel
3502,2.016,09-wissel
3503,1.558,09-wissel
3504,1.437,09-wissel
3505,701.0,09-wissel
3506,649.0,09-wissel
3507,423.0,09-wissel
3508,312.0,09-wissel
3509,187.0,09-wissel
3510,28.0,09-wissel
3511,616.171,09-wissel
3512,345.218,09-wissel
3513,260.0,09-wissel
3514,259.179,09-wissel
3515,248.55,09-wissel
3516,244.25,09-wissel
3517,236.334,09-wissel
3518,219.325,09-wissel
3519,163.912,09-wissel
3520,161.027,09-wissel
3521,130.542,09-wissel
3522,104.036,09-wissel
3523,103.144,09-wissel
3524,90.0,09-wissel
3525,86.919,09-wissel
3526,79.806,09-wissel
3527,75.201,09-wissel
3528,73.608,09-wissel
3529,71.113,09-wissel
3530,65.0,09-wissel
3531,62.181,09-wissel
3532,61.247,09-wissel
3533,59.961,09-wissel
3534,57.503,09-wissel
3535,51.825,09-wissel
3536,49.921,09-wissel
3537,47.456,09-wissel
3538,39.734,09-wissel
3539,38.29,09-wissel
3540,38.0,09-wissel
3541,35.869,09-wissel
3542,35.425,09-wissel
3543,33.582,09-wissel
3544,31.254,09-wissel
3545,30.905,09-wissel
3546,30.5,09-wissel
3547,29.346,09-wissel
3548,28.88,09-wissel
3549,28.677,09-wissel
3550,27.804,09-wissel
3551,27.73,09-wissel
3552,27.165,09-wissel
3553,26.716,09-wissel
3554,26.164,09-wissel
3555,25.927,09-wissel
3556,25.592,09-wissel
3557,25.46,09-wissel
3558,24.91,09-wissel
3559,24.795,09-wissel
3560,24.375,09-wissel
3561,23.829,09-wissel
3562,23.591,09-wissel
3563,23.0,09-wissel
3564,23.0,09-wissel
3565,22.991,09-wissel
3566,22.369,09-wissel
3567,21.942,09-wissel
3568,21.839,09-wissel
3569,21.636,09-wissel
3570,21.608,09-wissel
3571,21.0,09-wissel
3572,20.882,09-wissel
3573,20.788,09-wissel
3574,20.0,09-wissel
3575,19.789,09-wissel
3576,19.599,09-wissel
3577,19.112,09-wissel
3578,,09-wissel
3579,18.01,09-wissel
3580,17.964,09-wissel
3581,17.256,09-wissel
3582,16.966,09-wissel
3583,16.543,09-wissel
3584,16.396,09-wissel
3585,16.259,09-wissel
3586,16.259,09-wissel
3587,15.786,09-wissel
3588,15.53,09-wissel
3589,15.431,09-wissel
3590,15.415,09-wissel
3591,15.155,09-wissel
3592,15.135,09-wissel
3593,15.0,09-wissel
3594,14.044,09-wissel
3595,13.926,09-wissel
3596,13.8,09-wissel
3597,13.561,09-wissel
3598,13.483,09-wissel
3599,13.054,09-wissel
3600,13.02,09-wissel
3601,12.754,09-wissel
3602,12.721,09-wissel
3603,12.703,09-wissel
3604,12.641,09-wissel
3605,12.468,09-wissel
3606,12.288,09-wissel
3607,12.216,09-wissel
3608,11.694,09-wissel
3609,11.312,09-wissel
3610,11.246,09-wissel
3611,11.073,09-wissel
3612,11.051,09-wissel
3613,11.0,09-wissel
3614,11.0,09-wissel
3615,10.7,09-wissel
3616,10.134,09-wissel
3617,10.101,09-wissel
3618,10.0,09-wissel
3619,9.911,09-wissel
3620,9.5,09-wissel
3621,9.219,09-wissel
3622,9.173,09-wissel
3623,9.125,09-wissel
3624,9.114,09-wissel
3625,9.105,09-wissel
3626,9.065,09-wissel
3627,9.024,09-wissel
3628,8.853,09-wissel
3629,8.76,09-wissel
3630,8.735,09-wissel
3631,8.687,09-wissel
3632,8.665,09-wissel
3633,8.594,09-wissel
3634,8.536,09-wissel
3635,8.52,09-wissel
3636,8.5,09-wissel
3637,8.426,09-wissel
3638,8.221,09-wissel
3639,8.129,09-wissel
3640,8.026,09-wissel
3641,7.91,09-wissel
3642,7.7,09-wissel
3643,7.622,09-wissel
3644,7.622,09-wissel
3645,7.603,09-wissel
3646,7.423,09-wissel
3647,7.263,09-wissel
3648,7.0,09-wissel
3649,6.878,09-wissel
3650,6.761,09-wissel
3651,6.698,09-wissel
3652,6.674,09-wissel
3653,6.664,09-wissel
3654,6.445,09-wissel
3655,6.339,09-wissel
3656,6.336,09-wissel
3657,6.256,09-wissel
3658,6.2,09-wissel
3659,6.082,09-wissel
3660,6.0,09-wissel
3661,6.0,09-wissel
3662,5.975,09-wissel
3663,5.896,09-wissel
3664,5.893,09-wissel
3665,5.81,09-wissel
3666,5.797,09-wissel
3667,5.789,09-wissel
3668,5.573,09-wissel
3669,5.541,09-wissel
3670,5.539,09-wissel
3671,5.53,09-wissel
3672,5.525,09-wissel
3673,5.524,09-wissel
3674,5.367,09-wissel
3675,5.357,09-wissel
3676,5.304,09-wissel
3677,5.228,09-wissel
3678,5.222,09-wissel
3679,5.163,09-wissel
3680,5.161,09-wissel
3681,5.157,09-wissel
3682,5.144,09-wissel
3683,5.105,09-wissel
3684,5.092,09-wissel
3685,5.051,09-wissel
3686,5.042,09-wissel
3687,5.025,09-wissel
3688,5.0,09-wissel
3689,4.882,09-wissel
3690,4.865,09-wissel
3691,4.785,09-wissel
3692,4.754,09-wissel
3693,4.739,09-wissel
3694,4.723,09-wissel
3695,4.665,09-wissel
3696,4.642,09-wissel
3697,4.639,09-wissel
3698,4.634,09-wissel
3699,4.632,09-wissel
3700,4.603,09-wissel
3701,4.581,09-wissel
3702,4.49,09-wissel
3703,4.467,09-wissel
3704,4.38,09-wissel
3705,4.357,09-wissel
3706,4.204,09-wissel
3707,4.11,09-wissel
3708,4.079,09-wissel
3709,4.047,09-wissel
3710,4.025,09-wissel
3711,4.025,09-wissel
3712,3.998,09-wissel
3713,3.973,09-wissel
3714,3.941,09-wissel
3715,3.931,09-wissel
3716,3.928,09-wissel
3717,3.91,09-wissel
3718,3.87,09-wissel
3719,3.835,09-wissel
3720,3.823,09-wissel
3721,3.774,09-wissel
3722,3.749,09-wissel
3723,3.672,09-wissel
3724,3.641,09-wissel
3725,3.599,09-wissel
3726,3.597,09-wissel
3727,3.588,09-wissel
3728,3.581,09-wissel
3729,3.547,09-wissel
3730,3.5,09-wissel
3731,3.492,09-wissel
3732,3.471,09-wissel
3733,3.359,09-wissel
3734,3.357,09-wissel
3735,3.338,09-wissel
3736,3.326,09-wissel
3737,3.286,09-wissel
3738,3.229,09-wissel
3739,3.225,09-wissel
3740,3.205,09-wissel
3741,3.182,09-wissel
3742,3.167,09-wissel
3743,3.163,09-wissel
3744,3.163,09-wissel
3745,3.149,09-wissel
3746,3.107,09-wissel
3747,3.105,09-wissel
3748,3.087,09-wissel
3749,3.079,09-wissel
3750,3.072,09-wissel
3751,3.034,09-wissel
3752,3.025,09-wissel
3753,3.003,09-wissel
3754,3.0,09-wissel
3755,2.95,09-wissel
3756,2.879,09-wissel
3757,2.851,09-wissel
3758,2.837,09-wissel
3759,2.83,09-wissel
3760,2.818,09-wissel
3761,2.812,09-wissel
3762,2.779,09-wissel
3763,2.764,09-wissel
3764,2.737,09-wissel
3765,2.736,09-wissel
3766,2.734,09-wissel
3767,2.725,09-wissel
3768,2.723,09-wissel
3769,2.713,09-wissel
3770,2.668,09-wissel
3771,2.662,09-wissel
3772,2.661,09-wissel
3773,2.65,09-wissel
3774,2.647,09-wissel
3775,2.647,09-wissel
3776,2.64,09-wissel
3777,2.586,09-wissel
3778,2.576,09-wissel
3779,2.556,09-wissel
3780,2.549,09-wissel
3781,2.521,09-wissel
3782,2.505,09-wissel
3783,2.5,09-wissel
3784,2.49,09-wissel
3785,2.477,09-wissel
3786,2.467,09-wissel
3787,2.409,09-wissel
3788,2.409,09-wissel
3789,2.404,09-wissel
3790,2.402,09-wissel
3791,2.4,09-wissel
3792,2.386,09-wissel
3793,2.383,09-wissel
3794,2.376,09-wissel
3795,2.375,09-wissel
3796,2.371,09-wissel
3797,2.363,09-wissel
3798,2.357,09-wissel
3799,2.281,09-wissel
3800,2.278,09-wissel
3801,2.221,09-wissel
3802,2.19,09-wissel
3803,2.178,09-wissel
3804,2.174,09-wissel
3805,2.173,09-wissel
3806,2.154,09-wissel
3807,2.137,09-wissel
3808,2.121,09-wissel
3809,2.114,09-wissel
3810,2.112,09-wissel
3811,2.1,09-wissel
3812,2.092,09-wissel
3813,2.068,09-wissel
3814,2.065,09-wissel
3815,2.063,09-wissel
3816,2.03,09-wissel
3817,2.025,09-wissel
3818,2.023,09-wissel
3819,2.023,09-wissel
3820,1.998,09-wissel
3821,1.979,09-wissel
3822,1.91,09-wissel
3823,1.906,09-wissel
3824,1.888,09-wissel
3825,1.853,09-wissel
3826,1.839,09-wissel
3827,1.799,09-wissel
3828,1.771,09-wissel
3829,1.771,09-wissel
3830,1.761,09-wissel
3831,1.755,09-wissel
3832,1.74,09-wissel
3833,1.719,09-wissel
3834,1.719,09-wissel
3835,1.696,09-wissel
3836,1.681,09-wissel
3837,1.675,09-wissel
3838,1.669,09-wissel
3839,1.665,09-wissel
3840,1.665,09-wissel
3841,1.663,09-wissel
3842,1.657,09-wissel
3843,1.648,09-wissel
3844,1.61,09-wissel
3845,1.609,09-wissel
3846,1.603,09-wissel
3847,1.601,09-wissel
3848,1.6,09-wissel
3849,1.592,09-wissel
3850,1.589,09-wissel
3851,1.572,09-wissel
3852,1.558,09-wissel
3853,1.546,09-wissel
3854,1.538,09-wissel
3855,1.521,09-wissel
3856,1.516,09-wissel
3857,1.514,09-wissel
3858,1.512,09-wissel
3859,1.508,09-wissel
3860,1.486,09-wissel
3861,1.476,09-wissel
3862,1.462,09-wissel
3863,1.45,09-wissel
3864,1.44,09-wissel
3865,1.427,09-wissel
3866,1.418,09-wissel
3867,1.412,09-wissel
3868,1.405,09-wissel
3869,1.397,09-wissel
3870,1.394,09-wissel
3871,1.394,09-wissel
3872,1.388,09-wissel
3873,1.382,09-wissel
3874,1.379,09-wissel
3875,1.367,09-wissel
3876,1.363,09-wissel
3877,1.359,09-wissel
3878,1.327,09-wissel
3879,1.318,09-wissel
3880,1.314,09-wissel
3881,1.313,09-wissel
3882,1.285,09-wissel
3883,1.256,09-wissel
3884,1.254,09-wissel
3885,1.248,09-wissel
3886,1.232,09-wissel
3887,1.213,09-wissel
3888,1.2,09-wissel
3889,1.198,09-wissel
3890,1.196,09-wissel
3891,1.184,09-wissel
3892,1.182,09-wissel
3893,1.165,09-wissel
3894,1.152,09-wissel
3895,1.151,09-wissel
3896,1.146,09-wissel
3897,1.132,09-wissel
3898,1.132,09-wissel
3899,1.114,09-wissel
3900,1.105,09-wissel
3901,1.078,09-wissel
3902,1.075,09-wissel
3903,1.067,09-wissel
3904,1.064,09-wissel
3905,1.063,09-wissel
3906,1.058,09-wissel
3907,1.047,09-wissel
3908,1.039,09-wissel
3909,1.035,09-wissel
3910,1.034,09-wissel
3911,1.025,09-wissel
3912,1.004,09-wissel
3913,986.0,09-wissel
3914,986.0,09-wissel
3915,979.0,09-wissel
3916,970.0,09-wissel
3917,961.0,09-wissel
3918,959.0,09-wissel
3919,958.0,09-wissel
3920,920.0,09-wissel
3921,916.0,09-wissel
3922,913.0,09-wissel
3923,907.0,09-wissel
3924,899.0,09-wissel
3925,898.0,09-wissel
3926,857.0,09-wissel
3927,856.0,09-wissel
3928,837.0,09-wissel
3929,837.0,09-wissel
3930,834.0,09-wissel
3931,826.0,09-wissel
3932,820.0,09-wissel
3933,793.0,09-wissel
3934,773.0,09-wissel
3935,767.0,09-wissel
3936,766.0,09-wissel
3937,760.0,09-wissel
3938,750.0,09-wissel
3939,750.0,09-wissel
3940,744.0,09-wissel
3941,730.0,09-wissel
3942,729.0,09-wissel
3943,710.0,09-wissel
3944,703.0,09-wissel
3945,697.0,09-wissel
3946,690.0,09-wissel
3947,669.0,09-wissel
3948,668.0,09-wissel
3949,662.0,09-wissel
3950,658.0,09-wissel
3951,651.0,09-wissel
3952,649.0,09-wissel
3953,648.0,09-wissel
3954,620.0,09-wissel
3955,617.0,09-wissel
3956,602.0,09-wissel
3957,585.0,09-wissel
3958,584.0,09-wissel
3959,567.0,09-wissel
3960,561.0,09-wissel
3961,554.0,09-wissel
3962,536.0,09-wissel
3963,524.0,09-wissel
3964,519.0,09-wissel
3965,510.0,09-wissel
3966,509.0,09-wissel
3967,508.0,09-wissel
3968,506.0,09-wissel
3969,506.0,09-wissel
3970,501.0,09-wissel
3971,495.0,09-wissel
3972,494.0,09-wissel
3973,491.0,09-wissel
3974,485.0,09-wissel
3975,480.0,09-wissel
3976,479.0,09-wissel
3977,474.0,09-wissel
3978,471.0,09-wissel
3979,468.0,09-wissel
3980,466.0,09-wissel
3981,464.0,09-wissel
3982,461.0,09-wissel
3983,459.0,09-wissel
3984,458.0,09-wissel
3985,457.0,09-wissel
3986,453.0,09-wissel
3987,440.0,09-wissel
3988,424.0,09-wissel
3989,415.0,09-wissel
3990,403.0,09-wissel
3991,388.0,09-wissel
3992,376.0,09-wissel
3993,367.0,09-wissel
3994,337.0,09-wissel
3995,336.0,09-wissel
3996,328.0,09-wissel
3997,328.0,09-wissel
3998,315.0,09-wissel
3999,308.0,09-wissel
4000,305.0,09-wissel
4001,287.0,09-wissel
4002,249.0,09-wissel
4003,246.0,09-wissel
4004,221.0,09-wissel
4005,205.0,09-wissel
4006,204.0,09-wissel
4007,193.0,09-wissel
4008,186.0,09-wissel
4009,177.0,09-wissel
4010,171.0,09-wissel
4011,826.608,09-wissel
4012,97.8,09-wissel
4013,65.152,09-wissel
4014,57.1,09-wissel
4015,45.081,09-wissel
4016,29.67,09-wissel
4017,23.104,09-wissel
4018,20.341,09-wissel
4019,19.5,09-wissel
4020,16.859,09-wissel
4021,14.856,09-wissel
4022,13.197,09-wissel
4023,10.818,09-wissel
4024,10.276,09-wissel
4025,10.133,09-wissel
4026,10.043,09-wissel
4027,9.759,09-wissel
4028,9.738,09-wissel
4029,9.548,09-wissel
4030,7.555,09-wissel
4031,5.595,09-wissel
4032,4.719,09-wissel
4033,2.1,09-wissel
4034,1.963,09-wissel
4035,1.337,09-wissel
4036,123.0,09-wissel
4037,,09-wissel
4038,,09-wissel
4039,,09-wissel
4040,,09-wissel
4041,,09-wissel
4042,,09-wissel
4043,,09-wissel
4044,,09-wissel
4045,,09-wissel
4046,,09-wissel
4047,,09-wissel
4048,,09-wissel
4049,,09-wissel
4050,,09-wissel
4051,,09-wissel
4052,,09-wissel
4053,,09-wissel
4054,,09-wissel
4055,,09-wissel
4056,,09-wissel
4057,,09-wissel
4058,,09-wissel
4059,,09-wissel
4060,,09-wissel
4061,,09-wissel
4062,,09-wissel
4063,,09-wissel
4064,,09-wissel
4065,,09-wissel
4066,,09-wissel
4067,,09-wissel
4068,,09-wissel
4069,,09-wissel
4070,,09-wissel
4071,,09-wissel
4072,,09-wissel
4073,,09-wissel
4074,,09-wissel
4075,,09-wissel
4076,,09-wissel
4077,,09-wissel
4078,,09-wissel
4079,,09-wissel
4080,,09-wissel
4081,,09-wissel
4082,,09-wissel
4083,,09-wissel
4084,,09-wissel
4085,,09-wissel
4086,,09-wissel
4087,,09-wissel
4088,,09-wissel
4089,,09-wissel
4090,,09-wissel
4091,,09-wissel
4092,,09-wissel
4093,,09-wissel
4094,,09-wissel
4095,,09-wissel
4096,,09-wissel
4097,,09-wissel
4098,,09-wissel
4099,,09-wissel
4100,468.0,09-wissel
4101,357.0,09-wissel
4102,287.866,09-wissel
4103,113.0,09-wissel
4104,71.591,09-wissel
4105,796.0,09-wissel
4106,,09-wissel
4107,,09-wissel
4108,,09-wissel
4109,,09-wissel
4110,,09-wissel
4111,,09-wissel
4112,,09-wissel
4113,,09-wissel
4114,,09-wissel
4115,,09-wissel
4116,,09-wissel
4117,,09-wissel
4118,,09-wissel
4119,90.0,09-wissel
4120,80.0,09-wissel
4121,49.0,09-wissel
4122,39.837,09-wissel
4123,35.276,09-wissel
4124,33.683,09-wissel
4125,29.861,09-wissel
4126,28.279,09-wissel
4127,27.298,09-wissel
4128,26.343,09-wissel
4129,25.908,09-wissel
4130,24.978,09-wissel
4131,21.18,09-wissel
4132,20.443,09-wissel
4133,20.0,09-wissel
4134,16.558,09-wissel
4135,16.492,09-wissel
4136,16.202,09-wissel
4137,14.758,09-wissel
4138,12.677,09-wissel
4139,12.335,09-wissel
4140,10.158,09-wissel
4141,9.315,09-wissel
4142,8.64,09-wissel
4143,8.58,09-wissel
4144,7.204,09-wissel
4145,6.812,09-wissel
4146,6.508,09-wissel
4147,6.251,09-wissel
4148,4.44,09-wissel
4149,2.657,09-wissel
4150,2.652,09-wissel
4151,1.182,09-wissel
4152,424.0,09-wissel
4153,,09-wissel
4154,,09-wissel
4155,,09-wissel
4156,,09-wissel
4157,,09-wissel
4158,,09-wissel
4159,,09-wissel
4160,,09-wissel
4161,,09-wissel
4162,,09-wissel
4163,,09-wissel
4164,,09-wissel
4165,,09-wissel
4166,,09-wissel
4167,,09-wissel
4168,,09-wissel
4169,,09-wissel
4170,345.0,09-wissel
4171,219.697,09-wissel
4172,179.049,09-wissel
4173,171.0,09-wissel
4174,148.012,09-wissel
4175,132.0,09-wissel
4176,115.0,09-wissel
4177,106.0,09-wissel
4178,104.0,09-wissel
4179,98.4,09-wissel
4180,91.4,09-wissel
4181,90.096,09-wissel
4182,83.1,09-wissel
4183,82.0,09-wissel
4184,81.77,09-wissel
4185,81.71,09-wissel
4186,81.6,09-wissel
4187,73.519,09-wissel
4188,71.895,09-wissel
4189,65.9,09-wissel
4190,65.293,09-wissel
4191,65.0,09-wissel
4192,58.9,09-wissel
4193,57.955,09-wissel
4194,54.365,09-wissel
4195,50.0,09-wissel
4196,49.0,09-wissel
4197,46.0,09-wissel
4198,44.5,09-wissel
4199,44.2,09-wissel
4200,44.063,09-wissel
4201,44.0,09-wissel
4202,40.0,09-wissel
4203,39.118,09-wissel
4204,37.336,09-wissel
4205,36.0,09-wissel
4206,35.7,09-wissel
4207,33.1,09-wissel
4208,33.0,09-wissel
4209,30.3,09-wissel
4210,30.0,09-wissel
4211,29.584,09-wissel
4212,29.292,09-wissel
4213,28.558,09-wissel
4214,28.341,09-wissel
4215,27.0,09-wissel
4216,26.836,09-wissel
4217,25.174,09-wissel
4218,24.541,09-wissel
4219,23.261,09-wissel
4220,23.0,09-wissel
4221,22.807,09-wissel
4222,22.062,09-wissel
4223,22.0,09-wissel
4224,22.0,09-wissel
4225,21.35,09-wissel
4226,345.0,09-wissel
4227,219.697,09-wissel
4228,179.049,09-wissel
4229,171.0,09-wissel
4230,148.012,09-wissel
4231,132.0,09-wissel
4232,115.0,09-wissel
4233,106.0,09-wissel
4234,104.0,09-wissel
4235,98.4,09-wissel
4236,91.4,09-wissel
4237,90.096,09-wissel
4238,83.1,09-wissel
4239,82.0,09-wissel
4240,81.77,09-wissel
4241,81.71,09-wissel
4242,81.6,09-wissel
4243,73.519,09-wissel
4244,71.895,09-wissel
4245,65.9,09-wissel
4246,65.293,09-wissel
4247,65.0,09-wissel
4248,58.9,09-wissel
4249,57.955,09-wissel
4250,54.365,09-wissel
4251,50.0,09-wissel
4252,49.0,09-wissel
4253,46.0,09-wissel
4254,44.5,09-wissel
4255,44.2,09-wissel
4256,44.063,09-wissel
4257,44.0,09-wissel
4258,40.0,09-wissel
4259,39.118,09-wissel
4260,37.336,09-wissel
4261,36.0,09-wissel
4262,35.7,09-wissel
4263,33.1,09-wissel
4264,33.0,09-wissel
4265,30.3,09-wissel
4266,30.0,09-wissel
4267,29.584,09-wissel
4268,29.292,09-wissel
4269,28.558,09-wissel
4270,28.341,09-wissel
4271,27.0,09-wissel
4272,26.836,09-wissel
4273,25.174,09-wissel
4274,24.541,09-wissel
4275,23.261,09-wissel
4276,23.0,09-wissel
4277,22.807,09-wissel
4278,22.062,09-wissel
4279,22.0,09-wissel
4280,22.0,09-wissel
4281,21.35,09-wissel
4282,345.0,09-wissel
4283,219.697,09-wissel
4284,179.049,09-wissel
4285,171.0,09-wissel
4286,148.012,09-wissel
4287,132.0,09-wissel
4288,115.0,09-wissel
4289,106.0,09-wissel
4290,104.0,09-wissel
4291,98.4,09-wissel
4292,91.4,09-wissel
4293,90.096,09-wissel
4294,83.1,09-wissel
4295,82.0,09-wissel
4296,81.77,09-wissel
4297,81.71,09-wissel
4298,81.6,09-wissel
4299,73.519,09-wissel
4300,71.895,09-wissel
4301,65.9,09-wissel
4302,65.293,09-wissel
4303,65.0,09-wissel
4304,58.9,09-wissel
4305,57.955,09-wissel
4306,54.365,09-wissel
4307,50.0,09-wissel
4308,49.0,09-wissel
4309,46.0,09-wissel
4310,44.5,09-wissel
4311,44.2,09-wissel
4312,44.063,09-wissel
4313,44.0,09-wissel
4314,40.0,09-wissel
4315,39.118,09-wissel
4316,37.336,09-wissel
4317,36.0,09-wissel
4318,35.7,09-wissel
4319,33.1,09-wissel
4320,33.0,09-wissel
4321,30.3,09-wissel
4322,30.0,09-wissel
4323,29.584,09-wissel
4324,29.292,09-wissel
4325,28.558,09-wissel
4326,28.341,09-wissel
4327,27.0,09-wissel
4328,26.836,09-wissel
4329,25.174,09-wissel
4330,24.541,09-wissel
4331,23.261,09-wissel
4332,23.0,09-wissel
4333,22.807,09-wissel
4334,22.062,09-wissel
4335,22.0,09-wissel
4336,22.0,09-wissel
4337,21.35,09-wissel
4338,345.0,09-wissel
4339,219.697,09-wissel
4340,179.049,09-wissel
4341,171.0,09-wissel
4342,148.012,09-wissel
4343,132.0,09-wissel
4344,115.0,09-wissel
4345,106.0,09-wissel
4346,104.0,09-wissel
4347,98.4,09-wissel
4348,91.4,09-wissel
4349,90.096,09-wissel
4350,83.1,09-wissel
4351,82.0,09-wissel
4352,81.77,09-wissel
4353,81.71,09-wissel
4354,81.6,09-wissel
4355,73.519,09-wissel
4356,71.895,09-wissel
4357,65.9,09-wissel
4358,65.293,09-wissel
4359,65.0,09-wissel
4360,58.9,09-wissel
4361,57.955,09-wissel
4362,54.365,09-wissel
4363,50.0,09-wissel
4364,49.0,09-wissel
4365,46.0,09-wissel
4366,44.5,09-wissel
4367,44.2,09-wissel
4368,44.063,09-wissel
4369,44.0,09-wissel
4370,40.0,09-wissel
4371,39.118,09-wissel
4372,37.336,09-wissel
4373,36.0,09-wissel
4374,35.7,09-wissel
4375,33.1,09-wissel
4376,33.0,09-wissel
4377,30.3,09-wissel
4378,30.0,09-wissel
4379,29.584,09-wissel
4380,29.292,09-wissel
4381,28.558,09-wissel
4382,28.341,09-wissel
4383,27.0,09-wissel
4384,26.836,09-wissel
4385,25.174,09-wissel
4386,24.541,09-wissel
4387,23.261,09-wissel
4388,23.0,09-wissel
4389,22.807,09-wissel
4390,22.062,09-wissel
4391,22.0,09-wissel
4392,22.0,09-wissel
4393,21.35,09-wissel
4394,345.0,09-wissel
4395,219.697,09-wissel
4396,179.049,09-wissel
4397,171.0,09-wissel
4398,148.012,09-wissel
4399,132.0,09-wissel
4400,115.0,09-wissel
4401,106.0,09-wissel
4402,104.0,09-wissel
4403,98.4,09-wissel
4404,91.4,09-wissel
4405,90.096,09-wissel
4406,83.1,09-wissel
4407,82.0,09-wissel
4408,81.77,09-wissel
4409,81.71,09-wissel
4410,81.6,09-wissel
4411,73.519,09-wissel
4412,71.895,09-wissel
4413,65.9,09-wissel
4414,65.293,09-wissel
4415,65.0,09-wissel
4416,58.9,09-wissel
4417,57.955,09-wissel
4418,54.365,09-wissel
4419,50.0,09-wissel
4420,49.0,09-wissel
4421,46.0,09-wissel
4422,44.5,09-wissel
4423,44.2,09-wissel
4424,44.063,09-wissel
4425,44.0,09-wissel
4426,40.0,09-wissel
4427,39.118,09-wissel
4428,37.336,09-wissel
4429,36.0,09-wissel
4430,35.7,09-wissel
4431,33.1,09-wissel
4432,33.0,09-wissel
4433,30.3,09-wissel
4434,30.0,09-wissel
4435,29.584,09-wissel
4436,29.292,09-wissel
4437,28.558,09-wissel
4438,28.341,09-wissel
4439,27.0,09-wissel
4440,26.836,09-wissel
4441,25.174,09-wissel
4442,24.541,09-wissel
4443,23.261,09-wissel
4444,23.0,09-wissel
4445,22.807,09-wissel
4446,22.062,09-wissel
4447,22.0,09-wissel
4448,22.0,09-wissel
4449,21.35,09-wissel
4450,345.0,09-wissel
4451,219.697,09-wissel
4452,179.049,09-wissel
4453,171.0,09-wissel
4454,148.012,09-wissel
4455,132.0,09-wissel
4456,115.0,09-wissel
4457,106.0,09-wissel
4458,104.0,09-wissel
4459,98.4,09-wissel
4460,91.4,09-wissel
4461,90.096,09-wissel
4462,83.1,09-wissel
4463,82.0,09-wissel
4464,81.77,09-wissel
4465,81.71,09-wissel
4466,81.6,09-wissel
4467,73.519,09-wissel
4468,71.895,09-wissel
4469,65.9,09-wissel
4470,65.293,09-wissel
4471,65.0,09-wissel
