,link,rank,name,ceo,founded,revenue,country,industry
5742,https://www.value.today/company/china-tungsten-and-hightech-materials,5466,CHINA TUNGSTEN AND HIGHTECH MATERIALS,Not found,Not found,Not found,China,"['Basic Materials', 'Mining']"
5743,https://www.value.today/company/suzuken,5461,SUZUKEN,Not found,1946,"16,293 Million USD",Japan,['Healthcare']
5744,https://www.value.today/company/brandywine-realty-trust,5463,BRANDYWINE REALTY TRUST,Not found,1994,486 Million USD,USA,"['Real Estate', 'Consumer Services', 'Property Investments', 'Commercial Properties']"
5745,https://www.value.today/company/tibet-cheezheng-tibetan-medicine,5465,TIBET CHEEZHENG TIBETAN MEDICINE,Not found,Not found,258 Million USD,China,"['Healthcare', 'Biotechnology']"
5746,https://www.value.today/company/kadant,5462,KADANT,Not found,1991,786 Million USD,USA,"['Industries', 'Technology', 'Machinery Manufacturing', 'Manufacturing', 'Industry Machinery', 'Engineering Products']"
5747,https://www.value.today/company/witan-investment-trust,5460,WITAN INVESTMENT TRUST,Not found,1909,317 Million USD,UK,"['Investments', 'Asset Management']"
5748,https://www.value.today/company/neusoft-corporation,5459,NEUSOFT CORPORATION,Not found,Not found,"1,271 Million USD",China,"['Technology', 'Software and IT']"
5749,https://www.value.today/company/aphria,5459,APHRIA,Not found,Not found,542 Million CAD for Year ending May-2020,Canada,"['Healthcare', 'Pharmaceutical', 'Cannabis']"
5750,https://www.value.today/company/sawai-pharmaceutical,5467,SAWAI PHARMACEUTICAL,Not found,Not found,"1,678 Million USD",Japan,"['Healthcare', 'Pharmaceutical', 'HealthCare Products']"
5751,https://www.value.today/company/apt-medical-inc.,5473,APT MEDICAL INC.,Not found,Not found,Not found,China,"['Healthcare', 'Medical Equipment']"
5752,https://www.value.today/company/ferrexpo,5475,FERREXPO,Not found,1960,"2,518 Million USD",UK,"['Mining', 'Iron and Steel']"
5753,https://www.value.today/company/jade-bird-fire,5470,JADE BIRD FIRE,Not found,Not found,Not found,China,"['Industries', 'Security Systems and Solutions', 'Electronics']"
5754,https://www.value.today/company/tg-therapeutics,5472,TG THERAPEUTICS,Not found,1993,6 Million USD,USA,"['Healthcare', 'Biotechnology', 'Biopharmaceutical']"
5755,https://www.value.today/company/b-soft,5469,B-SOFT,Not found,Not found,Not found,China,"['Healthcare', 'Healthcare Technology and Information']"
5756,https://www.value.today/company/prog-holdings-inc.,5474,"PROG HOLDINGS, INC.",Not found,Not found,"2,677 Million USD",USA,"['Industries', 'Rent / Lease Services', 'Technology', 'Financial Services']"
5757,https://www.value.today/company/immunitybio-inc.,5471,"IMMUNITYBIO, INC.",Not found,2014,0 Million USD,USA,"['Healthcare', 'Biotechnology']"
5758,https://www.value.today/company/carborundum-universal,5467,CARBORUNDUM UNIVERSAL,Not found,1954,412 Million USD,India,"['Industries', 'Capital Goods', 'Conglomerate']"
5759,https://www.value.today/company/ypsomed-holding-ag,5468,YPSOMED HOLDING AG,Not found,2003,482 Million USD,Switzerland,"['Healthcare', 'Medical Equipment']"
5760,https://www.value.today/company/gmo-internet,5476,GMO INTERNET,Not found,1991,"1,762 Million USD",Japan,"['Communication Services', 'Technology', 'Internet Providers', 'Software and IT Infrastructure', 'Telecom']"
5761,https://www.value.today/company/ruentex-industries,5481,RUENTEX INDUSTRIES,Not found,1976,89 Million USD,Taiwan,"['Consumer Cyclical', 'Consumer Goods', 'Textile']"
5762,https://www.value.today/company/nordex-se,5482,NORDEX SE,Not found,1985,"5,441 Million USD",Germany,"['Industries', 'Industry Machinery']"
5763,https://www.value.today/company/datong-coal-industry,5483,DATONG COAL INDUSTRY,Not found,Not found,Not found,China,"['Energy', 'Coal Mining', 'Mining']"
5764,https://www.value.today/company/medifast,5484,MEDIFAST,Not found,1980,"1,526 Million USD",USA,"['Consumer Cyclical', 'FMCG', 'Food Products', 'Consumer Non Durables', 'Consumer Services']"
5765,https://www.value.today/company/anhui-truchum-advanced-materials-and-technology,5485,ANHUI TRUCHUM ADVANCED MATERIALS AND TECHNOLOGY,Not found,Not found,Not found,China,"['Basic Materials', 'Mining']"
5766,https://www.value.today/company/magellan-health,5480,MAGELLAN HEALTH,Not found,1969,0 Million USD,USA,"['Healthcare', 'Hospitals', 'HealthCare Products', 'Healthcare Service', 'Insurance']"
5767,https://www.value.today/company/suzhou-hyc-technology,5479,SUZHOU HYC TECHNOLOGY,Not found,Not found,294 Million USD,China,"['Technology', 'Electronics', 'Capital Goods']"
5768,https://www.value.today/company/dowa-holdings,5478,DOWA HOLDINGS,Not found,1937,"6,070 Million USD",Japan,"['Basic Materials', 'Mining']"
5769,https://www.value.today/company/eternal-asia-supply-chain-management,5477,ETERNAL ASIA SUPPLY CHAIN MANAGEMENT,Not found,Not found,Not found,China,"['Industries', 'Logistics', 'Business Services']"
5770,https://www.value.today/company/skillz-inc.,5495,SKILLZ INC.,Not found,2012,384 Million USD,USA,"['Communication Services', 'Gaming', 'Video Games / Mobile Games / Tech Games / Casino Games', 'Technology']"
5771,https://www.value.today/company/prestige-estates-projects,5489,PRESTIGE ESTATES PROJECTS,Not found,1986,800 Million USD,India,['Real Estate']
5772,https://www.value.today/company/shanghai-daimay-automotive-interior-co.-ltd,5491,SHANGHAI DAIMAY AUTOMOTIVE INTERIOR CO. LTD,Not found,Not found,612 Million USD,China,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
5773,https://www.value.today/company/jiangsu-new-energy-development,5494,JIANGSU NEW ENERGY DEVELOPMENT,Not found,Not found,Not found,China,"['Utilities', 'Electric Utilities', 'Renewable Energy']"
5774,https://www.value.today/company/beijing-jingneng-clean-energy,5487,BEIJING JINGNENG CLEAN ENERGY,Not found,Not found,"2,671 Million USD",China,"['Utilities', 'Electric Utilities', 'Renewable Energy']"
5775,https://www.value.today/company/jiangsu-hengshun-vinegar-industry,5488,JIANGSU HENGSHUN VINEGAR-INDUSTRY,Not found,Not found,275 Million USD,China,"['Consumer Defensive', 'FMCG', 'Package Foods', 'Food Products']"
5776,https://www.value.today/company/afi-properties-ltd,5493,AFI PROPERTIES LTD,Not found,1934,351 Million USD,Israel,['Real Estate']
5777,https://www.value.today/company/beijing-jetsen-technology,5492,BEIJING JETSEN TECHNOLOGY,Not found,Not found,Not found,China,"['Technology', 'Software and IT']"
5778,https://www.value.today/company/jiangsu-nhwa-pharmaceutical-co.-ltd,5490,JIANGSU NHWA PHARMACEUTICAL CO. LTD,Not found,Not found,573 Million USD,China,"['Healthcare', 'Pharmaceutical', 'HealthCare Products']"
5779,https://www.value.today/company/pexa-group-limited,5486,PEXA GROUP LIMITED,Not found,Not found,193 Million USD,Australia,"['Real Estate', 'Technology']"
5780,https://www.value.today/company/first-financial-bancorp,5505,FIRST FINANCIAL BANCORP,Not found,1863,714 Million USD annual revenue for Year ending Dec-2020,USA,"['Financial Services', 'Banking Services']"
5781,https://www.value.today/company/shuangliang-eco-energy-systems,5499,SHUANGLIANG ECO-ENERGY SYSTEMS,Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
5782,https://www.value.today/company/dong-suh-companies,5504,DONG SUH COMPANIES,Not found,1975,400 Million USD,South Korea,"['Consumer Defensive', 'FMCG', 'Package Foods', 'Food Products']"
5783,https://www.value.today/company/fujitsu-general,5502,FUJITSU GENERAL,Not found,1936,"2,073 Million USD",Japan,"['Consumer Cyclical', 'Air Conditioners', 'Home Appliances', 'Heating Equipment', 'Electronics', 'Electrical Products', 'Home Furnishing']"
5784,https://www.value.today/company/sage-therapeutics,5501,SAGE THERAPEUTICS,Not found,2010,6 Million USD,USA,"['Healthcare', 'Pharmaceutical', 'Biopharmaceutical', 'Biotechnology', 'Technology', 'HealthCare Products']"
5785,https://www.value.today/company/madison-square-garden-entertainment-corp.,5500,MADISON SQUARE GARDEN ENTERTAINMENT CORP.,Not found,Not found,"1,724 Million USD",USA,"['Communication Services', 'Entertainment', 'Sports Related']"
5786,https://www.value.today/company/catena-ab-publ,5498,CATENA AB (PUBL),Not found,Not found,131 Million USD,Sweden,['Real Estate']
5787,https://www.value.today/company/keihan-holdings,5496,KEIHAN HOLDINGS,Not found,1949,"1,883 Million USD",Japan,"['Industries', 'Retail', 'Conglomerate']"
5788,https://www.value.today/company/arcosa,5503,ARCOSA,Not found,2018,"2,036 Million USD",USA,"['Industries', 'Infrastructure']"
5789,https://www.value.today/company/srisawad-corporation-public-company,5497,SRISAWAD CORPORATION PUBLIC COMPANY,Not found,2008,261 Million USD,Thailand,"['Financial Services', 'Asset Management', 'Investments']"
5790,https://www.value.today/company/aluar-aluminio-argentino,5510,ALUAR ALUMINIO ARGENTINO,Not found,1970,615 Million USD,Argentina,"['Basic Materials', 'Aluminum', 'Metal Products Manufacturing']"
5791,https://www.value.today/company/viela-bio,5505,VIELA BIO,Not found,Not found,Not found,USA,"['Healthcare', 'Biotechnology']"
5792,https://www.value.today/company/shenzhen-international-holdings,5511,SHENZHEN INTERNATIONAL HOLDINGS,Not found,2000,"2,363 Million USD",Hong Kong,"['Industries', 'Infrastructure']"
5793,https://www.value.today/company/lp-cosmetic,5508,L&P COSMETIC,Not found,2009,Not found,South Korea,"['Cosmetics', 'Beauty and Personal Care', 'Personal Care Products']"
5794,https://www.value.today/company/qingdao-baheal-medical-inc.,5509,QINGDAO BAHEAL MEDICAL INC.,Not found,Not found,Not found,China,"['Healthcare', 'Pharmaceutical']"
5795,https://www.value.today/company/shandong-xinchao-energy-corporation,5507,SHANDONG XINCHAO ENERGY CORPORATION,Not found,Not found,Not found,China,"['Oil and Gas', 'Energy', 'Conglomerate']"
5796,https://www.value.today/company/utz-brands-inc.,5512,"UTZ BRANDS, INC.",Not found,1921,"1,180 Million USD",USA,"['Consumer Defensive', 'Package Foods']"
5797,https://www.value.today/company/taiwan-fertilizer,5508,TAIWAN FERTILIZER,Not found,1946,451 Million USD,Taiwan,"['Basic Materials', 'Fertilizers', 'Chemicals', 'Agriculture Related']"
5798,https://www.value.today/company/turk-hava-yollari-anonim-ortakligi,5506,TURK HAVA YOLLARI ANONIM ORTAKLIGI,Not found,1933,588 Million USD,Turkey,"['Industries', 'Airlines', 'Aviation']"
5799,https://www.value.today/company/wefox-group,5508,WEFOX GROUP,Not found,2015,Not found,Germany,"['Artificial Intelligence', 'Technology', 'Software and IT']"
5800,https://www.value.today/company/yusys-technologies,5517,YUSYS TECHNOLOGIES,Not found,Not found,542 Million USD,China,"['Technology', 'Software and IT']"
5801,https://www.value.today/company/sundram-fasteners,5514,SUNDRAM FASTENERS,Not found,1962,597 Million USD,India,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
5802,https://www.value.today/company/zhejiang-jiahua-energy-chemical-industry,5516,ZHEJIANG JIAHUA ENERGY CHEMICAL INDUSTRY,Not found,Not found,"1,303 Million USD",China,"['Basic Materials', 'Chemicals']"
5803,https://www.value.today/company/pharmaessentia-corporation,5518,PHARMAESSENTIA CORPORATION,Not found,2000,Not found,Taiwan,"['Healthcare', 'Biotechnology']"
5804,https://www.value.today/company/minerals-technologies,5521,MINERALS TECHNOLOGIES,Not found,1968,"1,858 Million USD",USA,"['Basic Materials', 'Chemicals']"
5805,https://www.value.today/company/accelink-technologies,5513,ACCELINK TECHNOLOGIES,Not found,Not found,944 Million USD,China,"['Technology', 'Semiconductors']"
5806,https://www.value.today/company/innospec,5522,INNOSPEC,Not found,1938,"1,483 Million USD",USA,"['Basic Materials', 'Chemicals']"
5807,https://www.value.today/company/people.cn-co.-ltd,5515,PEOPLE.CN CO. LTD,Not found,Not found,318 Million USD,China,"['Communication Services', 'Internet or Mobile App Based Business']"
5808,https://www.value.today/company/pigeon-corporation,5519,PIGEON CORPORATION,Not found,1957,679 Million USD,Japan,"['Consumer Defensive', 'Baby Care Products', 'FMCG', 'Personal Care Products']"
5809,https://www.value.today/company/ap-eagers,5520,A.P. EAGERS,Not found,1913,"6,402 Million USD",Australia,"['Consumer Cyclical', 'Consumer Durables', 'Automobile Dealers']"
5810,https://www.value.today/company/befar-group,5530,BEFAR GROUP,Not found,Not found,Not found,China,"['Basic Materials', 'Chemicals']"
5811,https://www.value.today/company/city-london-investment-trust-0,5530,CITY OF LONDON INVESTMENT TRUST,Not found,1861,316 Million USD,UK,Not found
5812,https://www.value.today/company/treehouse-foods,5525,TREEHOUSE FOODS,Not found,2005,"4,327 Million USD",USA,"['Consumer Defensive', 'FMCG', 'Food Products', 'Consumer Non Durables', 'Package Foods']"
5813,https://www.value.today/company/jiangsu-yulong-steel-pipe,5527,JIANGSU YULONG STEEL PIPE,Not found,Not found,Not found,China,"['Basic Materials', 'Iron and Steel', 'Metals']"
5814,https://www.value.today/company/beijing-zhong-ke-san-huan-high-tech,5528,BEIJING ZHONG KE SAN HUAN HIGH-TECH,Not found,Not found,Not found,China,"['Technology', 'Electronics', 'Capital Goods']"
5815,https://www.value.today/company/first-merchants-corporation,5524,FIRST MERCHANTS CORPORATION,Not found,1892,558 Million USD annual revenue for Year ending Dec-2020,USA,"['Financial Services', 'Banking Services']"
5816,https://www.value.today/company/yulon-finance-corporation,5523,YULON FINANCE CORPORATION,Not found,1990,485 Million USD,Taiwan,['Financial Services']
5817,https://www.value.today/company/htc-corporation,5529,HTC CORPORATION,Not found,1997,174 Million USD,Taiwan,"['Technology', 'Consumer Electronics']"
5818,https://www.value.today/company/kahoot-asa,5531,KAHOOT! ASA,Not found,2012,Not found,Norway,"['Technology', 'Software and IT']"
5819,https://www.value.today/company/wasu-media-holding,5526,WASU MEDIA HOLDING,Not found,Not found,"1,234 Million USD",China,"['Communication Services', 'Entertainment']"
5820,https://www.value.today/company/covetrus,5532,COVETRUS,Not found,2018,"4,575 Million USD",USA,"['Healthcare', 'Animal Healthcare Companies', 'Healthcare Technology and Information']"
5821,https://www.value.today/company/unibel,5540,UNIBEL,Not found,1921,"3,377 Million USD",France,"['Consumer Defensive', 'Package Foods', 'Food Products', 'FMCG']"
5822,https://www.value.today/company/integrafin-holdings,5536,INTEGRAFIN HOLDINGS,Not found,1999,145 Million USD,UK,['Asset Management']
5823,https://www.value.today/company/zhaojin-mining-industry-company,5535,ZHAOJIN MINING INDUSTRY COMPANY,Not found,Not found,Not found,China,"['Basic Materials', 'Mining', 'Gold Mining']"
5824,https://www.value.today/company/city-london-investment-trust,5537,THE CITY OF LONDON INVESTMENT TRUST,Not found,1891,316 Million USD,UK,"['Financial Services', 'Asset Management']"
5825,https://www.value.today/company/shenzhen-megmeet-electrical-co.-ltd,5539,SHENZHEN MEGMEET ELECTRICAL CO. LTD,Not found,Not found,605 Million USD,China,"['Industries', 'Industry Machinery']"
5826,https://www.value.today/company/chesapeake-utilities-corporation,5538,CHESAPEAKE UTILITIES CORPORATION,Not found,1859,569 Million USD,USA,"['Utilities', 'Oil and Gas', 'Gas Utilities', 'Energy']"
5827,https://www.value.today/company/cubic-corporation,5534,CUBIC CORPORATION,Not found,Not found,Not found,USA,"['Industries', 'Capital Goods', 'Machinery Manufacturing', 'Manufacturing', 'Aerospace and Defense']"
5828,https://www.value.today/company/star-entertainment-group,5533,THE STAR ENTERTAINMENT GROUP,Not found,2011,"1,051 Million USD",Australia,"['Consumer Cyclical', 'Casinos', 'Consumer Durables', 'Entertainment', 'Gaming', 'Hotels']"
5829,https://www.value.today/company/toyo-tire-corporation,5534,TOYO TIRE CORPORATION,Not found,1945,3 Million USD,Japan,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
5830,https://www.value.today/company/sichuan-changhong-electric,5541,SICHUAN CHANGHONG ELECTRIC,Not found,Not found,"14,499 Million USD",China,"['Technology', 'Electronics', 'Consumer Electronics']"
5831,https://www.value.today/company/societe-bic-sa,5546,SOCIETE BIC SA,Not found,1945,"1,830 Million USD",France,"['Consumer Defensive', 'Personal Care Products', 'Consumer Goods', 'FMCG']"
5832,https://www.value.today/company/chongqing-sanfeng-environment-group-corp.-ltd.,5550,"CHONGQING SANFENG ENVIRONMENT GROUP CORP., LTD.",Not found,Not found,Not found,China,['Waste and Trash Management']
5833,https://www.value.today/company/kepco-engineering-construction-company,5544,KEPCO ENGINEERING & CONSTRUCTION COMPANY,Not found,1975,324 Million USD,South Korea,"['Industries', 'Engineering Products', 'Engineering Services', 'Construction']"
5834,https://www.value.today/company/willfar-information-technology-co.-ltd.,5543,"WILLFAR INFORMATION TECHNOLOGY CO., LTD.",Not found,Not found,Not found,China,"['Technology', 'Software and IT']"
5835,https://www.value.today/company/doosan-fuel-cell,5547,DOOSAN FUEL CELL,Not found,2014,Not found,South Korea,"['Industries', 'Electrical Products']"
5836,https://www.value.today/company/turkiye-kalkinma-ve-yatirim-bankasi,5545,TURKIYE KALKINMA VE YATIRIM BANKASI,Not found,1975,89 Million USD,Turkey,"['Financial Services', 'Banking Services']"
5837,https://www.value.today/company/latham-group-inc.,5548,"LATHAM GROUP, INC.",Not found,2018,630 Million USD,USA,"['Leisure', 'Home Improvement', 'Swimming Pools Related', 'Building Products and Equipment']"
5838,https://www.value.today/company/shanying-international-holdings-co.ltd,5549,"SHANYING INTERNATIONAL HOLDINGS CO.,LTD",Not found,Not found,Not found,China,['Paper and Pulp']
5839,https://www.value.today/company/pci-suntek-technology,5542,PCI-SUNTEK TECHNOLOGY,Not found,Not found,Not found,China,"['Technology', 'Software and IT']"
5840,https://www.value.today/company/united-energy-group,5558,UNITED ENERGY GROUP,Not found,1992,948 Million USD,Hong Kong,"['Energy', 'Oil and Gas']"
5841,https://www.value.today/company/china-tianrui-group-cement-company,5552,CHINA TIANRUI GROUP CEMENT COMPANY,Not found,Not found,"1,850 Million USD",China,"['Basic Materials', 'Cement', 'Construction Materials']"
5842,https://www.value.today/company/aurinia-pharmaceuticals,5556,AURINIA PHARMACEUTICALS,Not found,2012,35 Million USD,Canada,"['Healthcare', 'Biotechnology', 'Biopharmaceutical', 'Pharmaceutical', 'HealthCare Products']"
5843,https://www.value.today/company/tecon-biology-co.ltd,5557,TECON BIOLOGY CO.LTD,Not found,Not found,Not found,China,"['Consumer Defensive', 'FMCG', 'Package Foods', 'Food Products']"
5844,https://www.value.today/company/dic-corporation,5559,DIC CORPORATION,Not found,1908,"6,242 Million USD",Japan,"['Basic Materials', 'Chemicals']"
5845,https://www.value.today/company/tootsie-roll-industries,5555,TOOTSIE ROLL INDUSTRIES,Not found,1896,570 Million USD,USA,"['Consumer Defensive', 'Food and Beverage', 'Food Products', 'Consumer Non Durables', 'Chocolate & Confectionery']"
5846,https://www.value.today/company/hangzhou-binjiang-real-estate-group,5554,HANGZHOU BINJIANG REAL ESTATE GROUP,Not found,Not found,"5,526 Million USD",China,['Real Estate']
5847,https://www.value.today/company/federal-bank,5551,FEDERAL BANK,Not found,1931,"1,046 Million USD",India,"['Financial Services', 'Banking Services']"
5848,https://www.value.today/company/piedmont-office-realty-trust,5553,PIEDMONT OFFICE REALTY TRUST,Not found,1997,528 Million USD,USA,"['Real Estate', 'Construction Materials', 'Consumer Services', 'Property Investments', 'Commercial Properties']"
5849,https://www.value.today/company/huadian-fuxin-energy-corporation,5558,HUADIAN FUXIN ENERGY CORPORATION,Not found,Not found,Not found,China,"['Utilities', 'Electric Utilities']"
5850,https://www.value.today/company/fawer-automotive-parts-company,5569,FAWER AUTOMOTIVE PARTS COMPANY,Not found,Not found,Not found,China,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
5851,https://www.value.today/company/irpc-public-company,5560,IRPC PUBLIC COMPANY,Not found,1978,"7,060 Million USD",Thailand,"['Energy', 'Oil and Gas']"
5852,https://www.value.today/company/beijing-capital-development,5568,BEIJING CAPITAL DEVELOPMENT,Not found,Not found,"9,867 Million USD",China,['Real Estate']
5853,https://www.value.today/company/ultra-clean-holdings,5567,ULTRA CLEAN HOLDINGS,Not found,1991,"2,101 Million USD",USA,"['Technology', 'Electronics', 'Semiconductors']"
5854,https://www.value.today/company/techtarget,5564,TECHTARGET,Not found,1999,263 Million USD,USA,"['Communication Services', 'Business Services', 'Internet or Mobile App Based Business']"
5855,https://www.value.today/company/montea-comm.-va,5563,MONTEA COMM. VA,Not found,1977,94 Million USD,Belgium,"['Real Estate', 'Property Investments']"
5856,https://www.value.today/company/barnes-group,5562,BARNES GROUP,Not found,1857,"1,258 Million USD",USA,"['Industries', 'Metal Fabrication Products', 'Capital Goods', 'Engineering Products', 'Aerospace and Defense', 'Aerospace Products', 'Industry Machinery']"
5857,https://www.value.today/company/gabelli-dividend-income-trust,5561,GABELLI DIVIDEND & INCOME TRUST,Not found,Not found,561 Million USD,USA,"['Financial Services', 'Asset Management']"
5858,https://www.value.today/company/jiangsu-financial-leasing,5565,JIANGSU FINANCIAL LEASING,Not found,Not found,573 Million USD,China,['Financial Services']
5859,https://www.value.today/company/three-squirrels,5566,THREE SQUIRRELS,Not found,Not found,"1,422 Million USD",China,"['Consumer Defensive', 'Food Products', 'FMCG', 'Package Foods']"
5860,https://www.value.today/company/definitive-healthcare-corp,5570,DEFINITIVE HEALTHCARE CORP.,Not found,2011,Not found,USA,"['Analytics', 'Healthcare', 'Software and IT']"
5861,https://www.value.today/company/bancfirst-corporation,5577,BANCFIRST CORPORATION,Not found,1966,Not found,USA,"['Financial Services', 'Banking Services']"
5862,https://www.value.today/company/ligand-pharmaceuticals,5576,LIGAND PHARMACEUTICALS,Not found,1987,277 Million USD,USA,"['Healthcare', 'Pharmaceutical', 'HealthCare Products', 'Biotechnology', 'Biopharmaceutical']"
5863,https://www.value.today/company/customers-bancorp,5578,CUSTOMERS BANCORP,Not found,1994,Not found,USA,"['Financial Services', 'Banking Services']"
5864,https://www.value.today/company/fulgent-genetics,5571,FULGENT GENETICS,Not found,2011,992 Million USD,USA,"['Healthcare', 'HealthCare Products', 'Health Care Diagnostics']"
5865,https://www.value.today/company/qatar-navigation,5574,QATAR NAVIGATION,Not found,1957,663 Million USD,Qatar,"['Industries', 'Shipping']"
5866,https://www.value.today/company/efg-international-ag,5573,EFG INTERNATIONAL AG,Not found,1995,"1,297 Million USD",Switzerland,"['Financial Services', 'Banking Services']"
5867,https://www.value.today/company/townebank,5575,TOWNEBANK,Not found,1998,678 Million USD,USA,"['Financial Services', 'Banking Services']"
5868,https://www.value.today/company/kcc-corporation,5572,KCC CORPORATION,Not found,1958,"4,394 Million USD",South Korea,"['Industries', 'Plastics / Plastic Products', 'Home Improvement', 'Chemicals', 'Paints and Coatings', 'Home Furnishing', 'Building Products and Equipment']"
5869,https://www.value.today/company/keihin-corporation,5579,KEIHIN CORPORATION,Not found,Not found,"2,716 Million USD",Japan,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']"
5870,https://www.value.today/company/borregaard-asa,5588,BORREGAARD ASA,Not found,1918,598 Million USD,Norway,"['Basic Materials', 'Chemicals', 'Paper and Pulp']"
5871,https://www.value.today/company/zur-rose-group-ag,5580,ZUR ROSE GROUP AG,Not found,1993,"1,792 Million USD",Switzerland,"['Healthcare', 'Pharmacy', 'Healthcare Service', 'eCommerce', 'Internet or Mobile App Based Business', 'Retail']"
5872,https://www.value.today/company/exscientia-plc,5579,EXSCIENTIA PLC,Not found,2012,Not found,UK,"['Biotechnology', 'Healthcare']"
5873,https://www.value.today/company/pao-sovcomflot,5583,PAO SOVCOMFLOT,Not found,1988,Not found,Russia,"['Industries', 'Shipping']"
5874,https://www.value.today/company/teijin,5585,TEIJIN,Not found,1918,"6,757 Million USD",Japan,"['Basic Materials', 'Chemicals']"
5875,https://www.value.today/company/aeon-financial-service,5586,AEON FINANCIAL SERVICE,Not found,1981,"2,906 Million USD",Japan,['Financial Services']
5876,https://www.value.today/company/manchester-united,5584,MANCHESTER UNITED,Not found,1878,582 Million USD,UK,"['Consumer Cyclical', 'Entertainment', 'Sports Related', 'Leisure', 'Consumer Services']"
5877,https://www.value.today/company/overstock.com,5581,OVERSTOCK.COM,Not found,1997,"2,756 Million USD",USA,"['Consumer Cyclical', 'Consumer Services', 'Retail', 'Internet or Mobile App Based Business', 'eCommerce']"
5878,https://www.value.today/company/guang-zhou-grg-metrology-test-co.-ltd.,5582,"GUANG ZHOU GRG METROLOGY & TEST CO., LTD.",Not found,Not found,Not found,China,"['Industries', 'Consulting Services']"
5879,https://www.value.today/company/cancom-se,5587,CANCOM SE,Not found,Not found,"1,313 Million USD",Germany,"['Technology', 'Software and IT']"
5880,https://www.value.today/company/rlj-lodging-trust,5589,RLJ LODGING TRUST,Not found,2000,785 Million USD,USA,"['Real Estate', 'Consumer Services', 'Property Investments']"
5881,https://www.value.today/company/jay-mart-public-company,5594,JAY MART PUBLIC COMPANY,Not found,1988,326 Million USD,Thailand,"['Consumer Cyclical', 'Retail']"
5882,https://www.value.today/company/sana-biotechnology-inc.,5595,"SANA BIOTECHNOLOGY, INC.",Not found,2018,0 Million USD,USA,"['Healthcare', 'Biotechnology']"
5883,https://www.value.today/company/zhejiang-doyin-pump-industry,5593,ZHEJIANG DOYIN PUMP INDUSTRY,Not found,Not found,Not found,China,['Pharmaceutical']
5884,https://www.value.today/company/michaels-companies,5596,MICHAELS COMPANIES,Not found,Not found,Not found,USA,"['Consumer Cyclical', 'Consumer Services', 'Gaming', 'Retail']"
5885,https://www.value.today/company/centerra-gold,5592,CENTERRA GOLD,Not found,2002,900 Million USD,Canada,"['Basic Materials', 'Gold Mining', 'Mining']"
5886,https://www.value.today/company/privia-health-group-inc.,5596,"PRIVIA HEALTH GROUP, INC.",Not found,2007,966 Million USD,USA,"['Healthcare Service', 'Healthcare', 'Technology', 'Healthcare Technology and Information']"
5887,https://www.value.today/company/aarti-industries,5591,AARTI INDUSTRIES,Not found,1984,876 Million USD,India,"['Basic Materials', 'Chemicals']"
5888,https://www.value.today/company/pnc-process-systems,5590,PNC PROCESS SYSTEMS,Not found,Not found,Not found,China,"['Industries', 'Industry Machinery']"
5889,https://www.value.today/company/horiba,5597,HORIBA,Not found,1953,"1,637 Million USD",Japan,"['Technology', 'Technology Hardware and Instruments']"
5890,https://www.value.today/company/sanwa-holdings-corporation,5598,SANWA HOLDINGS CORPORATION,Not found,1956,"3,422 Million USD",Japan,"['Industries', 'Construction Materials', 'Metal Fabrication Products', 'Metal Products Manufacturing', 'Building Products and Equipment']"
5891,https://www.value.today/company/fintech-group-ag,5599,FINTECH GROUP AG,Not found,1999,0 Million USD,Germany,"['Financial Services', 'Stock Markets, Trading, Capital Markets']"
5892,https://www.value.today/company/beijing-compass-technology-development,5606,BEIJING COMPASS TECHNOLOGY DEVELOPMENT,Not found,Not found,136 Million USD,China,"['Technology', 'Software and IT']"
5893,https://www.value.today/company/pt-indosat-tbk,5602,PT INDOSAT TBK,Not found,1967,"2,119 Million USD",Indonesia,"['Communication Services', 'Telecom']"
5894,https://www.value.today/company/vallourec,5605,VALLOUREC,Not found,1931,"3,440 Million USD",France,"['Metal Fabrication Products', 'Metal Products Manufacturing', 'Iron and Steel']"
5895,https://www.value.today/company/semrush-holdings-inc.,5607,"SEMRUSH HOLDINGS, INC.",Not found,2008,188 Million USD,USA,"['Shell Company', 'Software and IT']"
5896,https://www.value.today/company/distell-group-holdings,5600,DISTELL GROUP HOLDINGS,Not found,2000,"1,682 Million USD",South Africa,"['Consumer Defensive', 'Alcoholic Beverages', 'Beverages']"
5897,https://www.value.today/company/wesbanco,5603,WESBANCO,Not found,1870,669 Million USD annual revenue for Year ending Dec-2020,USA,"['Financial Services', 'Banking Services']"
5898,https://www.value.today/company/grupo-cementos-de-chihuahua,5601,GRUPO CEMENTOS DE CHIHUAHUA,Not found,1941,"1,038 Million USD",Mexico,"['Basic Materials', 'Cement', 'Construction Materials']"
5899,https://www.value.today/company/impax-asset-management-group,5604,IMPAX ASSET MANAGEMENT GROUP,Not found,1998,168 Million USD,UK,['Asset Management']
5900,https://www.value.today/company/veracyte,5608,VERACYTE,Not found,2006,219 Million USD,USA,"['Healthcare', 'HealthCare Products', 'Biotechnology']"
