,id,name,official_name,headquarters_country,headquarters_continent,founded,employees,ceo,market_cap,categories,gbp
462,f7ce17376679463a8e0a21d0c703a3c0,"Waste Connections, Inc.",,,,"1997 in Folsom, California","19,998",Mr. Worthing F. Jackman,$36.14 Billion,"['UnitedStates', 'Industrials', 'WasteManagement', 'UnitedStatesIndustrials', 'UnitedStatesWasteManagement']",
463,e0b2ae9a71f843269215b661cca44885,Transdigm Group Incorporated,,Cleveland,OH,1993,"13,300",Dr. Kevin M. Stein Ph.D.,$36.14 Billion,"['UnitedStates', 'Industrials', 'Aerospace&Defense', 'UnitedStatesIndustrials', 'UnitedStatesAerospace&Defense']",
464,750228f15a8043a3998120a8a8bfb256,Public Service Enterprise Group Incorporated,,Newark,NJ,1903,"12,684",Dr. Ralph  Izzo Ph.D.,$36.28 Billion,"['UnitedStates', 'Utilities', 'Utilities—Diversified', 'UnitedStatesUtilities', 'UnitedStatesUtilities—Diversified']",
465,1f5b32df608a485e82b2dc6b12c06495,Telus Corporation,,Vancouver,BC,1990,"90,800","Mr. Darren  Entwistle B.A., LL.D., M.B.A.",C$45.52 Billion,"['Canada', 'CommunicationServices', 'TelecomServices', 'CanadaCommunicationServices', 'CanadaTelecomServices']",$36.37 Billion
466,50c9dd18c0a549e3a2339b5fb3ba35e9,Inner Mongolia Yili Industrial Group Co. Ltd,,Hohhot,China,,"59,159",,CN¥232.96 Billion,"['China', 'ConsumerStaples', 'PackagedFoods', 'ChinaConsumerStaples', 'ChinaPackagedFoods']",$36.61 Billion
467,f6e0383e13e54b5c88e6cc9ec8695a25,Constellation Software Inc.,,Toronto,ON,1995,"16,000",,C$45.90 Billion,"['Canada', 'Technology', 'Software—Application', 'CanadaTechnology', 'CanadaSoftware—Application']",$36.67 Billion
468,0919ef271eb44420ae0c8a5f6cc6bb5f,Shanghai Pudong Development Bank Co. Ltd,,Shanghai,China,,"61,686",,CN¥233.62 Billion,"['China', 'Financials', 'Banks', 'ChinaFinancials', 'ChinaBanks']",$36.72 Billion
469,a50ec46a44464f8b9097282c7e651918,"Doordash, Inc.",,SanFrancisco,CA,January 2013,"8,600",Mr. Tony  Xu,$36.74 Billion,"['UnitedStates', 'CommunicationServices', 'InternetContent&Information', 'UnitedStatesCommunicationServices', 'UnitedStatesInternetContent&Information']",
470,7253499503d243a79d59f3a2b1996ec5,Munich Re,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,Munich,Germany,,"39,281",Dr. Torsten  Jeworrek,€33.38 Billion,"['Germany', 'Financials', 'Insurance—Reinsurance', 'GermanyFinancials', 'GermanyInsurance—Reinsurance']",$36.89 Billion
471,427bed7c59924ae090041c7064a554df,"Beijing-shanghai High-speed Railway Co.,ltd.",,,,,,,CN¥234.80 Billion,"['China', 'Industrials', 'Railroads', 'ChinaIndustrials', 'ChinaRailroads']",$36.90 Billion
472,654fc8e929344292a6213b2509a1435d,Jiangsu Hengrui Medicine Co. Ltd,,,,,,,CN¥234.82 Billion,"['China', 'Healthcare', 'DrugManufacturers—General', 'ChinaHealthcare', 'ChinaDrugManufacturers—General']",$36.90 Billion
473,22d4b1644e5945189c5f9623b96df90e,"Tokio Marine Holdings, Inc.",,Tokyo,Japan,,"43,257",Mr. Satoru  Komiya,¥4.220 Trillion,"['Japan', 'Financials', 'Insurance—Property&Casualty', 'JapanFinancials', 'JapanInsurance—Property&Casualty']",$36.99 Billion
474,e363cc0720cc466bb008dd1a529194c5,Parker-hannifin Corporation,,Cleveland,OH,"1917, Cleveland, Ohio, U.S.","54,640",Mr. Thomas L. Williams,$37.05 Billion,"['UnitedStates', 'Industrials', 'SpecialtyIndustrialMachinery', 'UnitedStatesIndustrials', 'UnitedStatesSpecialtyIndustrialMachinery']",
475,896a4bee8f5b48f1a13780f448cd9de7,Smc Corp,,Tokyo,Japan,,"20,619",,¥4.543 Trillion,"['Japan', 'Industrials', 'SpecialtyIndustrialMachinery', 'JapanIndustrials', 'JapanSpecialtyIndustrialMachinery']",$37.08 Billion
476,2a629acdb79648a5818514de8ef4e9be,Trane Technologies Plc,,Swords,Ireland,1871,"37,000",Mr. David S. Regnery,$37.36 Billion,"['Ireland', 'Industrials', 'SpecialtyIndustrialMachinery', 'IrelandIndustrials', 'IrelandSpecialtyIndustrialMachinery']",
477,fdc3c375b4c94a14a091ad11725500e0,Electronic Arts Inc.,,RedwoodCity,CA,"May 27, 1982","11,000",Mr. Andrew  Wilson,$37.38 Billion,"['UnitedStates', 'CommunicationServices', 'ElectronicGaming&Multimedia', 'UnitedStatesCommunicationServices', 'UnitedStatesElectronicGaming&Multimedia']",
478,04ee2db62b774bf1bcf443455bd2023a,Phillips 66,,Houston,TX,1927,"14,000",Mr. Greg C. Garland,$37.51 Billion,"['UnitedStates', 'Energy', 'Oil&GasRefining&Marketing', 'UnitedStatesEnergy', 'UnitedStatesOil&GasRefining&Marketing']",
479,67ae5456208d4c929891e39807946431,Pt Bank Rakyat Indonesia (persero) Tbk,,Jakarta,Indonesia,,"79,398",,Rp535.638 Trillion,"['Indonesia', 'Financials', 'Banks', 'IndonesiaFinancials', 'IndonesiaBanks']",$37.51 Billion
480,9bea1b0861fe407c883fc95ccfa53ad1,Sartorius Stedim Biotech Sa,,Aubagne,France,,"10,409",Dr. Joachim  Kreuzburg,€33.99 Billion,"['France', 'Healthcare', 'MedicalInstruments&Supplies', 'FranceHealthcare', 'FranceMedicalInstruments&Supplies']",$37.55 Billion
481,67a56f0f04184fa4ab5c26614d94a310,Compass Group Plc,,Chertsey,UnitedKingdom,1941,"480,000",Mr. Dominic  Blakemore,£28.77 Billion,"['UnitedKingdom', 'ConsumerDiscretionary', 'Restaurants', 'UnitedKingdomConsumerDiscretionary', 'UnitedKingdomRestaurants']",$37.73 Billion
482,42b7b33bb1694d57b175d74d6d0a510f,Daiichi Sankyo Company Ltd,,Tokyo,Japan,,"16,033","Mr. Sunao  Manabe D.V.M., Ph.D.",¥4.630 Trillion,"['Japan', 'Healthcare', 'DrugManufacturers—General', 'JapanHealthcare', 'JapanDrugManufacturers—General']",$37.79 Billion
483,e547334cd8e7489a99b5da0e133bbdba,Capgemini Se,,Paris,France,,"324,700",Mr. Aiman  Ezzat,€34.23 Billion,"['France', 'Technology', 'InformationTechnologyServices', 'FranceTechnology', 'FranceInformationTechnologyServices']",$37.82 Billion
484,d7eeb08f8e8744e3ac0ec964f8e0c147,Sba Communications Corporation,,BocaRaton,FL,,"1,596",Mr. Jeffrey A. Stoops,$37.93 Billion,"['UnitedStates', 'RealEstate', 'REIT—Specialty', 'UnitedStatesRealEstate', 'UnitedStatesREIT—Specialty']",
485,b7aef1061d014e2fa453d5f8b51a77b3,"Dollar Tree, Inc.",,Chesapeake,VA,1986,"61,886",Mr. Michael A. Witynski,$38.00 Billion,"['UnitedStates', 'ConsumerStaples', 'DiscountStores', 'UnitedStatesConsumerStaples', 'UnitedStatesDiscountStores']",
486,10a72db41d494cb2862d93a6ca2f2385,Crédit Agricole Sa,,Montrouge,France,,"75,975",Mr. Philippe  Brassac,€34.40 Billion,"['France', 'Financials', 'Banks', 'FranceFinancials', 'FranceBanks']",$38.01 Billion
487,728fbd684bc94adfabdf964bbec5cfdb,Ab Volvo,,Gothenburg,Sweden,,"92,144",Mr. Martin  Lundstedt M.Sc.,€34.51 Billion,"['Sweden', 'Industrials', 'Farm&HeavyConstructionMachinery', 'SwedenIndustrials', 'SwedenFarm&HeavyConstructionMachinery']",$38.13 Billion
488,5092273eb21f431baf29b24aa17fe377,Kuaishou Technology,,Beijing,China,,"27,125",Mr. Yixiao  Cheng,HK$298.85 Billion,"['China', 'CommunicationServices', 'Broadcasting', 'ChinaCommunicationServices', 'ChinaBroadcasting']",$38.15 Billion
489,b42a8f10d59742908f7f56981b7229b6,Dell Technologies Inc.,,RoundRock,TX,"September 7, 2016","133,000",Mr. Michael Saul Dell,$38.16 Billion,"['UnitedStates', 'Technology', 'ComputerHardware', 'UnitedStatesTechnology', 'UnitedStatesComputerHardware']",
490,d57884c4b02945cb9a216a48d5c93404,"Banco Bilbao Vizcaya Argentaria, Sa",,Bilbao,Spain,,"110,432",Mr. Onur  Genc,€34.62 Billion,"['Spain', 'Financials', 'Banks', 'SpainFinancials', 'SpainBanks']",$38.25 Billion
491,7db0bdc04caa458e90cab1935ce788a9,Baker Hughes Company,,Houston,TX,1907,"54,000",Mr. Lorenzo  Simonelli,$38.39 Billion,"['UnitedStates', 'Energy', 'Oil&GasEquipment&Services', 'UnitedStatesEnergy', 'UnitedStatesOil&GasEquipment&Services']",
492,f49e5c4852af4aec9e1dd88c9ba951b9,Ecopetrol Sa,,BogotÃ¡,Colombia,1921,"18,000",,$38.69 Billion,"['Energy', 'Oil&GasIntegrated']",
493,6f334a510a9d4cab9f010434192189a5,Alcon Inc.,,Geneva,Switzerland,"1945, Fort Worth, Texas, United States","24,389",Mr. David J. Endicott,CHF36.00 Billion,"['Switzerland', 'Healthcare', 'MedicalInstruments&Supplies', 'SwitzerlandHealthcare', 'SwitzerlandMedicalInstruments&Supplies']",$38.90 Billion
494,18f9d43650fb4809b2c4c886b561687d,Prudential Plc,,London,UnitedKingdom,1848,"23,000",,£29.74 Billion,"['UnitedKingdom', 'Financials', 'Insurance—Life', 'UnitedKingdomFinancials', 'UnitedKingdomInsurance—Life']",$39.00 Billion
495,d755dd5cd5f645d0822c49e2a0dbff0f,Novozymes A-s,,Bagsvaerd,Denmark,,"6,184",Ms. Ester  Baiget,kr.262.69 Billion,"['Denmark', 'BasicMaterials', 'Chemicals', 'DenmarkBasicMaterials', 'DenmarkChemicals']",$39.03 Billion
496,c485603f7bea4cbf92eb38087a7dec5b,Givaudan Sa,,Vernier,Switzerland,,"16,842",,CHF36.37 Billion,"['Switzerland', 'BasicMaterials', 'SpecialtyChemicals', 'SwitzerlandBasicMaterials', 'SwitzerlandSpecialtyChemicals']",$39.29 Billion
497,3443396c79824d5481e5be585de653d8,Ebay Inc.,,SanJose,CA,"September 3, 1995","10,800",Mr. Jamie J. Iannone,$39.34 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'InternetRetail', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesInternetRetail']",
498,9556e3ab589f42f5a0ae3d74c4264ba1,Alimentation Couche-tard Inc.,,Laval,QC,1980,"98,000",Mr. Brian P. Hannasch,C$50.00 Billion,"['Canada', 'ConsumerStaples', 'GroceryStores', 'CanadaConsumerStaples', 'CanadaGroceryStores']",$39.56 Billion
499,dd7bcd05cb1948c0a335eef53c589de0,Eqt Ab,,Tokyo,Japan,,"1,059",Mr. Christian  Sinding,€35.94 Billion,"['Japan', 'Financials', 'AssetManagement', 'JapanFinancials', 'JapanAssetManagement']",$39.71 Billion
500,b15e5ffe31fa4698aa6230fcaa83e3c6,Kuehne + Nagel International Ag,,Schindellegi,Switzerland,,"73,516",Dr. Detlef A. Trefzger,CHF31.19 Billion,"['Switzerland', 'Industrials', 'IntegratedFreight&Logistics', 'SwitzerlandIndustrials', 'SwitzerlandIntegratedFreight&Logistics']",$33.69 Billion
501,77cf17dec15942fa999044eb1c9fe077,Discover Financial Services,,Riverwoods,IL,1985,"16,700",Mr. Roger Crosby Hochschild,$33.73 Billion,"['UnitedStates', 'Financials', 'CreditServices', 'UnitedStatesFinancials', 'UnitedStatesCreditServices']",
502,2002c5d471944c7cbfcfb6f8dfcefe34,"Tyson Foods, Inc.",,Springdale,AR,1935,"137,000",Mr. Donnie D. King,$33.73 Billion,"['UnitedStates', 'ConsumerStaples', 'FarmProducts', 'UnitedStatesConsumerStaples', 'UnitedStatesFarmProducts']",
503,fb604fb624b14a8e9c51a46a4233cfd4,Halliburton Company,,Houston,TX,1919,"40,000",Mr. Jeffrey Allen Miller,$33.95 Billion,"['UnitedStates', 'Energy', 'Oil&GasEquipment&Services', 'UnitedStatesEnergy', 'UnitedStatesOil&GasEquipment&Services']",
504,10920c504b9b4621a797ecce1a6e3669,"T. Rowe Price Group, Inc.",,Baltimore,MD,1937,"7,529","Mr. Robert W. Sharps C.F.A., CPA, CFA, CPA",$34.01 Billion,"['UnitedStates', 'Financials', 'AssetManagement', 'UnitedStatesFinancials', 'UnitedStatesAssetManagement']",
505,43170e2356b146949cd150fd0030ebf0,"Chunghwa Telecom Co., Ltd.",,TaipeiCity,Taiwan,"June 15, 1996","20,341",Mr. Chi-Mau  Sheih,TW$977.01 Billion,"['Taiwan', 'CommunicationServices', 'TelecomServices', 'TaiwanCommunicationServices', 'TaiwanTelecomServices']",$34.06 Billion
506,29588a4aa4ee44c0b75330a79bf60793,Equity Residential,,Chicago,IL,1969,"2,400",Mr. Mark J. Parrell,$34.11 Billion,"['UnitedStates', 'RealEstate', 'REIT—Residential', 'UnitedStatesRealEstate', 'UnitedStatesREIT—Residential']",
507,9640a4919cba4619b1e83320976727d8,Chongqing Zhifei Biological Products Co. Ltd,,,,,,,CN¥217.17 Billion,"['China', 'Healthcare', 'Biotechnology', 'ChinaHealthcare', 'ChinaBiotechnology']",$34.13 Billion
508,d29799ff5f9d4630bb2d139aeb022abb,Arthur J. Gallagher & Co.,,RollingMeadows,IL,1927,"39,000",Mr. J. Patrick Gallagher Jr.,$34.22 Billion,"['UnitedStates', 'Financials', 'InsuranceBrokers', 'UnitedStatesFinancials', 'UnitedStatesInsuranceBrokers']",
509,c080f4f59de04ef5895af2d7babe386f,Z Holdings Corp,,Tokyo,Japan,,"22,531",Mr. Kentaro  Kawabe,¥4.194 Trillion,"['Japan', 'ConsumerDiscretionary', 'InternetRetail', 'JapanConsumerDiscretionary', 'JapanInternetRetail']",$34.24 Billion
510,d4b069404c21446a986a790c05f47613,"Verisk Analytics, Inc.",,JerseyCity,NJ,1971,"9,367",Mr. Scott G. Stephenson,$34.39 Billion,"['UnitedStates', 'Industrials', 'ConsultingServices', 'UnitedStatesIndustrials', 'UnitedStatesConsultingServices']",
511,365b23475de14aca9b002620031dee91,Sydney Airport Limited,,Sydney,NSW,2002,418,,A$47.36 Billion,"['Australia', 'Industrials', 'Airports&AirServices', 'AustraliaIndustrials', 'AustraliaAirports&AirServices']",$34.40 Billion
512,9aa93ddde28149bd939cca7f37528923,Verbund Ag,,Vienna,Austria,,"2,870",Dr. Michael  Strugl M.B.A.,€31.17 Billion,"['Utilities', 'Utilities—Renewable']",$34.44 Billion
513,4e1f1577dbb54f1caffc690fa9870eee,"Align Technology, Inc.",,Tempe,AZ,1997,"22,540",Mr. Joseph M. Hogan,$34.49 Billion,"['UnitedStates', 'Healthcare', 'MedicalDevices', 'UnitedStatesHealthcare', 'UnitedStatesMedicalDevices']",
514,b0d80b819aa24a79a6b95bb599eca258,Fastenal Company,,Winona,MN,1967,"18,370",Mr. Daniel L. Florness,$34.58 Billion,"['UnitedStates', 'Industrials', 'IndustrialDistribution', 'UnitedStatesIndustrials', 'UnitedStatesIndustrialDistribution']",
515,afa210d6fb124c318d02f37a049be12a,"Ameriprise Financial, Inc.",,Minneapolis,MN,1894,"12,000",Mr. James M. Cracchiolo,$34.64 Billion,"['UnitedStates', 'Financials', 'AssetManagement', 'UnitedStatesFinancials', 'UnitedStatesAssetManagement']",
516,37e3f441818c420dbb45d47a227ba5f7,Arcelormittal,,LuxembourgCity,Luxembourg,,"158,000",Mr. Aditya  Mittal,$34.66 Billion,"['BasicMaterials', 'Steel']",
517,831d6f8c314c4f0db4b635eadbe8b9e1,Budweiser Brewing Company Apac Ltd,,,,,,,HK$272.04 Billion,"['HongKong', 'ConsumerStaples', 'Beverages—Brewers', 'HongKongConsumerStaples', 'HongKongBeverages—Brewers']",$34.73 Billion
518,4a23ed6e547b4f048aceef1fab3bb8b4,China Citic Bank Corp Ltd,,Beijing,China,,"57,062",,CN¥221.69 Billion,"['China', 'Financials', 'Banks', 'ChinaFinancials', 'ChinaBanks']",$34.84 Billion
519,64c8437759494d398fa73644ef572289,"Consolidated Edison, Inc.",,NewYork,NY,1823 as the New York Gas Light Company,"13,871",Mr. Timothy P. Cawley,$34.89 Billion,"['UnitedStates', 'Utilities', 'Utilities—RegulatedElectric', 'UnitedStatesUtilities', 'UnitedStatesUtilities—RegulatedElectric']",
520,501d96de3d954a339771541fb6045c16,"Cheniere Energy, Inc.",,Houston,TX,1996,"1,550",Mr. Jack A. Fusco,$34.92 Billion,"['UnitedStates', 'Energy', 'Oil&GasMidstream', 'UnitedStatesEnergy', 'UnitedStatesOil&GasMidstream']",
521,9652a7d755564f19b1d71c9d4ec15450,"Old Dominion Freight Line, Inc.",,Thomasville,NC,1934,"23,663",Mr. Greg C. Gantt,$34.94 Billion,"['UnitedStates', 'Industrials', 'Trucking', 'UnitedStatesIndustrials', 'UnitedStatesTrucking']",
522,ae8ceb709b9a44cb9070f0db12b05528,Sun Hung Kai Properties Ltd,,WanChai,HongKong,,"38,500",,HK$274.46 Billion,"['HongKong', 'RealEstate', 'RealEstate—Development', 'HongKongRealEstate', 'HongKongRealEstate—Development']",$35.04 Billion
523,84c3efbef44b4bb9bf0f26382e8c3756,"Yum! Brands, Inc.",,Louisville,KY,"October 6, 1997","36,000",Mr. David W. Gibbs,$35.12 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'Restaurants', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesRestaurants']",
524,3bec6e44d41f4641aada044f92d03561,Imperial Oil Limited,,Calgary,AB,1880,"5,400",Mr. Bradley William Corson BS,C$43.97 Billion,"['Canada', 'Energy', 'Oil&GasIntegrated', 'CanadaEnergy', 'CanadaOil&GasIntegrated']",$35.13 Billion
525,093139b9cf614cca9ccb64b7a62f2e04,"Avalonbay Communities, Inc.",,Arlington,VA,1978,"2,839",Mr. Benjamin W. Schall,$35.19 Billion,"['UnitedStates', 'RealEstate', 'REIT—Residential', 'UnitedStatesRealEstate', 'UnitedStatesREIT—Residential']",
526,61e0cd2b1dca4c7880740a504f47a1c7,Generali,,,,,,,€31.86 Billion,"['Italy', 'Financials', 'Insurance—Diversified', 'ItalyFinancials', 'ItalyInsurance—Diversified']",$35.20 Billion
527,199c1f63833d45c68e415a42da353f58,Hexagon Ab,,Stockholm,Sweden,,"22,097","Mr. Ola  RollÃ©n B.Sc., B.Sc. (Econ.)",€31.87 Billion,"['Sweden', 'Technology', 'Scientific&TechnicalInstruments', 'SwedenTechnology', 'SwedenScientific&TechnicalInstruments']",$35.21 Billion
528,0afae3262a344160a2fadca2c4c9ca68,Telstra Corporation Limited,,Melbourne,VIC,1 July 1975,"26,728","Mr. Andrew Richard Penn M.B.A., AMP, MBA, BEc, FCCA, HFAIPM",A$46.99 Billion,"['Australia', 'CommunicationServices', 'TelecomServices', 'AustraliaCommunicationServices', 'AustraliaTelecomServices']",$35.24 Billion
529,211f5d200f774481adcaf5dc60037545,Natwest Group Plc,,Edinburgh,UnitedKingdom,25 March 1968,"58,735",Ms. Alison Marie Rose-Slade B.A.,£24.95 Billion,"['UnitedKingdom', 'Financials', 'Banks', 'UnitedKingdomFinancials', 'UnitedKingdomBanks']",$32.72 Billion
530,f838e2d0362c4a56b8d41e23c1a64eb2,Hess Corporation,,NewYork,NY,"December 11, 1919","1,545",Mr. John B. Hess,$32.81 Billion,"['UnitedStates', 'Energy', 'Oil&GasE&P', 'UnitedStatesEnergy', 'UnitedStatesOil&GasE&P']",
531,f66a77ea0808464caf767b66eff51c6c,Orange Sa,,Paris,France,1 January 1988,"132,002",Mr. Stephane  Richard,$32.84 Billion,"['France', 'CommunicationServices', 'TelecomServices', 'FranceCommunicationServices', 'FranceTelecomServices']",
532,f496d7a0ebd141c8bc6487af8a0969bb,Deutsche Börse Ag,,Eschborn,Germany,,"8,855",Dr. Theodor  Weimer,€29.86 Billion,"['Germany', 'Financials', 'FinancialData&StockExchanges', 'GermanyFinancials', 'GermanyFinancialData&StockExchanges']",$32.99 Billion
533,4739b9b15d914064857faccbbd5b989f,Cenovus Energy Inc.,,Calgary,AB,2009,"5,938",Mr. Alexander J. Pourbaix,C$41.34 Billion,"['Canada', 'Energy', 'Oil&GasIntegrated', 'CanadaEnergy', 'CanadaOil&GasIntegrated']",$33.02 Billion
534,eb4c93ecc7f344b48863c23b1e2fb42c,Aptiv Plc,,Dublin,Ireland,1994,"155,000",Mr. Kevin P. Clark,$33.02 Billion,"['Ireland', 'ConsumerDiscretionary', 'AutoParts', 'IrelandConsumerDiscretionary', 'IrelandAutoParts']",
535,560efeb367e14cd692ff247e1f9a1746,"Rockwell Automation, Inc.",,Milwaukee,WI,1903,"24,500",Mr. Blake D. Moret,$33.05 Billion,"['UnitedStates', 'Industrials', 'SpecialtyIndustrialMachinery', 'UnitedStatesIndustrials', 'UnitedStatesSpecialtyIndustrialMachinery']",
536,5cc4426650d4428ab4fc2db9f1d8ce1c,Sun Life Financial Inc.,,Toronto,ON,,"22,719","Mr. Kevin David Strain C.A., CPA",C$41.41 Billion,"['Canada', 'Financials', 'Insurance—Diversified', 'CanadaFinancials', 'CanadaInsurance—Diversified']",$33.08 Billion
537,140fb420e47642fd94ef4e92959433a1,Otis Worldwide Corporation,,Farmington,CT,20 September 1853,"70,000",Ms. Judith F. Marks,$33.09 Billion,"['UnitedStates', 'Industrials', 'SpecialtyIndustrialMachinery', 'UnitedStatesIndustrials', 'UnitedStatesSpecialtyIndustrialMachinery']",
538,d67eca2b557f4bb68ebd57170dd918a5,"Zoom Video Communications, Inc.",,SanJose,CA,"April 21, 2011","6,787",Mr. Eric S. Yuan,$33.22 Billion,"['UnitedStates', 'CommunicationServices', 'TelecomServices', 'UnitedStatesCommunicationServices', 'UnitedStatesTelecomServices']",
539,0429f9c45a5545e3b5927f5623db4b6c,China Resources Land Ltd,,WanChai,HongKong,,"47,537",,HK$260.54 Billion,"['HongKong', 'RealEstate', 'RealEstate—Development', 'HongKongRealEstate', 'HongKongRealEstate—Development']",$33.26 Billion
540,d7ffe1562f4546a89ad92c0bc159bf25,Telefonaktiebolaget Lm Ericsson,,Stockholm,Sweden,"Stockholm, Sweden 1876","100,454","Mr. E. Borje Ekholm MBA, MSc",kr312.00 Billion,"['Sweden', 'Technology', 'CommunicationEquipment', 'SwedenTechnology', 'SwedenCommunicationEquipment']",$33.29 Billion
541,4eb3158aa2024af89f490694f4416f60,International Flavors & Fragrances Inc.,,NewYork,NY,1889 ,"24,000",Mr. Franklin K. Clyburn Jr.,$33.32 Billion,"['UnitedStates', 'BasicMaterials', 'SpecialtyChemicals', 'UnitedStatesBasicMaterials', 'UnitedStatesSpecialtyChemicals']",
542,2320d5b64eab4e4591bc8e7f73734195,China Vanke Co. Ltd,,Shenzhen,China,,"140,565",Mr. Jiusheng  Zhu MBA,CN¥212.19 Billion,"['China', 'RealEstate', 'RealEstate—Development', 'ChinaRealEstate', 'ChinaRealEstate—Development']",$33.35 Billion
543,ab8f689a08c04e9f9679de8bb9f5496a,Koninklijke Ahold Delhaize N.v.,,Zaandam,Netherlands,,"144,550",Mr. Frans W. H. Muller,€30.26 Billion,"['Netherlands', 'ConsumerStaples', 'GroceryStores', 'NetherlandsConsumerStaples', 'NetherlandsGroceryStores']",$33.43 Billion
544,540adb64cc9f4391a52aad7d7bcf19ef,Ptt Pcl,,Bangkok,Thailand,,,Mr. Auttapol  Rerkpiboon,฿1.122 Trillion,"['Thailand', 'Energy', 'Oil&GasIntegrated', 'ThailandEnergy', 'ThailandOil&GasIntegrated']",$33.46 Billion
545,92b241953e1f4cbb84011310ba7932d7,"Mizuho Financial Group, Inc.",,Tokyo,Japan,2001,"54,492",Mr. Masahiro  Kihara,¥4.101 Trillion,"['Japan', 'Financials', 'Banks', 'JapanFinancials', 'JapanBanks']",$33.47 Billion
546,cbb44e86855849b1acd09300f7662115,Kkr & Co. Inc.,,NewYork,NY,1976,"3,238",Mr. Joseph Y. Bae,$33.49 Billion,"['UnitedStates', 'Financials', 'AssetManagement', 'UnitedStatesFinancials', 'UnitedStatesAssetManagement']",
547,f91ddfbbd93a43179b2314ac23bd1b2d,Poly Developments And Holdings Group Co. Ltd,,,,,,,CN¥214.04 Billion,"['China', 'RealEstate', 'RealEstate—Development', 'ChinaRealEstate', 'ChinaRealEstate—Development']",$33.64 Billion
548,cb88f7f7e1f94ed7abaac157f24f7d2a,Mtr Corp Ltd,,,,,,,HK$263.67 Billion,"['HongKong', 'Industrials', 'Railroads', 'HongKongIndustrials', 'HongKongRailroads']",$33.66 Billion
549,054e60525e2640529dc175d208b6dcde,Fanuc Corp,,Yamanashi,Japan,,"8,256",Mr. Kenji  Yamaguchi,¥4.126 Trillion,"['Japan', 'Industrials', 'SpecialtyIndustrialMachinery', 'JapanIndustrials', 'JapanSpecialtyIndustrialMachinery']",$33.68 Billion
550,49a99eb0c15c4e839e0470a92788d8f6,Henkel Ag & Co Kgaa,,Düsseldorf,Germany,,"52,450",Dr. Carsten  Knobel,€27.63 Billion,"['Germany', 'ConsumerStaples', 'Household&PersonalProducts', 'GermanyConsumerStaples', 'GermanyHousehold&PersonalProducts']",$30.53 Billion
551,ba9baefcdcd24b49ae8cbc53ea799814,Energy Transfer Lp,,Dallas,TX,1995,"12,558",Mr. Marshall S. McCrea III,$30.69 Billion,"['UnitedStates', 'Energy', 'Oil&GasMidstream', 'UnitedStatesEnergy', 'UnitedStatesOil&GasMidstream']",
552,6c8cce9201504732b1a2befab4c7765a,Loblaw Companies Limited,,Brampton,ON,"Toronto, Ontario, Canada 1956","200,000","Mr. Galen G. Weston B.A., M.B.A, M.B.A.",C$38.43 Billion,"['Canada', 'ConsumerStaples', 'GroceryStores', 'CanadaConsumerStaples', 'CanadaGroceryStores']",$30.70 Billion
553,5938defc88094d0d93c2a14e7e10a098,Veeva Systems Inc.,,Pleasanton,CA,2007,"4,506",Mr. Peter P. Gassner,$30.76 Billion,"['UnitedStates', 'Healthcare', 'HealthInformationServices', 'UnitedStatesHealthcare', 'UnitedStatesHealthInformationServices']",
554,44e367babd944a4398489416937deaee,"Twitter, Inc.",,SanFrancisco,CA,"March 21, 2006","7,500",Mr. Parag  Agrawal,$30.83 Billion,"['UnitedStates', 'CommunicationServices', 'InternetContent&Information', 'UnitedStatesCommunicationServices', 'UnitedStatesInternetContent&Information']",
555,afa8648c1a794cc7b2173a32ddd72c6a,Nokia Corporation,,Espoo,Finland,12 May 1865,"87,927",Mr. Pekka Ilmari Lundmark,kr289.74 Billion,"['Finland', 'Technology', 'CommunicationEquipment', 'FinlandTechnology', 'FinlandCommunicationEquipment']",$30.91 Billion
556,010fcc40e5b94c948d4347b9b3da966f,Saic Motor Corp Ltd,,Shanghai,China,,"204,815",,CN¥196.78 Billion,"['China', 'ConsumerDiscretionary', 'AutoManufacturers', 'ChinaConsumerDiscretionary', 'ChinaAutoManufacturers']",$30.93 Billion
557,7997f23f6ed1406bab83193dbb0e16aa,State Street Corporation,,Boston,MA,1792,"38,784",Mr. Ronald Philip O'Hanley,$30.95 Billion,"['UnitedStates', 'Financials', 'AssetManagement', 'UnitedStatesFinancials', 'UnitedStatesAssetManagement']",
558,dd3d5440696a412f8a2df9354237121d,Engie Sa,,Courbevoie,France,,"154,364",Ms. Catherine  MacGregor,€28.06 Billion,"['France', 'Utilities', 'Utilities—Diversified', 'FranceUtilities', 'FranceUtilities—Diversified']",$31.00 Billion
559,5734d8d90be64abd975d87f05bf2f614,Franco-nevada Corporation,,Toronto,ON,,38,Mr. Paul  Brink,C$38.81 Billion,"['Canada', 'BasicMaterials', 'Gold', 'CanadaBasicMaterials', 'CanadaGold']",$31.00 Billion
560,eae7409ca0f04423a517ac8b4616bbea,Anhui Conch Cement Company Ltd,,,,,,,CN¥197.41 Billion,"['China', 'BasicMaterials', 'BuildingMaterials', 'ChinaBasicMaterials', 'ChinaBuildingMaterials']",$31.02 Billion
