"26,Thermo Fisher Scientific,TMO,40,Mr. Marc N. Casper,United States,Healthcare,Diagnostics & Research,""Waltham, MA, United States"",""130,000"",1956,$236.15 Billion,US$32.21 billion (2020),US$6.375 billion (2020),""['https://www.thermofisher.com', 'https://en.wikipedia.org/wiki/Thermo_Fisher_Scientific']"""
"27,Cisco,CSCO,39,Mr. Charles H. Robbins,United States,Technology,Communication Equipment,""San Jose, CA, United States"",""79,500"",""December 10, 1984"",$238.45 Billion,US$49.81 billion (2021),US$10.59 billion (2021),""['https://www.cisco.com', 'https://www.facebook.com/Cisco', 'https://twitter.com/cisco', 'https://www.linkedin.com/company/cisco', 'https://en.wikipedia.org/wiki/Cisco_Systems']"""
"28,PepsiCo,PEP,38,Mr. Ramon Luis Laguarta,United States,Consumer Staples,Beverages—Non-Alcoholic,""Purchase, NY, United States"",""309,000"",""August 28, 1898"",$241.05 Billion,US$70.37 billion (2020),US$7.353 billion (2019),""['https://www.pepsico.com', 'https://www.facebook.com/PepsiCo', 'https://twitter.com/pepsico', 'https://www.linkedin.com/company/pepsico', 'https://en.wikipedia.org/wiki/PepsiCo']"""
"29,Disney,DIS,37,Mr. Robert A. Chapek,United States,Communication Services,Entertainment,""Burbank, CA, United States"",""152,000"",""October 16, 1923"",$247.88 Billion,US$67.418 billion (2021),US$1.995 billion (2021),""['https://www.thewaltdisneycompany.com', 'https://twitter.com/disney', 'https://en.wikipedia.org/wiki/The_Walt_Disney_Company']"""
"30,ICBC,601398,36,,China,Financials,Banks,""Beijing, China"",""439,787"",,US$250.37 Billion,,,['https://www.icbc-ltd.com']"
"31,Novo Nordisk,NOVO.B,35,Mr. Lars Fruergaard Jorgensen,Denmark,Healthcare,Biotechnology,""Bagsvaerd, Denmark"",""47,792"",""December 21, 1923"",US$257.24 Billion,DKK 140.80 billion (2021),DKK 38.951 billion (2019),""['https://www.novonordisk.com', 'https://en.wikipedia.org/wiki/Novo_Nordisk']"""
"32,Intuit,INTU,100,Mr. Sasan K. Goodarzi,United States,Technology,Software—Application,""Mountain View, CA, United States"",""13,500"",1983,$126.77 Billion,US$9.633 billion (2021),US$2.062 billion (2021),""['https://www.intuit.com', 'https://en.wikipedia.org/wiki/Intuit']"""
"33,AMD,AMD,99,Dr. Lisa T. Su Ph.D.,United States,Technology,Semiconductors,""Santa Clara, CA, United States"",""15,500"",""May 1, 1969"",$128.29 Billion,$16.4 billion (2021),$3.16 billion (2021),""['https://www.amd.com', 'https://www.facebook.com/AMD/', 'https://twitter.com/amd', 'https://www.linkedin.com/company/amd', 'https://en.wikipedia.org/wiki/Advanced_Micro_Devices']"""
"34,John Deere,DE,98,Mr. John C. May II,United States,Industrials,Farm & Heavy Construction Machinery,""Moline, IL, United States"",""75,550"",1837,$130.31 Billion,US$39.540 billion (2020),US$2.751 billion (2020),""['https://www.deere.com', 'https://www.facebook.com/JohnDeere', 'https://twitter.com/JohnDeere', 'https://www.linkedin.com/company/3789/jobs/', 'https://en.wikipedia.org/wiki/Deere_%26_Co.']"""
"35,Sanofi,SAN,97,Mr. Paul Hudson,France,Healthcare,Drug Manufacturers—General,""Paris, France"",""95,442"",1973,US$132.29 Billion,€36.12 billion (2020),€12.35 billion (2020),""['https://www.sanofi.com', 'https://www.facebook.com/sanofiUS', 'https://twitter.com/sanofi', 'https://www.linkedin.com/company/sanofi/', 'https://en.wikipedia.org/wiki/Sanofi']"""
"36,PayPal,PYPL,96,Mr. Daniel H. Schulman,United States,Financials,Credit Services,""San Jose, CA, United States"",""30,900"",December 1998,$133.92 Billion,""US$25.371 Billion (Fiscal Year Ended December 31, 2021)"",""US$4.169 Billion (Fiscal Year Ended December 31, 2021)"",""['https://www.paypal.com', 'https://en.wikipedia.org/wiki/PayPal']"""
"37,SAP,SAP,95,Mr. Christian Klein,Germany,Technology,Software—Application,""Walldorf, Germany"",""107,415"",""Weinheim, Germany1972"",US$134.19 Billion,€27.842 billion (2021),€5.383 billion (2021),""['https://www.sap.com', 'https://www.facebook.com/SAP', 'https://twitter.com/SAP', 'https://www.linkedin.com/company/sap', 'https://en.wikipedia.org/wiki/SAP']"""
"38,Ping An Insurance,601318,94,Mr. Bo Yao,China,Financials,Insurance—Life,""Shenzhen, China"",""355,982"",,US$134.25 Billion,,,['https://www.pingan.com']"
"39,CVS Health,CVS,93,Ms. Karen Sue Lynch,United States,Healthcare,Healthcare Plans,""Woonsocket, RI, United States"",""216,000"",1963,$135.27 Billion,US$268.70 billion (2020),US$7.17 billion (2020),""['https://www.cvshealth.com', 'https://www.facebook.com/CVS/', 'https://twitter.com/CVSHealth', 'https://www.linkedin.com/company/cvs-health/', 'https://en.wikipedia.org/wiki/CVS_Health']"""
"40,ConocoPhillips,COP,92,Mr. Ryan M. Lance,United States,Energy,Oil & Gas E&P,""Houston, TX, United States"",""9,900"",30 August 2002,$136.32 Billion,""US$19.256 billion (Fiscal Year Ended December 31, 2020)"",""-US$2.655 billion (Fiscal Year Ended December 31, 2020)"",""['https://www.conocophillips.com', 'https://www.facebook.com/conocophillips', 'https://twitter.com/conocophillips', 'https://www.linkedin.com/company/conocophillips', 'https://en.wikipedia.org/wiki/ConocoPhillips']"""
"41,Honeywell,HON,91,Mr. Darius E. Adamczyk,United States,Industrials,Specialty Industrial Machinery,""Charlotte, NC, United States"",""99,000"",1906,$136.48 Billion,""US$34.392 Billion (Fiscal Year Ended December 31, 2021)"",""US$5.610 Billion (Fiscal Year Ended December 31, 2021)"",""['https://www.honeywell.com', 'https://en.wikipedia.org/wiki/Honeywell']"""
"42,TotalEnergies,TTE,90,Mr. Patrick PouyannÃ©,France,Energy,Oil & Gas Integrated,""Paris, France"",""105,476"",28 March 1924,US$137.50 Billion,US$205.8 billion (2021),US$15.5 billion (2021),""['https://www.totalenergies.com', 'https://twitter.com/TotalEnergies', 'https://en.wikipedia.org/wiki/Total_SE']"""
"43,China Mobile,0941,89,Mr. Xin Dong,Hong Kong,Communication Services,Telecom Services,""Hong Kong, Hong Kong"",""449,934"",,US$139.30 Billion,,,['https://www.chinamobileltd.com']"
"44,HSBC,HSBA,88,Mr. Noel Paul Quinn,United Kingdom,Financials,Banks,""London, United Kingdom"",""219,697"",First established on 3 March 1865,US$140.15 Billion,US$49.552 billion (2021),US$14.693 billion (2021),""['https://www.hsbc.com', 'https://www.facebook.com/HSBCIndia', 'https://twitter.com/HSBC', 'https://www.linkedin.com/company/hsbc/', 'https://en.wikipedia.org/wiki/HSBC']"""
"45,Bank of China,601988,87,,China,Financials,Banks,""Beijing, China"",""309,084"",,US$141.22 Billion,,,['https://www.boc.cn']"
"46,Amgen,AMGN,86,Mr. Robert A. Bradway,United States,Healthcare,Drug Manufacturers—General,""Thousand Oaks, CA, United States"",""24,200"",""April 8, 1980"",$141.72 Billion,US$25.424 billion (2020),US$7.842 billion (2019),""['https://www.amgen.com', 'https://www.facebook.com/amgenbiotech/', 'https://twitter.com/amgen', 'https://www.linkedin.com/company/amgen', 'https://en.wikipedia.org/wiki/Amgen']"""
"47,Lowe's,LOW,85,Mr. Marvin R. Ellison,United States,Consumer Discretionary,Home Improvement Retail,""Mooresville, NC, United States"",""300,000"",""March 25, 1921"",$143.77 Billion,US$72.148 billion (2020),US$4.281 billion (2020),""['https://www.lowes.com', 'https://www.facebook.com/lowes', 'https://twitter.com/Lowes', """"https://www.linkedin.com/company/lowe's-home-improvement"""", 'https://en.wikipedia.org/wiki/Lowe%27s']"""
"48,China Life Insurance Company Limited,LFC,150,,China,Financials,Insurance—Life,""Beijing, China"",""104,160"",1949,$97.31 Billion,""768,438,310,000 renminbi (2018)"",,""['https://www.e-chinalife.com', 'https://en.wikipedia.org/wiki/China_Life_Insurance_Company']"""
"49,Airbus,AIR,149,Mr. Guillaume M.J.D Faury,Netherlands,Industrials,Aerospace & Defense,""Leiden, Netherlands"",""121,056"",,US$97.41 Billion,,,['https://www.airbus.com']"
"50,Petróleo Brasileiro S.A. - Petrobras,PBR,148,Mr. Joaquim Silva e Luna,Brazil,Energy,Oil & Gas Integrated,""Rio De Janeiro, RJ, Brazil"",""46,416"",3 October 1953,$98.37 Billion,US$ 76.6 billion (2019),US$  10.1 billion (2019),""['https://petrobras.com.br/pt', 'https://en.wikipedia.org/wiki/Petrobras']"""
"51,Allianz SE,ALV,147,Mr. Oliver Bate,Germany,Financials,Insurance—Diversified,""Munich, Germany"",""155,411"",,US$98.47 Billion,,,['https://www.allianz.com']"
"52,Chubb Limited,CB,146,Mr. Evan G. Greenberg,Switzerland,Financials,Insurance—Property & Casualty,""Zurich, Switzerland"",""31,000"",""Hamilton, Bermuda 1985"",$98.57 Billion,""US$35.994 Billion (Fiscal Year Ended December 31, 2020)"",""US$3.533 Billion (Fiscal Year Ended December 31, 2020)"",""['https://www.chubb.com/us-en', 'https://en.wikipedia.org/wiki/ACE_Limited']"""
"53,Daimler AG,DAI,145,Mr. Ola Kallenius,Germany,Consumer Discretionary,Auto Manufacturers,""Stuttgart, Germany"",""289,282"",,US$98.79 Billion,,,['https://www.daimler.com']"
"54,General Electric,GE,144,Mr. H. Lawrence Culp Jr.,United States,Industrials,Specialty Industrial Machinery,""Boston, MA, United States"",""168,000"",""April 15, 1892"",$99.22 Billion,US$ 74.196 billion (2021),US$ -3.325 billion (2021),""['https://www.ge.com', 'https://www.facebook.com/ge', 'https://twitter.com/generalelectric', 'https://www.linkedin.com/company/ge', 'https://en.wikipedia.org/wiki/General_Electric']"""
"55,The Estée Lauder Companies Inc.,EL,143,Mr. Fabrizio Freda,United States,Consumer Staples,Household & Personal Products,""New York, NY, United States"",""44,640"",1946,$100.16 Billion,US$14.29 billion (2020),,""['https://www.elcompanies.com', 'https://www.facebook.com/elcompanies', 'https://www.twitter.com/aveda', 'https://www.linkedin.com/company/the-estee-lauder-companies-inc-', 'https://en.wikipedia.org/wiki/Est%C3%A9e_Lauder_Companies']"""
"56,S&P Global Inc.,SPGI,142,Mr. Douglas L. Peterson M.B.A.,United States,Financials,Financial Data & Stock Exchanges,""New York, NY, United States"",""22,850"",1917,$100.84 Billion,US$8.297 billion (2021),US$3.024 billion (2021),""['https://www.spglobal.com', 'https://en.wikipedia.org/wiki/S%26P_Global']"""
"57,Stryker Corporation,SYK,141,Mr. Kevin A. Lobo,United States,Healthcare,Medical Devices,""Kalamazoo, MI, United States"",""46,000"",1941,$101.41 Billion,US$17.108 billion (2021),US$1.994 billion (2021),""['https://www.stryker.com', 'https://www.facebook.com/strykercareers', 'https://twitter.com/Stryker_Jobs', 'https://www.linkedin.com/company/stryker', 'https://en.wikipedia.org/wiki/Stryker_Corp.']"""
"58,British American Tobacco plc,BATS,140,Mr. Jack Marie Henry David Bowles,United Kingdom,Consumer Staples,Tobacco,""London, United Kingdom"",""54,365"",1902,US$101.44 Billion,£25.684 billion (2021),£6.974 billion (2021),""['https://www.bat.com', 'https://twitter.com/BATPress', 'https://www.linkedin.com/company/british-american-tobacco', 'https://en.wikipedia.org/wiki/British_American_Tobacco']"""
"59,""Altria Group, Inc."",MO,139,Mr. William F. Gifford Jr.,United States,Consumer Staples,Tobacco,""Richmond, VA, United States"",""6,000"",1985,$102.98 Billion,""US$26.153 billion (Fiscal Year Ended December 31, 2020)"",""US$4.454 billion (Fiscal Year Ended December 31, 2020)"",""['https://www.altria.com', 'https://www.facebook.com/altria-group-147856125304229/', 'https://twitter.com/AltriaNews', 'https://www.linkedin.com/company/altria/', 'https://en.wikipedia.org/wiki/Altria']"""
"60,Nippon Telegraph & Telephone Corp,9432,138,Mr. Jun Sawada,Japan,Communication Services,Telecom Services,""Tokyo, Japan"",""324,667"",,US$103.75 Billion,,,['https://group.ntt']"
"61,Saudi Basic Industries Corp,2010,137,Mr. Yousef Bin Abdullah Al-Benyan,Saudi Arabia,Basic Materials,Chemicals,""Riyadh, Saudi Arabia"",,,US$104.00 Billion,,,['https://www.sabic.com']"
"62,BYD Company,002594,136,Mr. Chuan-Fu Wang,China,Consumer Discretionary,Auto Manufacturers,""Shenzhen, China"",""224,280"",,US$104.42 Billion,,,['https://www.byd.com']"
"63,Charter Communications,CHTR,135,Mr. Thomas M. Rutledge,United States,Communication Services,Entertainment,""Stamford, CT, United States"",""93,700"",1993,$104.97 Billion,US$48.097 Billion (Fiscal Year Ended 31 December 2020),US$3.222 Billion (2020),""['https://corporate.charter.com', 'https://en.wikipedia.org/wiki/Charter_Communications']"""
"64,Edwards Lifesciences Corporation,EW,200,Mr. Michael A. Mussallem,United States,Healthcare,Medical Devices,""Irvine, CA, United States"",""15,700"",1958,$73.38 Billion,$5.2 billion (2021),,""['https://www.edwards.com', 'https://www.facebook.com/pages/Edwards-Lifesciences/143318615703224', 'https://twitter.com/edwardslifesci', 'https://www.linkedin.com/company/edwards-lifesciences', 'https://en.wikipedia.org/wiki/Edwards_Lifesciences']"""
"65,Zurich Insurance Group AG,ZURN,199,Mr. Mario Greco,Switzerland,Financials,Insurance—Diversified,""Zurich, Switzerland"",""55,000"",,US$73.58 Billion,,,['https://www.zurich.com']"
"66,Atlassian Corporation Plc,TEAM,198,Mr. Michael Cannon-Brookes,Australia,Technology,Software—Application,""Sydney, NSW, Australia"",""7,388"",2002,$73.72 Billion,$2.1 billion (FY2021),,""['https://www.atlassian.com', 'https://www.facebook.com/AtlassianSoftware/', 'https://twitter.com/atlassian', 'https://www.linkedin.com/company/atlassian/', 'https://en.wikipedia.org/wiki/Atlassian']"""
"67,""The TJX Companies, Inc."",TJX,197,Mr. Ernie L. Herrman,United States,Consumer Discretionary,Apparel Retail,""Framingham, MA, United States"",""270,000"",1987,$73.99 Billion,US$38.937 billion (2018),US$3.06 billion (2018),""['https://www.tjx.com', 'https://www.facebook.com/pages/The-Tjx-Companies/1396229077291923?fref=ts', 'https://twitter.com/tjxco', 'https://www.linkedin.com/company/tjx', 'https://en.wikipedia.org/wiki/TJX_Companies']"""
"68,""Intercontinental Exchange, Inc."",ICE,196,Mr. Jeffrey C. Sprecher,United States,Financials,Financial Data & Stock Exchanges,""Atlanta, GA, United States"",""8,858"",""May 11, 2000"",$74.17 Billion,US$7.15 billion (2021),US$4.10 billion (2021),""['https://www.ice.com', 'https://en.wikipedia.org/wiki/Intercontinental_Exchange']"""
"69,Canadian Natural Resources Limited,CNQ,195,,Canada,Energy,Oil & Gas E&P,""Calgary, AB, Canada"",""9,735"",,US$74.78 Billion,,,['https://www.cnrl.com']"
"70,Truist Financial Corporation,TFC,194,Mr. William Henry Rogers Jr.,United States,Financials,Banks,""Charlotte, NC, United States"",""50,283"",1872,$74.79 Billion,US$20.370 billion (2020),US$4.492 billion (2020),""['https://www.truist.com', 'https://en.wikipedia.org/wiki/Truist_Financial']"""
"71,""Regeneron Pharmaceuticals, Inc."",REGN,193,""Dr. Leonard S. Schleifer M.D., Ph.D."",United States,Healthcare,Biotechnology,""Tarrytown, NY, United States"",""10,368"",1988,$74.91 Billion,US$8.497 billion (2020),US$3.513 billion (2020),""['https://www.regeneron.com', 'https://en.wikipedia.org/wiki/Regeneron_Pharmaceuticals']"""
"72,""Gilead Sciences, Inc."",GILD,192,Mr. Daniel P. O'Day,United States,Healthcare,Drug Manufacturers—General,""Foster City, CA, United States"",""14,400"",""June 22, 1987"",$76.15 Billion,US$22.45 billion (2019),US$5.39 billion (2019),""['https://www.gilead.com', 'https://www.facebook.com/Gilead-Sciences-162678203751209/', 'https://twitter.com/GileadSciences', 'https://www.linkedin.com/company/gilead-sciences', 'https://en.wikipedia.org/wiki/Gilead_Sciences']"""
"73,""Becton, Dickinson and Company"",BDX,191,Mr. Thomas E. Polen Jr.,United States,Healthcare,Medical Instruments & Supplies,""Franklin Lakes, NJ, United States"",""75,000"",""East Rutherford, New Jersey 1897"",$76.98 Billion,""US$20.248 Billion (Fiscal Year Ended September 30, 2021)"",""US$2.002 Billion (Fiscal Year Ended September 30, 2021)"",""['https://www.bd.com', 'https://www.facebook.com/BectonDickinsonandCo', 'https://twitter.com/bdandco', 'https://www.linkedin.com/company/bd1', 'https://en.wikipedia.org/wiki/BD_(company)']"""
"74,""The PNC Financial Services Group, Inc."",PNC,190,Mr. William S. Demchak,United States,Financials,Banks,""Pittsburgh, PA, United States"",""57,668"",""April 10, 1845"",$77.10 Billion,US$16.329 billion (2017),US$5.725 billion (2021),""['https://www.pnc.com', 'https://www.facebook.com/pncbank', 'https://twitter.com/pncnews', 'https://www.linkedin.com/company/pnc-bank', 'https://en.wikipedia.org/wiki/PNC_Financial_Services']"""
"75,Lam Research Corporation,LRCX,189,Mr. Timothy M. Archer,United States,Technology,Semiconductor Equipment & Materials,""Fremont, CA, United States"",""16,300"",1980,$77.60 Billion,US$14.63 billion (2021),US$3.91 billion (2021),""['https://www.lamresearch.com', 'https://www.facebook.com/LamResearchCorporation', 'https://twitter.com/lamresearch', 'https://www.linkedin.com/company/lam-research/', 'https://en.wikipedia.org/wiki/Lam_Research']"""
"76,The Southern Company,SO,188,Mr. Thomas A. Fanning,United States,Utilities,Utilities—Regulated Electric,""Atlanta, GA, United States"",""27,027"",1945,$78.38 Billion,US$23.5 billion (2018),US$2.23 billion (2018),""['https://www.southerncompany.com', 'https://www.facebook.com/SOCompany', 'https://twitter.com/southerncompany', 'https://www.linkedin.com/company/southern-company', 'https://en.wikipedia.org/wiki/Southern_Company']"""
"77,China Petroleum & Chemical Corporation,600028,187,,China,Energy,Oil & Gas Integrated,""Beijing, China"",""384,065"",""Beijing, China 25 February 2000"",US$78.39 Billion,""CN¥2,124,901 million (US$314.4 billion) (2017)"",""CN¥70,294 million (2017)"",""['https://www.sinopec.com', 'https://en.wikipedia.org/wiki/Sinopec']"""
"78,China Yangtze Power Co. Ltd,600900,186,,China,Utilities,Utilities—Independent Power Producers,""Beijing, China"",""3,985"",,US$78.42 Billion,,,['https://www.cypc.com.cn']"
"79,Kering SA,KER,185,Mr. FranÃ§ois-Henri Pinault,France,Consumer Discretionary,Luxury Goods,""Paris, France"",""42,811"",,US$78.66 Billion,,,['https://www.kering.com']"
"80,General Motors Company,GM,250,Ms. Mary T. Barra,United States,Consumer Discretionary,Auto Manufacturers,""Detroit, MI, United States"",""157,000"",""September 16, 1908"",$62.69 Billion,US$122.485 billion (2020),US$6.427 billion (2020),""['https://www.gm.com', 'https://www.facebook.com/generalmotors', 'https://twitter.com/GM', 'https://www.linkedin.com/company/1472', 'https://en.wikipedia.org/wiki/General_Motors']"""
"81,""MetLife, Inc."",MET,249,Mr. Michel Abbas Khalaf,United States,Financials,Insurance—Life,""New York, NY, United States"",""49,000"",""March 24, 1868"",$62.69 Billion,""US$67.842 Billion (Fiscal Year Ended December 31, 2020)"",""US$5.407 Billion (Fiscal Year Ended December 31, 2020)"",""['https://www.metlife.com', 'https://www.facebook.com/metlife', 'https://twitter.com/metlife', 'https://www.linkedin.com/company/metlife/', 'https://en.wikipedia.org/wiki/MetLife']"""
"82,Dassault Systèmes SE,DSY,248,Mr. Bernard S. Charles,France,Technology,Software—Application,""Velizy-Villacoublay, France"",""20,496"",,US$62.75 Billion,,,['https://www.3ds.com']"
"83,PacifiCorp,PPWLM,247,Mr. William J. Fehrman,United States,Utilities,Utilities—Diversified,""Portland, OR, United States"",""4,800"",,$62.87 Billion,,,['https://www.pacificorp.com']"
