ID,name,country,headquarters,address,founded,employees,market_cap,revenue,profit,industry,sector,categories,ceo;
18553,world fuel services,united states,,,,,doll_1.72 b,,,,,['energy'],;
18598,winnebago industries,united states,,,,,doll_1.79 b,,,,,,;
18629,wabco india,india,,,,,doll_1.85 b,,,,,['automotive suppliers'],;
18737,winpak,canada,,,,,doll_2.04 b,,,,,['packaging'],;
18825,wafd bank,united states,,,,,doll_2.21 b,,,,,,;
18831,whirlpool india,india,,,,,doll_2.22 b,,,,,,;
18886,weber,united states,,,,,doll_2.32 b,,,,,,;
18928,wd-40 company,united states,,,,,doll_2.40 b,,,,,,;
18985,wh smith,uk,,,,,doll_2.54 b,,,,,['retail'],;
19049,worthington industries,united states,,,,,doll_2.65 b,,,,,['manufacturing'],;
19143,werner enterprises,united states,,,,,doll_2.85 b,,,,,,;
19242,wienerberger,,,,,,doll_3.05 b,,,,,['building materials'],;
19248,walker & dunlop,united states,,,,,doll_3.06 b,,,,,['financial services'],;
19523,white mountains insurance group,,,,,,doll_3.81 b,,,,,['insurance'],;
19668,wpp,united-kingdom,,,,,doll_12.16 b,,,,,advertising ,;
19773,werner enterprises,united states,,,,,doll_2.88 b,,,,,none,;
19793,westports,malaysia,,,,,doll_2.93 b,,,,,ports ,;
19798,wsfs financial,united states,,,,,doll_2.93 b,,,,,financial-services banks ,;
19866,wienerberger,none,,,,,doll_3.05 b,,,,,building-materials ,;
19942,win semiconductors,taiwan,,,,,doll_2.52 b,,,,,semiconductors manufacturing tech tech-hardware ,;
19979,wh smith,united-kingdom,,,,,doll_2.55 b,,,,,retail ,;
20064,worthington industries,united states,,,,,doll_2.70 b,,,,,manufacturing ,;
20105,walker & dunlop,united states,,,,,doll_3.16 b,,,,,financial-services ,;
20192,workman,japan,,,,,doll_3.34 b,,,,,retail ,;
20250,weibo,china,,,,,doll_4.81 b,,,,,tech internet ,;
20263,wendyâs company,united states,,,,,doll_4.85 b,,,,,food restaurant-chains ,;
20303,wix.com,israel,,,,,doll_5.03 b,,,,,internet tech ,;
20377,wizz air,none,,,,,doll_3.52 b,,,,,airlines travel transportation ,;
20418,weatherford international,united states,,,,,doll_3.90 b,,,,,energy oil-gas ,;
20482,wns,india,,,,,doll_4.06 b,,,,,none,;
20571,white mountains insurance group,none,,,,,doll_3.73 b,,,,,insurance ,;
20718,wingstop restaurants,united states,,,,,doll_4.46 b,,,,,restaurant-chains food ,;
20734,wiwynn,taiwan,,,,,doll_4.53 b,,,,,tech tech-hardware ,;
20753,welcia holdings,japan,,,,,doll_4.61 b,,,,,none,;
20772,workiva,united states,,,,,doll_4.64 b,,,,,software tech ,;
20774,wendel,france,,,,,doll_4.67 b,,,,,none,;
20789,wayfair,united states,,,,,doll_4.69 b,,,,,internet e-commerce tech retail ,;
20802,whitecap resources,canada,,,,,doll_5.13 b,,,,,energy oil-gas ,;
20819,wintrust financial,united states,,,,,doll_5.20 b,,,,,none,;
20843,watts water technologies,united states,,,,,doll_5.24 b,,,,,none,;
20905,western union,united states,,,,,doll_5.45 b,,,,,financial-services ,;
20974,wã¤rtsilã¤,finland,,,,,doll_5.71 b,,,,,machinery-manufacturing manufacturing ,;
20993,world wrestling entertainment,united states,,,,,doll_6.64 b,,,,,entertainment media-press ,;
21039,wan hai lines,taiwan,,,,,doll_6.82 b,,,,,transportation maritime-transportation container-shipping ,;
21076,wesco international,united states,,,,,doll_7.03 b,,,,,none,;
21101,worley,australia,,,,,doll_5.77 b,,,,,engineering energy ,;
21214,wynn macau,none,,,,,doll_6.30 b,,,,,hotels travel ,;
21216,west fraser timber,canada,,,,,doll_6.30 b,,,,,none,;
21252,woodward,united states,,,,,doll_6.46 b,,,,,none,;
21271,wyndham hotels & resorts,united states,,,,,doll_6.52 b,,,,,hotels travel ,;
21286,western alliance bancorporation,united states,,,,,doll_7.12 b,,,,,banks financial-services ,;
21300,washington h. soul pattinson and company (whsp),australia,,,,,doll_7.17 b,,,,,investment mining coal-mining ,;
21352,whitbread,united-kingdom,,,,,doll_7.42 b,,,,,hotels travel ,;
21379,woori financial group,south-korea,,,,,doll_7.64 b,,,,,banks financial-services ,;
21381,wacker chemie,germany,,,,,doll_7.62 b,,,,,chemicals ,;
21394,wh group,hong-kong,,,,,doll_7.73 b,,,,,food ,;
21410,wex,united states,,,,,doll_7.80 b,,,,,financial-services ,;
21453,webster financial,united states,,,,,doll_8.15 b,,,,,banks financial-services ,;
21457,wharf holdings,hong-kong,,,,,doll_8.15 b,,,,,real-estate ,;
21528,westrock,united states,,,,,doll_9.44 b,,,,,packaging ,;
21554,willscot,united states,,,,,doll_9.71 b,,,,,none,;
21601,wisetech global,australia,,,,,doll_12.38 b,,,,,software tech ,;
21607,worldline,france,,,,,doll_12.68 b,,,,,financial-services cac-40 ,;
21693,weichai power,china,,,,,doll_13.82 b,,,,,manufacturing ,;
21750,westlake chemical,united states,,,,,doll_14.55 b,,,,,chemicals ,;
21769,want want china,hong-kong,,,,,doll_8.32 b,,,,,food ,;
21787,whirlpool,united states,,,,,doll_8.42 b,,,,,home-and-kitchen-appliances manufacturing ,;
21808,williams-sonoma,united states,,,,,doll_8.57 b,,,,,retail home-and-kitchen-appliances furniture ,;
21887,wynn resorts,united states,,,,,doll_11.18 b,,,,,hotels gambling entertainment travel ,;
21961,western digital,united states,,,,,doll_12.13 b,,,,,electronics ,;
22016,weyerhaeuser,united states,,,,,doll_23.35 b,,,,,none,;
