02-GioPonSpiz-price,03-gren-price,05-MalPatSaj-price,00-avengers-share_price,01-DDD-share_price,06-MarScoToc-share_price,09-wissel-share_price,04-iGMM-shareprice
doll_4.78,19.0,doll_25.70,doll_23.09,doll_76.10,doll_0.88,doll_6.76,doll_1.36
doll_19.08,35.0,doll_12.30,doll_20.94,doll_12.60,doll_20.14,doll_1.08,
doll_38.34,1.0,doll_9.98,doll_16.59,doll_105.23,doll_1.03,doll_0.94,
doll_26.62,15.0,doll_1.00,doll_13.15,doll_18.98,doll_59.62,doll_3.83,
doll_93.61,15.0,doll_9.55,doll_14.49,doll_1.60,doll_18.03,doll_97.94,doll_6.91
doll_4.92,4.0,doll_9.05,doll_13.47,doll_5.59,doll_122.36,doll_15.24,doll_10.94
doll_78.10,22.0,doll_17.55,doll_6.18,doll_26.77,doll_19.51,doll_5.18,
doll_1.53,149.0,doll_32.80,doll_2.08,doll_5.57,doll_9.43,doll_4.02,
doll_5.55,1858.0,doll_35.93,doll_1.06,doll_3.78,doll_6.25,doll_4.94,
doll_85.53,24.0,doll_8.95,doll_4.40,doll_10.09,doll_133.80,doll_6.29,
doll_51.14,56.0,doll_17.06,doll_2.81,doll_6.90,doll_3.68,doll_4.14,doll_598.51
doll_9.13,49.0,doll_15.07,doll_5.99,doll_8.43,doll_17.10,doll_22.24,doll_11.39
doll_0.11,5.0,doll_62.42,doll_57.04,doll_0.76,doll_18.80,doll_8.88,doll_14.53
doll_22.29,4.0,doll_32.29,doll_32.01,doll_56.68,doll_30.66,doll_1.08,
doll_20.13,13.0,doll_47.58,doll_11.93,doll_70.96,doll_7.96,doll_2.65,
doll_15.50,19.0,doll_17.84,doll_3.57,doll_6.39,doll_74.11,doll_3.00,
doll_34.54,1.0,doll_0.19,doll_6.19,doll_30.79,doll_16.63,doll_43.66,
doll_18.03,179.0,doll_3.27,doll_11.13,doll_62.37,,doll_9.24,doll_20.48
doll_137.49,64.0,doll_39.57,doll_34.65,doll_37.16,doll_19.98,doll_4.66,
doll_10.16,14.0,doll_29.16,doll_15.27,doll_29.69,doll_3.05,doll_1.74,
doll_1.03,5.0,doll_7.16,doll_0.71,doll_6.57,doll_69.29,doll_6.03,
doll_17.14,39.0,doll_83.51,doll_45.88,doll_24.48,doll_4.20,doll_57.41,
doll_44.01,11.0,doll_5.21,doll_14.73,doll_83.22,doll_846.01,doll_5.93,
doll_191.56,20.0,doll_5.98,doll_19.54,doll_42.16,doll_15.29,doll_0.27,
doll_4.57,6.0,doll_11.13,doll_8.99,doll_30.43,doll_8.90,doll_7.24,
doll_17.53,178.0,doll_194.36,doll_23.08,doll_23.11,doll_1.37,doll_1.31,doll_51.60
"doll_1,995",805.0,doll_44.01,doll_2.81,doll_3.61,doll_11.48,doll_1.24,
doll_42.00,4.0,doll_16.20,doll_24.18,doll_23.39,doll_189.94,doll_6.13,
doll_19.29,55.0,doll_35.54,doll_0.99,doll_2.64,doll_8.62,doll_6.34,
doll_61.25,2.0,doll_6.00,doll_20.81,doll_35.98,doll_62.92,doll_35.12,doll_29.35
doll_0.86,57.0,doll_2.66,doll_3.73,doll_26.48,doll_22.33,doll_3.03,
doll_35.41,48.0,doll_9.97,doll_7.37,doll_27.02,doll_22.67,doll_3.30,
doll_26.35,37.0,doll_7.29,doll_15.63,doll_5.48,doll_68.94,doll_23.78,
doll_1.40,1.0,doll_22.61,doll_1.38,doll_18.10,doll_17.09,doll_4.08,
doll_3.58,17.0,doll_32.36,doll_24.76,doll_8.17,doll_91.44,doll_0.12,doll_18.20
doll_37.97,7.0,doll_42.58,doll_10.41,doll_28.45,doll_1.33,doll_6.85,
doll_13.29,6.0,doll_2.24,doll_67.39,doll_13.54,doll_1.76,doll_1.22,doll_0.60
doll_155.41,73.0,doll_12.57,doll_11.47,doll_1.27,doll_29.58,doll_1.10,
doll_97.94,13.0,doll_27.91,doll_0.25,doll_11.21,doll_11.93,doll_29.31,
doll_28.98,27.0,doll_59.45,doll_4.67,doll_18.62,doll_17.62,doll_9.00,
doll_12.36,17.0,doll_11.40,doll_13.34,doll_46.83,doll_35.25,doll_20.49,doll_65.72
doll_34.99,63.0,doll_15.56,doll_0.48,doll_7.55,doll_98.58,doll_0.78,doll_41.78
doll_97.37,6.0,doll_0.69,doll_5.01,doll_111.16,doll_97.94,doll_4.10,
doll_21.25,4.0,doll_1.53,doll_18.45,doll_57.30,doll_3.55,doll_5.04,
doll_1.32,11.0,doll_50.24,doll_12.90,doll_16.78,doll_10.28,doll_4.76,
doll_2.90,11.0,doll_5.28,doll_78.58,doll_15.84,doll_5.99,doll_2.78,doll_777.61
doll_17.18,13.0,doll_0.77,doll_27.97,doll_26.92,doll_4.76,doll_1.57,
doll_58.06,58.0,doll_25.02,doll_4.58,doll_18.14,doll_90.36,doll_0.70,doll_10.18
doll_13.99,49.0,doll_146.76,doll_27.19,doll_11.63,doll_5.61,doll_5.51,doll_30.09
doll_58.39,2.0,doll_2.21,doll_25.00,doll_12.45,doll_45.14,doll_0.59,doll_6.28
doll_13.26,1.0,doll_2.84,doll_0.45,doll_0.67,doll_13.41,doll_13.64,
doll_8.73,13.0,doll_92.85,doll_58.39,doll_1.83,doll_58.15,doll_0.42,
doll_3.30,0.0,doll_84.13,doll_37.44,doll_2.96,doll_4.61,doll_0.81,
doll_23.53,1.0,doll_16.82,doll_3.76,doll_42.77,doll_8.84,doll_1.70,
doll_11.27,25.0,doll_13.61,doll_5.26,doll_68.20,doll_31.06,doll_22.95,
doll_8.87,3.0,doll_16.98,doll_0.84,doll_90.24,doll_15.92,doll_0.54,
doll_3.62,0.0,doll_30.51,doll_5.04,doll_0.50,doll_31.96,doll_4.32,doll_4.97
doll_24.80,1207.0,doll_35.28,doll_5.85,doll_27.40,doll_43.94,doll_4.32,doll_40.65
doll_6.89,11.0,doll_0.12,doll_1.51,doll_34.27,doll_25.04,doll_11.14,doll_24.37
doll_32.43,28.0,doll_211.37,doll_26.77,doll_5.98,doll_26.34,doll_2.16,
doll_6.41,3.0,doll_30.90,doll_2.14,doll_13.37,doll_2.88,doll_0.49,
doll_846.01,8.0,doll_20.44,doll_17.70,doll_17.70,doll_12.58,doll_7.88,
doll_62.33,3.0,doll_7.17,doll_26.55,doll_0.12,doll_34.45,doll_8.72,
doll_67.33,12.0,doll_11.85,doll_18.53,doll_30.08,doll_6.89,doll_33.82,
doll_14.34,6.0,doll_0.94,doll_35.80,doll_36.76,doll_33.97,doll_58.23,doll_10.18
doll_8.66,8.0,doll_10.97,doll_6.60,doll_7.00,doll_8.69,doll_0.18,doll_1.25
doll_82.82,8.0,doll_5.87,doll_21.00,doll_14.71,doll_2.76,doll_1.77,doll_1.61
doll_23.01,28.0,doll_35.53,doll_13.61,doll_8.54,doll_24.77,doll_4.65,doll_21.19
doll_0.73,2.0,doll_84.08,doll_32.94,doll_2.26,doll_3.62,doll_38.33,
doll_10.01,37.0,doll_39.80,doll_1.44,doll_34.26,doll_3.09,doll_1.30,
"doll_1,275",24.0,doll_15.18,doll_7.84,doll_7.38,doll_57.94,doll_1.09,doll_3.71
doll_9.06,123.0,doll_16.33,doll_52.62,doll_35.45,doll_28.50,doll_2.48,
doll_183.97,41.0,doll_15.07,doll_97.39,doll_26.80,doll_12.15,doll_2.88,doll_55.66
doll_31.63,24.0,doll_17.23,doll_10.14,doll_27.34,doll_42.47,doll_1.67,
doll_29.01,37.0,doll_70.18,doll_80.97,doll_6.55,doll_40.69,doll_6.31,doll_9.22
doll_23.92,8.0,doll_37.14,doll_20.48,doll_5.45,doll_95.53,doll_13.16,
doll_15.12,11.0,doll_2.42,doll_8.53,doll_3.27,,doll_3.88,
doll_10.01,6.0,doll_7.90,doll_25.01,doll_32.86,doll_48.69,doll_25.72,
doll_5.98,35.0,doll_17.10,doll_18.72,doll_13.47,doll_15.14,doll_10.58,
doll_4.70,22.0,doll_23.73,doll_28.74,doll_0.83,doll_3.72,doll_3.44,doll_9.48
doll_12.38,0.0,doll_8.26,doll_42.02,doll_12.52,doll_26.59,doll_9.12,
doll_49.32,27.0,doll_3.66,doll_24.02,doll_7.83,doll_12.92,doll_0.67,
doll_6.03,10.0,doll_1.28,doll_1.82,doll_11.20,doll_13.90,doll_4.35,doll_9.86
doll_21.50,31.0,doll_1.39,doll_13.17,doll_167.90,doll_1.10,doll_277.10,doll_6.15
doll_17.71,8.0,doll_29.55,doll_17.11,doll_81.45,doll_9.35,doll_3.81,
doll_1.09,20.0,doll_24.15,doll_29.59,doll_14.12,doll_6.05,doll_0.23,
doll_26.31,8.0,doll_34.44,doll_35.62,doll_0.57,doll_7.47,doll_33.43,
doll_1.69,41.0,doll_9.48,doll_5.81,doll_7.32,doll_23.09,doll_18.42,
doll_43.59,0.0,doll_21.94,doll_33.02,doll_28.45,doll_49.25,doll_3.27,
doll_7.39,11.0,doll_54.30,doll_0.52,doll_8.70,doll_58.93,doll_1.94,
doll_0.02000,28.0,doll_10.74,doll_16.52,doll_6.39,doll_150.41,doll_2.29,doll_28.16
doll_33.50,1.0,doll_21.41,doll_15.58,doll_54.20,doll_4.76,doll_3.51,doll_23.09
doll_5.75,7.0,doll_0.17,doll_17.48,doll_4.37,doll_2.30,doll_13.87,
doll_7.01,21.0,doll_83.76,doll_103.06,doll_6.54,doll_0.79,doll_12.01,
doll_34.43,14.0,doll_6.00,doll_5.00,doll_7.98,doll_18.39,doll_3.70,doll_5.21
doll_11.59,46.0,doll_24.02,doll_34.01,doll_23.03,doll_31.34,doll_5.52,
doll_13.65,20.0,doll_0.84,doll_18.44,doll_29.50,doll_181.80,doll_3.24,doll_24.05
doll_3.51,3.0,doll_13.60,doll_2.99,doll_7.40,doll_12.34,doll_22.44,doll_26.37
doll_32.86,14.0,doll_50.62,doll_25.51,doll_86.74,doll_8.68,doll_2.16,doll_67.36
doll_4.67,4.0,doll_9.15,doll_32.23,doll_28.82,doll_17.66,doll_25.42,
doll_37.68,17.0,doll_10.47,doll_11.10,doll_28.55,doll_54.07,doll_5.94,doll_4.24
doll_17.30,11.0,doll_16.39,doll_10.72,doll_35.43,doll_24.89,doll_1.88,
doll_30.73,39.0,doll_179.57,doll_54.66,doll_8.78,doll_33.53,doll_2.51,
doll_7.16,15.0,doll_1.29,doll_24.94,doll_2.54,doll_60.98,doll_5.01,
doll_12.60,50.0,doll_18.18,doll_4.30,doll_29.37,doll_9.81,doll_0.96,
doll_0.77,9.0,doll_24.09,doll_24.55,doll_27.19,doll_11.45,doll_6.95,doll_9.96
doll_8.68,30.0,doll_71.58,doll_1.26,doll_5.21,doll_11.79,doll_9.91,
doll_4.66,4.0,doll_2.89,doll_48.65,doll_11.04,doll_22.42,doll_1.32,doll_24.58
doll_22.37,150.0,doll_9.86,doll_2.27,doll_27.62,doll_28.39,doll_22.54,doll_14.39
doll_31.25,24.0,doll_6.83,doll_47.64,doll_16.45,doll_4.59,doll_3.28,doll_8.66
doll_13.16,17.0,doll_351.11,doll_29.81,doll_42.59,doll_11.48,doll_2.85,
doll_2.97,7.0,doll_21.12,doll_41.96,doll_5.12,doll_10.27,doll_1.83,doll_27.76
doll_59.25,22.0,doll_53.36,doll_14.64,doll_9.01,doll_109.58,doll_1.36,
doll_5.85,24.0,doll_17.83,doll_32.17,doll_8.92,doll_8.28,doll_1.60,doll_35.33
doll_23.94,43.0,doll_12.22,doll_7.13,doll_6.24,doll_5.43,doll_13.52,
doll_11.65,31.0,doll_2.31,doll_15.25,doll_5.07,doll_29.26,doll_6.23,doll_16.63
doll_74.90,395.0,doll_3.93,doll_14.63,doll_25.52,doll_0.02000,doll_8.76,doll_10.82
doll_10.74,26.0,doll_4.95,doll_7.26,doll_4.82,doll_13.81,doll_48.50,
doll_3.64,8.0,doll_51.44,doll_1.18,doll_10.53,doll_1.58,doll_3.74,
doll_159.12,3.0,doll_23.56,doll_13.49,doll_11.60,doll_17.14,doll_2.78,
doll_18.00,22.0,doll_28.91,doll_12.43,doll_1.50,doll_9.00,doll_0.91,doll_36.27
doll_16.03,29.0,doll_11.24,doll_8.71,doll_33.37,doll_11.41,doll_27.67,
doll_25.06,0.0,doll_2.21,doll_15.81,doll_8.39,doll_48.19,doll_68.42,doll_112.53
doll_28.12,17.0,doll_14.22,doll_14.40,doll_14.58,doll_4.61,doll_0.22,doll_17.11
doll_5.37,30.0,doll_1.07,doll_3.50,doll_0.80,doll_2.34,doll_0.88,
doll_49.58,22.0,doll_0.47,doll_11.08,doll_15.42,doll_17.93,doll_5.05,doll_39.29
doll_5.79,50.0,doll_1.36,doll_4.22,doll_269.11,doll_30.88,doll_7.87,
doll_11.30,101.0,doll_47.44,doll_30.09,doll_7.43,doll_5.79,doll_1.65,
doll_28.94,17.0,doll_91.76,doll_5.26,doll_21.41,doll_32.38,doll_5.10,doll_5.95
doll_2.32,17.0,doll_27.15,doll_1.57,doll_14.37,doll_39.67,doll_0.63,doll_11.21
doll_25.26,24.0,doll_17.92,doll_23.20,doll_3.87,doll_16.17,doll_3.33,
doll_1.08,0.0,doll_7.82,doll_10.46,doll_97.47,doll_5.34,doll_11.80,
doll_1.23,0.0,doll_8.31,doll_17.29,doll_3.78,doll_28.74,doll_0.01000,doll_63.51
doll_2.21,21.0,doll_19.12,doll_2.97,doll_10.35,doll_27.93,doll_32.82,doll_2.25
doll_20.96,36.0,doll_17.99,doll_1.14,doll_5.67,doll_4.79,doll_10.35,doll_2.01
doll_18.20,5.0,doll_35.24,doll_16.03,doll_17.00,doll_12.94,doll_0.20,
doll_10.03,6.0,doll_12.28,doll_6.38,doll_0.38,doll_28.83,doll_1.05,doll_25.97
doll_20.11,20.0,doll_33.10,doll_0.84,doll_3.06,doll_28.83,doll_27.94,
doll_1.60,64.0,doll_13.81,doll_22.34,doll_20.96,doll_6.59,doll_4.99,doll_8.31
doll_17.67,16.0,doll_5.02,doll_4.73,doll_7.88,doll_38.60,doll_0.81,
doll_6.81,27.0,doll_15.50,doll_13.27,doll_13.25,doll_3.01,doll_0.90,
doll_67.37,15.0,doll_117.66,doll_5.97,doll_45.32,doll_93.74,doll_6.06,
doll_34.37,25.0,doll_6.31,doll_13.07,doll_37.03,doll_0.20,doll_5.14,
doll_22.73,18.0,doll_9.27,doll_9.47,doll_29.28,doll_109.38,doll_21.55,
doll_37.42,34.0,doll_43.76,doll_21.25,doll_7.28,doll_72.42,doll_4.24,
doll_42.42,29.0,doll_29.42,doll_8.96,doll_14.83,doll_11.05,doll_4.67,doll_2.48
doll_56.45,20.0,doll_6.63,doll_25.98,doll_19.92,doll_5.77,doll_3.93,doll_125.67
doll_47.24,1.0,doll_5.20,doll_0.56,doll_32.71,doll_1.07,doll_24.78,doll_8.58
doll_35.98,43.0,doll_11.55,doll_5.51,doll_1.81,doll_22.70,doll_0.05000,
doll_7.70,1.0,doll_70.69,doll_1.50,doll_6.10,doll_0.50,doll_2.70,
doll_1.43,47.0,doll_14.37,doll_9.04,doll_43.39,doll_56.00,doll_13.16,doll_44.45
doll_39.10,1.0,doll_24.05,doll_21.06,doll_185.61,doll_8.50,doll_12.24,doll_8.10
doll_8.79,22.0,doll_46.55,doll_6.68,doll_11.51,doll_19.97,doll_0.69,
doll_0.20,45.0,doll_158.79,doll_0.76,doll_7.85,doll_36.63,doll_170.99,doll_9.71
doll_51.57,32.0,doll_21.52,doll_34.55,doll_10.83,doll_2.75,doll_19.87,
doll_28.45,16.0,doll_13.96,doll_2.14,doll_2.07,doll_1.19,doll_1.85,doll_39.09
doll_28.32,27.0,doll_1.10,doll_9.56,doll_52.28,doll_48.76,doll_0.76,
doll_7.99,34.0,doll_4.27,doll_2.25,doll_0.61,doll_37.66,doll_2.24,
doll_31.71,13.0,doll_26.54,doll_23.61,doll_0.61,doll_0.86,doll_10.47,
doll_10.90,22.0,doll_6.94,doll_0.56,doll_10.83,doll_15.46,doll_6.58,doll_22.10
doll_40.12,96.0,doll_10.82,doll_2.01,doll_20.01,doll_22.53,doll_4.38,doll_25.75
doll_19.03,53.0,doll_2.68,doll_25.23,doll_27.05,doll_10.43,doll_10.21,
doll_15.84,69.0,doll_27.21,doll_8.09,doll_20.78,doll_7.23,doll_7.31,
doll_125.99,6.0,doll_26.60,doll_10.84,doll_4.19,doll_17.37,doll_4.00,
doll_23.83,0.0,doll_7.43,doll_2.50,doll_5.04,doll_26.56,doll_0.86,
doll_49.25,18.0,doll_6.07,doll_8.82,doll_14.40,doll_14.46,doll_45.92,doll_81.40
doll_26.92,58.0,doll_20.94,doll_13.66,doll_3.72,doll_24.18,doll_0.03000,
doll_28.30,28.0,doll_1.65,doll_24.17,doll_6.68,doll_22.51,doll_6.33,doll_43.77
doll_46.97,9.0,doll_78.92,doll_4.29,doll_7.99,doll_6.70,doll_19.82,
doll_30.27,8.0,doll_4.58,doll_28.31,doll_44.28,doll_9.16,doll_4.43,
doll_37.32,46.0,doll_31.48,doll_40.18,doll_4.61,doll_24.65,doll_7.93,
doll_8.39,11.0,doll_8.86,doll_39.76,doll_8.88,doll_18.05,doll_4.48,
doll_15.37,28.0,doll_1.93,doll_10.30,doll_23.30,doll_0.25,doll_1.52,
doll_45.61,6.0,doll_39.33,doll_7.27,doll_10.49,doll_35.41,doll_12.21,
doll_107.16,18.0,doll_36.44,doll_19.87,doll_20.10,doll_403.36,doll_0.21,doll_4.58
doll_8.74,21.0,doll_46.58,doll_37.37,doll_63.03,doll_18.86,doll_2.54,
doll_69.29,5.0,doll_7.19,doll_39.77,doll_4.72,doll_0.48,doll_92.60,doll_1.92
doll_5.20,7.0,doll_49.60,doll_48.09,doll_13.22,doll_0.17,doll_0.22,doll_0.63
doll_392.58,4.0,doll_7.05,doll_0.46,doll_7.03,doll_10.70,doll_1.04,doll_1.24
doll_22.37,4.0,doll_117.31,doll_7.02,doll_19.89,doll_11.48,doll_6.04,
doll_104.42,3.0,doll_65.76,doll_0.31,doll_30.06,doll_45.18,doll_8.83,
doll_6.31,11.0,doll_19.90,doll_47.24,doll_40.68,doll_44.63,doll_31.17,doll_6.08
doll_13.45,5.0,doll_2.08,doll_21.45,doll_18.78,doll_6.79,doll_1.08,doll_7.14
doll_22.83,2.0,doll_19.59,doll_17.59,doll_12.20,doll_39.51,doll_3.76,doll_118.78
doll_0.25,13.0,doll_12.83,doll_5.44,doll_13.74,doll_68.74,doll_19.67,doll_3.13
doll_24.87,36.0,doll_26.39,doll_27.46,doll_8.51,doll_177.62,doll_0.87,doll_6.95
doll_16.80,35.0,doll_9.13,doll_11.83,doll_11.16,doll_48.32,doll_1.11,doll_20.62
doll_100.89,28.0,doll_84.12,doll_2.52,doll_29.14,doll_19.99,doll_0.02000,
doll_50.14,8.0,doll_22.13,doll_4.26,doll_40.72,doll_18.34,doll_13.17,doll_32.28
doll_19.99,11.0,doll_29.12,doll_23.71,doll_16.23,doll_7.86,doll_16.03,
doll_16.85,58.0,doll_39.33,doll_54.52,doll_16.53,doll_20.18,doll_24.43,doll_91.21
doll_9.03,26.0,doll_1.46,doll_16.65,doll_7.60,doll_11.60,doll_1.41,
doll_21.44,15.0,doll_8.22,doll_15.29,doll_71.62,doll_37.77,doll_0.08000,
doll_23.76,3.0,doll_2.05,doll_42.98,doll_0.54,doll_24.99,doll_0.22,
doll_7.91,91.0,doll_102.38,doll_23.07,doll_28.83,doll_48.20,doll_22.65,
doll_25.98,9.0,doll_31.81,doll_22.02,doll_46.38,doll_1.39,doll_12.33,doll_27.05
doll_44.13,16.0,doll_14.69,doll_16.69,doll_19.10,doll_35.49,doll_3.24,
doll_0.83,99.0,doll_9.75,doll_12.43,doll_17.11,doll_11.97,doll_7.05,
doll_11.54,11.0,doll_2.82,doll_22.62,doll_30.14,doll_29.36,doll_86.80,
doll_8.30,64.0,doll_7.37,doll_2.70,doll_5.04,doll_3.14,doll_1.38,doll_12.36
doll_12.60,7.0,doll_3.33,doll_32.49,doll_5.85,doll_45.82,doll_1.96,
doll_37.56,35.0,doll_32.91,doll_10.10,doll_3.90,doll_22.47,doll_4.23,
doll_0.17,1.0,doll_25.28,doll_15.05,doll_36.11,doll_20.35,doll_0.76,doll_15.65
doll_11.74,8.0,doll_8.04,doll_29.45,doll_14.61,doll_0.42,doll_37.68,
doll_46.16,38.0,doll_25.77,doll_27.81,doll_15.59,doll_23.10,doll_7.50,
doll_8.70,23.0,doll_35.88,doll_16.60,doll_34.47,doll_8.46,doll_0.29,
doll_0.49,748.0,doll_42.64,doll_29.54,doll_24.25,doll_11.70,doll_0.75,
doll_797.02,16.0,doll_42.49,doll_0.88,doll_29.60,doll_12.52,doll_0.43,doll_1.38
doll_284.91,11.0,doll_125.11,doll_0.47,doll_8.21,doll_5.33,doll_0.77,
doll_11.90,5.0,doll_2.25,doll_13.05,doll_1.30,doll_8.23,doll_0.52,doll_8.40
doll_0.55,11.0,doll_11.13,doll_26.47,doll_29.59,doll_21.36,doll_0.88,doll_35.83
doll_0.42,5.0,doll_13.81,doll_11.69,doll_23.95,doll_29.69,doll_0.81,doll_5.11
doll_0.20,19.0,doll_8.51,doll_88.99,doll_5.29,doll_8.65,doll_1.06,
doll_29.77,15.0,doll_12.64,doll_11.99,doll_12.71,doll_46.16,doll_0.89,doll_119.88
doll_8.41,8.0,doll_10.98,doll_65.06,doll_16.56,doll_0.20,doll_0.57,doll_33.63
doll_35.90,1.0,doll_9.52,doll_11.26,doll_23.04,doll_35.53,doll_0.89,doll_14.75
doll_43.55,3.0,doll_44.20,doll_17.63,doll_3.58,doll_281.68,doll_0.44,doll_14.69
doll_2.69,34.0,doll_9.13,doll_30.30,doll_20.47,doll_234.04,doll_0.96,doll_23.59
doll_2.89,10.0,doll_22.08,doll_43.00,doll_6.46,doll_24.12,doll_7.20,
doll_21.25,5.0,doll_16.42,doll_32.46,doll_367.76,doll_48.74,doll_4.17,
doll_20.12,264.0,doll_41.90,doll_7.20,doll_0.50,doll_147.03,doll_7.27,
doll_14.18,3.0,doll_2.44,doll_4.14,doll_6.88,doll_1.39,doll_1.32,doll_44.35
doll_36.48,219.0,doll_3.00,doll_16.21,doll_1.71,doll_19.94,doll_1.52,doll_7.02
doll_34.85,20.0,doll_8.31,doll_6.00,doll_10.62,doll_63.32,doll_2.20,
doll_234.04,29.0,doll_9.69,doll_21.39,doll_33.75,doll_97.34,doll_2.25,doll_10.80
doll_0.46,9.0,doll_7.63,doll_1.83,doll_6.68,doll_119.80,doll_2.13,doll_3.49
doll_29.42,2.0,doll_8.71,doll_4.19,doll_30.04,doll_9.99,doll_16.30,
doll_5.26,3.0,doll_18.47,doll_31.34,doll_11.73,doll_12.90,doll_0.80,
doll_46.88,112.0,doll_7.25,doll_2.69,doll_1.64,doll_7.34,doll_67.70,
doll_4.48,2.0,doll_1.88,doll_36.67,doll_8.34,doll_18.42,doll_8.10,doll_29.20
doll_1.39,6.0,doll_10.41,doll_0.31,doll_10.94,doll_9.87,doll_21.82,
doll_11.21,42.0,doll_9.07,doll_4.75,doll_10.92,doll_69.87,doll_7.21,
doll_6.17,14.0,doll_17.07,doll_19.07,doll_42.68,doll_13.98,doll_0.94,
doll_15.33,13.0,doll_4.89,doll_4.11,doll_5.97,doll_7.34,doll_1.90,
doll_4.24,3.0,doll_821.91,doll_4.54,doll_28.59,doll_3.35,doll_49.87,
doll_18.42,30.0,doll_3.21,doll_15.37,doll_15.66,doll_8.34,doll_25.99,doll_0.18
doll_16.46,28.0,doll_4.32,doll_93.91,doll_35.15,doll_3.69,doll_7.53,doll_29.75
doll_8.41,40.0,doll_3.85,doll_19.50,doll_19.18,doll_26.61,doll_1.49,
doll_16.23,14.0,doll_31.67,doll_4.34,doll_10.46,doll_2.64,doll_1.59,
doll_6.84,13305.0,doll_20.43,doll_6.42,doll_31.53,doll_16.49,doll_2.45,
doll_24.16,27.0,doll_35.74,doll_31.88,doll_13.74,doll_11.32,doll_7.69,doll_83.02
doll_69.65,3.0,doll_7.88,doll_4.59,doll_5.12,doll_28.63,doll_2.95,doll_24.22
doll_1.11,3.0,doll_6.30,doll_23.88,doll_27.87,doll_1.10,doll_0.38,doll_2.17
doll_9.12,27.0,doll_79.66,doll_10.05,doll_32.28,doll_6.01,doll_5.91,
doll_13.66,9.0,doll_26.75,doll_10.34,doll_15.10,doll_39.43,doll_1.41,
doll_1.10,11.0,doll_11.48,doll_52.57,doll_5.94,doll_13.59,doll_2.77,
doll_5.04,33.0,doll_9.50,doll_6.11,doll_1.74,doll_57.98,doll_7.65,
doll_10.86,13.0,doll_14.25,doll_38.56,doll_14.28,doll_9.49,doll_9.30,
doll_51.48,19.0,doll_0.67,doll_0.02000,doll_11.01,doll_15.95,doll_1.07,doll_7.06
doll_57.98,18.0,doll_10.54,doll_5.63,doll_55.10,doll_42.30,doll_2.43,
doll_8.27,1.0,doll_75.81,doll_8.02,doll_29.08,doll_20.19,doll_2.61,doll_55.11
doll_9.49,9.0,doll_23.39,doll_1.35,doll_8.42,doll_13.62,doll_8.88,
doll_17.50,6.0,doll_58.85,doll_14.86,doll_36.55,doll_44.47,doll_2.41,
doll_9.75,13.0,doll_34.31,doll_3.06,doll_1.02,doll_1.22,doll_0.58,
doll_168.95,5.0,doll_2.16,doll_0.50,doll_0.78,doll_12.98,doll_11.39,
doll_35.59,79.0,doll_28.15,doll_7.77,doll_99.14,doll_8.46,doll_5.00,
doll_43.77,8.0,doll_38.11,doll_4.52,doll_50.76,doll_28.35,doll_1.21,doll_16.86
doll_6.84,59.0,doll_9.40,doll_4.39,doll_59.89,doll_7.59,doll_1.57,doll_16.33
doll_42.00,31.0,doll_34.62,doll_7.27,doll_6.11,doll_10.22,doll_32.40,
doll_30.30,8.0,doll_14.33,doll_31.90,doll_26.72,doll_0.53,doll_1.40,doll_15.14
doll_25.07,6.0,doll_62.21,doll_10.10,doll_12.52,doll_20.70,doll_2.06,doll_10.95
doll_3.19,4.0,doll_109.36,doll_4.03,doll_21.79,doll_1.69,doll_2.02,doll_22.09
doll_13.00,205.0,doll_12.43,doll_17.19,doll_47.82,doll_217.99,doll_0.42,doll_0.12
doll_75.94,47.0,doll_28.35,doll_0.42,doll_16.89,doll_6.80,doll_23.25,doll_83.49
doll_3.00,31.0,doll_6.87,doll_38.92,doll_29.82,doll_85.52,doll_0.64,
doll_14.73,1.0,doll_5.24,doll_24.05,doll_20.41,doll_14.69,doll_1.55,
doll_10.06,34.0,doll_32.46,doll_2.57,doll_6.46,doll_41.60,doll_2.42,
doll_3.60,6.0,doll_13.98,doll_16.99,doll_80.46,doll_13.49,doll_2.39,
doll_1.68,19.0,doll_25.80,doll_25.41,doll_17.90,doll_52.79,doll_1.07,
doll_7.13,8.0,doll_6.54,doll_37.06,doll_25.55,doll_67.17,doll_1.36,
doll_14.11,13.0,doll_3.76,doll_4.80,doll_44.24,doll_32.87,doll_11.44,
doll_58.16,26.0,doll_27.39,doll_118.36,doll_32.80,doll_5.97,doll_16.94,
doll_7.53,47.0,doll_30.73,doll_4.79,doll_24.98,doll_13.71,doll_20.71,
doll_28.96,1.0,doll_56.43,doll_22.44,doll_12.99,doll_0.81,doll_3.17,
doll_3.60,15.0,doll_10.02,doll_6.73,doll_29.84,doll_31.47,doll_2.92,
doll_1.08,18.0,doll_3.52,doll_25.74,doll_3.82,doll_27.56,doll_2.64,doll_9.77
doll_31.44,8.0,doll_23.91,doll_0.31,doll_2.04,doll_7.90,doll_0.48,
doll_1.20,2.0,doll_24.89,doll_15.31,doll_30.03,doll_3.74,doll_10.60,doll_5.34
doll_3.23,11.0,doll_19.40,doll_7.20,doll_0.12,doll_2.00,doll_2.47,
doll_52.44,96.0,doll_12.76,doll_20.80,doll_19.94,doll_1.09,doll_0.63,
doll_1.73,22.0,doll_17.62,doll_58.76,doll_36.40,doll_74.71,doll_3.09,doll_335.16
