,id,name,address,nation,hhid,industry,sic_code,type,est_of_ownership
271,a0f2c3048cbd492cb2023ed2dc51266d,waterfall italia spa,"viale giosue' carducci 48, bologna, 40125, bologna, italy",it03504331202,h-it0048609145,"finance, insurance, and real estate",holding company (6719),corporation,2015
272,2606146c8650458792826692ddd825b4,i.d. 4 italia srl,"viale giosue' carducci 48, bologna, 40125, bologna, italy",it03422531206,h-it0044257554,"finance, insurance, and real estate",holding company (6719),corporation,2014
273,37bc06ffe0254187846278dd13b32964,alperia trading srl,"via dodiciville 8, bolzano, 39100, bolzano, italy",it03008510210,h-it0062988077,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,1999
274,5c9050cc40134db3835864de89ec131a,sogefi spa,"via ciovassino 1/a, milano, 20121, milano, italy",it00607460201,h-it0014786710,"finance, insurance, and real estate",holding company (6719),corporation,1980
275,986738f57e8747e4ab5092bb442e119d,conad centro nord soc coop,"via john fitzgerald kennedy 5, campegine, 42040, reggio emilia, italy",it01751820356,h-it0011010495,wholesale trade,whol non durable goods (5199),corporation,1997
276,741b1a788ac941608f46c6585647d506,societa' agricola la pellegrina spa,"via valpantena 18/g, verona, 37142, verona, italy",it00642520233,h-it0010582002,"agriculture, forestry, and fishing",poultry/poultry egg farm (0259),corporation,1976
277,5fef01097ee245c68e884b6f6365a92a,siderurgica investimenti srl,"via giuseppe verdi 8, bedizzole, 25081, brescia, italy",it10341650157,h-it0068457146,"finance, insurance, and real estate",holding company (6719),corporation,1989
278,d0fc6a251d0844a188c9facf9f851d12,zucchetti group spa,"via solferino 1, lodi, 26900, lodi, italy",it04171890157,h-it0029868157,"finance, insurance, and real estate",holding company (6719),corporation,1978
279,ec3e479003b044f399ef65e948c0f2bc,finde spa,"corso giovanni lanza 101, torino, 10133, torino, italy",it06633950016,h-it0071559523,"finance, insurance, and real estate",misc business credit institutions (6159),corporation,1994
280,c10f7d32210e459b973b30e5875573c7,shell italia holding spa,"viale thomas alva edison 110, sesto san giovanni, 20099, milano, italy",it03525340968,h-it0073889660,"finance, insurance, and real estate",holding company (6719),corporation,2002
281,39ed4178beb244a284dc2294b12c5f68,marseglia group spa,"via baione 200, monopoli, 70043, bari, italy",it01469610743,h-it0028047338,"finance, insurance, and real estate",holding company (6719),corporation,1990
282,305e90a4d3844eb4ba6bbba140c2cd2f,bricoman italia srl,"via guglielmo marconi 24, rozzano, 20089, milano, italy",it05602670969,h-it0075874768,retail trade,ret hardware (5251),corporation,2007
283,0efaddd30ef2491d9e1a6af816a401ae,centurion newco spa,"viale bianca maria 25, milano, 20122, milano, italy",it11220360967,h-it0366646049,"finance, insurance, and real estate",holding company (6719),corporation,2020
284,5d568049e9074a8eb5275d2028030aba,egea commerciale,"corso nino bixio 8, alba, 12051, cuneo, italy",it02439760162,h-it0072771879,"transportation, communications, electric, gas, and sanitary services",natural gas distribution (4924),corporation,1996
285,0a3023e1042147b5b4d34583b15e1cdf,basell poliolefine italia srl,"piazzale guido donegani 12, ferrara, 44122, ferrara, italy",it11531310156,h-it0072235470,manufacturing,mfg plastic materials/resins (2821),corporation,1995
286,bafc45f7bb4041b5b5ceaa43ccf7b95a,luxottica srl,"frazione valcozzena 10, agordo, 32021, belluno, italy",it00064820251,h-it0011912154,manufacturing,mfg ophthalmic goods (3851),corporation,1961
287,e854b474bf96428fbc856b971d3268e6,fater spa,"via mare adriatico 122, spoltore, 65010, pescara, italy",it01282360682,h-it0029562732,manufacturing,mfg sanitary paper products (2676),corporation,1990
288,d08f0d70424041de941fa243b3ec9bd0,u.t. communications spa,"via monte napoleone 8, milano, 20121, milano, italy",it11196950155,h-it0016973011,"finance, insurance, and real estate",holding company (6719),corporation,1994
289,b6222a4c35c84a769406eda57b82e3aa,ali' spa,"via olanda 2, padova, 35127, padova, italy",it00348980285,h-it0012582263,retail trade,ret groceries (5411),corporation,1973
290,0bff707c163d42c09f3a4741f2604112,lukoil italia srl,"via leonida bissolati 20, roma, 00187, roma, italy",it10246551005,h-it0014221233,wholesale trade,whol petroleum products (5172),corporation,2008
291,ac0a085b84554e099212d68fd1302844,bitron industrie spa,"strada del portone 95, grugliasco, 10095, torino, italy",it06531680012,h-it0074677802,"finance, insurance, and real estate",holding company (6719),corporation,1993
292,797928d0a4c34e52a34fc2f276824635,ali' group srl,"via olanda 2, padova, 35127, padova, italy",it04117820284,h-it0015617815,"finance, insurance, and real estate",holding company (6719),corporation,2006
293,dea1d190f2214781820da5cd29105e14,epta spa,"via mecenate 86, milano, 20138, milano, italy",it04160730968,h-it0074413902,manufacturing,mfg refrigeration/heating equipment (3585),corporation,2003
294,ac9f3846cde346d49e5eb35618faa7af,epta hdp spa,"via mecenate 86, milano, 20138, milano, italy",it10119950961,h-it0058458778,"finance, insurance, and real estate",holding company (6719),corporation,2017
295,638639a5a55c49328e4d454e222a74c8,postepay spa,"viale europa 190, roma, 00144, roma, italy",it06874351007,h-it0072352515,"finance, insurance, and real estate",national commercial bank (6021),corporation,2001
296,f31cc06a71de49bba12285c357bcd458,pini holding srl,"via ruggero boscovich 27, milano, 20124, milano, italy",it10246890965,h-it0059847948,"finance, insurance, and real estate",holding company (6719),corporation,2018
297,45daef3fa9f845d197b808f36133fdd1,itinera spa,"strada statale per alessandria 6/a, tortona, 15057, alessandria, italy",it01668980061,h-it0030078768,construction,highway/street construction (1611),corporation,1995
298,a91d7e4a0c394d38b2cfa642521b1674,acciaierie valbruna spa,"viale della scienza 25, vicenza, 36100, vicenza, italy",it02866820240,h-it0070992320,manufacturing,blast furnace-steel works (3312),corporation,1925
299,dab6cdfea9764470a42b8e108677cef2,penny market srl,"strada provinciale 11 padana superiore 2/b, cernusco sul naviglio, 20063, milano, italy",it12619750156,h-it0001705946,retail trade,ret groceries (5411),corporation,1997
300,d1bafc8e094c4a6489a7c4d901ee1890,valentino spa,"viale dei lanifici 1, valdagno, 36078, vicenza, italy",it05412951005,h-it0073453986,services,business services (7389),corporation,1997
301,4f5a75ac09b84a13b3ac2112a161b552,dana graziano srl,"via cumiana 14, rivoli, 10098, torino, italy",it06699750011,h-it0075060949,manufacturing,mfg power transmission equipment (3568),corporation,1989
302,28a33602498c441caaa4bc0da7532286,iris mobili srl,"via carlo poma 11, pomezia, 00071, roma, italy",it06888411003,h-it0074100025,retail trade,ret furniture (5712),corporation,2002
303,4a773e1899694993ae192b54cb666a9c,padana tubi e profilati acciaio spa,"via portamurata 8/a, guastalla, 42016, reggio emilia, italy",it00323370353,h-it0010857044,manufacturing,mfg steel pipe/tubes (3317),corporation,1975
304,6b1e3951ab004570bb34084887b31261,adler plastic spa,"via mozzoni localita' s.domenico, ottaviano, 80044, napoli, italy",it01280381219,h-it0012438634,manufacturing,mfg plastic products (3089),corporation,1980
305,04a089d0e8fe412e904bc63a6a5ed61e,cofco international italy srl,"piazza john fitzgerald kennedy 3, ravenna, 48121, ravenna, italy",it08076171001,h-it0074142240,wholesale trade,whol grain/field beans (5153),corporation,2004
306,868e1e19d66448e7ac41529f2e4b5f59,diasorin spa,"via crescentino, saluggia, 13040, vercelli, italy",it13144290155,h-it0074334530,"finance, insurance, and real estate",holding company (6719),corporation,1996
307,73472dc4e7aa48d9bfb9ff4be2bfde3e,t.c.a. trattamenti ceneri auroargentifere spa,"localita' castelluccio 11, capolona, 52010, arezzo, italy",it00279290514,h-it0028132408,manufacturing,primary nonferrous metal producer (3339),corporation,1977
308,fb0cdef7f61c4f789f8725d62b732c0b,groupama assicurazioni spa,"viale cesare pavese 385, roma, 00144, roma, italy",it00885741009,h-it0070694672,"finance, insurance, and real estate",insurance carrier (6399),corporation,1929
309,119dae42a5744e80af4c0bf745e12881,electrolux italia spa,"corso lino zanussi 24, porcia, 33080, pordenone, italy",it00065130932,h-it0008016585,manufacturing,mfg electric housewares/fans (3634),corporation,1916
310,5e5bb7f35dcb4efbac040e8e27765782,msc societa' di partecipazione tra lavoratori spa,"via ubaldo poli 4, zola predosa, 40069, bologna, italy",it00592240378,h-it0036360678,"finance, insurance, and real estate",holding company (6719),corporation,1938
311,0421a9d7680b4bd6ab4c557a09ee1886,dimar spa,"via cuneo 34, cherasco, 12062, cuneo, italy",it00294760046,h-it0014501481,wholesale trade,whol non durable goods (5199),corporation,1973
312,2ecbf57b4807460c9acdc01d4f01641a,tnt global express srl,"corso giulio cesare 268, torino, 10154, torino, italy",it09399880153,h-it0061951439,"transportation, communications, electric, gas, and sanitary services",courier service (4215),corporation,1981
313,d8430f4aba714fa48f9c57c7db909783,unico la farmacia dei farmacisti spa,"via garbagnate 63, lainate, 20045, milano, italy",it02217430343,h-it0003745546,wholesale trade,whol drugs/sundries (5122),corporation,1945
314,d7b18d9dec4042b6bc8a92e29850a6dc,engycalor energia calore srl,"via aurelia 915, roma, 00165, roma, italy",it00991041005,h-it0016265335,wholesale trade,whol petroleum products (5172),corporation,1966
315,109ed58fbf654fc6886a06c0ed769918,comet spa,"via michelino 105, bologna, 40127, bologna, italy",it02108091204,h-it0066647894,wholesale trade,whol appliances/tv/radio (5064),corporation,1968
316,eef1a585ab3249fe8441442c5abfa055,comet holding spa,"via michelino 105, bologna, 40127, bologna, italy",it02406221206,h-it0002419203,"finance, insurance, and real estate",holding company (6719),corporation,2003
317,57a5e2904dfd408c932aaf69c5e8d146,unione farmaceutica novarese,"corso vercelli 120/c, novara, 28100, novara, italy",it00110250032,h-it0000430994,"finance, insurance, and real estate",holding company (6719),corporation,1945
318,ce714f9627294b85bca29ce159fefb57,ferragamo finanziaria spa,"via dei tornabuoni 2, firenze, 50123, firenze, italy",it04161460482,h-it0008928983,"finance, insurance, and real estate",holding company (6719),corporation,1989
319,a92e2aba7d644b579699d18b588028d6,ge avio srl,"via i maggio 99, rivalta di torino, 10040, torino, italy",it10898340012,h-it0037227971,manufacturing,mfg aircraft (3721),corporation,2013
320,fcdb920a90304e37aa121a2e7b3cb564,alrescha investimenti srl,"corso europa 2, milano, 20122, milano, italy",it06684430967,h-it0021827443,"finance, insurance, and real estate",holding company (6719),corporation,2009
321,546d1c37ca6f4807b3d43e5970b6aea5,same deutz fahr italia spa,"viale francesco cassani 15, treviglio, 24047, bergamo, italy",it00778780163,h-it0010071229,manufacturing,mfg farm machinery/equipment (3523),corporation,1978
322,90be91f168f4409a9c05d83084164316,agora' network soc cons.rl,"via giovanni battista pergolesi 25, milano, 20124, milano, italy",it13211090157,h-it0067273181,wholesale trade,whol non durable goods (5199),corporation,2000
323,71272bceedf7487cbafa742c856584e0,erg spa,"via de marini 1, genova, 16149, genova, italy",it10122410151,h-it0075600137,"finance, insurance, and real estate",holding company (6719),corporation,1938
324,f14260db3bbf495483429d917177c7f7,erg power generation spa,"via de marini 1, genova, 16149, genova, italy",it01440590899,h-it0072354003,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,2003
325,068694ccb99c442da62e10167de323cf,san quirico spa,"via martin piaggio 17/4, genova, 16122, genova, italy",it04469810966,h-it0007816189,"finance, insurance, and real estate",holding company (6719),corporation,2004
326,4eec821aefd148e58b444867b4958e17,unes maxi spa,"viale delle industrie snc, vimodrone, 20055, milano, italy",it07515280159,h-it0070625298,retail trade,ret groceries (5411),corporation,1984
327,03ad01b76b5f452a886d200d3ca50b8f,iperal supermercati spa,"via bolladore 64, sondalo, 23035, sondrio, italy",it11023300962,h-it0217081009,retail trade,ret groceries (5411),corporation,2019
328,04f02cc1f3be4bed896ee1f3876d51e0,rosenbauer international ag,"via dei campi della rienza 30, brunico, 39031, bolzano, italy",it02746610217,h-it0018652387,wholesale trade,whol auto parts/supplies (5013),foreign company,1956
329,09a3237e201248819e2afb6f84b73bf8,turytes spa,"galleria camillo benso conte di cavour 4, bologna, 40124, bologna, italy",it03704150378,h-it0071579257,"finance, insurance, and real estate",holding company (6719),corporation,1987
330,6416738bb42745f5b5d020a98f9a39fb,alliancebernstein (luxembourg) s.a' rl,"piazza iv novembre 7, milano, 20124, milano, italy",it11162050964,h-it0291923964,"finance, insurance, and real estate",misc business credit institutions (6159),foreign company,2020
331,b03085f03ffe4b2481a078b666a24ff1,denso thermal systems spa,"frazione masio 24, poirino, 10046, torino, italy",it13391870154,h-it0068400934,manufacturing,mfg refrigeration/heating equipment (3585),corporation,2001
332,c7a219a4e19f4ecfae764ed764852a7e,nova coop soc coop,"via nelson mandela 4, vercelli, 13100, vercelli, italy",it01314250034,h-it0055387381,retail trade,ret groceries (5411),corporation,1989
333,135a4a81133e48c2b3bf1b6423ce0e51,green network spa,"via giulio vincenzo bona 101, roma, 00156, roma, italy",it07451521004,h-it0074280767,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,2003
334,3bdfc63487794c6f8e4e962bcc0eae75,amazon italia transport srl,"viale monte grappa 3/5, milano, 20124, milano, italy",it09598330968,h-it0051956802,"transportation, communications, electric, gas, and sanitary services",transportation services (4789),corporation,2016
335,68be9ffa97b749f4bebfeeeb8ef7a72c,findomestic banca spa,"via jacopo da diacceto 48, firenze, 50123, firenze, italy",it03562770481,h-it0014969920,"finance, insurance, and real estate",misc business credit institutions (6159),corporation,1984
336,029e52bf01b64e84b1e37329a9adefe6,prenatal retail group spa ovvero in abbreviato pnt retail gr oup spa o prg spa,"via delle primule 5, cogliate, 20815, monza e brianza, italy",it11943650157,h-it0000836494,retail trade,ret hobbies/toys/games (5945),corporation,1987
337,158857ba61d6450083b5ecf2208e0906,azimut - benetti spa,"via michele coppino 104, viareggio, 55049, lucca, italy",it01390230462,h-it0010257845,manufacturing,boat building/repairing (3732),corporation,1974
338,6d607578758c4efbb2203c340396d2bd,agsm aim energia spa,"lungadige galtarossa 8, verona, 37133, verona, italy",it02968430237,h-it0061888974,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,1999
339,9420dc36d5944aa49a88a3fc29f7831f,fif holding spa,"via vezza d'oglio 7, milano, 20139, milano, italy",it09607210961,h-it0052284743,"finance, insurance, and real estate",holding company (6719),corporation,2016
340,7a4524d0a3e341f9ac1195de30551501,coopservice societa' cooperativa per azioni,"via rochdale 5, reggio emilia, 42122, reggio emilia, italy",it00310180351,h-it0059947489,services,building maintenance services (7349),corporation,1975
341,2848b03504484862a72450ff3615ed7b,servizi energia italia spa,"via martiri di cefalonia 67, san donato milanese, 20097, milano, italy",it03843480272,h-it0002212226,services,engineering services (8711),corporation,2008
342,7f8ffd865f1b4051a123caa88fa107cb,bonfi srl,"galleria guglielmo marconi 1, bologna, 40122, bologna, italy",it03612091201,h-it0054930944,"finance, insurance, and real estate",holding company (6719),corporation,2017
343,b0089eb177d84195b396b26c009e1ceb,bonfiglioli spa,"via clementino bonfiglioli 1, calderara di reno, 40012, bologna, italy",it00500551205,h-it0035479205,"finance, insurance, and real estate",holding company (6719),corporation,1967
344,47578a6218674654adbb7b7f342a9c76,elecnor sa,"via giuseppe verdi 6, san pietro mosezzo, 28060, novara, italy",it07111850967,h-it0007067275,services,repair services (7699),foreign company,2010
345,7ac1ae0acdf54c99b9792312bd2f05a5,rialto spa,"via gian carlo clerici 342, bresso, 20091, milano, italy",it05849840151,h-it0068420188,retail trade,ret groceries (5411),corporation,1980
346,a00cd17ba3314feb9102802975dad000,industries spa,"via venezia 1, trebaseleghe, 35010, padova, italy",it04804070961,h-it0074590448,retail trade,ret family clothing (5651),corporation,1975
347,919ddebfd1854c52815226fcfe8e4db0,riva azzurra spa,"via pantano 28, milano, 20122, milano, italy",it09677100969,h-it0041217519,retail trade,ret groceries (5411),corporation,1979
348,c041059a4b504e21adddac8c88c66634,casillo commodities italia spa,"via antonio sant'elia zona industriale snc, corato, 70033, bari, italy",it04454620727,h-it0002240947,wholesale trade,whol grain/field beans (5153),corporation,1993
349,38b55ae77b1a44b18c43d6b8122d3873,ludoil energy spa,"via taranto 40, nola, 80035, napoli, italy",it07104471219,h-it0018316182,"finance, insurance, and real estate",holding company (6719),corporation,2012
350,ea244f82d0eb4e969822d5bacaa287be,supermercati tosano cerea srl,"via palesella 1, cerea, 37053, verona, italy",it01286680234,h-it0029146542,retail trade,ret groceries (5411),corporation,1980
351,4882c575b64f42f18b953928fd873738,skf industrie spa,"via pinerolo 44, airasca, 10060, torino, italy",it02663880017,h-it0011941758,manufacturing,mfg power transmission equipment (3568),corporation,1980
352,90664e5603994490b19346f5ea8c56fb,hp italy srl,"via carlo donat cattin 5, cernusco sul naviglio, 20063, milano, italy",it08954150960,h-it0044646682,wholesale trade,whol computers/peripherals (5045),corporation,1964
353,c6fbb2ce8eab4eb79983515c258aa9b1,gottardo spa,"galleria spagna 9, padova, 35127, padova, italy",it02466210289,h-it0068290586,retail trade,ret misc merchandise (5999),corporation,1991
354,09d85da9d5ed4d92a0188c9d6a0abcfa,maior srl,"galleria spagna 9, padova, 35127, padova, italy",it01350310288,h-it0040460681,"finance, insurance, and real estate",holding company (6719),corporation,1987
355,2b6315f630504df6a2aaf83d5e359549,policlinico san donato spa,"via rodolfo morandi 30, san donato milanese, 20097, milano, italy",it05853360153,h-it0008911185,services,general hospital (8062),corporation,1980
356,ed47634e6e4a4b4c96920b4876e6c44f,vender spa,"via alfred bernhard nobel 4/a, parma, 43122, parma, italy",it02084770342,h-it0001756354,"finance, insurance, and real estate",holding company (6719),corporation,1999
357,e0a5779a1132410dadf18c0d4666b8bf,ludoil energia srl,"via taranto 40, nola, 80035, napoli, italy",it07047491217,h-it0017380286,wholesale trade,whol petroleum products (5172),corporation,2011
358,d2b959ea8c0b4fbd97a6418747d792cb,in's mercato spa,"via istituto santa maria della pieta' 6, venezia, 30173, venezia, italy",it02896940273,h-it0071274197,retail trade,ret groceries (5411),corporation,1994
359,714c0bb5d083403fb98cccfee3c0e058,sorgenia power spa,"via adriano olivetti snc, termoli, 86039, campobasso, italy",it03925650966,h-it0074055054,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,2003
360,9c6ecd1c256c47f59b1788080d1afefd,ald automotive italia srl,"viale luca gaurico 187, roma, 00143, roma, italy",it01924961004,h-it0038498553,services,passenger car rental (7514),corporation,1987
361,57217ce6cca64836961de59259428906,alliance healthcare italia spa,"via moggia 75/a, lavagna, 16033, genova, italy",it05249181008,h-it0069484236,"finance, insurance, and real estate",holding company (6719),corporation,1986
362,7cf434d7dd0d4dc0ba6b2415691f361b,estra energie srl,"via ugo panziera 16, prato, 59100, prato, italy",it01219980529,h-it0002558351,"transportation, communications, electric, gas, and sanitary services",natural gas distribution (4924),corporation,2007
363,a3fa97efe1b8489586ecb90274117744,fibercop spa,"via gaetano negri 1, milano, 20123, milano, italy",it11459900962,h-it0588755479,"transportation, communications, electric, gas, and sanitary services",telephone communications (4813),corporation,2020
364,e1be721f597b4cb0b62339b6e004897f,d & g srl,"via carlo goldoni 10, milano, 20129, milano, italy",it09297840150,h-it0042004292,services,business services (7389),corporation,1988
365,7ddd1f2bef8743cbab4277fb7359c4bd,dolce & gabbana holding srl,"via carlo goldoni 10, milano, 20129, milano, italy",it05948660963,h-it0014652935,"finance, insurance, and real estate",holding company (6719),corporation,2007
366,07676551061549baaab01df200944a7d,ccs jv scarl,"via milano 10, san donato milanese, 20097, milano, italy",it10828520964,h-it0066891477,services,engineering services (8711),corporation,2019
367,a56b9f8688234142ae46492429b4d24b,vandemoortele europe n.v.,"via fiorenzo semini 12, genova, 16163, genova, italy",it02644480994,h-it0289923537,wholesale trade,whol groceries (5149),foreign company,2019
368,dfdc8d4272a04d10aff239899eb41f30,pastificio rana spa,"via antonio pacinotti 25, san giovanni lupatoto, 37057, verona, italy",it01397480235,h-it0015232751,manufacturing,mfg macaroni/spaghetti (2098),corporation,1962
369,4264f07216ef4551bbb1d18858f2259a,c.o.i.m. spa - chimica organica industriale milanese,"via delle azalee 19, buccinasco, 20090, milano, italy",it00798810156,h-it0010010882,manufacturing,mfg plastic materials/resins (2821),corporation,1966
370,6cc164edb1a74068b44a5b06b4806f09,astaris spa,"via giulio vincenzo bona 65, roma, 00156, roma, italy",it00880281001,h-it0009236252,construction,heavy construction (1629),corporation,1950
371,e44194144e0b4b76adc76ec46002d7ac,tirreno power spa,"stradone vigliena 39, napoli, 80146, napoli, italy",it07242841000,h-it0074299816,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,1999
372,b4d7fec2077d4625a0bb27a751ef451f,eurospin tirrenica spa,"via della chiocana 3, magione, 06063, perugia, italy",it02049850544,h-it0072309458,retail trade,ret groceries (5411),corporation,1994
373,cad1a9d6c70748759ee469510bcc8fd8,angelini pharma italia aziende chimiche riunite angelini francesco a.c.r.a.f. spa,"viale amelia 70, roma, 00181, roma, italy",it01258691003,h-it0011938420,manufacturing,mfg pharmaceutical preparations (2834),corporation,1980
374,ba3a9adf89594ecab342102983fa36c5,electrade spa,"via aristide nonis 68/a, marostica, 36063, vicenza, italy",it03294530245,h-it0007956770,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,2006
375,490dfaa5968346b09631454be3b6947c,cereal docks spa,"via dell'innovazione 1, camisano vicentino, 36043, vicenza, italy",it02218040240,h-it0075736667,manufacturing,mfg edible fats/oils (2079),corporation,1991
376,e765ed26921d42b093929ef2e91d4546,telecom italia sparkle spa,"via di macchia palocco 223, roma, 00125, roma, italy",it05305181009,h-it0073451940,"transportation, communications, electric, gas, and sanitary services",telephone communications (4813),corporation,1933
377,0d9bc35d123f4491843906ccc5e03f9b,agos-ducato spa,"viale fulvio testi 280, milano, 20126, milano, italy",it08570720154,h-it0037639927,"finance, insurance, and real estate",misc business credit institutions (6159),corporation,1986
378,7ed55f28e2e146abbe8ef21dc00673e4,fercam holding srl,"via marie curie 2, bolzano, 39100, bolzano, italy",it02937940217,h-it0053646924,"finance, insurance, and real estate",holding company (6719),corporation,2016
379,7bbc4055bd8f4180bb5b94a43557bf52,prexta spa in forma abbreviata prexta spa,"palazzo meucci via francesco sforza, basiglio, 20079, milano, italy",it07551781003,h-it0074379046,"finance, insurance, and real estate",misc business credit institutions (6159),corporation,2003
380,46e462a72a7649bd8e70df3c7c227e5c,marelli europe spa,"viale aldo borletti 61/63, corbetta, 20011, milano, italy",it08082990014,h-it0050813986,manufacturing,mfg engine electrical equipment (3694),corporation,1919
381,575775924ce6473f8d087c710909ab42,coca-cola hbc italia srl,"piazza indro montanelli 30, sesto san giovanni, 20099, milano, italy",it12363410155,h-it0009387420,manufacturing,mfg bottled/canned soft drinks (2086),corporation,1998
382,a092e7856e50430dace2ae8f1d2ebb7c,sonepar italia spa,"riviera maestri del lavoro 24, padova, 35127, padova, italy",it00825330285,h-it0010621318,wholesale trade,whol furniture (5021),corporation,1978
383,9bfdc7ff5fa245c09d1251eb47c75b26,merck serono spa,"via casilina 125, roma, 00176, roma, italy",it00880701008,h-it0011101210,manufacturing,mfg pharmaceutical preparations (2834),corporation,1906
384,e75d5fd9bf5943a1919f3de0455f0a8f,lottomatica spa,"via degli aldobrandeschi 300, roma, 00163, roma, italy",it13917321005,h-it0051529211,"finance, insurance, and real estate",holding company (6719),corporation,2016
385,900367ad225a4ae39a0a4e963fe99677,fratelli arena srl,"contrada milocca snc, assoro, 94010, enna, italy",it00097560866,h-it0033650578,retail trade,ret groceries (5411),corporation,1976
386,b747873101f042dd839023f708e99d70,yoox net-a-porter group spa,"via nerio nannetti 1, zola predosa, 40069, bologna, italy",it02050461207,h-it0075554402,retail trade,ret mail-order house (5961),corporation,2000
387,ed4fdc7b30dc491b9001f1cc80fac19c,almaviva - the italian innovation company spa,"via di casal boccone 188/190, roma, 00137, roma, italy",it08450891000,h-it0007704623,services,custom computer programming (7371),corporation,2005
388,6b37789c44d24fbf88ea53f54c2882bf,almaviva technologies srl,"piazza dei santi apostoli 66, roma, 00187, roma, italy",it04819331002,h-it0012248274,"finance, insurance, and real estate",holding company (6719),corporation,1994
389,d980d4a976d24baea55bb099463892ae,petronas lubricants italy spa,"via santena 1, villastellone, 10029, torino, italy",it05082750968,h-it0072557230,manufacturing,petroleum refiner (2911),corporation,1912
390,2eff3958994a4b5da8381dce87e24f1f,adi energia srl,"viale certosa 239, milano, 20151, milano, italy",it10354910969,h-it0061243132,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,2018
391,b2412c60674e4e9eb54b49f14895aded,amazon italia logistica srl,"viale monte grappa 3/5, milano, 20124, milano, italy",it07231660965,h-it0019964625,"transportation, communications, electric, gas, and sanitary services",transportation services (4789),corporation,2010
392,0232004594dc4f68a4e223c8a688eaa9,credito emiliano spa,"via emilia san pietro 4, reggio emilia, 42121, reggio emilia, italy",it00766790356,h-it0068365128,"finance, insurance, and real estate",national commercial bank (6021),corporation,1973
393,649feceea1bc4616abc04615aa7d294e,deutsche bank spa,"piazza del calendario 3, milano, 20126, milano, italy",it01340740156,h-it0009886419,"finance, insurance, and real estate",national commercial bank (6021),corporation,1917
394,350d69ba7e92416990ece7f2808867c7,bunge italia spa,"via baiona 203, ravenna, 48123, ravenna, italy",it01532980388,h-it0057316376,manufacturing,mfg edible fats/oils (2079),corporation,2000
395,850c682db18a4b3080343522fd71a4aa,enel global services srl,"viale regina margherita 125, roma, 00198, roma, italy",it15416261004,h-it0216488695,services,computer related services (7379),corporation,2019
396,66148d99d4e045419932ba9b91c89fa7,farvima holding srl,"via napoli 220, casandrino, 80025, napoli, italy",it01465051215,h-it0069463166,"finance, insurance, and real estate",misc business credit institutions (6159),corporation,1989
397,b0d13d20198f428897760c8245c59ad8,sogegross spa,"lungotorrente secca 3/a, genova, 16163, genova, italy",it01226470993,h-it0061847526,wholesale trade,whol groceries (5149),corporation,1986
398,e2e9d2ff8f4f48139d8e3aba96407ec0,gruppo arena spa,"via giuseppe mazzini 36, valguarnera caropepe, 94019, enna, italy",it01213020868,h-it0043684491,"finance, insurance, and real estate",holding company (6719),corporation,2014
399,688d4a2fd94d4b2db5fe85e818b6c604,eni angola spa,"via emilia 1, san donato milanese, 20097, milano, italy",it05782480965,h-it0002561107,mining,crude petroleum/natural gas production (1311),corporation,2007
400,a74929e64e364f4cb79d949eb960167d,ferrovial construcción s.a.,"foro buonaparte 67, milano, 20121, milano, italy",it12400940156,h-it0073073571,construction,highway/street construction (1611),foreign company,1999
401,ffac3f5d4c62434abfc51b827be415f2,alfa acciai spa,"via san polo 152, brescia, 25134, brescia, italy",it00988040176,h-it0012802263,manufacturing,blast furnace-steel works (3312),corporation,1978
402,ae22898e2fd3415ab2bb931f61876377,cambielli edilfriuli spa,"via assano 1791, cesena, 47521, forli'-cesena, italy",it00721560159,h-it0012313475,wholesale trade,whol plumbing equipment/supplies (5074),corporation,1919
403,1b6f397d4ff74f5f98618210cb064062,comdata spa,"via sebastiano caboto 1, corsico, 20094, milano, italy",it07790430966,h-it0018891764,services,business services (7389),corporation,2012
404,fa2d6f33cb3946f88942291853678106,shell energy italia srl,"viale thomas alva edison 110, sesto san giovanni, 20099, milano, italy",it04522681008,h-it0039270270,"transportation, communications, electric, gas, and sanitary services",natural gas distribution (4924),corporation,1993
405,6412dfe04eec46f48d6c921376b1daa3,fattoria san michele a torri srl,"via san michele 36, scandicci, 50018, firenze, italy",it03899450484,h-it0046709703,"finance, insurance, and real estate",real property lessor (6519),corporation,1987
406,51a5cefde4db4c65b1d9c05e7cded6d4,bottega veneta srl,"localita' conti maltraverso 1, montebello vicentino, 36054, vicenza, italy",it01824610248,h-it0009268642,manufacturing,mfg luggage (3161),corporation,1968
407,df743f2b23374042987cec857af8599b,bolton food spa,"via einaudi 18/22, cermenate, 22072, como, italy",it00197980139,h-it0008233624,manufacturing,mfg prepared meats (2013),corporation,1951
408,17d54b2ae6694d42b824384c8aeded4b,silmar group spa,"localita' merlaro 2, vestone, 25078, brescia, italy",it00681790986,h-it0074963252,"finance, insurance, and real estate",misc business credit institutions (6159),corporation,1985
