name,type,industry,founded,founders,headquarters,key_people,services,revenue,operating_income,total_assets,number_of_employees,website
UBS Group AG,['Public'],"['Banking', 'Financial services']","['29\xa0June 1998', ' (through the merger of Union Bank of Switzerland and Swiss Bank\n Corporation)']",[],"['Bahnhofstrasse', 'Zürich']",[],[],['US$'],"[' US$9.48 billion (2021)', '[2]']","[' US$1.12 trillion (2021)', '[2]']","['71,385 (end 2021)', '[3]']","['ubs', '.com']"
"United Airlines, Inc.",[],[],"['Varney Air Lines', 'Boise, Idaho']",[],"['Willis Tower', 'Chicago']","[' (', ')', ""Edward 'Ted' Philip (non-executive chairman)"", ' (chairwoman)', 'Brett Hart (president)', 'Gerry Laderman (', ')', ' (', ')']",[],[],[],[],[],"['united', '.com', '/en', '/us']"
China Railway Construction Corporation Limited,['State-owned enterprise'],['Construction'],"['1948', '1990 (holding company)', '2007 (listed company)']",[],['Beijing'],[],"['Railway', 'infrastructure']",[' (2017)'],"['¥20.91 billion\xa0RMB', ' (2017)', '[2]']","['¥821.89 billion\xa0RMB', ' (2017)', '[2]']","['261,333 (2017)', '[2]']",['crcc.cn']
China Railway Engineering Corporation,['State-owned enterprise'],['Holding company'],"['1958', '1990 (company)']",[],['Beijing'],[],[],"['741,722,810,000 renminbi (2018)\xa0']",[],[],[],[]
"10x Genomics, Inc.",['Public company'],[],['2012'],"['Serge Saxonov', 'Ben Hindson', 'Kevin Ness']","['Pleasanton, California', ', U.S.']",[],[],"[' ', ' (2021) ']","[' ', 'US$−52.3 million', ' (2021)', '[1]']","[' ', 'US$1.02 billion', ' (2021)', '[1]']","['417 (2021)', '[1]']","['10xgenomics', '.com']"
"Cardinal Health, Inc.",['Public'],['Healthcare'],['1971'],['Robert D. Walter'],"['Dublin, Ohio']",[],[],['US$'],"[' US$1.9 billion ', '(2021)', '[2]']","[' US$44.45 billion ', '(2021)', '[1]']","['48,000 ', '(2021)', '[3]']","['www', '.cardinalhealth', '.com']"
Mitsubishi Group,"['Private', 'conglomerate']","['Automotive', 'Chemical', 'Electronics', 'Food', 'Financial', 'Metallurgy', 'Mining', 'Petroleum']",['1870'],['Yatarō Iwasaki'],['Tokyo'],[],"['\n', '\n']",[],[],[],[],['mitsubishi.com']
Mercedes-Benz Group,['Public'],['Automotive'],"['1926 (original foundation of Daimler-Benz)', '2007 (foundation of Daimler AG)']",[],"['Stuttgart', 'Germany']",[],[],"[' €133,9 billion (2021)']","[' €16.0 billion (2021)', '[1]']","[' €258.8 billion (2021)', '[1]']","[' 172,425 (2021)', '[1]']","['group', '.mercedes-benz', '.com']"
Chevron Corporation,"[' (1876–1906)', ' (1906–1911)']","['Energy', 'Oil and gas']","['September\xa010, 1879', ' as ""Pacific Coast Oil Co.""']",[],"['San Ramon, California']",[],[],"[' ', ' ', 'US$', '162.47 billion', ' ', '(2021)', '[5]', ' ']","[' ', 'US$21.64 billion', ' ', '(2021)', '[5]']","[' ', 'US$239.54 billion', ' ', '(2021)', '[5]']","['42,595 ', '(March 2021)', '[5]']",['chevron.com']
Incyte Corporation,['Public company'],['pharmaceutical company'],['2002'],[],"['Wilmington, Delaware']",[],[],"[' ', ' (2021)']",[' US$586 million (2021)'],[' US$4.93 billion (2021)'],"['2,094\xa0(December 2021)']","['incyte', '.com']"
Horizon Therapeutics Public Ltd Co,['Public limited company'],['Pharmaceutical'],['2005'],[],"['\n', '\n']",[],[],"[' ', ' (2021)']",[' US$543 million (2021)'],[' US$8.68 billion (2021)'],"['1,890 (2021)']","['horizontherapeutics', '.com']"
"Alnylam Pharmaceuticals, Inc.",['Public company'],['Pharmaceutical'],['2002'],[],"['Cambridge, Massachusetts', ', U.S.']",[],[],"[' ', ' (2019)', '\n', ' US$74.91 million (2018)']",[],[],"['1,323 (2019)', '[2]']","['alnylam', '.com']"
"Eisai Co., Ltd.","['Public', 'KK']",['Pharmaceuticals'],"['December\xa06, 1941']",['Toyoji Naito'],"['4-6-10 Koishikawa, Bunkyo-ku, Tokyo 112-8088, Japan']",[],[],['¥'],"[' ', '¥', ' 103 billion ', '(2019)', '[1]']","[' ', '¥', ' 1,071 billion ', '(2019)', '[1]']","[' 1,864 ', '(2019)', '[1]']",['Official website']
BP p.l.c.,['Public limited company'],['Oil and gas'],"['14\xa0April\xa01909', ' ', '10\xa0January\xa01870', ' ', '16\xa0December 1954', ' ']","[""William Knox D'Arcy"", 'Charles Greenway']",['London'],[],['Service stations'],"[' ', 'US$', '164.19 billion ', '(2021)', '[2]']","[' US$18.08 billion ', '(2021)', '[2]']","[' US$287.27 billion ', '(2021)', '[2]']","['60,000 ', '(2021)', '[3]']",['bp.com']
BioNTech SE,"['Public company (', ')']",['Biotechnology'],['2008'],"['Christoph Huber', 'Andreas Strüngmann', 'Thomas Strüngmann', 'Michael Motschmann', 'Helmut Jeggle']",['Mainz'],[],['Immunotherapy'],[' €18.9\xa0billion\xa0(2021)'],['€15.3\xa0billion\xa0(2021)'],[' €15.3\xa0billion\xa0(2021)'],"[' 3,000+\xa0(2021)']",[' ']
BeiGene,['Public'],[],['Beijing'],['John V. Oyler'],"['Beijing', 'Cambridge, Massachusetts', 'Basel']",[],[],"[' $309 million (2020) ', '\n', ' $428 million (2019)']","['$–1.658 billion (2020)', '[3]', '\n$–960 million (2019)', '[3]']",[],[],"['beigene', '.com']"
BioMarin Pharmaceutical Inc.,['Public'],['Biotechnology'],['March\xa01997'],"['Christopher Starr, Ph.D.', 'Grant W. Denison Jr.']","['San Rafael, California']",[],[],['US$'],"[' –', 'US$', '36.765 Million (', 'Fiscal Year Ended December 31, 2020', ')', '[1]']","[' ', 'US$', '5.848 Billion (', 'Fiscal Year Ended December 31, 2020', ')', '[1]']","['2,581 (2017)']","['biomarin', '.com']"
Genmab A/S,"['Publicly traded', 'Aktieselskab']",['Biotechnology'],['1999'],"['Florian Schönharting', ' and Lisa Drakeman']","['Copenhagen', 'Denmark']",[],[],['DKK'],"['DKK 3.018 billion (2021)', '[5]']",[],"['1,212 (2021)', '[5]']",['Genmab.com']
DXC Technology Company,['Public'],"['Information technology', 'Consulting', 'Outsourcing']","['April\xa03, 2017']",[],"['Ashburn, Virginia']",[],[],"[' ', ' (2022)']","[' ', 'US$139 million', ' (2022)']","[' ', 'US$20.14 billion', ' (2022)']","['130,000 (March 2022)']","['www', '.dxc', '.com']"
Conduent Incorporated,['Public company'],['Business services'],['3\xa0January 2017'],[],"['Florham Park, New Jersey']",[],['Outsourcing'],"[' ', 'US$', '4.140 billion', ' (2021)', '[3]']",[],[],"['31,000', '[4]', '\xa0(2021)']","['conduent', '.com']"
Cognizant Technology Solutions Corporation,['Public'],"['Information technology', 'Consulting', 'Outsourcing']","['Chennai', 'Tamil Nadu']","['Kumar Mahadeva', ""Francisco D'Souza""]","['Teaneck, New Jersey']",[],[],"[' ', ' (2021)']","[' ', 'US$2.84 billion', ' (2021)', '[4]']","[' ', 'US$17.85 billion', ' (2021)', '[4]']","['341,000 (Q12022)', '[5]']","['www', '.cognizant', '.com']"
Booz Allen Hamilton Holding Corporation,['Public'],"['Management consulting', 'Information technology consulting']","['June\xa018, 1914']","['Edwin G. Booz', 'James L. Allen', 'Carl L. Hamilton']","['McLean, Virginia']",[],['Management and Technology Consulting'],"[' ', 'US$', '8.36 billion', ' (2022)']","[' ', 'US$685.18 million', ' (2022)']","[' ', 'US$6.03 billion', ' (2022)']","['29,300\xa0(2022)']","['boozallen', '.com']"
Avanade,['Subsidiary'],"['Professional services', 'Technology services']","['April\xa04, 2000']","['Accenture', 'Microsoft']","['Seattle', 'Washington', 'U.S.']",[],"['Digital marketing', 'IT services', 'IT consulting']",[' US$ 2.0 billion '],[],[],"['56,000 ', '(2021)']","['www', '.avanade', '.com', '/en']"
T-Systems International GmbH,['GmbH'],"['Information technology', 'Consulting', 'Outsourcing']",['2000'],[],"['Frankfurt', 'Germany']",[],[],['EUR 4.2 billion (2020)'],[],[],"['28,000']","['www', '.t-systems', '.com']"
CGI Inc.,['Public'],"['Information technology', 'Consulting', 'Outsourcing']",['June\xa01976'],"['Serge Godin', 'André Imbeau']","['Montreal, Quebec']",[],"['Business Consulting, System Integrations, Application Services, Infrastructure services, Managed IT services']",['C$'],"[' C$1.863 billion (2021)', '[1]']","[' C$23.24 billion (2021)', '[1]', ' ']","['88,500 (June 2022)']","['www', '.cgi', '.com', '/en']"
Sopra Steria Group SA,['Société Anonyme'],"['Information technology', 'consulting', 'services']",['1968'],[],"['Paris', 'France']",[],[],[' €4.682 billion (2021)'],[' €379.2 million (2021)'],[' €2.873 billion (2021)'],"['48,707 (28 July 2022)', '[1]']","['soprasteria', '.com']"
Orange Business Services,['Subsidiary'],"['Information technology', 'Consulting']",['1\xa0June 2006'],[],[],[],[],['€7.4 billion (2017)'],[],[],"['21,000+', '[1]']",['www.orange-business.com']
"Indra Sistemas, S.A.",['Sociedad Anónima'],"['Information technology', 'Consulting', 'Outsourcing']",['1993'],[],"['Alcobendas', 'Madrid', 'Spain']",[],"['Defence', 'transport', 'energy', 'telecommunications', 'financial services', 'public sector']",[' €3.390 billion '],"[' €255 million ', '(2021)', '[1]']","[' €4.535 billion ', '(2021)', '[1]']","[' 50,539 ', '(2021)', '[1]']",[]
Grant Thornton International Ltd.,['Global network of independent member firms'],['Professional services'],['1980'],[],"['London, England']",[],[],['US$6.6\xa0billion (2021)'],[],[],"['62,000', '[1]', '\xa0(2021)']","['grantthornton', '.com']"
Snowflake Inc.,['Public company'],[],"['July\xa023, 2012']","['Benoît Dageville', 'Thierry Cruanes', 'Marcin Żukowski']","['Bozeman, Montana']",[],['Cloud Data Platform'],"[' ', ' (2022)']",[],"[' ', 'US$6.650 billion', ' (2022)']","['3,992 (Jan 2022)']","['snowflake', '.com']"
PricewaterhouseCoopers,['limited liability partnerships'],['Professional services'],"['1998', '1849', '1854']",[],['London'],[],"['Assurance', 'Risk assurance', 'Risk advisory', 'Tax advisory', 'Legal services', 'Data', 'analytics', 'Management consulting', 'Financial advisory', 'Forensic accounting']",['US$'],[],[],"['295,000 (2021)', '[4]']","['www', '.pwc', '.com']"
KPMG International Limited,['United Kingdom Limited Company'],['Professional services'],"['1987', '(merger of Peat Marwick International and Klynveld Main Goerdeler)', '1979', ' (KMG)', '1925', ' (Peat Marwick)', '1897', ' (Marwick, Mitchell & Company)', '1818', ' (Grace, Darbyshire, & Todd)']","['William Barclay Peat', 'James Marwick', 'Roger Mitchell', 'Piet Klijnveld', 'Jaap Kraayenhof', 'Reinhard Goerdler', 'Thompson McLintock', 'Frank Wilber Main']","[', England', '(Legal)', ', Netherlands', '(Functional)']",[],"[' / ', ' / ']","[' ', ' (2021)']",[],[],"['236,000 (2021)', '[2]']","['home', '.kpmg']"
"RingCentral, Inc.",['Public company'],['Cloud computing'],['1999'],"['Vlad Shmunis', 'Vlad Vendrow']","['Belmont, California']",[],[],"[' ', 'US$', '1.59 billion', ' (2021)', '[2]']","[' ', 'US$−376.25 million', ' (2021)', '[2]']","[' ', 'US$2.58 billion', ' (2021)', '[2]']","['3,919 (December 2021)', '[2]']","['ringcentral', '.com']"
"CrowdStrike Holdings, Inc.",['Public company'],['Information security'],['2011'],['Gregg Marston'],"['Austin, Texas']",[],[],"[' ', 'US$', '1.45 billion', ' (2022)', 'a']","[' US$−142.5 million (2022)', 'a']","[' US$3.62 billion (2022)', 'a']","['6,000 (2022)', 'a']",[' ']
"Paycom Software, Inc.",['Public'],"['Software', 'SaaS', 'HCM']",['1998'],[],"['Oklahoma City, OK']",[],"['Cloud-Based Payroll Services', 'SaaS', 'HRM']","[' US$1.06 billion (2021)', 'US$841.1 million (2020)']",[],[],"['5,385 (2021)']","['paycom', '.com']"
Tietoevry Oyj,['Julkinen osakeyhtiö'],"['IT services', 'IT consulting']",['1968'],[],"['Espoo', 'Finland']",[],"['business consulting', 'outsourcing']",[' €2.786 billion '],"[' €146.7 million ', '(2020)', '[1]']","[' €3.604 billion ', '(end 2020)', '[1]']","[' 23,632 ', '(', 'FTE', ', end 2020)', '[1]']","['www', '.tietoevry', '.com']"
Veeva Systems Inc.,['Public benefit corporation'],['Software'],['2007'],['Matt Wallach'],"['Pleasanton, California']",[],[],"[' ', ' (2022)']","[' ', 'US$505.5 million', ' (2022)']","[' ', 'US$3.82 billion', ' (2022)']","['5,482 (Jan 2022)']","['veeva', '.com']"
"HubSpot, Inc.",['Public'],['Software'],['June\xa02006'],['Brian Halligan'],"[', U.S.']",[],[],['US$'],"[' US$', '-54.8', ' million (2021)', '[1]']","[' US$2.17 billion (2021)', '[1]']","['5,895 (2021)', '[1]']","['hubspot', '.com']"
Twilio Inc.,[],['Communications'],"['Seattle, Washington']",[],"['Rincon Center', 'San Francisco, California']",[],[],[],[],[],[],[]
"DocuSign, Inc.",['Public'],['Software'],['2003'],"['Tom Gonser', 'Court Lorenzini', 'Eric Ranft']","[', U.S.']",[],[],"[' ', ' (2022)']","[' US$−61.88 million (2022)', 'a']","[' US$2.54 billion (2022)', 'a']","['7,461 (2022)', 'a']","['docusign', '.com']"
"Telefónica, S.A.",['Sociedad Anónima'],['Telecommunications'],['19\xa0April 1924'],[],"['Distrito Telefónica', 'Madrid', 'Spain']",[],[],['€'],"[' €13.5 billion (2021)', '[2]']","[' €109.2 billion (2021)', '[2]']","['104,150 (2021)', '[2]']","['telefonica', '.com']"
"Ansys, Inc.",['Public company'],['Computer software'],"['Canonsburg, Pennsylvania']",[],"['Canonsburg, Pennsylvania, U.S.']",[],[],"[' ', ' (2021)']",[' US$513.27 million (2021)'],[' US$6.32 billion (2021)'],"['5,100 (Dec. 2021)']","['ansys', '.com']"
Splunk Inc.,['Public'],"['Software', 'Cloud computing']",['October\xa02003'],"['Rob Das', 'Erik Swan']","['San Francisco, California', 'U.S.']",[],[],"[' ', ' (2021)']","[' ', 'US$−1.15 billion', ' (2021)']","[' ', 'US$5.79 billion', ' (2021)']","['7,000+ (January 2022)']",[' ']
"Fortinet, Inc.",['Public company'],"['Cloud Security', 'Cybersecurity', 'Network Security']",['2000'],['Michael Xie'],"['Sunnyvale, California']",[],"['next generation firewalls', 'antivirus programs', 'intrusion-prevention system', 'antispyware', 'antispam', 'VPN', 'wireless security', 'application control', 'web filtering', 'Security information and event management']","[' ', ' (2021)']",[' US$659 million (2021)'],[' US$5.92 billion (2021)'],"['12,091 (November 2022)']","['fortinet', '.com']"
Munich Re Group,['Aktiengesellschaft'],['Financial services'],['3\xa0April 1880'],[],"['Munich', 'Germany']",[],[],['€'],"['€1.98 billion (2020)', '[3]']","['€297.9 billion (2020)', '[3]']","['39,642 (2020)', '[3]']","['www', '.munichre', '.com']"
Électricité de France (EDF),"['Public', 'Société Anonyme']",['Electric utility'],['1946'],"['French state', 'Provisional Government', 'Marcel Paul']",['Paris'],[],[],['€'],"[' €18 billion ', '(2021)', '[1]']","[' €360,966 million ', '(2021)', '[1]']","['165,000 ', '(2021)', '[4]']","['www', '.edf', '.com']"
Metro AG,['Aktiengesellschaft'],['Wholesaling'],"['1964', ' as Metro-SB-Großmarkt GmbH & Co. KG', '1996', ' as Metro AG', '2017', ' as Metro AG (new company)']",[],"['Düsseldorf', 'Germany']",[],[],[' €24.765 billion '],"[' €197 million ', '(2020–2021)', '[3]']","[' €12.8 billion ', '(2020–2021)', '[4]']","['95,141 ', '(2020–2021)', '[3]']",['www.metroag.de']
ArcelorMittal S.A.,['Société Anonyme'],['Steel'],['2006'],[],"['Luxembourg City', 'Luxembourg']",[],[],"[' ', ' ', 'US$', '76.571 billion', ' (2021)', '[2]', ' ']","[' ', 'US$16.976 billion', ' (2021)', '[2]']","[' ', 'US$90.512 billion', ' (2021)', '[2]']","[' 168,000 (2021)', '[4]']","['corporate', '.arcelormittal', '.com']"
Société Générale S.A.,['Société Anonyme'],['Financial services'],"['May\xa04, 1864']",[],"['Boulevard Haussmann', '9th arrondissement', 'Paris', 'Tours Société Générale', 'Nanterre', 'La Défense']",[],[],['€'],"['€7.51 billion (2021)', '[1]']","['€1.46 trillion (2021)', '[1]']","['146,000 (2015)', '[2]']","['societegenerale', '.com']"
BASF SE,['Public'],['Chemicals'],"['Mannheim', 'Baden']",['Friedrich Engelhorn'],['Ludwigshafen'],[],[],['€'],"[' €7.7\xa0billion (2021)', '[1]']","[' €87.4\xa0billion (2021)', '[1]']","[' 111,047 (end 2021)', '[1]']","['basf', '.com']"
Crédit Agricole Group,"['Public', 'Cooperative']",['Financial services'],['5\xa0November 1894'],[],"['Montrouge', 'France']",[],"['Retail banking', 'Corporate banking', 'Investment banking', 'Private banking', 'Wealth management', 'Asset management']",['€'],[' €6.17\xa0billion\xa0(2019)'],"[' ', 'US$2.741 trillion', ' (2020)', '[2]']","['142,000 (2019)']","['credit-agricole', '.com']"
Bayerische Motoren Werke AG,['Public'],['Automotive'],"['7\xa0March 1916', '(as Bayerische Flugzeugwerke)']","['Camillo Castiglioni', 'Franz Josef Popp', 'Karl Rapp']",['Munich'],[],['Financial services'],"['€', 'billion']","[' €16.060 billion (2021)', '[1]']","[' €229.527 billion (2021)', '[1]']","['118,909 (2021)', '[1]']","['bmw.com', 'bmwgroup.com']"
Paperny Entertainment Inc.,['Subsidiary'],['Television production'],['1994'],['David Paperny'],"['Vancouver', 'British Columbia', 'Canada']",[],['Production'],[],[],[],[],['Paperny Entertainment']
Les Films Séville,['Incentive'],['Film'],"['1983 (as René Malo Vidéo)', '1990 (as Malofilm)', '1999 (as Les Films Séville)', '2014 (as international unit)']",[],"['Montreal', 'Quebec']",[],[],[],[],[],[],"['www', '.filmsseville', '.com']"
National Film Board of Canada ,['Federal agency'],[],"['Ottawa', 'Ontario']",['Government of Canada'],"['Montreal', 'Quebec']",[],[],[],[],[],[],[' ']
WildBrain Studios,"['Division', 'Subsidiary', 'Subsidiary']","['Animation', 'Television production', 'Television production']","['2016', 'May\xa02004', 'February\xa027, 1997']",['Michael Donovan'],"['Vancouver', 'British Columbia', 'Toronto, Ontario']",[],[],[],[],[],['>700\xa0(2020)'],"['www', '.wildbrain', '.com', 'www', '.iom-media', '.com']"
Breakthrough Entertainment,[],['Animation'],['Canada'],[],"['Toronto', 'Canada']",[],[],[],[],[],[],"['www', '.breakthroughentertainment', '.com']"
Entertainment One Ltd.,"['Subsidiary', 'Division', 'Division']","['Entertainment', 'Film production', 'Television production']","['1970', '2007', '1980']","['Laszlo Barna', 'Laura Alper']","['Toronto', 'Ontario', 'Toronto', 'Ontario', 'Toronto', 'Ontario']",[],[],['£941.2 million (2019)'],[],[],[],"['\xa0', '\xa0']"
Bleeding Art Industries Inc.,['Private'],['Special Effects'],['2002'],[],"['Calgary, Alberta', 'Canada']",[],[],[],[],[],[],"['www', '.bleedingartindustries', '.com']"
China National Offshore Oil Corporation,['State-owned enterprise'],['Oil and gas'],['1982'],[],"['Beijing', 'China']",[],[],"['715,249,360,000 renminbi (2018)\xa0']",[],"[' ', '¥1.119\xa0trillion\xa0RMB', '\xa0(2014)']","['98,750  (2011)', '[1]']","['www', '.cnooc', '.com', '.cn']"
Myanmar Oil and Gas Enterprise,['Public'],['Oil and gas industry'],['1963'],[],"['Naypyidaw', 'Burma']",[],[],[],[],[],[],[]
Bahrain Petroleum Company (BAPCO),['State owned'],['Oil and gas industry'],"['1929', ' in Canada', '1999']",['Standard Oil Company of California'],"['Awali', 'Bahrain']",[],[],[],[],[],[],"['www', '.bapco', '.net']"
PetroBangla,['Public'],['Oil and Gas Industry'],['1972'],[],"['Kawran Bazar', 'Dhaka', 'Bangladesh']",[],[],['US$12.1 billion (2016)'],['\xa0(US$200 million (2016))'],['US$18.6 billion (2016)'],[],"['www', '.petrobangla', '.org', '.bd']"
Nobel Oil Group,[],['Oil and Gas'],['Baku'],[],"['Baku', 'Azerbaijan']",[],['Technical service provider for the oil industry'],['US$'],[],[],[],"['www', '.nobeloil', '.com']"
State Oil Company of Azerbaijan Republic (SOCAR),['State-owned'],['Oil and gas'],['13\xa0September\xa01992'],[],"['Baku', 'Azerbaijan']",[],"['Sales', 'Transportation', 'Service stations', 'Trading', 'Shipbuilding']",['AZN'],"[' ', 'AZN', ' 2.5 bn ', '(2017)', '[1]']","[' ', 'AZN', ' 90.3 bn ', '(2017)', '[1]']","['100,000 ', '(2018)', '[2]']","['www', '.socar', '.az']"
Shell plc,['Public limited company'],"['Energy', 'Petroleum']",['Shell Centre'],"['Marcus', 'Samuel Samuel', 'Jean B.A. Kessler', 'Henri Deterding']",['Shell Centre'],[],[],"[' US$261.5 billion', '\xa0(2021)']","[' US$33.4 billion', '[1]', '\xa0(2021)']","[' US$404.4 billion', '[1]', '\xa0(2021)']","['86,000', '[2]', '\xa0(2022)']","['www', '.shell', '.com']"
Xapo Bank Limited,[],['Financial services'],[],[],['Gibraltar'],[],[],[],[],[],[],[]
Upbit,[],[],['2017'],[],"['Seoul', 'South Korea']",[],[],[],[],[],[],"['www', '.upbit', '.com']"
ShapeShift,['private'],['Cryptocurrency'],['July 2014'],['Erik Voorhees'],['Switzerland'],[],[],[],[],[],[],"['shapeshift', '.com']"
