,id,name,official_name,headquarters_country,headquarters_continent,founded,employees,ceo,market_cap,categories,gbp
510,d4b069404c21446a986a790c05f47613,"verisk analytics, inc.",,jerseycity,nj,1971,"9,367",mr. scott g. stephenson,doll_34.39 b,"['unitedstates', 'industrials', 'consultingservices', 'unitedstatesindustrials', 'unitedstatesconsultingservices']",0
511,365b23475de14aca9b002620031dee91,sydney airport limited,,sydney,nsw,2002,418,,adoll_47.36 b,"['australia', 'industrials', 'airports&airservices', 'australiaindustrials', 'australiaairports&airservices']",doll_34.40 b
512,9aa93ddde28149bd939cca7f37528923,verbund ag,,vienna,austria,0,"2,870",dr. michael  strugl m.b.a.,doll_€31.17 b,"['utilities', 'utilities—renewable']",doll_34.44 b
513,4e1f1577dbb54f1caffc690fa9870eee,"align technology, inc.",,tempe,az,1997,"22,540",mr. joseph m. hogan,doll_34.49 b,"['unitedstates', 'healthcare', 'medicaldevices', 'unitedstateshealthcare', 'unitedstatesmedicaldevices']",0
514,b0d80b819aa24a79a6b95bb599eca258,fastenal company,,winona,mn,1967,"18,370",mr. daniel l. florness,doll_34.58 b,"['unitedstates', 'industrials', 'industrialdistribution', 'unitedstatesindustrials', 'unitedstatesindustrialdistribution']",0
515,afa210d6fb124c318d02f37a049be12a,"ameriprise financial, inc.",,minneapolis,mn,1894,"12,000",mr. james m. cracchiolo,doll_34.64 b,"['unitedstates', 'financials', 'assetmanagement', 'unitedstatesfinancials', 'unitedstatesassetmanagement']",0
516,37e3f441818c420dbb45d47a227ba5f7,arcelormittal,,luxembourgcity,luxembourg,0,"158,000",mr. aditya  mittal,doll_34.66 b,"['basicmaterials', 'steel']",0
517,831d6f8c314c4f0db4b635eadbe8b9e1,budweiser brewing company apac ltd,,,,0,,,hkdoll_272.04 b,"['hongkong', 'consumerstaples', 'beverages—brewers', 'hongkongconsumerstaples', 'hongkongbeverages—brewers']",doll_34.73 b
518,4a23ed6e547b4f048aceef1fab3bb8b4,china citic bank corp ltd,,beijing,china,0,"57,062",,doll_cn¥221.69 b,"['china', 'financials', 'banks', 'chinafinancials', 'chinabanks']",doll_34.84 b
519,64c8437759494d398fa73644ef572289,"consolidated edison, inc.",,newyork,ny,1823,"13,871",mr. timothy p. cawley,doll_34.89 b,"['unitedstates', 'utilities', 'utilities—regulatedelectric', 'unitedstatesutilities', 'unitedstatesutilities—regulatedelectric']",0
520,501d96de3d954a339771541fb6045c16,"cheniere energy, inc.",,houston,tx,1996,"1,550",mr. jack a. fusco,doll_34.92 b,"['unitedstates', 'energy', 'oil&gasmidstream', 'unitedstatesenergy', 'unitedstatesoil&gasmidstream']",0
521,9652a7d755564f19b1d71c9d4ec15450,"old dominion freight line, inc.",,thomasville,nc,1934,"23,663",mr. greg c. gantt,doll_34.94 b,"['unitedstates', 'industrials', 'trucking', 'unitedstatesindustrials', 'unitedstatestrucking']",0
522,ae8ceb709b9a44cb9070f0db12b05528,sun hung kai properties ltd,,wanchai,hongkong,0,"38,500",,hkdoll_274.46 b,"['hongkong', 'realestate', 'realestate—development', 'hongkongrealestate', 'hongkongrealestate—development']",doll_35.04 b
523,84c3efbef44b4bb9bf0f26382e8c3756,"yum! brands, inc.",,louisville,ky,0,"36,000",mr. david w. gibbs,doll_35.12 b,"['unitedstates', 'consumerdiscretionary', 'restaurants', 'unitedstatesconsumerdiscretionary', 'unitedstatesrestaurants']",0
524,3bec6e44d41f4641aada044f92d03561,imperial oil limited,,calgary,ab,1880,"5,400",mr. bradley william corson bs,cdoll_43.97 b,"['canada', 'energy', 'oil&gasintegrated', 'canadaenergy', 'canadaoil&gasintegrated']",doll_35.13 b
525,093139b9cf614cca9ccb64b7a62f2e04,"avalonbay communities, inc.",,arlington,va,1978,"2,839",mr. benjamin w. schall,doll_35.19 b,"['unitedstates', 'realestate', 'reit—residential', 'unitedstatesrealestate', 'unitedstatesreit—residential']",0
526,61e0cd2b1dca4c7880740a504f47a1c7,generali,,,,0,,,doll_€31.86 b,"['italy', 'financials', 'insurance—diversified', 'italyfinancials', 'italyinsurance—diversified']",doll_35.20 b
527,199c1f63833d45c68e415a42da353f58,hexagon ab,,stockholm,sweden,0,"22,097","mr. ola  rollã©n b.sc., b.sc. (econ.)",doll_€31.87 b,"['sweden', 'technology', 'scientific&technicalinstruments', 'swedentechnology', 'swedenscientific&technicalinstruments']",doll_35.21 b
528,0afae3262a344160a2fadca2c4c9ca68,telstra corporation limited,,melbourne,vic,0,"26,728","mr. andrew richard penn m.b.a., amp, mba, bec, fcca, hfaipm",adoll_46.99 b,"['australia', 'communicationservices', 'telecomservices', 'australiacommunicationservices', 'australiatelecomservices']",doll_35.24 b
529,211f5d200f774481adcaf5dc60037545,natwest group plc,,edinburgh,unitedkingdom,0,"58,735",ms. alison marie rose-slade b.a.,doll_£24.95 b,"['unitedkingdom', 'financials', 'banks', 'unitedkingdomfinancials', 'unitedkingdombanks']",doll_32.72 b
530,f838e2d0362c4a56b8d41e23c1a64eb2,hess corporation,,newyork,ny,0,"1,545",mr. john b. hess,doll_32.81 b,"['unitedstates', 'energy', 'oil&gase&p', 'unitedstatesenergy', 'unitedstatesoil&gase&p']",0
531,f66a77ea0808464caf767b66eff51c6c,orange sa,,paris,france,0,"132,002",mr. stephane  richard,doll_32.84 b,"['france', 'communicationservices', 'telecomservices', 'francecommunicationservices', 'francetelecomservices']",0
532,f496d7a0ebd141c8bc6487af8a0969bb,deutsche börse ag,,eschborn,germany,0,"8,855",dr. theodor  weimer,doll_€29.86 b,"['germany', 'financials', 'financialdata&stockexchanges', 'germanyfinancials', 'germanyfinancialdata&stockexchanges']",doll_32.99 b
533,4739b9b15d914064857faccbbd5b989f,cenovus energy inc.,,calgary,ab,2009,"5,938",mr. alexander j. pourbaix,cdoll_41.34 b,"['canada', 'energy', 'oil&gasintegrated', 'canadaenergy', 'canadaoil&gasintegrated']",doll_33.02 b
534,eb4c93ecc7f344b48863c23b1e2fb42c,aptiv plc,,dublin,ireland,1994,"155,000",mr. kevin p. clark,doll_33.02 b,"['ireland', 'consumerdiscretionary', 'autoparts', 'irelandconsumerdiscretionary', 'irelandautoparts']",0
535,560efeb367e14cd692ff247e1f9a1746,"rockwell automation, inc.",,milwaukee,wi,1903,"24,500",mr. blake d. moret,doll_33.05 b,"['unitedstates', 'industrials', 'specialtyindustrialmachinery', 'unitedstatesindustrials', 'unitedstatesspecialtyindustrialmachinery']",0
536,5cc4426650d4428ab4fc2db9f1d8ce1c,sun life financial inc.,,toronto,on,0,"22,719","mr. kevin david strain c.a., cpa",cdoll_41.41 b,"['canada', 'financials', 'insurance—diversified', 'canadafinancials', 'canadainsurance—diversified']",doll_33.08 b
537,140fb420e47642fd94ef4e92959433a1,otis worldwide corporation,,farmington,ct,0,"70,000",ms. judith f. marks,doll_33.09 b,"['unitedstates', 'industrials', 'specialtyindustrialmachinery', 'unitedstatesindustrials', 'unitedstatesspecialtyindustrialmachinery']",0
538,d67eca2b557f4bb68ebd57170dd918a5,"zoom video communications, inc.",,sanjose,ca,0,"6,787",mr. eric s. yuan,doll_33.22 b,"['unitedstates', 'communicationservices', 'telecomservices', 'unitedstatescommunicationservices', 'unitedstatestelecomservices']",0
539,0429f9c45a5545e3b5927f5623db4b6c,china resources land ltd,,wanchai,hongkong,0,"47,537",,hkdoll_260.54 b,"['hongkong', 'realestate', 'realestate—development', 'hongkongrealestate', 'hongkongrealestate—development']",doll_33.26 b
540,d7ffe1562f4546a89ad92c0bc159bf25,telefonaktiebolaget lm ericsson,,stockholm,sweden,0,"100,454","mr. e. borje ekholm mba, msc",doll_kr312.00 b,"['sweden', 'technology', 'communicationequipment', 'swedentechnology', 'swedencommunicationequipment']",doll_33.29 b
541,4eb3158aa2024af89f490694f4416f60,international flavors & fragrances inc.,,newyork,ny,1889,"24,000",mr. franklin k. clyburn jr.,doll_33.32 b,"['unitedstates', 'basicmaterials', 'specialtychemicals', 'unitedstatesbasicmaterials', 'unitedstatesspecialtychemicals']",0
542,2320d5b64eab4e4591bc8e7f73734195,china vanke co. ltd,,shenzhen,china,0,"140,565",mr. jiusheng  zhu mba,doll_cn¥212.19 b,"['china', 'realestate', 'realestate—development', 'chinarealestate', 'chinarealestate—development']",doll_33.35 b
543,ab8f689a08c04e9f9679de8bb9f5496a,koninklijke ahold delhaize n.v.,,zaandam,netherlands,0,"144,550",mr. frans w. h. muller,doll_€30.26 b,"['netherlands', 'consumerstaples', 'grocerystores', 'netherlandsconsumerstaples', 'netherlandsgrocerystores']",doll_33.43 b
544,540adb64cc9f4391a52aad7d7bcf19ef,ptt pcl,,bangkok,thailand,0,,mr. auttapol  rerkpiboon,doll_฿1.122 t,"['thailand', 'energy', 'oil&gasintegrated', 'thailandenergy', 'thailandoil&gasintegrated']",doll_33.46 b
545,92b241953e1f4cbb84011310ba7932d7,"mizuho financial group, inc.",,tokyo,japan,2001,"54,492",mr. masahiro  kihara,doll_¥4.101 t,"['japan', 'financials', 'banks', 'japanfinancials', 'japanbanks']",doll_33.47 b
546,cbb44e86855849b1acd09300f7662115,kkr & co. inc.,,newyork,ny,1976,"3,238",mr. joseph y. bae,doll_33.49 b,"['unitedstates', 'financials', 'assetmanagement', 'unitedstatesfinancials', 'unitedstatesassetmanagement']",0
547,f91ddfbbd93a43179b2314ac23bd1b2d,poly developments and holdings group co. ltd,,,,0,,,doll_cn¥214.04 b,"['china', 'realestate', 'realestate—development', 'chinarealestate', 'chinarealestate—development']",doll_33.64 b
548,cb88f7f7e1f94ed7abaac157f24f7d2a,mtr corp ltd,,,,0,,,hkdoll_263.67 b,"['hongkong', 'industrials', 'railroads', 'hongkongindustrials', 'hongkongrailroads']",doll_33.66 b
549,054e60525e2640529dc175d208b6dcde,fanuc corp,,yamanashi,japan,0,"8,256",mr. kenji  yamaguchi,doll_¥4.126 t,"['japan', 'industrials', 'specialtyindustrialmachinery', 'japanindustrials', 'japanspecialtyindustrialmachinery']",doll_33.68 b
550,49a99eb0c15c4e839e0470a92788d8f6,henkel ag & co kgaa,,düsseldorf,germany,0,"52,450",dr. carsten  knobel,doll_€27.63 b,"['germany', 'consumerstaples', 'household&personalproducts', 'germanyconsumerstaples', 'germanyhousehold&personalproducts']",doll_30.53 b
551,ba9baefcdcd24b49ae8cbc53ea799814,energy transfer lp,,dallas,tx,1995,"12,558",mr. marshall s. mccrea iii,doll_30.69 b,"['unitedstates', 'energy', 'oil&gasmidstream', 'unitedstatesenergy', 'unitedstatesoil&gasmidstream']",0
552,6c8cce9201504732b1a2befab4c7765a,loblaw companies limited,,brampton,on,0,"200,000","mr. galen g. weston b.a., m.b.a, m.b.a.",cdoll_38.43 b,"['canada', 'consumerstaples', 'grocerystores', 'canadaconsumerstaples', 'canadagrocerystores']",doll_30.70 b
553,5938defc88094d0d93c2a14e7e10a098,veeva systems inc.,,pleasanton,ca,2007,"4,506",mr. peter p. gassner,doll_30.76 b,"['unitedstates', 'healthcare', 'healthinformationservices', 'unitedstateshealthcare', 'unitedstateshealthinformationservices']",0
554,44e367babd944a4398489416937deaee,"twitter, inc.",,sanfrancisco,ca,0,"7,500",mr. parag  agrawal,doll_30.83 b,"['unitedstates', 'communicationservices', 'internetcontent&information', 'unitedstatescommunicationservices', 'unitedstatesinternetcontent&information']",0
555,afa8648c1a794cc7b2173a32ddd72c6a,nokia corporation,,espoo,finland,0,"87,927",mr. pekka ilmari lundmark,doll_kr289.74 b,"['finland', 'technology', 'communicationequipment', 'finlandtechnology', 'finlandcommunicationequipment']",doll_30.91 b
556,010fcc40e5b94c948d4347b9b3da966f,saic motor corp ltd,,shanghai,china,0,"204,815",,doll_cn¥196.78 b,"['china', 'consumerdiscretionary', 'automanufacturers', 'chinaconsumerdiscretionary', 'chinaautomanufacturers']",doll_30.93 b
557,7997f23f6ed1406bab83193dbb0e16aa,state street corporation,,boston,ma,1792,"38,784",mr. ronald philip o'hanley,doll_30.95 b,"['unitedstates', 'financials', 'assetmanagement', 'unitedstatesfinancials', 'unitedstatesassetmanagement']",0
558,dd3d5440696a412f8a2df9354237121d,engie sa,,courbevoie,france,0,"154,364",ms. catherine  macgregor,doll_€28.06 b,"['france', 'utilities', 'utilities—diversified', 'franceutilities', 'franceutilities—diversified']",doll_31.00 b
559,5734d8d90be64abd975d87f05bf2f614,franco-nevada corporation,,toronto,on,0,38,mr. paul  brink,cdoll_38.81 b,"['canada', 'basicmaterials', 'gold', 'canadabasicmaterials', 'canadagold']",doll_31.00 b
560,eae7409ca0f04423a517ac8b4616bbea,anhui conch cement company ltd,,,,0,,,doll_cn¥197.41 b,"['china', 'basicmaterials', 'buildingmaterials', 'chinabasicmaterials', 'chinabuildingmaterials']",doll_31.02 b
561,5409251a7bfe4d73b9f125fe0f93bad7,"zscaler, inc.",,sanjose,ca,2007,"3,153",mr. jagtar singh chaudhry,doll_31.03 b,"['unitedstates', 'technology', 'software—infrastructure', 'unitedstatestechnology', 'unitedstatessoftware—infrastructure']",0
562,703a07d09c79484bb0933e3302b7aff6,china pacific insurance,,,,0,,,doll_cn¥197.51 b,"['china', 'financials', 'insurance—life', 'chinafinancials', 'chinainsurance—life']",doll_31.04 b
563,5d11e3a9181b484eb2343c45eac0ca23,e.on se,,essen,germany,0,"63,227",dr. leonhard  birnbaum,doll_€28.17 b,"['germany', 'utilities', 'utilities—diversified', 'germanyutilities', 'germanyutilities—diversified']",doll_31.12 b
564,cad15315c8e94698ba992941b02f1a4c,"ametek, inc.",,berwyn,pa,1930,"18,500",mr. david a. zapico,doll_31.15 b,"['unitedstates', 'industrials', 'specialtyindustrialmachinery', 'unitedstatesindustrials', 'unitedstatesspecialtyindustrialmachinery']",0
565,9ba23b348d6e4814adad686c0b128cd8,zhangzhou pientzehuang pharmaceutical. ltd,,,,0,,,doll_cn¥198.35 b,"['china', 'healthcare', 'drugmanufacturers—general', 'chinahealthcare', 'chinadrugmanufacturers—general']",doll_31.17 b
566,c8087bcccbc546f9b33928cb726c2028,formosa petrochemical corp,,,,0,,,twdoll_895.44 b,"['taiwan', 'energy', 'oil&gasrefining&marketing', 'taiwanenergy', 'taiwanoil&gasrefining&marketing']",doll_31.22 b
567,c50727d1238a4ab7a4a1678b07e4e752,koninklijke dsm n.v.,,heerlen,netherlands,0,"21,358",mr. dimitri  de vreeze,doll_€28.28 b,"['netherlands', 'basicmaterials', 'specialtychemicals', 'netherlandsbasicmaterials', 'netherlandsspecialtychemicals']",doll_31.25 b
568,33c74a9a444448308fb15fbe2b027466,swisscom ag,,bern,switzerland,0,"18,905",mr. urs  schaeppi lic. oec. hsg,doll_chf28.94 b,"['switzerland', 'communicationservices', 'telecomservices', 'switzerlandcommunicationservices', 'switzerlandtelecomservices']",doll_31.26 b
569,e549d8e9a6d145bc96ffde5a0fd896c3,biogen inc.,,cambridge,ma,1978,"9,610",mr. michel  vounatsos,doll_31.35 b,"['unitedstates', 'healthcare', 'drugmanufacturers—general', 'unitedstateshealthcare', 'unitedstatesdrugmanufacturers—general']",0
570,81206dfc7bce4234a5a0878af2314dd2,japan post holdings co. ltd,,tokyo,japan,0,"243,612",mr. hiroya  masuda,doll_¥3.849 t,"['japan', 'financials', 'banks', 'japanfinancials', 'japanbanks']",doll_31.41 b
571,7a7be80cbf444046be541f95eab34b6e,crh plc,,dublin,ireland,0,"77,400",,doll_£23.98 b,"['ireland', 'basicmaterials', 'buildingmaterials', 'irelandbasicmaterials', 'irelandbuildingmaterials']",doll_31.45 b
572,72c06ef29eee4236a63e5f4ec261c3d2,china telecom corp ltd,,wanchai,hongkong,0,"278,922",mr. ruiwen  ke,hkdoll_246.68 b,"['hongkong', 'communicationservices', 'telecomservices', 'hongkongcommunicationservices', 'hongkongtelecomservices']",doll_31.49 b
573,03b14ad01ae849bfa2dc0908c6711971,eversource energy,,springfield,ma,1966,"9,227",mr. joseph r. nolan jr.,doll_31.56 b,"['unitedstates', 'utilities', 'utilities—regulatedelectric', 'unitedstatesutilities', 'unitedstatesutilities—regulatedelectric']",0
574,f53a78b45e454543984c66e539cd024a,foxconn industrial internet co. ltd,,,,0,,,doll_cn¥200.96 b,"['china', 'technology', 'communicationequipment', 'chinatechnology', 'chinacommunicationequipment']",doll_31.58 b
575,542686cc00394a4884bda8ba5bfe222e,"japan tobacco, inc.",,,,0,,,doll_¥3.870 t,"['japan', 'consumerstaples', 'tobacco', 'japanconsumerstaples', 'japantobacco']",doll_31.59 b
576,a6cb681659214c20b24545c9107febfe,corning incorporated,,corning,ny,1851,"61,200",mr. wendell p. weeks,doll_31.60 b,"['unitedstates', 'technology', 'electroniccomponents', 'unitedstatestechnology', 'unitedstateselectroniccomponents']",0
577,5167369fc875466bad81c14d7225c176,goodman group,,rosebery,nsw,1989,941,mr. gregory leith goodman,adoll_42.19 b,"['australia', 'realestate', 'reit—diversified', 'australiarealestate', 'australiareit—diversified']",doll_31.64 b
578,c66c1c2387b246f79a10cba1e2d83ade,"oneok, inc.",,tulsa,ok,1906,"2,847",mr. pierce h. norton ii,doll_31.66 b,"['unitedstates', 'energy', 'oil&gasmidstream', 'unitedstatesenergy', 'unitedstatesoil&gasmidstream']",0
579,eeca24319e874fb1aea0acda5b1fbb68,mettler-toledo international inc.,,columbus,oh,1945,"15,600",mr. patrick k. kaltenbach,doll_31.78 b,"['unitedstates', 'healthcare', 'diagnostics&research', 'unitedstateshealthcare', 'unitedstatesdiagnostics&research']",0
580,54232e9f7e9d47aeafc5d5123cd9d3c6,perusahaan perseroan (persero) pt telekomunikasi indonesia tbk,,bandung,indonesia,0,"20,817",,doll_31.78 b,"['indonesia', 'communicationservices', 'telecomservices', 'indonesiacommunicationservices', 'indonesiatelecomservices']",0
581,68a488f25e654d38aec538bb52110fc5,"ppg industries, inc.",,pittsburgh,pa,1883,"49,300",mr. michael h. mcgarry,doll_31.89 b,"['unitedstates', 'basicmaterials', 'specialtychemicals', 'unitedstatesbasicmaterials', 'unitedstatesspecialtychemicals']",0
582,058943053acf445da2faf69f8646e123,"japan post bank co.,ltd.",,tokyo,japan,0,"12,451",,doll_¥3.911 t,"['japan', 'financials', 'banks', 'japanfinancials', 'japanbanks']",doll_31.93 b
583,b1f0ea7c1f974eeb899278a00cff794b,longfor group holdings ltd,,beijing,china,0,"44,065",mr. xuping  chen,hkdoll_250.55 b,"['china', 'realestate', 'realestate—development', 'chinarealestate', 'chinarealestate—development']",doll_31.98 b
584,8710449f64d04c3c86c95178a10fa916,great wall motor co ltd,,baoding,china,0,"63,174",,doll_cn¥203.69 b,"['china', 'consumerdiscretionary', 'automanufacturers', 'chinaconsumerdiscretionary', 'chinaautomanufacturers']",doll_32.01 b
585,f1ef448a73964607a28544dc08f81ce0,paccar inc,,bellevue,wa,1905,"28,500",mr. r. preston feight,doll_32.04 b,"['unitedstates', 'industrials', 'farm&heavyconstructionmachinery', 'unitedstatesindustrials', 'unitedstatesfarm&heavyconstructionmachinery']",0
586,25a70817f54f4539afd2a0abe19582a4,weg sa,,jaraguádosul,sc,0,"36,987",mr. harry  schmelzer jr.,rdoll_149.30 b,"['brazil', 'industrials', 'specialtyindustrialmachinery', 'brazilindustrials', 'brazilspecialtyindustrialmachinery']",doll_32.05 b
587,bf91e81c0287467b8661e11d930242d2,brown-forman corporation,,louisville,ky,1870,"4,700",mr. lawson e. whiting,doll_32.07 b,"['unitedstates', 'consumerstaples', 'beverages—wineries&distilleries', 'unitedstatesconsumerstaples', 'unitedstatesbeverages—wineries&distilleries']",0
588,494bbc82d341454b8ff3885878de9937,barclays plc,,london,unitedkingdom,0,"81,600",mr. coimbatore sundararajan venkatakrishnan,doll_£24.55 b,"['unitedkingdom', 'financials', 'banks', 'unitedkingdomfinancials', 'unitedkingdombanks']",doll_32.19 b
589,3b68053dcafb42cd8a58a832abff03b4,anta sports products ltd,,jinjiang,china,0,"52,000",mr. shizhong  ding,hkdoll_252.23 b,"['china', 'consumerdiscretionary', 'leisure', 'chinaconsumerdiscretionary', 'chinaleisure']",doll_32.20 b
590,f35fcfb68ca14847a2690dbbc134b0db,singapore telecommunications ltd,,singapore,singapore,0,"22,914",mr. kuan moon  yuen,sdoll_43.73 b,"['singapore', 'communicationservices', 'telecomservices', 'singaporecommunicationservices', 'singaporetelecomservices']",doll_32.23 b
591,7a9c8157b79a4801953127574b0b635a,haier smart home co ltd,,,,0,,,doll_cn¥205.57 b,"['china', 'consumerdiscretionary', 'furnishings,fixtures&appliances', 'chinaconsumerdiscretionary', 'chinafurnishings,fixtures&appliances']",doll_32.31 b
592,1b9b2b7376c241d390c912203625cf25,"cellnex telecom, sa",,madrid,spain,0,"2,877",mr. tobias  martinez gimeno,doll_€29.26 b,"['spain', 'communicationservices', 'telecomservices', 'spaincommunicationservices', 'spaintelecomservices']",doll_32.32 b
593,7520fb750afe4d8db438c79e0d53a459,citic ltd,,central,hongkong,0,"135,304",,hkdoll_253.25 b,"['hongkong', 'industrials', 'conglomerates', 'hongkongindustrials', 'hongkongconglomerates']",doll_32.33 b
594,d0330813ae094e369ebe3fd705c70919,wuxi biologics,,wuxi,china,0,"9,864",dr. zhisheng  chen,hkdoll_253.87 b,"['china', 'healthcare', 'biotechnology', 'chinahealthcare', 'chinabiotechnology']",doll_32.41 b
595,635ca789dfe84450a2e2195076881101,china overseas land & investment ltd,,central,hongkong,0,"5,916",mr. zhichao  zhang,hkdoll_254.52 b,"['hongkong', 'realestate', 'realestate—development', 'hongkongrealestate', 'hongkongrealestate—development']",doll_32.49 b
596,dda7fff2ea064776af192b6c8856786d,amerisourcebergen corporation,,chesterbrook,pa,0,"38,000",mr. steven h. collis,doll_32.51 b,"['unitedstates', 'healthcare', 'medicaldistribution', 'unitedstateshealthcare', 'unitedstatesmedicaldistribution']",0
597,d007b71634734e7f89e5030dd10f1572,"wec energy group, inc.",,milwaukee,wi,1896,"6,938",mr. scott j. lauber,doll_32.54 b,"['unitedstates', 'utilities', 'utilities—regulatedelectric', 'unitedstatesutilities', 'unitedstatesutilities—regulatedelectric']",0
598,1383b564215c4f38a9eb5806a397f86c,"ross stores, inc.",,dublin,ca,1982,"88,100",ms. barbara  rentler,doll_32.71 b,"['unitedstates', 'consumerdiscretionary', 'apparelretail', 'unitedstatesconsumerdiscretionary', 'unitedstatesapparelretail']",0
599,4400212b811343489035abb4706af2b8,"coupang, inc.",,seoul,southkorea,0,"68,000",mr. bom suk  kim,doll_30.53 b,"['southkorea', 'consumerdiscretionary', 'internetretail', 'southkoreaconsumerdiscretionary', 'southkoreainternetretail']",0
600,f965c5169294482490cf7943f2cc5517,the people's insurance company (group) of china ltd,,beijing,china,0,"193,494",,doll_cn¥177.70 b,"['china', 'financials', 'insurance—property&casualty', 'chinafinancials', 'chinainsurance—property&casualty']",doll_27.93 b
601,cd3e7c0544324488b5b579eeeffd1824,ck hutchison holdings ltd,,central,hongkong,0,"172,907",,hkdoll_218.91 b,"['hongkong', 'industrials', 'conglomerates', 'hongkongindustrials', 'hongkongconglomerates']",doll_27.94 b
602,f73bd0a9523343e7bc7c3c63c98ea248,airports of thailand public company ltd,,bangkok,thailand,0,,,doll_฿938.89 b,"['thailand', 'industrials', 'airports&airservices', 'thailandindustrials', 'thailandairports&airservices']",doll_28.00 b
603,aaa430a4207641f7876ae9dc15ae622c,sirius xm holdings inc.,,newyork,ny,0,"5,590",ms. jennifer c. witz,doll_28.05 b,"['unitedstates', 'communicationservices', 'broadcasting', 'unitedstatescommunicationservices', 'unitedstatesbroadcasting']",0
604,7dac7a600b9442e3aef70e1bacb960d5,tesco plc,,welwyngardencity,unitedkingdom,1919,"360,000",mr. ken  murphy,doll_£21.44 b,"['unitedkingdom', 'consumerstaples', 'grocerystores', 'unitedkingdomconsumerstaples', 'unitedkingdomgrocerystores']",doll_28.11 b
605,36c621721ed040d596a455bb838d6e21,porsche automobil holding se,,stuttgart,germany,0,888,mr. george  wills,doll_€25.48 b,"['germany', 'consumerdiscretionary', 'automanufacturers', 'germanyconsumerdiscretionary', 'germanyautomanufacturers']",doll_28.15 b
606,8dd5cd7543d14b6d809ca7ccf13bb68a,semiconductor manufacturing international corp,,,,0,,,doll_cn¥179.68 b,"['china', 'technology', 'semiconductors', 'chinatechnology', 'chinasemiconductors']",doll_28.24 b
607,53d15a29c62a4b779c9089ff21d282be,equifax inc.,,atlanta,ga,1899,"12,700",mr. mark w. begor,doll_28.24 b,"['unitedstates', 'industrials', 'consultingservices', 'unitedstatesindustrials', 'unitedstatesconsultingservices']",0
608,906ecc77d7e64f7f8473127341cbcecc,ashtead group plc,,london,unitedkingdom,1947,"21,033",mr. brendan  horgan,doll_£21.57 b,"['unitedkingdom', 'industrials', 'rental&leasingservices', 'unitedkingdomindustrials', 'unitedkingdomrental&leasingservices']",doll_28.28 b
609,5c9beeb464dc4539910d041325da721e,cerner corporation,,northkansascity,mo,1979,"25,150",dr. david todd feinberg mba,doll_28.31 b,"['unitedstates', 'healthcare', 'healthinformationservices', 'unitedstateshealthcare', 'unitedstateshealthinformationservices']",0
610,5e0f1f4f21374f93803519dc0b553fff,hormel foods corporation,,austin,mn,1891,"20,000",mr. james p. snee,doll_28.52 b,"['unitedstates', 'consumerstaples', 'packagedfoods', 'unitedstatesconsumerstaples', 'unitedstatespackagedfoods']",0
611,0d9ebc0abd1348c8a4366e8c0a593b86,apa group,,sydney,nsw,0,"2,000","mr. robert anthony wheals c.a., b.com., bcom, ca, gaicd, maicd",adoll_38.06 b,"['australia', 'utilities', 'utilities—regulatedgas', 'australiautilities', 'australiautilities—regulatedgas']",doll_28.55 b
612,63870e9756eb4b32b78ea6427a2aa047,"naturgy energy group, sa",,humanesdemadrid,spain,0,"7,231",mr. francisco miguel  reynã©s massanet,doll_€25.99 b,"['spain', 'utilities', 'utilities—regulatedgas', 'spainutilities', 'spainutilities—regulatedgas']",doll_28.71 b
613,b9686b846092469b9632d29ffb00861e,techtronic industries company ltd,,kwaichung,hongkong,0,"51,426","mr. joseph  galli jr., bsba, m.b.a., mba.",hkdoll_225.23 b,"['hongkong', 'industrials', 'tools&accessories', 'hongkongindustrials', 'hongkongtools&accessories']",doll_28.75 b
614,e500738b8c7f4a8fac43e59938cda14e,csx corporation,,jacksonville,fl,0,"20,900",mr. james m. foote,doll_28.90 b,"['unitedstates', 'industrials', 'railroads', 'unitedstatesindustrials', 'unitedstatesrailroads']",0
615,9c4bed2f622b46f8809abc80d4fe33b8,svb financial group,,santaclara,ca,1983,"6,567",mr. gregory w. becker,doll_28.91 b,"['unitedstates', 'financials', 'banks', 'unitedstatesfinancials', 'unitedstatesbanks']",0
616,c406953d2517400eb7277cf4953eb918,cosco shipping holdings co ltd,,shanghai,china,0,"29,379",,doll_cn¥184.09 b,"['china', 'industrials', 'marineshipping', 'chinaindustrials', 'chinamarineshipping']",doll_28.93 b
617,ee327c74e9bf4119a0cf8698c09c5d01,rwe ag,,essen,germany,0,"18,902",dr. markus  krebber,doll_€26.30 b,"['germany', 'utilities', 'utilities—diversified', 'germanyutilities', 'germanyutilities—diversified']",doll_29.06 b
618,fb57381a3ad04219a61736f0f83db381,las vegas sands corp.,,lasvegas,nv,0,"44,500",mr. robert glen goldstein,doll_29.07 b,"['unitedstates', 'consumerdiscretionary', 'resorts&casinos', 'unitedstatesconsumerdiscretionary', 'unitedstatesresorts&casinos']",0
619,f664b0a060bd4a568a42fce23b3ed341,tongwei co. ltd,,,,0,,,doll_cn¥185.15 b,"['china', 'consumerstaples', 'farmproducts', 'chinaconsumerstaples', 'chinafarmproducts']",doll_29.10 b
620,81c340b7a507430baf5888d64360e938,rogers communications inc.,,toronto,on,0,"23,000","mr. anthony  staffieri f.c.a., fca, fcpa",cdoll_36.47 b,"['canada', 'communicationservices', 'telecomservices', 'canadacommunicationservices', 'canadatelecomservices']",doll_29.13 b
