_id,ltable_ID,rtable_ID,ltable_name,ltable_country,ltable_headquarters,ltable_address,ltable_founded,ltable_employees,ltable_market_cap,ltable_revenue,ltable_profit,ltable_industry,ltable_sector,ltable_categories,ltable_ceo,rtable_name,rtable_country,rtable_headquarters,rtable_address,rtable_founded,rtable_employees,rtable_market_cap,rtable_revenue,rtable_profit,rtable_industry,rtable_sector,rtable_categories,rtable_ceo
124429,116809,116764,u b collections ltd,,,,,,,,,,,,;,u and me shopping limited,,,,,,,,,,,,;
124488,116868,116764,u charge limited,,,,,,,,,,,,;,u and me shopping limited,,,,,,,,,,,,;
129389,116736,116776,u and i partnerships ltd,,,,,,,,,,,,;,u & s (newport) trading ltd,,,,,,,,,,,,;
132869,116941,116784,u fashion limited,,,,,,,,,,,,;,u & s news food & wine limited,,,,,,,,,,,,;
133508,116741,116786,u & i trading services limited,,,,,,,,,,,,;,u and t investments ltd,,,,,,,,,,,,;
135130,116702,116790,u & i accounting ltd,,,,,,,,,,,,;,u & u motors ltd,,,,,,,,,,,,;
139958,116815,116801,u aye and company trading limited,,,,,,,,,,,,;,u & w stone masonry ltd,,,,,,,,,,,,;
144619,116972,116812,u godsell & sons limited,,,,,,,,,,,,;,u beautie limited,,,,,,,,,,,,;
147614,150491,116819,uni-president china holdings ltd,china,,,,,doll_4.14 b,,doll_218.0 m,,,,;,u b estates ltd,,,,,,,,,,,,;
152983,116688,116833,u & ch (lh) ltd,,,,,,,,,,,,;,u break we fix (hereford) limited,,,,,,,,,,,,;
162158,116727,116855,u and i ipa sc limited,,,,,,,,,,,,;,u cash limited,,,,,,,,,,,,;
167783,116896,116868,u dentistry limited,,,,,,,,,,,,;,u charge limited,,,,,,,,,,,,;
178883,117035,116894,u k cladding refurb and coatings limited,,,,,,,,,,,,;,u crolla & sons ltd.,,,,,,,,,,,,;
181171,116884,116900,u corporation ltd,,,,,,,,,,,,;,u designs ltd,,,,,,,,,,,,;
181625,116939,116901,u farms holdings limited,,,,,,,,,,,,;,u developments ltd,,,,,,,,,,,,;
182576,116676,116904,u & a home appliances ltd,,,,,,,,,,,,;,u d international healthcare limited,,,,,,,,,,,,;
189752,116835,116921,u build consultants ltd,,,,,,,,,,,,;,u drive performance group ltd,,,,,,,,,,,,;
190316,116960,116922,u furniture limited,,,,,,,,,,,,;,u e company limited,,,,,,,,,,,,;
191352,116734,116925,u and i (pincents lane) ltd,,,,,,,,,,,,;,u d roofing limited,,,,,,,,,,,,;
200168,116691,116946,u & g limited,,,,,,,,,,,,;,u fit online limited,,,,,,,,,,,,;
216426,116766,116985,u & m smiles ltd,,,,,,,,,,,,;,u g sales ltd,,,,,,,,,,,,;
219927,117035,116993,u k cladding refurb and coatings limited,,,,,,,,,,,,;,u happy palace limited,,,,,,,,,,,,;
224829,116944,117005,u finance ltd,,,,,,,,,,,,;,u i a trading ltd,,,,,,,,,,,,;
226670,116699,117010,u & h mortgage advisors limited,,,,,,,,,,,,;,u i d investments limited,,,,,,,,,,,,;
226888,116917,117010,u drive it ltd,,,,,,,,,,,,;,u i d investments limited,,,,,,,,,,,,;
229422,116950,117017,u fit production ltd,,,,,,,,,,,,;,u island cic,,,,,,,,,,,,;
238300,181327,120467,university of nicosia,,nicosia,,1980,,,,,consumer services,education,,;,university of maryland global campus,united states,,,,,,,,,,,;
242708,65142,123773,union bank of india,,,,,75.201,doll_6.97 b,doll_5.38 b,doll_1.19 b,,,,;,union gas metano spa,italy,,,,,,,,,,,;
244578,41670,124898,us foods,united states,,,,,doll_7.92 b,,,,,['food'],;,us foods careers,,,,1989.0,,,,,food & beverages,,,;
262004,182991,147128,unicredit,,porta nuova,,1998,,,,,financials,banks,,;,unicredit,italy,,,,,doll_35.78 b,,doll_1.51 b,,,,andrea orcel;
263499,65089,147923,united tractors,,,,,30.847,doll_6.00 b,doll_7.69 b,doll_1.79 b,,,,;,united company rusal,russia,,,,,doll_14.97 b,,doll_3.23 b,,,,evgenii nikitin;
268392,116824,150539,u best deal ltd,,,,,,,,,,,,;,uss co ltd,japan,,,,,doll_4.08 b,,doll_217.0 m,,,,;
269353,44659,151541,united fire group,united states,,,,,doll_0.71 b,,,,,['insurance'],;,uniti group,united states,,,,,doll_3.08 b,,doll_123.0 m,,,,;
275181,65634,156221,united microelectronics,,,,,19.5,doll_18.72 b,doll_9.17 b,doll_3.31 b,,,,;,united corporations,canada,,,,,doll_1.07 b,,doll_-18.0 m,,,,;
280244,174334,178734,unizo holdings company,japan,,,1959,,,not found,,['real estate'],,,not found;,uti holdings,,bucharest,,1990.0,,,,,conglomerates,-,,;
280754,1245,180397,union bank of india,,,,1919,,,,,banking,,,;,unicredit bank czech republic and slovakia,,prague,,2006.0,,,,,financials,banks,,;
283003,3887,183670,ultimate kronos group,,,,1977,,,,,it services & consulting,,,;,uralita group,,madrid,,1907.0,,,,,industrials,building materials & fixtures,,;
