_id,ltable_ID,rtable_ID,ltable_name,ltable_country,ltable_headquarters,ltable_address,ltable_founded,ltable_employees,ltable_market_cap,ltable_revenue,ltable_profit,ltable_industry,ltable_sector,ltable_categories,ltable_ceo,rtable_name,rtable_country,rtable_headquarters,rtable_address,rtable_founded,rtable_employees,rtable_market_cap,rtable_revenue,rtable_profit,rtable_industry,rtable_sector,rtable_categories,rtable_ceo
86894,48903,63118,eversource energy,united states,,,,,doll_29.90 b,,,,,,;,energy recovery,,,,,222.0,doll_1.24 b,doll_0.11 b,doll_16.19 m,,,,;
87409,31939,63421,eagle bulk shipping,united states,,,,,doll_0.70 b,,,,,,;,eagle pharmaceuticals,,,,,102.0,doll_0.42 b,doll_0.29 b,doll_52.25 m,,,,;
90298,32162,65382,engineers india,india,,,,,doll_0.58 b,,,,,,;,engineers india,,,,,2.725,doll_0.58 b,doll_0.40 b,doll_53.86 m,,,,;
90624,28218,65641,e.sun bank,taiwan,,,,,doll_11.52 b,,,,,,;,e.sun bank,,,,,10.043,doll_11.52 b,doll_1.85 b,doll_0.69 b,,,,;
91255,74005,67244,eagle eye solutions group plc,united kingdom,,,,,doll_146.4 m,,,softwareapplication,technology,,;,expedia group,,,,,14.8,doll_16.81 b,doll_11.32 b,doll_1.12 b,,,,;
92275,57965,67551,enstar group,,,,,,doll_4.25 b,,,,,,;,expro group,,,,,7.2,doll_1.89 b,doll_1.22 b,-doll_60.29 m,,,,;
101817,14464,72835,extra space storage,united states,,,,,doll_22.34 b,,,,,['real estate'],;,extra space storage inc.,united states,,,,,doll_27.37 b,,,reit—industrial,real estate,,;
106178,23765,74010,everi holdings,united states,,,,,doll_1.45 b,,,,,gambling ,;,edtechx holdings acquisition corp,united kingdom,,,,,doll_145.0 m,,,shell companies,financials,,;
120508,114755,102146,eco marine foods ltd,,,,,,,,,,,,;,eco pro,france,,,,10.0,,doll_2.60 m,,,construction,,;
140639,121334,123776,eurofins chemical control srl,italy,,,,,,,,,,,;,emerson automation solutions final control italia srl,italy,,,,,,,,,,,;
141522,114046,124177,easier finances limited,,,,,,,,,,,,;,edrington distillers limited,united kingdom,,,,,,,,,,,;
144696,122588,136556,eversource energy,united states,,,,,,,,,,,;,eversource energy,united states,,,,,doll_31.18 m,,,,,,joseph r. nolan jr.;
152812,62343,139589,enlink midstream,,,,,1.073,doll_6.33 b,doll_9.74 b,doll_0.64 b,,,,;,equitrans midstream corporation,united states,,,,,doll_3.78 m,,,,,,;
164012,113059,146070,ecobat resources uk limited,,,,,,,,,,,,;,energy resources of australia ltd,australia,,,,,doll_0.72 m,,,,,,;
167404,48996,147406,edison international,united states,,,,,doll_25.83 b,,,,,,;,edison international,united states,,,,,doll_24.69 b,,doll_925.0 m,,,,pedro j. pizarro;
182964,139838,155389,entra asa,norway,,,,,doll_4.13 m,,,,,,;,europris asa,norway,,,,,doll_1.26 b,,doll_111.0 m,,,,;
188736,183751,178276,electrolux,,stockholm,,1919.0,,,,,consumer goods,durable household products,,;,electrolux,,stockholm,,1919.0,,,,,consumer goods,durable household products,,;
189085,103662,178537,emilia foods,italy,,,,25.0,,doll_26.82 m,,,food & beverage,,;,ebro foods,,madrid,,1998.0,,,,,consumer goods,food products,,;
192488,1706,182531,era group,,,,1990.0,,,,,power,,,;,energia group,,belfast,,1998.0,,,,,utilities,conventional electricity,,;
192703,182532,182532,eqtec,,cork,,2005.0,,,,,utilities,alternative electricity,,;,eqtec,,cork,,2005.0,,,,,utilities,alternative electricity,,;
