_id,ltable_ID,rtable_ID,ltable_name,ltable_country,ltable_headquarters,ltable_address,ltable_founded,ltable_employees,ltable_market_cap,ltable_revenue,ltable_profit,ltable_industry,ltable_sector,ltable_categories,ltable_ceo,rtable_name,rtable_country,rtable_headquarters,rtable_address,rtable_founded,rtable_employees,rtable_market_cap,rtable_revenue,rtable_profit,rtable_industry,rtable_sector,rtable_categories,rtable_ceo
746600,111581,118739,p a conneely construction ltd,,,36st.nicholasgrove ingrave brentwood england cm133ra,,,,,,,,,;,p alsop logistics limited,,,,,,,,,,,,;
790683,118791,118790,p & a ettles & son timber harvesting ltd.,,,,,,,,,,,,;,p & a electrical services limited,,,,,,,,,,,,;
797220,111855,118798,p. & a. packing (northern) limited,,,4huntsmandrive irlam manchester england m445eg,,,,,,,,,;,p & a farren ltd,,,,,,,,,,,,;
828403,111809,118834,p & a heritage ltd,,,88alyntonavenue romford england rm78nl,,,,,,,,,;,p & a legacy holding ltd,,,,,,,,,,,,;
842913,111791,118851,p and a fencing and sheds limited,,,wrexhamroad mold flintshire ch74he,,,,,,,,,;,p. & a. motorcycles limited,,,,,,,,,,,,;
844834,118685,118853,p a h trading limited,,,,,,,,,,,,;,p & a moore ltd,,,,,,,,,,,,;
853611,7671,118864,plr projects,,,,1980.0,,,,,engineering & construction,,,;,p & a projects limited,,,,,,,,,,,,;
871873,134770,118884,property and building ltd,israel,,,,,,,,real estate,,,;,p & a precision (holdings) ltd.,,,,,,,,,,,,;
877836,118879,119757,p & a residential parks limited,,,,,,,,,,,,;,pib risk services limited,united kingdom,,,,,,,,,,,;
925266,142470,136597,pt capital financial indonesia tbk,indonesia,,,,,doll_1.47 m,,,,,,;,pt telekomunikasi indonesia tbk,indonesia,,,,,doll_23.57 m,,,,,,ririek adriansyah;
988722,184397,145500,pilot (pen company),,bunky?,,1918.0,,,,,stationery,,,;,pharmally international holding company,taiwan,,,,,doll_0.009016 t,,,,,,;
1015713,130250,149744,pt berkah beton sadaya tbk,indonesia,,,,,,,,construction materials,,,;,pt adaro energy tbk,indonesia,,,,,doll_5.39 b,,doll_933.0 m,,,,;
1028858,155435,151457,pt bfi finance indonesia tbk,indonesia,,,,,doll_1.25 b,,0.0,,,,;,pt vale indonesia tbk,indonesia,,,,,doll_3.14 b,,doll_165.0 m,,,,;
1067628,162724,156690,poonawalla fincorp limited,india,,,,,doll_2.69 m,,47 million usd,['financial services'],,,;,privi speciality chemicals limited,india,,,,,doll_994.0 m,,0.0,,,,;
