ID,name,country,headquarters,address,founded,employees,market_cap,revenue,profit,industry,sector,categories,ceo;
101981,yeo plumber,malaysia,,,,26,,doll_3.42 m,,,construction,,;
102091,your personal,italy,,,,10,,doll_1.6 m,,,transport,,;
102531,younited credit,france,,,,328,,doll_16.4 m,,,financial services,,;
103335,yocabe,italy,,,,10,,doll_1.97 m,,,ecommerce,,;
103341,yescapa,france,,,,31,,doll_2.76 m,,,travel & leisure,,;
105112,yogurt factory,france,,,,80,,doll_5.3 m,,,food & beverage,,;
104304,yellow submarine,croatia,,,,77,,doll_4.5 m,,,restaurants,,;
104524,young digitals,italy,,,,43,,doll_2.8 m,,,advertising,,;
104852,youngcapital,netherlands,,,,1000,,doll_321.9 m,,,support services,,;
114143,your finances limited,,,,,,,,,,,,;
114204,your finances simplified ltd,,,,,,,,,,,,;
119753,yara limited,united kingdom,,,,,,,,,,,;
123002,yerblues ou,estonia,,,,,,,,,,,;
120241,yes ticket srl,italy,,,,,,,,,,,;
121415,yoox net-a-porter group spa,italy,,,,,,,,,,,;
122083,yoroi srl,italy,,,,,,,,,,,;
122154,yeti uk limited,united kingdom,,,,,,,,,,,;
122350,yama spa,italy,,,,,,,,,,,;
122381,yamaha motor manufacturing corporation of america,united states,,,,,,,,,,,;
122649,yamazaki mazak u.k. limited,united kingdom,,,,,,,,,,,;
125045,yorke engineering careers,,,,1996,,,,,environmental services,,,;
159237,yahoo,united states,,,,,,,,,,,;
174018,yulon finance corporation,taiwan,,,,,,,,,,,;
174694,yinyi,china,,,,,,,,,,,;
142950,y.h. dimri construction & development ltd,israel,,,,,,,,,,,;
154799,yh global,china,,,,,,,,,,,;
154798,yaochufa,china,,,,,,,,,,,;
133441,yunniao,china,,,,,,,,,,,;
133442,yooli,china,,,,,,,,,,,;
176480,ymatou,china,,,,,,,,,,,;
135041,yixin group,china,,,,,,,4 million usd,['financial services'],,,;
135242,young & co's brewery,uk,,,,,,,,,,,;
136889,yunnan baiyao group,china,,,,,doll_17.52 m,,,,,,;
137012,yonyou network technology,china,,,,,doll_16.36 m,,,,,,;
137487,yaskawa electric corporation,japan,,,,,doll_12.45 b,,,,,,;
137537,yealink network technology,china,,,,,doll_11.81 b,,,,,,;
137583,yunnan botanee bio-technology group co.ltd,china,,,,,doll_12.96 m,,,,,,;
137938,yageo corporation,taiwan,,,,,doll_8.66 m,,,,,,;
137946,yto express group,china,,,,,doll_9.11 b,,,,,,;
148787,yamaha corporation,japan,,,,,doll_8.29 b,,doll_272.0 m,,,,;
138138,yakult honsha,japan,,,,,doll_9.32 m,,,,,,;
138183,yongxing special materials technology,china,,,,,doll_6.57 m,,,,,,;
138604,yantai jereh oilfield services group,china,,,,,doll_5.83 m,,,,,,;
138678,yifeng pharmacy chain,china,,,,,doll_6.34 b,,,,,,;
156008,yunnan aluminium,china,,,,,doll_6.19 b,,,,,,;
149466,yonghui superstores,china,,,,,doll_5.61 m,,,,,,;
139217,yunnan tin company,china,,,,,doll_6.01 m,,,,,,;
139225,yangzhou yangjie electronic technology,china,,,,,doll_5.13 b,,,,,,;
139283,youngor group,china,,,,,doll_5.02 b,,,,,,;
139373,yadea group holdings,china,,,,,doll_4.91 m,,,,,,;
150131,yokogawa electric corporation,japan,,,,,doll_4.26 m,,,,,,;
139480,yihai international holding,china,,,,,doll_6.35 m,,,,,,;
139499,youngy,china,,,,,doll_6.78 m,,,,,,;
139581,yangling metron new material inc.,china,,,,,doll_5.1 m,,,,,,;
139583,yangquan coal industry (group),china,,,,,doll_4.49 b,,,,,,;
139648,yuan long ping high-tech agriculture,china,,,,,doll_4.09 m,,,,,,;
139721,yantai eddie precision machinery,china,,,,,doll_4.87 m,,,,,,;
140019,yiguo,china,,,,,doll_0.003958 t,,,,,,;
150853,yangzijiang shipbuilding (holdings),china,,,,,doll_3.75 b,,,,,,;
140191,yintai gold,china,,,,,doll_3.63 m,,,,,,;
151020,yifan pharmaceutical,china,,,,,doll_3.59 b,,,,,,;
140354,yunnan copper,china,,,,,doll_3.57 b,,,,,,;
140494,yantai changyu pioneer wine company,china,,,,,doll_3.07 m,,,,,,;
140850,yingkou port liability,china,,,,,doll_2.55 m,,,,,,;
141089,yamazaki baking,japan,,,,,doll_3.48 m,,,,,,;
151972,yancoal australia ltd,australia,,,,,doll_2.75 b,,,,,,;
141357,yue yuen industrial (holdings),hong kong,,,,,doll_3.38 m,,,,,,;
141365,yulon nissan motor co. ltd,taiwan,,,,,doll_2.69 b,,,,,,;
141402,yanan bicon pharmaceutical listed company,china,,,,,doll_2.9 m,,,,,,;
141441,yokohama rubber company,japan,,,,,doll_2.79 m,,,,,,;
141515,yidu tech inc.,china,,,,,doll_4.24 m,,,,,,;
152254,yangtze optical fibre and cable joint stock company,china,,,,,doll_2.14 m,,,,,,;
141600,ypsomed holding ag,switzerland,,,,,doll_2.5 b,,,,,,;
141653,yusys technologies,china,,,,,doll_2.47 b,,,,,,;
141880,yaoko,japan,,,,,doll_2.54 m,,,,,,;
141945,yapi ve kredi bankasi,turkey,,,,,doll_2.66 m,,,,,,;
142042,yougov,uk,,,,,doll_2.19 m,,,,,,stephan shakespeare;
142143,yoozoo games,china,,,,,doll_1.76 m,,,,,,;
142153,yamato kogyo,japan,,,,,doll_2.52 m,,,,,,;
142239,yango group co. ltd,china,,,,,doll_2.83 m,,,,,,;
142311,yantai tayho advanced materials,china,,,,,doll_2.24 m,,,,,,;
153036,yfy,taiwan,,,,,doll_2.06 b,,,,,,;
142363,yantai zhenghai magnetic material,china,,,,,doll_1.67 m,,,,,,;
142377,yantai dongcheng pharmaceutical group,china,,,,,doll_1.89 m,,,,,,;
142564,ygsoft,china,,,,,doll_1.37 m,,,,,,;
153338,yantai shuangta food,china,,,,,doll_1.31 m,,,,,,;
175170,you & mr jones,united states,,,,,,,,,,,;
143004,yingkou jinchen machinery,china,,,,,doll_1.75 b,,,,,,;
143280,yanker shop food,china,,,,,doll_1.13 m,,,,,,;
143385,yieh phui enterprise,taiwan,,,,,doll_1.61 b,,,,,,;
143397,yanlord land group,singapore,,,,,doll_1.61 b,,doll_417.0 m,,,,;
143434,ypf sociedad anonima,argentina,,,,,doll_1.58 b,,,,,,;
143487,yechiu metal recycling (china) ltd.,china,,,,,doll_1.95 m,,,,,,;
143488,yanbu cement company,saudi arabia,,,,,doll_1.82 m,,,,,,;
143500,yipinhong pharmaceutical,china,,,,,doll_1.48 m,,,,,,;
143503,yulon motor company,taiwan,,,,,doll_1.57 b,,,,,,;
143605,yinson holdings berhad,malaysia,,,,,doll_1.52 b,,,,,,;
143856,yibin tianyuan group,china,,,,,doll_1.44 b,,,,,,;
143904,yuexiu real estate investment trust,hong kong,,,,,doll_1.76 m,,,,,,;
144153,yaguang technology group company,china,,,,,doll_1.68 m,,,,,,;
144395,yapp automotive systems,china,,,,,doll_1.34 b,,,,,,;
