,column_name,type_of_data,type_of_string,avg_length_of_field,var_length,std_dev_length,ratio_white_space_length,ratio_num_val,is_country,min_val(int),max_val(int),avg(int),variance,std_dev,incremetal_int
41,06-MarScoToc-master_cap,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,06-MarScoToc-country,0.0,1.0,0.08593320348282206,0.02856791181506461,0.1690204479199621,0.05985142970089879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,06-MarScoToc-rank,0.0,1.0,0.15883373094991862,0.0007995000309137601,0.02827543157785147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,06-MarScoToc-share_price,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,09-wissel-url,0.0,1.0,0.9999999999999999,0.3701252585825957,0.6083792062378495,0.000365809215908808,0.0,0.0019937002984809064,0.0,0.0,0.0,0.0,0.0,0.0
46,09-wissel-id,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,09-wissel-name,0.0,1.0,0.253374640669921,0.22025768874928062,0.46931619272009,0.6946321573327993,0.0,0.005775302026891473,0.0,0.0,0.0,0.0,0.0,0.0
48,09-wissel-company_code,0.0,1.0,0.08333346842551237,0.021421049933720644,0.14635931789168957,0.0,0.0,0.07992122003772321,0.0,0.0,0.0,0.0,0.0,0.0
49,09-wissel-marketcap,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,09-wissel-share_price,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,09-wissel-earnings,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,09-wissel-revenue,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,09-wissel-shares,0.0,1.0,0.19991335675656177,0.006019589623801046,0.07758601435697704,0.0,0.0,0.6415559224330002,0.0,0.0,0.0,0.0,0.0,0.0
54,09-wissel-employees,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
