,column_name,type_of_data,type_of_string,avg_length_of_field,var_length,std_dev_length,ratio_white_space_length,ratio_num_val,is_country,min_val(int),max_val(int),avg(int),variance,std_dev,incremetal_int
12,01-DDD-country,0,5,5.069557988083691,8.483797379432094,2.91269589546044,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
13,01-DDD-share_price,0,5,9.724902939545203,0.4743041786240024,0.688697450716933,0.0,0,0.380471766005966,0.0,0.0,0.0,0.0,0,0.0
14,01-DDD-change1d,0,5,9.268394069557989,0.20026617063001342,0.447511084365531,0.0,0,0.3250032541012105,0.0,0.0,0.0,0.0,0,0.0
15,01-DDD-change1y,0,5,10.358320631841485,1.4098368689104657,1.1873655161366552,0.0,0,0.3519074039442607,0.0,0.0,0.0,0.0,0,0.0
16,01-DDD-categories,0,5,19.437993626160456,138.73399420007024,11.778539561425697,0.07774617241987072,0,0.0005773776607682651,0.0,0.0,0.0,0.0,0,0.0
17,02-GioPonSpiz-name,0,5,14.082222222222223,49.14284267876711,7.010195623430712,0.055003427233236486,0,0.002716653648678716,0.0,0.0,0.0,0.0,0,0.0
18,02-GioPonSpiz-codice,0,5,5.011529379080428,5.13448778293086,2.265940816290412,0.0,0,0.06885587522045881,0.0,0.0,0.0,0.0,0,0.0
19,02-GioPonSpiz-pricecap,0,5,11.287916666666666,0.2528335532712877,0.5028255694286914,0.08875904342571007,0,0.29002796123627705,0.0,0.0,0.0,0.0,0,0.0
20,02-GioPonSpiz-price,0,5,9.72395109752709,0.4752661985252645,0.6893955312629061,0.0,0,0.38014716764721485,0.0,0.0,0.0,0.0,0,0.0
21,02-GioPonSpiz-country,0,5,4.658611111111111,5.04054259079193,2.2451152733861863,0.004468755010421677,1,0.0,0.0,0.0,0.0,0.0,0,0.0
22,03-gren-name,0,5,14.049141421192237,48.907665766509396,6.993401587676014,0.05481015008063203,0,0.002730686342382627,0.0,0.0,0.0,0.0,0,0.0
23,03-gren-market_capitalization_usd,0,5,11.465447438224208,0.5750067356828387,0.7582919857698871,0.08704922049889242,0,0.302675527274136,0.0,0.0,0.0,0.0,0,0.0
24,03-gren-price,0,5,8.44813625575876,1.9560852581701171,1.398601179096499,0.0,0,0.32681921828925603,0.0,0.0,0.0,0.0,0,0.0
25,03-gren-country,0,5,4.676811391874913,5.136947552665516,2.2664835213752417,0.004518208147972213,1,0.0,0.0,0.0,0.0,0.0,0,0.0
26,04-iGMM-name,0,5,14.034823064993656,48.99103196601052,6.999359396831292,0.05466641443487863,0,0.0027577972220180626,0.0,0.0,0.0,0.0,0,0.0
27,04-iGMM-code,0,5,5.013113367174281,5.134082704393285,2.2658514303442945,0.0,0,0.06973883260715376,0.0,0.0,0.0,0.0,0,0.0
28,04-iGMM-rank,1,0,0.0,0.0,0.0,0.0,0,1.0,7105.0,3554.6981531086985,4203823.786625184,2050.3228493642614,2,0.0
29,04-iGMM-marketcap,0,5,11.280677009873061,0.2481947736426308,0.49819150298116366,0.08881235321644348,0,0.28992895859875256,0.0,0.0,0.0,0.0,0,0.0
30,04-iGMM-country,0,5,4.7224023685323555,5.643599867969573,2.375626205439225,0.003969667877746265,1,0.0,0.0,0.0,0.0,0.0,0,0.0
31,04-iGMM-shareprice,0,5,9.704545454545455,0.451872601491407,0.6722146989551828,0.0,0,0.379640191567479,0.0,0.0,0.0,0.0,0,0.0
